#{"t_start": 1693262550.0711277, "env_id": "GridRoadEnv-v0"}
r,l,t
0.38,33,0.037657
0.49,33,0.061636
0.43,33,0.089722
0.43,33,0.120953
1.13,33,0.146147
0.58,33,0.165563
1.1,33,0.181018
0.41,33,0.196367
0.54,33,0.219605
0.4,33,0.240875
0.42,33,0.257868
1.16,33,0.274602
1.82,33,0.290935
1.13,33,0.30957
0.52,33,0.326676
1.16,33,0.34585
0.4,33,0.366284
0.47,33,0.386565
1.18,33,0.40668
0.38,33,0.42471
0.54,33,0.441413
0.47,33,0.455924
1.09,33,0.476271
1.06,33,0.494395
0.44,33,0.511791
0.5,33,0.530826
0.56,33,0.549726
0.34,33,0.565542
1.17,33,0.58293
0.47,33,0.599121
0.52,33,0.64233
0.58,33,0.659431
0.49,33,0.67666
0.37,33,0.693978
0.47,33,0.708604
0.47,33,0.72315
1.08,33,0.736357
0.44,33,0.75036
0.48,33,0.763346
1.78,33,0.77643
0.51,33,0.789603
0.53,33,0.802433
0.47,33,0.814771
0.45,33,0.828954
0.48,33,0.84578
1.14,33,0.860573
0.44,33,0.876084
1.08,33,0.892916
0.46,33,0.911408
0.4,33,0.92832
1.14,33,0.943411
1.13,33,0.956843
0.55,33,0.970931
0.48,33,0.985581
0.56,33,0.999399
1.07,33,1.012257
0.35,33,1.025361
1.12,33,1.03844
0.41,33,1.051713
0.48,33,1.06466
1.2,33,1.08097
1.03,33,1.094503
0.46,33,1.952009
0.48,33,1.96418
1.1,33,1.97634
0.58,33,1.988714
0.46,33,2.001049
0.45,33,2.013172
0.51,33,2.032706
0.51,33,2.065279
1.16,33,2.101274
0.41,33,2.128721
0.48,33,2.154604
1.06,33,2.176866
1.16,33,2.196772
0.53,33,2.216247
0.5,33,2.237534
1.11,33,2.25849
1.15,33,2.278427
1.84,33,2.299743
0.59,33,2.324816
0.97,33,2.347719
0.45,33,2.366551
1.2,33,2.378859
0.41,33,2.39098
0.54,33,2.40588
0.59,33,2.42083
0.54,33,2.434628
0.47,33,2.447297
1.16,33,2.459778
1.16,33,2.478661
0.43,33,2.490922
0.46,33,2.503075
1.18,33,2.515009
1.09,33,2.527035
1.07,33,2.539464
0.57,33,2.551481
1.08,33,2.563846
1.19,33,2.575875
0.41,33,2.587973
0.48,33,2.600023
1.13,33,2.612291
1.09,33,2.631602
0.53,33,2.645686
0.55,33,2.660848
0.36,33,2.674407
0.55,33,2.686632
1.13,33,2.698874
1.16,33,2.711069
0.4,33,2.72306
0.49,33,2.735054
0.33,33,2.746996
0.51,33,2.759082
0.42,33,2.773201
0.49,33,2.786394
1.12,33,2.79923
1.68,33,2.811628
0.6,33,2.823678
1.17,33,2.835813
0.58,33,2.847968
1.13,33,2.860057
1.19,33,2.878807
0.58,33,2.891032
0.48,33,2.903097
1.07,33,3.763071
1.2,33,3.778494
0.58,33,3.794608
0.45,33,3.813241
1.2,33,3.834814
0.54,33,3.854811
1.09,33,3.873306
1.2,33,3.889697
1.77,33,3.907531
0.51,33,3.924556
1.1,33,3.94232
1.09,33,3.959391
0.53,33,3.976246
1.07,33,3.992502
0.48,33,4.009891
0.48,33,4.027592
0.52,33,4.046007
1.1,33,4.063771
1.14,33,4.083097
0.49,33,4.099559
0.4,33,4.117897
1.17,33,4.134357
1.07,33,4.15108
0.46,33,4.16918
1.21,33,4.186839
1.19,33,4.202755
1.14,33,4.218592
1.21,33,4.242778
0.42,33,4.259185
1.19,33,4.275371
1.13,33,4.291683
1.14,33,4.308359
1.14,33,4.324864
1.07,33,4.341097
1.78,33,4.358591
1.19,33,4.374092
1.1,33,4.390376
0.58,33,4.407342
1.21,33,4.425231
0.45,33,4.441653
0.56,33,4.459
0.55,33,4.475561
0.53,33,4.492607
1.08,33,4.50827
0.52,33,4.535243
1.14,33,4.56018
1.1,33,4.585861
1.17,33,4.610562
1.17,33,4.63464
0.6,33,4.659141
1.1,33,4.688134
1.15,33,4.710289
1.09,33,4.732669
1.11,33,4.752717
1.13,33,4.772931
1.02,33,4.792094
0.51,33,4.806693
1.2,33,4.831435
1.05,33,4.848165
1.03,33,4.862661
1.19,33,4.8768
0.59,33,4.891689
1.14,33,5.507762
1.11,33,5.523396
1.2,33,5.539411
1.19,33,5.55387
1.06,33,5.569128
1.13,33,5.582715
1.1,33,5.59901
1.04,33,5.612956
1.76,33,5.627216
1.16,33,5.640712
1.12,33,5.655288
0.41,33,5.670511
1.13,33,5.684369
1.13,33,5.699204
0.38,33,5.713369
1.13,33,5.740786
1.18,33,5.759362
1.2,33,5.775639
1.07,33,5.791168
1.08,33,5.806005
1.19,33,5.820563
1.19,33,5.83476
0.42,33,5.848981
1.09,33,5.862357
1.01,33,5.876397
1.15,33,5.891423
1.22,33,5.914254
1.16,33,5.929367
1.07,33,5.943876
1.01,33,5.958713
1.08,33,5.974152
1.17,33,5.990782
1.11,33,6.00722
1.18,33,6.022574
1.11,33,6.039438
1.82,33,6.05498
1.11,33,6.07056
1.18,33,6.086606
0.55,33,6.100066
1.19,33,6.114748
1.77,33,6.129199
1.19,33,6.144051
1.08,33,6.158511
1.16,33,6.174055
1.22,33,6.188961
1.13,33,6.203893
1.18,33,6.21761
1.17,33,6.232042
1.23,33,6.247253
1.21,33,6.262101
1.12,33,6.276545
1.09,33,6.290721
1.12,33,6.305198
1.11,33,6.319947
0.62,33,6.333417
1.03,33,6.347754
1.14,33,6.371799
1.22,33,6.385269
1.1,33,6.400385
1.75,33,6.416179
1.19,33,6.43164
1.09,33,6.447935
1.09,33,7.156145
0.46,33,7.171697
1.11,33,7.186987
1.84,33,7.201976
1.19,33,7.214609
1.2,33,7.230034
1.18,33,7.244991
1.12,33,7.26024
0.99,33,7.274384
1.08,33,7.288648
1.26,33,7.304742
1.19,33,7.320227
0.48,33,7.33549
1.15,33,7.350643
1.85,33,7.364468
1.0,33,7.378312
1.17,33,7.393364
1.23,33,7.407768
1.21,33,7.423263
1.06,33,7.436437
1.18,33,7.451466
1.11,33,7.466341
1.74,33,7.480983
1.23,33,7.49617
1.1,33,7.51799
1.11,33,7.533175
1.06,33,7.548447
1.1,33,7.563511
1.18,33,7.578414
1.18,33,7.593741
1.13,33,7.60836
1.13,33,7.622558
1.19,33,7.637373
1.24,33,7.651786
1.11,33,7.667626
1.8,33,7.682983
1.79,33,7.697902
1.82,33,7.712829
1.2,33,7.741077
1.13,33,7.765182
1.16,33,7.781312
1.02,33,7.794505
1.17,33,7.808892
1.18,33,7.823682
1.88,33,7.838673
1.19,33,7.854012
0.57,33,7.869074
1.17,33,7.883668
