#{"t_start": 1693327144.308588, "env_id": "GridRoadEnv-v0"}
r,l,t
0.97,80,0.03514
0.22,80,0.064939
0.36,80,0.093747
0.92,80,0.121444
0.25,80,0.148893
0.2,80,0.178109
0.43,80,0.206582
0.46,80,0.235682
0.32,80,0.264717
0.32,80,0.293759
0.3,80,0.323048
0.34,80,0.352413
0.35,80,0.402287
0.29,80,0.431242
0.32,80,0.459043
0.39,80,0.486768
0.33,80,0.515741
0.34,80,0.54409
0.34,80,0.572625
0.27,80,0.602402
0.37,80,0.631531
0.21,80,0.664654
0.19,80,0.693807
0.24,80,0.722488
0.32,80,0.751692
1.04,80,1.51291
0.31,80,1.543799
0.35,80,1.57491
1.06,80,1.606619
0.37,80,1.637512
0.43,80,1.66876
0.92,80,1.700939
0.35,80,1.731256
0.38,80,1.763188
0.98,80,1.794277
0.28,80,1.826121
0.29,80,1.858428
0.28,80,1.898173
0.36,80,1.939948
0.39,80,1.979034
0.93,80,2.013703
0.97,80,2.04962
0.99,80,2.084584
0.39,80,2.120696
0.34,80,2.152525
0.44,80,2.18469
0.35,80,2.215804
0.31,80,2.247132
0.27,80,2.278388
0.3,80,2.30898
0.25,80,2.346115
0.26,80,2.983996
0.37,80,3.015081
0.37,80,3.045807
0.34,80,3.076698
1.01,80,3.107151
0.96,80,3.138077
1.05,80,3.170766
0.45,80,3.204617
0.27,80,3.23686
0.33,80,3.269276
0.98,80,3.301446
0.33,80,3.342875
0.42,80,3.37507
0.4,80,3.406846
0.2,80,3.438104
0.96,80,3.469142
0.98,80,3.499577
1.02,80,3.531018
1.04,80,3.562908
0.99,80,3.594889
0.39,80,3.626215
0.47,80,3.658235
0.33,80,3.690189
1.0,80,3.721154
1.07,80,3.760587
0.3,80,4.368081
0.95,80,4.398499
0.35,80,4.430084
1.0,80,4.461139
0.91,80,4.492676
1.06,80,4.523974
1.02,80,4.553784
1.0,80,4.584798
1.0,80,4.614819
0.95,80,4.645697
1.03,80,4.676721
1.64,80,4.714978
1.04,80,4.745665
1.01,80,4.776788
1.09,80,4.807504
1.0,80,4.838114
0.99,80,4.868723
0.38,80,4.899174
0.97,80,4.929285
0.28,80,4.960403
0.38,80,4.991471
1.08,80,5.022109
0.98,80,5.052564
0.29,80,5.082778
1.0,80,5.120281
1.11,80,5.150781
0.95,80,5.758296
0.36,80,5.789538
0.95,80,5.819865
0.95,80,5.855353
1.02,80,5.886638
1.07,80,5.917245
0.95,80,5.948038
0.35,80,5.97919
1.11,80,6.010272
1.01,80,6.041917
0.99,80,6.084598
0.39,80,6.118408
1.05,80,6.152398
0.95,80,6.187145
0.99,80,6.222687
0.99,80,6.255896
1.01,80,6.287377
0.99,80,6.318784
1.0,80,6.350865
0.98,80,6.383198
0.25,80,6.414244
0.91,80,6.444344
1.02,80,6.474272
1.01,80,6.511636
0.99,80,6.543446
0.92,80,6.573816
0.96,80,7.186872
0.95,80,7.217882
0.95,80,7.248783
1.03,80,7.279888
1.09,80,7.310761
1.05,80,7.340737
1.0,80,7.369734
1.01,80,7.400698
0.95,80,7.431648
0.93,80,7.469912
0.99,80,7.500806
0.93,80,7.531358
0.99,80,7.561759
1.02,80,7.592877
1.0,80,7.62427
1.05,80,7.654897
1.0,80,7.685208
1.06,80,7.716547
0.9,80,7.747532
0.93,80,7.778467
0.93,80,7.809663
1.03,80,7.840027
0.97,80,7.876564
1.01,80,7.906735
1.0,80,7.936304
1.02,80,8.542797
1.09,80,8.57428
1.01,80,8.605893
1.56,80,8.637633
1.0,80,8.667876
1.06,80,8.698824
1.01,80,8.729517
0.98,80,8.760744
0.96,80,8.792088
0.97,80,8.830728
1.02,80,8.86163
1.06,80,8.892743
1.02,80,8.923309
0.91,80,8.953605
1.03,80,8.983548
1.05,80,9.014601
1.01,80,9.045371
1.06,80,9.076548
0.97,80,9.107291
1.01,80,9.138524
0.89,80,9.167898
1.04,80,9.200567
0.9,80,9.24064
0.99,80,9.271205
1.09,80,9.302722
1.0,80,9.333782
0.99,80,9.964527
1.05,80,9.99533
1.1,80,10.026319
0.95,80,10.05801
1.13,80,10.088763
1.07,80,10.119676
1.06,80,10.150934
1.0,80,10.181644
1.02,80,10.220777
0.98,80,10.251693
1.09,80,10.283533
0.95,80,10.315271
1.11,80,10.346133
0.99,80,10.37762
1.01,80,10.408521
0.98,80,10.439318
1.07,80,10.468871
0.93,80,10.499941
0.99,80,10.5304
1.01,80,10.56189
1.03,80,10.592877
0.95,80,10.630675
1.0,80,10.661621
1.03,80,10.692761
0.94,80,10.72425
1.0,80,11.345475
1.02,80,11.376888
1.11,80,11.406986
1.05,80,11.43675
0.99,80,11.468141
0.96,80,11.499015
1.01,80,11.529643
1.0,80,11.56059
0.98,80,11.598272
0.9,80,11.628557
0.92,80,11.659461
0.97,80,11.69003
1.03,80,11.719713
1.07,80,11.751578
1.09,80,11.782826
0.96,80,11.816135
1.07,80,11.846962
0.95,80,11.877991
1.62,80,11.908371
0.98,80,11.939596
1.06,80,11.968886
0.97,80,12.007217
1.07,80,12.037146
0.97,80,12.067632
1.04,80,12.098616
1.03,80,12.12958
1.06,80,12.736372
0.86,80,12.766414
1.1,80,12.797634
1.03,80,12.828324
0.92,80,12.858348
0.99,80,12.88772
0.99,80,12.918184
1.04,80,12.957898
1.01,80,12.987852
1.05,80,13.019031
1.11,80,13.049773
1.0,80,13.080562
0.98,80,13.111204
1.01,80,13.142603
1.0,80,13.173449
1.02,80,13.203036
1.0,80,13.234122
1.02,80,13.265085
1.08,80,13.29568
1.0,80,13.326387
1.07,80,13.363585
1.04,80,13.394111
1.08,80,13.424396
0.88,80,13.454307
0.91,80,13.485448
1.08,80,13.516613
0.98,80,14.184079
1.08,80,14.219357
0.92,80,14.25387
1.6,80,14.288432
0.9,80,14.323196
0.99,80,14.358149
1.1,80,14.396964
1.11,80,14.431828
1.05,80,14.466269
0.96,80,14.500413
1.05,80,14.535297
1.07,80,14.569556
1.0,80,14.604102
1.02,80,14.63927
0.81,80,14.672873
1.0,80,14.70569
0.92,80,14.739146
1.68,80,14.773533
1.01,80,14.808455
1.0,80,14.85466
1.04,80,14.888639
0.95,80,14.922028
0.9,80,14.95612
0.86,80,14.990833
1.02,80,15.02599
1.03,80,15.714609
0.88,80,15.748791
1.03,80,15.782934
0.98,80,15.816988
1.05,80,15.854326
0.91,80,15.888307
1.06,80,15.929113
1.04,80,15.964571
0.96,80,15.998942
0.97,80,16.033602
0.93,80,16.068561
1.05,80,16.103755
0.88,80,16.13739
0.95,80,16.172075
0.94,80,16.206985
1.6,80,16.240866
0.97,80,16.274956
0.9,80,16.308374
1.12,80,16.341645
0.92,80,16.378491
1.09,80,16.413045
1.09,80,16.447458
0.94,80,16.482452
1.15,80,16.516329
1.0,80,16.550379
0.92,80,16.585126
1.03,80,17.261325
0.89,80,17.295926
0.91,80,17.330993
1.02,80,17.364728
0.98,80,17.397619
1.02,80,17.434819
1.65,80,17.471521
0.98,80,17.507568
1.12,80,17.541679
1.02,80,17.574769
0.9,80,17.608519
1.01,80,17.642385
1.01,80,17.67688
1.7,80,17.711736
0.91,80,17.745708
0.96,80,17.779163
1.01,80,17.812808
0.98,80,17.846285
1.0,80,17.888925
0.82,80,17.923543
0.89,80,17.957485
0.9,80,17.991173
1.09,80,18.024554
0.87,80,18.05917
1.65,80,18.094038
1.71,80,18.770337
1.02,80,18.806939
1.06,80,18.841513
1.11,80,18.876957
1.66,80,18.910688
0.95,80,18.952368
1.07,80,18.987412
1.04,80,19.022297
1.09,80,19.056791
1.04,80,19.091933
1.05,80,19.128264
1.13,80,19.163445
1.65,80,19.198325
0.95,80,19.232471
1.09,80,19.265902
1.03,80,19.298925
1.02,80,19.332107
1.01,80,19.365326
1.02,80,19.407414
1.0,80,19.441652
1.06,80,19.475463
1.04,80,19.510201
1.06,80,19.545299
1.08,80,19.578188
0.96,80,19.610994
0.93,80,19.64441
0.96,80,20.317667
1.67,80,20.352317
0.99,80,20.386462
1.59,80,20.419056
1.0,80,20.462677
1.04,80,20.505913
1.02,80,20.551026
1.05,80,20.588086
0.97,80,20.624037
1.6,80,20.660756
1.64,80,20.696865
1.61,80,20.732248
0.96,80,20.766515
1.02,80,20.802032
1.66,80,20.838917
1.17,80,20.87488
0.92,80,20.910854
1.06,80,20.954871
0.87,80,20.990447
1.68,80,21.026501
1.03,80,21.062538
1.69,80,21.096994
0.96,80,21.131527
3.99,29,21.145419
1.0,80,21.179071
1.07,80,21.214597
0.96,80,21.875881
0.85,80,21.9111
0.93,80,21.946297
4.09,56,21.970939
0.91,80,22.013171
1.65,80,22.047404
1.66,80,22.0819
1.64,80,22.116682
1.03,80,22.151279
1.11,80,22.184405
1.62,80,22.217567
1.06,80,22.252949
0.91,80,22.285805
1.1,80,22.320226
0.98,80,22.354659
0.99,80,22.388769
1.74,80,22.431231
1.02,80,22.466
1.08,80,22.500308
1.01,80,22.535098
1.05,80,22.570103
1.02,80,22.605619
1.63,80,22.640136
0.92,80,22.674659
1.0,80,22.708828
0.93,80,22.742862
1.07,80,23.402185
0.91,80,23.437202
1.64,80,23.470395
0.96,80,23.512558
4.15,80,23.545838
1.08,80,23.57929
1.6,80,23.61232
1.0,80,23.645657
1.02,80,23.678891
1.07,80,23.713672
1.03,80,23.748869
0.9,80,23.781556
1.11,80,23.816817
1.01,80,23.851397
4.1,66,23.879692
1.62,80,23.911191
1.66,80,23.955113
0.91,80,23.9898
1.66,80,24.023748
4.0,35,24.039131
1.57,80,24.071546
0.91,80,24.104824
1.7,80,24.138602
1.63,80,24.172076
1.02,80,24.206014
0.9,80,24.241778
1.04,80,24.892988
0.94,80,24.927934
1.05,80,24.961692
0.98,80,25.002982
1.04,80,25.037289
0.89,80,25.070477
0.91,80,25.103862
0.93,80,25.137195
1.07,80,25.171472
1.02,80,25.205238
