#{"t_start": 1693327046.7410486, "env_id": "GridRoadEnv-v0"}
r,l,t
0.37,80,0.036912
0.33,80,0.070343
0.33,80,0.103643
0.36,80,0.134326
0.96,80,0.16774
0.27,80,0.200051
0.24,80,0.232135
0.97,80,0.263509
0.42,80,0.296397
0.47,80,0.329104
0.31,80,0.361707
0.28,80,0.391793
0.33,80,0.445719
0.32,80,0.477858
0.32,80,0.509792
0.91,80,0.542397
0.4,80,0.577264
0.42,80,0.609695
0.34,80,0.642609
0.89,80,0.674307
0.44,80,0.706653
0.31,80,0.73982
0.32,80,0.771228
0.49,80,0.804173
0.3,80,0.835667
0.34,80,1.465106
0.98,80,1.497373
0.36,80,1.529659
0.3,80,1.563316
0.31,80,1.596181
0.32,80,1.628584
0.3,80,1.66122
0.36,80,1.693496
0.29,80,1.725162
0.37,80,1.757962
1.01,80,1.790406
0.35,80,1.822775
0.28,80,1.858976
0.92,80,1.891468
0.3,80,1.924152
0.37,80,1.958239
0.98,80,1.99087
0.96,80,2.022799
0.3,80,2.054003
0.36,80,2.088397
0.29,80,2.120998
0.29,80,2.153647
0.27,80,2.18683
0.28,80,2.220773
0.42,80,2.253209
0.31,80,2.294199
0.29,80,2.923548
0.98,80,2.957234
0.95,80,2.989912
0.37,80,3.024103
1.04,80,3.05562
0.38,80,3.088966
0.98,80,3.121911
0.4,80,3.152992
0.46,80,3.186366
0.93,80,3.218737
0.9,80,3.250138
0.94,80,3.292808
1.01,80,3.325498
0.41,80,3.357728
0.39,80,3.390647
0.95,80,3.425472
0.38,80,3.457805
0.98,80,3.489866
0.4,80,3.521946
0.91,80,3.556419
0.99,80,3.588913
0.24,80,3.620208
0.94,80,3.652652
0.27,80,3.685692
0.42,80,3.725581
0.37,80,4.338496
1.0,80,4.371213
1.05,80,4.404098
0.93,80,4.435338
0.97,80,4.466341
0.92,80,4.499774
0.99,80,4.530556
1.01,80,4.563654
0.98,80,4.595246
0.41,80,4.626678
0.89,80,4.658343
0.3,80,4.696659
1.04,80,4.729098
0.92,80,4.761129
0.97,80,4.793554
0.28,80,4.826149
0.99,80,4.858431
1.01,80,4.891073
0.9,80,4.920809
0.34,80,4.953699
0.98,80,4.987587
1.02,80,5.01934
0.92,80,5.053388
0.38,80,5.085248
1.02,80,5.131287
0.95,80,5.174029
0.42,80,5.805497
0.96,80,5.838773
1.05,80,5.871163
0.9,80,5.902043
0.97,80,5.935045
0.28,80,5.968025
0.97,80,6.000197
0.92,80,6.033502
1.04,80,6.066808
0.98,80,6.098075
0.94,80,6.139944
0.96,80,6.173021
0.86,80,6.203941
0.96,80,6.234641
0.96,80,6.268419
0.92,80,6.300481
0.9,80,6.333975
1.02,80,6.366851
1.02,80,6.399141
1.01,80,6.431244
0.86,80,6.464593
0.96,80,6.495987
1.02,80,6.528521
1.04,80,6.567832
0.33,80,6.600109
0.93,80,6.632472
0.96,80,7.26154
0.98,80,7.293073
0.96,80,7.325372
0.96,80,7.356417
0.23,80,7.386945
0.94,80,7.418293
1.04,80,7.449435
0.96,80,7.479057
1.02,80,7.509576
0.93,80,7.548437
0.98,80,7.579402
1.01,80,7.610869
0.95,80,7.643879
0.29,80,7.675293
0.93,80,7.706693
0.95,80,7.737861
0.93,80,7.76795
0.95,80,7.797891
0.92,80,7.830994
0.98,80,7.861853
0.97,80,7.893509
0.97,80,7.924877
0.98,80,7.963565
0.89,80,7.995223
0.97,80,8.028273
0.96,80,8.645941
0.96,80,8.679228
1.06,80,8.71113
0.98,80,8.742681
0.22,80,8.775618
0.99,80,8.808013
0.96,80,8.841486
1.0,80,8.875337
0.99,80,8.906949
1.01,80,8.946504
1.04,80,8.978536
0.97,80,9.010285
0.99,80,9.042918
0.93,80,9.076583
0.92,80,9.108728
0.97,80,9.142029
0.95,80,9.174987
0.95,80,9.209189
0.94,80,9.241704
0.99,80,9.276171
1.01,80,9.311002
1.04,80,9.343253
0.93,80,9.385112
1.02,80,9.417721
0.98,80,9.450962
0.98,80,9.484051
1.02,80,10.108397
1.05,80,10.141906
0.24,80,10.173293
1.07,80,10.206374
1.02,80,10.238864
0.99,80,10.27125
0.99,80,10.304615
1.05,80,10.336516
0.96,80,10.376198
0.93,80,10.408048
0.96,80,10.439418
1.06,80,10.472791
1.0,80,10.505496
0.99,80,10.536206
1.02,80,10.570688
0.9,80,10.601539
1.04,80,10.634775
1.06,80,10.668686
0.94,80,10.701688
0.97,80,10.734547
1.0,80,10.766746
0.9,80,10.809008
1.01,80,10.84184
1.05,80,10.874134
0.91,80,10.908031
0.99,80,11.543798
1.01,80,11.579206
1.01,80,11.612525
0.96,80,11.644303
0.98,80,11.680306
1.01,80,11.712947
0.95,80,11.747144
