#{"t_start": 1693410332.6815574, "env_id": "GridDroneEnv-v0"}
r,l,t
0.12,33,0.025372
0.1,33,0.043812
0.12,33,0.061559
0.06,33,0.082052
0.25,33,0.099959
0.01,33,0.118468
0.06,33,0.137863
0.05,33,0.158896
0.0,33,0.175858
0.0,33,0.194597
0.12,33,0.214144
0.12,33,0.232386
0.02,33,0.260327
0.03,33,0.291652
0.1,33,0.312699
0.17,33,0.334158
0.03,33,0.355765
0.16,33,0.374644
0.2,33,0.393008
0.19,33,0.415664
0.04,33,0.43483
0.06,33,0.453916
0.11,33,0.472628
0.03,33,0.489949
0.21,33,0.507887
0.08,33,0.527234
0.04,33,0.544062
0.32,33,0.562163
0.0,33,0.581308
0.1,33,0.598887
0.16,33,0.64209
0.12,33,0.659241
0.24,33,0.677093
0.01,33,0.693874
0.04,33,0.710459
0.04,33,0.72858
0.16,33,0.746038
0.03,33,0.765205
0.21,33,0.78131
0.09,33,0.798856
0.1,33,0.817811
0.01,33,0.833821
0.0,33,0.851952
0.22,33,0.871079
0.0,33,0.888031
0.11,33,0.904528
0.02,33,0.922446
0.04,33,0.94001
0.09,33,0.966176
0.01,33,0.99676
0.13,33,1.017375
0.05,33,1.037713
0.05,33,1.053871
0.02,33,1.075047
0.17,33,1.095066
0.03,33,1.120591
0.03,33,1.145028
0.14,33,1.167447
0.13,33,1.192132
0.09,33,1.214052
0.04,33,1.250339
0.03,33,1.278463
0.01,33,2.138912
0.12,33,2.157665
0.14,33,2.173568
0.08,33,2.190269
0.03,33,2.208883
0.11,33,2.225719
0.0,33,2.245399
0.13,33,2.263044
0.18,33,2.283052
0.23,33,2.301445
0.03,33,2.324452
0.06,33,2.342006
0.11,33,2.360466
0.11,33,2.377106
0.03,33,2.394777
0.08,33,2.414315
0.14,33,2.432788
0.11,33,2.449974
0.06,33,2.465748
0.07,33,2.483364
0.04,33,2.49816
0.09,33,2.513602
0.11,33,2.530512
0.14,33,2.547439
0.01,33,2.563775
0.0,33,2.57912
0.01,33,2.595398
0.11,33,2.611845
0.19,33,2.631432
0.22,33,2.648655
0.02,33,2.664608
0.13,33,2.680988
0.21,33,2.695976
0.1,33,2.710957
0.09,33,2.727133
0.0,33,2.742986
0.01,33,2.758854
0.05,33,2.774209
0.23,33,2.78991
0.03,33,2.805627
0.14,33,2.821347
0.01,33,2.837527
0.14,33,2.853235
0.14,33,2.869414
0.12,33,2.885857
0.03,33,2.90162
0.1,33,2.919194
0.03,33,2.93759
0.21,33,2.957255
0.23,33,2.974563
0.05,33,2.992223
0.21,33,3.009951
0.03,33,3.029996
0.06,33,3.049444
0.75,33,3.070578
0.0,33,3.088544
0.05,33,3.107674
0.11,33,3.126514
0.22,33,3.145103
0.04,33,3.173622
0.09,33,3.192415
0.02,33,3.209623
0.05,33,3.96604
0.22,33,3.981562
0.1,33,3.998713
0.15,33,4.014546
0.03,33,4.030731
0.04,33,4.048143
0.22,33,4.063778
