#{"t_start": 1693257299.5048568, "env_id": "GridRoadEnv-v0"}
r,l,t
0.75,33,0.018129
0.57,33,0.03239
1.22,33,0.04624
1.14,33,0.058901
1.16,33,0.072547
1.3,33,0.086627
0.41,33,0.100662
0.55,33,0.11493
1.27,33,0.128913
0.43,33,0.141836
0.54,33,0.155588
0.71,33,0.170663
1.26,33,0.183351
1.19,33,0.208738
0.49,33,0.227648
1.03,33,0.241697
0.57,33,0.25526
0.42,33,0.269015
0.58,33,0.2837
0.69,33,0.296763
1.21,33,0.310242
0.58,33,0.324813
0.64,33,0.340342
0.58,33,0.353745
0.58,33,0.368413
0.58,33,0.381863
0.47,33,0.394918
0.66,33,0.408888
0.56,33,0.422386
1.23,33,0.435992
0.6,33,0.470108
0.49,33,0.484012
1.22,33,0.498677
0.6,33,0.512507
1.14,33,0.526552
1.18,33,0.541111
1.29,33,0.556066
0.63,33,0.570434
0.59,33,0.583697
1.26,33,0.598917
1.25,33,0.611839
1.06,33,0.625269
0.7,33,0.640584
0.63,33,0.653756
0.54,33,0.667354
0.63,33,0.680582
0.53,33,0.693272
0.47,33,0.707343
0.51,33,0.721932
1.27,33,0.735673
0.65,33,0.749557
1.24,33,0.762682
0.5,33,0.775973
1.21,33,0.789449
0.45,33,0.803102
1.19,33,0.81559
1.16,33,0.829336
0.55,33,0.842754
0.62,33,0.85662
1.25,33,0.869766
0.65,33,0.890497
1.34,33,0.904032
0.65,33,1.490585
1.26,33,1.504798
1.26,33,1.518264
1.32,33,1.531383
0.48,33,1.546601
1.27,33,1.55989
0.6,33,1.577793
0.62,33,1.595731
1.31,33,1.613314
1.2,33,1.629655
0.6,33,1.646635
0.52,33,1.662457
1.22,33,1.67652
1.18,33,1.68976
1.16,33,1.704051
1.12,33,1.718363
1.15,33,1.732339
0.51,33,1.747362
0.63,33,1.761742
1.78,33,1.77612
0.59,33,1.789756
1.05,33,1.803879
1.25,33,1.819165
1.09,33,1.833481
1.09,33,1.848147
0.55,33,1.862064
1.26,33,1.875694
1.17,33,1.889935
0.61,33,1.91283
0.64,33,1.926024
1.23,33,1.938689
1.18,33,1.952407
0.59,33,1.96751
0.67,33,1.982101
0.7,33,1.994805
1.04,33,2.008512
1.25,33,2.021709
1.11,33,2.035555
1.21,33,2.048568
0.62,33,2.063024
0.61,33,2.077634
1.14,33,2.091944
0.46,33,2.105625
1.19,33,2.119984
0.47,33,2.133147
1.2,33,2.146982
0.52,33,2.160925
1.39,33,2.174991
1.82,33,2.190714
0.64,33,2.218925
0.51,33,2.235663
0.65,33,2.247947
0.5,33,2.262896
1.85,33,2.277416
0.7,33,2.292021
0.56,33,2.306319
1.22,33,2.321268
0.62,33,2.335361
1.33,33,2.348462
0.58,33,2.369744
0.55,33,2.384823
0.64,33,2.398178
1.27,33,2.983156
1.23,33,2.999916
1.25,33,3.013149
1.08,33,3.02704
1.28,33,3.040479
1.25,33,3.052901
0.37,33,3.066087
1.65,33,3.079404
1.94,33,3.09307
1.26,33,3.107508
1.27,33,3.12063
0.53,33,3.133706
1.19,33,3.147305
0.63,33,3.160617
1.25,33,3.174085
1.17,33,3.189241
1.89,33,3.211428
1.15,33,3.234204
1.32,33,3.247617
0.61,33,3.259936
1.35,33,3.274507
1.28,33,3.287793
0.71,33,3.301376
1.23,33,3.314939
