#{"t_start": 1693262001.7646825, "env_id": "GridRoadEnv-v0"}
r,l,t
1.21,33,0.02536
0.58,33,0.037331
1.11,33,0.053467
0.51,33,0.069964
0.5,33,0.086033
0.5,33,0.101601
1.13,33,0.116227
0.39,33,0.129048
0.46,33,0.141917
1.77,33,0.156538
0.43,33,0.169554
0.57,33,0.182425
1.73,33,0.20035
0.44,33,0.217474
0.59,33,0.230575
1.19,33,0.243562
0.49,33,0.258096
1.12,33,0.271229
0.46,33,0.284509
0.37,33,0.298195
0.58,33,0.311644
0.5,33,0.324841
0.42,33,0.338263
0.3,33,0.351118
0.5,33,0.364001
0.41,33,0.377349
0.56,33,0.390812
0.5,33,0.405815
1.13,33,0.421512
1.17,33,0.434726
0.51,33,0.465962
0.62,33,0.48068
0.55,33,0.493534
0.43,33,0.508602
1.16,33,0.523024
0.56,33,0.537667
0.54,33,0.550362
0.39,33,0.562769
0.41,33,0.576411
0.59,33,0.59016
1.07,33,0.603113
0.52,33,0.618468
1.1,33,0.631591
0.46,33,0.643891
0.56,33,0.656575
1.15,33,0.670596
0.32,33,0.683998
0.49,33,0.698738
1.22,33,0.713072
1.04,33,0.726894
0.49,33,0.74014
0.57,33,0.753269
0.49,33,0.766382
1.05,33,0.780364
1.06,33,0.79406
0.59,33,0.807026
0.97,33,0.819719
0.52,33,0.832133
1.78,33,0.845285
1.04,33,0.85942
0.4,33,0.880033
0.51,33,0.893493
1.71,33,1.507225
0.56,33,1.522976
0.49,33,1.536559
0.52,33,1.549389
1.03,33,1.562902
0.53,33,1.576243
1.07,33,1.589049
0.51,33,1.602482
0.45,33,1.61734
0.5,33,1.631685
1.12,33,1.644593
0.48,33,1.657273
1.1,33,1.671297
1.02,33,1.685004
1.13,33,1.697282
1.25,33,1.711945
0.55,33,1.725534
0.44,33,1.738822
0.43,33,1.752259
0.53,33,1.765813
1.76,33,1.780843
0.56,33,1.793976
1.0,33,1.805793
0.57,33,1.819294
0.5,33,1.832661
1.14,33,1.845807
0.5,33,1.85878
0.47,33,1.87329
0.48,33,1.8955
1.17,33,1.909267
0.47,33,1.923846
1.18,33,1.938242
1.79,33,1.952453
0.5,33,1.966833
1.07,33,1.980052
0.47,33,1.992694
1.2,33,2.014556
1.12,33,2.038001
1.18,33,2.051136
0.41,33,2.064857
1.2,33,2.078457
0.52,33,2.091785
1.78,33,2.105918
1.18,33,2.119915
0.59,33,2.134413
1.14,33,2.148829
0.36,33,2.161837
1.16,33,2.174794
1.15,33,2.188692
1.12,33,2.202131
0.47,33,2.216275
1.05,33,2.23004
1.09,33,2.243223
1.09,33,2.255654
0.51,33,2.26904
1.01,33,2.282651
0.51,33,2.296816
1.12,33,2.309655
1.08,33,2.323001
0.49,33,2.345812
1.08,33,2.358559
1.69,33,2.372354
0.6,33,2.939401
0.52,33,2.95428
0.41,33,2.970381
1.08,33,2.983439
1.11,33,2.996593
0.46,33,3.026705
1.82,33,3.044309
0.48,33,3.057917
0.45,33,3.071211
0.47,33,3.084303
1.12,33,3.097576
1.2,33,3.110961
1.17,33,3.125071
1.14,33,3.139817
1.25,33,3.153538
1.17,33,3.168162
1.17,33,3.182477
0.5,33,3.196261
0.54,33,3.209795
0.59,33,3.223161
0.55,33,3.236546
0.47,33,3.25134
1.13,33,3.264615
1.18,33,3.277145
0.46,33,3.290013
1.06,33,3.303531
0.5,33,3.317939
1.09,33,3.338487
0.43,33,3.35211
1.17,33,3.365257
0.42,33,3.377803
1.22,33,3.39113
1.08,33,3.405959
1.03,33,3.420272
0.51,33,3.434832
0.5,33,3.447799
1.82,33,3.460673
1.13,33,3.474
0.53,33,3.48682
1.04,33,3.501493
1.81,33,3.515469
0.57,33,3.528882
1.11,33,3.541664
1.12,33,3.559004
1.13,33,3.576696
1.19,33,3.594404
0.49,33,3.611607
1.05,33,3.627176
0.35,33,3.643631
1.23,33,3.656788
1.83,33,3.67042
1.17,33,3.685016
1.17,33,3.697988
1.12,33,3.711313
1.69,33,3.725109
1.11,33,3.7385
1.78,33,3.751795
1.07,33,3.771859
0.5,33,3.785375
1.14,33,3.799706
1.82,33,3.812815
1.73,33,3.824908
1.08,33,4.406941
1.17,33,4.421823
1.17,33,4.435292
1.08,33,4.448521
1.15,33,4.46223
1.01,33,4.474935
1.08,33,4.488629
1.11,33,4.503216
0.38,33,4.516425
1.13,33,4.528742
1.08,33,4.541844
1.18,33,4.554763
0.5,33,4.567276
0.99,33,4.581024
1.8,33,4.596521
1.06,33,4.609937
0.56,33,4.626353
0.57,33,4.639767
1.16,33,4.654104
1.65,33,4.667071
1.21,33,4.680105
1.16,33,4.693344
1.11,33,4.706829
1.14,33,4.720137
1.78,33,4.733706
1.09,33,4.74676
1.19,33,4.767362
1.11,33,4.782219
1.77,33,4.795705
1.86,33,4.808743
1.75,33,4.821445
1.11,33,4.83432
1.18,33,4.847418
1.16,33,4.860829
1.24,33,4.873861
1.17,33,4.886143
1.1,33,4.899591
1.16,33,4.913085
0.57,33,4.92497
1.11,33,4.938524
1.08,33,4.952209
1.72,33,4.966487
1.12,33,4.980123
1.16,33,4.993329
0.53,33,5.011437
0.49,33,5.036313
1.13,33,5.04923
1.1,33,5.062295
1.19,33,5.075074
1.14,33,5.088631
1.19,33,5.103065
1.16,33,5.117118
0.57,33,5.129793
1.24,33,5.142404
1.76,33,5.155933
1.17,33,5.169405
1.69,33,5.189847
1.84,33,5.202994
1.12,33,5.215618
1.2,33,5.228839
1.11,33,5.242309
1.16,33,5.256811
0.48,33,5.838797
1.16,33,5.853293
1.18,33,5.86634
1.21,33,5.879292
1.17,33,5.892303
1.1,33,5.906307
0.55,33,5.920248
1.1,33,5.933679
1.14,33,5.945903
1.16,33,5.959976
1.18,33,5.974516
1.91,33,5.987485
1.18,33,6.001078
1.78,33,6.02615
0.53,33,6.043031
1.08,33,6.057662
1.22,33,6.071814
1.07,33,6.08604
1.1,33,6.099713
1.71,33,6.112468
1.04,33,6.125035
1.1,33,6.13849
1.12,33,6.152709
1.19,33,6.166883
1.22,33,6.188306
1.21,33,6.202831
1.75,33,6.217412
1.74,33,6.23052
1.17,33,6.243209
