#{"t_start": 1693262107.0544622, "env_id": "GridRoadEnv-v0"}
r,l,t
1.06,33,0.017487
1.03,33,0.032156
1.21,33,0.045855
1.03,33,0.059571
0.47,33,0.07291
1.0,33,0.086154
1.17,33,0.100918
0.44,33,0.114783
0.64,33,0.127132
0.56,33,0.140872
0.53,33,0.155338
0.49,33,0.167243
0.56,33,0.180908
0.46,33,0.195475
1.12,33,0.211354
0.96,33,0.224479
0.49,33,0.237894
0.48,33,0.250841
1.73,33,0.264873
0.55,33,0.277495
0.51,33,0.289748
0.52,33,0.303605
1.79,33,0.316845
1.05,33,0.330021
0.41,33,0.342147
0.44,33,0.355571
0.47,33,0.387312
0.5,33,0.400489
0.53,33,0.413536
1.16,33,0.426591
1.75,33,0.459734
1.18,33,0.472956
0.53,33,0.485153
1.12,33,0.498187
1.12,33,0.511541
0.46,33,0.524543
0.6,33,0.536712
0.48,33,0.54987
0.54,33,0.562807
1.1,33,0.576514
0.4,33,0.589777
1.78,33,0.602244
0.41,33,0.615641
0.55,33,0.629167
0.51,33,0.6419
1.11,33,0.65378
1.07,33,0.666643
0.52,33,0.680748
0.52,33,0.693085
0.52,33,0.706089
0.5,33,0.718855
0.35,33,0.731976
0.47,33,0.744792
1.12,33,0.757636
0.58,33,0.769574
0.56,33,0.783539
0.45,33,0.797072
0.49,33,0.810637
0.49,33,0.823214
1.16,33,0.835932
0.54,33,0.853669
0.38,33,0.86722
1.07,33,1.460485
0.92,33,1.47453
0.98,33,1.486686
1.04,33,1.500224
0.52,33,1.513901
1.12,33,1.526967
0.59,33,1.539108
0.55,33,1.552785
1.17,33,1.567374
0.52,33,1.580659
1.09,33,1.593485
0.58,33,1.605977
1.11,33,1.6189
0.45,33,1.630959
0.55,33,1.643594
1.14,33,1.655818
1.13,33,1.669163
0.44,33,1.683243
0.54,33,1.696347
1.02,33,1.708718
1.04,33,1.721448
0.39,33,1.735288
0.44,33,1.74809
1.13,33,1.762117
1.23,33,1.77462
1.11,33,1.788241
0.38,33,1.801258
1.17,33,1.814497
1.06,33,1.834652
1.15,33,1.847749
1.13,33,1.861069
0.43,33,1.873391
0.39,33,1.886956
1.12,33,1.900178
1.07,33,1.913064
1.15,33,1.924883
1.06,33,1.938378
0.5,33,1.951106
1.03,33,1.964024
0.35,33,1.976569
0.51,33,1.989046
0.55,33,2.001954
1.02,33,2.014839
0.48,33,2.027286
0.46,33,2.040865
0.41,33,2.055615
1.15,33,2.070522
0.56,33,2.085051
0.56,33,2.098425
1.12,33,2.111248
0.54,33,2.123518
0.45,33,2.136527
1.01,33,2.149507
1.02,33,2.162283
1.1,33,2.175262
1.01,33,2.188325
1.1,33,2.201838
1.17,33,2.215153
1.17,33,2.228135
0.54,33,2.247509
1.21,33,2.260935
1.17,33,2.273219
1.2,33,2.855066
1.2,33,2.868194
1.18,33,2.880912
1.72,33,2.893976
0.58,33,2.906598
1.81,33,2.920016
0.5,33,2.933956
1.14,33,2.947378
0.54,33,2.960052
1.13,33,2.972988
0.58,33,2.986097
1.13,33,2.999848
0.53,33,3.013286
1.15,33,3.025944
1.14,33,3.039069
1.21,33,3.052904
0.53,33,3.065885
0.41,33,3.078946
0.54,33,3.090733
0.57,33,3.104224
1.1,33,3.117135
0.42,33,3.129781
1.07,33,3.141536
1.1,33,3.154892
0.56,33,3.167565
1.18,33,3.181454
1.23,33,3.194473
1.18,33,3.215338
1.17,33,3.228804
1.14,33,3.240431
1.15,33,3.253313
1.06,33,3.266989
1.09,33,3.279709
0.53,33,3.291239
0.58,33,3.304173
1.05,33,3.31727
1.16,33,3.330935
1.13,33,3.342794
1.19,33,3.355715
0.41,33,3.375114
1.05,33,3.397269
1.06,33,3.410252
1.17,33,3.423755
0.55,33,3.436552
1.76,33,3.449099
1.16,33,3.462428
1.07,33,3.475146
1.18,33,3.487973
0.56,33,3.499802
1.03,33,3.513355
1.12,33,3.52614
1.11,33,3.538684
1.16,33,3.550354
1.2,33,3.563829
1.19,33,3.576969
1.15,33,3.59011
1.16,33,3.602818
1.79,33,3.624304
0.55,33,3.637909
1.05,33,3.650109
0.55,33,3.663363
1.2,33,3.676604
1.07,33,4.241163
1.11,33,4.255256
0.53,33,4.26769
