#{"t_start": 1693567505.2202957, "env_id": "GridRoadEnv-v0"}
r,l,t
1.26,33,0.019436
0.5,33,0.035454
1.24,33,0.052909
0.97,33,0.067523
1.21,33,0.084963
0.46,33,0.102874
0.3,33,0.118527
0.46,33,0.133901
1.0,33,0.14958
0.54,33,0.165219
0.33,33,0.180706
0.32,33,0.197927
1.14,33,0.213969
0.96,33,0.229719
0.47,33,0.247079
1.04,33,0.264309
0.34,33,0.279351
1.12,33,0.298774
1.13,33,0.315885
0.41,33,0.334634
1.04,33,0.351552
0.49,33,0.368281
0.95,33,0.383949
0.37,33,0.399191
1.07,33,0.41557
1.09,33,0.431391
1.03,33,0.448345
1.34,33,0.475256
1.33,33,0.494632
0.5,33,0.511211
1.01,33,0.551625
1.2,33,0.568391
0.52,33,0.590396
0.53,33,0.610453
0.36,33,0.629744
0.32,33,0.646981
0.42,33,0.664305
0.46,33,0.681208
0.21,33,0.697844
0.53,33,0.714203
0.43,33,0.730715
0.94,33,0.746453
1.04,33,0.761891
0.43,33,0.7775
1.05,33,0.793062
1.05,33,0.808986
0.97,33,0.824647
1.17,33,0.839899
0.46,33,0.85467
1.16,33,0.872489
0.4,33,0.888142
1.06,33,0.904469
1.06,33,0.920439
0.49,33,0.937118
1.1,33,0.9526
0.52,33,0.968935
0.68,33,0.985254
0.46,33,1.001515
0.47,33,1.017606
1.16,33,1.033619
0.24,33,1.053966
0.42,33,1.070221
0.4,33,1.929322
0.5,33,1.945631
1.08,33,1.962268
0.99,33,1.976754
1.06,33,1.992587
0.33,33,2.007624
1.07,33,2.023496
1.27,33,2.039118
1.02,33,2.055013
1.14,33,2.070497
0.52,33,2.086311
0.51,33,2.102625
0.56,33,2.116697
0.43,33,2.131794
0.37,33,2.1478
1.06,33,2.163009
1.14,33,2.177576
0.33,33,2.192033
0.46,33,2.207788
1.11,33,2.224765
1.08,33,2.241239
1.07,33,2.258053
1.09,33,2.274119
0.46,33,2.290375
3.72,24,2.302936
0.42,33,2.318496
1.01,33,2.335553
0.39,33,2.353017
0.65,33,2.368329
0.99,33,2.385791
0.37,33,2.399524
0.94,33,2.41187
1.05,33,2.424409
0.39,33,2.436965
0.39,33,2.449955
0.3,33,2.462343
0.55,33,2.474982
1.08,33,2.487741
0.47,33,2.500143
0.46,33,2.512472
1.16,33,2.525654
0.44,33,2.53818
0.43,33,2.55074
0.38,33,2.56295
0.5,33,2.575556
1.16,33,2.588125
1.08,33,2.600999
0.41,33,2.613493
1.19,33,2.626177
0.44,33,2.638734
1.17,33,2.65219
0.43,33,2.665733
0.41,33,2.678081
1.07,33,2.690449
0.32,33,2.702928
0.45,33,2.715553
1.08,33,2.727964
0.97,33,2.74069
0.42,33,2.753132
0.41,33,2.769279
0.97,33,2.781835
0.99,33,2.794121
0.35,33,4.000941
0.4,33,4.020535
0.94,33,4.036895
0.46,33,4.053449
1.01,33,4.068357
1.01,33,4.084281
1.14,33,4.098155
1.17,33,4.112971
4.13,15,4.121022
0.95,33,4.135302
0.55,33,4.150274
1.12,33,4.167923
0.4,33,4.187485
1.11,33,4.201384
0.4,33,4.218748
1.04,33,4.232934
1.0,33,4.249154
1.06,33,4.265213
1.14,33,4.279551
1.1,33,4.295228
1.06,33,4.31238
0.42,33,4.330701
1.13,33,4.352874
0.92,33,4.375431
1.21,33,4.400524
1.08,33,4.427842
0.35,33,4.448079
1.0,33,4.473238
0.3,33,4.512583
0.91,33,4.538108
1.16,33,4.565028
1.18,33,4.588563
1.19,33,4.607259
0.46,33,4.630552
1.21,33,4.654859
1.05,33,4.678267
1.13,33,4.700504
0.6,33,4.728558
0.54,33,4.757578
1.12,33,4.785578
0.41,33,4.81895
1.12,33,4.846558
1.13,33,4.873803
0.39,33,4.900397
1.06,33,4.932381
1.09,33,4.956976
1.16,33,4.981673
0.97,33,5.009501
0.42,33,5.03452
0.65,33,5.060001
0.57,33,5.083874
1.09,33,5.110377
1.08,33,5.135707
1.11,33,5.160486
0.87,33,5.182195
0.51,33,5.205986
0.38,33,5.235841
1.05,33,5.262406
1.17,33,5.304387
1.06,33,5.332715
1.05,33,5.353829
0.43,33,5.373971
1.15,33,5.394884
1.16,33,6.571214
1.14,33,6.592082
1.06,33,6.606246
1.1,33,6.625375
0.98,33,6.646164
0.31,33,6.667039
1.05,33,6.691515
1.14,33,6.715616
1.07,33,6.738672
1.03,33,6.763281
1.19,33,6.784224
0.39,33,6.807061
0.95,33,6.830532
1.06,33,6.849307
1.07,33,6.869594
0.96,33,6.891291
1.71,33,6.9087
1.05,33,6.92615
0.35,33,6.943511
1.08,33,6.962106
0.93,33,6.979924
1.03,33,6.997161
1.02,33,7.012313
1.09,33,7.026303
1.07,33,7.039728
1.07,33,7.061436
0.38,33,7.074865
0.39,33,7.089852
0.93,33,7.103424
0.6,33,7.11597
1.04,33,7.129565
1.15,33,7.144038
1.11,33,7.158567
1.06,33,7.174162
0.89,33,7.191334
1.16,33,7.208361
1.17,33,7.224479
0.37,33,7.241247
1.13,33,7.25731
1.18,33,7.275442
1.24,33,7.294638
1.08,33,7.314206
1.14,33,7.33237
0.4,33,7.352112
0.39,33,7.369885
1.22,33,7.388304
1.07,33,7.404804
0.36,33,7.421526
1.13,33,7.438668
1.15,33,7.455123
1.12,33,7.474886
1.15,33,7.496103
0.44,33,7.515636
0.45,33,7.533866
1.09,33,7.556668
1.04,33,7.580411
1.0,33,7.617841
1.13,33,7.641343
0.97,33,7.664034
1.03,33,7.689286
1.03,33,7.710757
0.56,33,7.730515
1.13,33,8.772945
0.28,33,8.790285
1.13,33,8.806754
1.78,33,8.827505
0.91,33,8.849208
1.26,33,8.873031
0.99,33,8.890434
1.04,33,8.909919
0.95,33,8.930471
1.14,33,8.953007
0.45,33,8.973258
0.52,33,8.991379
0.91,33,9.007557
1.13,33,9.023519
1.28,33,9.042194
1.15,33,9.060037
1.24,33,9.077378
1.15,33,9.095335
1.08,33,9.115907
1.11,33,9.149087
1.1,33,9.17662
1.23,33,9.205136
0.38,33,9.230312
0.58,33,9.255157
1.13,33,9.294283
1.05,33,9.315434
0.42,33,9.33594
1.07,33,9.354637
1.13,33,9.380121
1.04,33,9.408209
1.12,33,9.431546
1.11,33,9.457349
1.22,33,9.474812
0.43,33,9.494105
1.1,33,9.513721
1.11,33,9.530409
1.21,33,9.559433
0.99,33,9.579326
1.28,33,9.605578
0.95,33,9.629288
1.18,33,9.649844
0.51,33,9.676335
1.14,33,9.693495
1.06,33,9.709878
1.09,33,9.726653
1.07,33,9.748197
1.14,33,9.773947
1.02,33,9.798947
1.78,33,9.820084
1.01,33,9.850309
1.03,33,9.877854
0.31,33,9.907466
0.31,33,9.939795
0.4,33,9.963157
0.43,33,9.996213
1.17,33,10.015528
1.27,33,10.037617
1.01,33,10.060964
1.09,33,10.087953
0.51,33,10.115752
1.11,33,10.144744
1.27,33,10.172454
1.1,33,11.434981
1.19,33,11.451195
