#{"t_start": 1693325528.6578457, "env_id": "GridRoadEnv-v0"}
r,l,t
0.61,80,0.034091
0.69,80,0.066324
1.29,80,0.099433
0.62,80,0.130164
0.73,80,0.162184
1.3,80,0.192789
0.65,80,0.223469
0.71,80,0.253876
0.72,80,0.285403
0.76,80,0.316691
0.73,80,0.349321
0.71,80,0.380562
0.54,80,0.434741
1.29,80,0.468521
0.57,80,0.499024
0.72,80,0.530509
0.66,80,0.561697
0.68,80,0.593459
0.65,80,0.626657
0.64,80,0.658265
0.72,80,0.691628
0.71,80,0.722587
0.69,80,0.754156
0.6,80,0.785166
0.66,80,0.815665
0.65,80,1.428262
0.67,80,1.45988
0.62,80,1.490975
0.7,80,1.523955
0.74,80,1.55521
0.68,80,1.585792
0.76,80,1.616587
0.71,80,1.64711
0.58,80,1.677935
0.65,80,1.709475
1.35,80,1.741438
0.61,80,1.772238
0.59,80,1.80588
0.71,80,1.837228
0.68,80,1.867999
1.28,80,1.899048
0.77,80,1.929547
0.66,80,1.962406
0.73,80,1.994935
1.25,80,2.026877
0.59,80,2.05778
0.73,80,2.090301
0.64,80,2.123226
0.73,80,2.154682
0.76,80,2.186649
0.62,80,2.22061
1.31,80,2.845608
1.27,80,2.878484
0.65,80,2.909344
0.73,80,2.941164
0.67,80,2.973404
0.76,80,3.003824
0.72,80,3.035055
0.67,80,3.068189
0.67,80,3.097885
0.67,80,3.130125
0.59,80,3.160836
1.32,80,3.198132
0.61,80,3.229138
0.69,80,3.260548
1.28,80,3.291649
1.31,80,3.324072
0.72,80,3.355163
1.37,80,3.38563
0.74,80,3.417001
0.68,80,3.447707
1.26,80,3.477741
0.67,80,3.509623
0.63,80,3.542204
0.74,80,3.573645
0.67,80,3.609246
0.61,80,4.20295
0.53,80,4.233844
0.6,80,4.265832
1.3,80,4.298517
0.72,80,4.32889
1.37,80,4.360042
1.28,80,4.393083
0.75,80,4.425897
0.7,80,4.458632
0.61,80,4.491898
1.24,80,4.52589
1.33,80,4.57121
0.68,80,4.606326
1.31,80,4.640467
0.68,80,4.672587
1.32,80,4.705172
1.3,80,4.737458
0.67,80,4.769687
0.72,80,4.802998
1.35,80,4.835327
0.77,80,4.868968
1.99,80,4.907876
0.76,80,4.942384
1.36,80,4.978143
1.28,80,5.021155
1.29,80,5.053771
1.29,80,5.663457
1.2,80,5.696576
1.22,80,5.729343
1.21,80,5.763804
1.88,80,5.795564
1.28,80,5.828523
0.76,80,5.861008
1.3,80,5.893116
1.27,80,5.9271
1.34,80,5.963374
1.36,80,6.007183
1.1,80,6.049491
1.27,80,6.092049
