#{"t_start": 1693567034.442624, "env_id": "GridRoadEnv-v0"}
r,l,t
0.36,33,0.021655
0.3,33,0.035486
0.53,33,0.051426
0.48,33,0.068395
1.16,33,0.085694
1.15,33,0.103196
1.12,33,0.121659
0.95,33,0.13818
0.43,33,0.156454
0.49,33,0.176228
0.33,33,0.193976
0.43,33,0.212065
0.49,33,0.228663
0.49,33,0.244915
0.47,33,0.262299
0.44,33,0.280403
0.44,33,0.297689
1.14,33,0.313511
0.49,33,0.329173
0.34,33,0.345123
1.12,33,0.361995
1.16,33,0.378069
1.03,33,0.395112
0.98,33,0.411459
0.98,33,0.428153
1.02,33,0.444521
0.99,33,0.460742
1.01,33,0.476786
0.33,33,0.493745
0.4,33,0.510335
0.42,33,0.551505
0.45,33,0.566812
0.31,33,0.582334
0.4,33,0.597723
0.48,33,0.612979
0.42,33,0.628212
0.26,33,0.642516
0.48,33,0.656662
0.44,33,0.671748
1.04,33,0.686475
0.36,33,0.700989
1.04,33,0.715357
1.04,33,0.729658
1.83,33,0.74453
0.53,33,0.758641
0.38,33,0.773237
1.09,33,0.788045
1.22,33,0.803323
1.24,33,0.818507
1.22,33,0.833595
0.35,33,0.848711
1.11,33,0.863746
0.53,33,0.87865
0.24,33,0.893391
0.96,33,0.907428
0.36,33,0.922246
0.59,33,0.937551
0.28,33,0.952921
0.44,33,0.968087
1.25,33,0.983206
1.3,33,1.002213
0.44,33,1.017453
0.99,33,1.659729
0.51,33,1.67563
1.07,33,1.689711
0.55,33,1.704699
0.91,33,1.720284
1.08,33,1.736073
0.32,33,1.751261
1.13,33,1.766476
0.34,33,1.781971
1.24,33,1.797055
0.6,33,1.813219
0.24,33,1.828461
1.17,33,1.843343
1.15,33,1.858677
0.47,33,1.873989
0.28,33,1.888607
0.35,33,1.903468
1.05,33,1.918433
0.3,33,1.933576
1.16,33,1.949341
1.07,33,1.964936
1.11,33,1.980685
0.24,33,1.996342
1.14,33,2.011732
1.12,33,2.02735
1.19,33,2.04182
0.38,33,2.056566
1.2,33,2.072378
1.1,33,2.097393
1.09,33,2.112674
1.12,33,2.127174
0.27,33,2.141982
0.38,33,2.156805
0.96,33,2.17201
1.16,33,2.187082
1.13,33,2.202049
0.41,33,2.217143
0.35,33,2.232941
0.48,33,2.248219
0.95,33,2.264177
0.97,33,2.279168
1.29,33,2.293234
0.99,33,2.308434
0.41,33,2.323477
1.16,33,2.338942
0.48,33,2.35421
0.7,33,2.369299
1.08,33,2.385122
1.27,33,2.400547
1.21,33,2.415646
1.06,33,2.430953
1.01,33,2.44634
1.18,33,2.461119
1.08,33,2.47445
0.5,33,2.488802
0.57,33,2.503778
1.09,33,2.518895
0.25,33,2.534044
1.16,33,2.548628
0.55,33,2.569687
0.34,33,2.583991
1.11,33,2.598778
1.08,33,3.28082
0.37,33,3.29524
1.28,33,3.311031
1.02,33,3.327217
1.1,33,3.342636
1.15,33,3.358646
0.43,33,3.374667
1.06,33,3.390093
1.14,33,3.412564
0.43,33,3.434139
0.97,33,3.456826
1.11,33,3.478401
1.05,33,3.496219
1.05,33,3.51237
1.05,33,3.528221
1.16,33,3.544725
0.4,33,3.560837
1.07,33,3.576848
0.57,33,3.593365
0.55,33,3.610595
1.19,33,3.626883
1.08,33,3.64283
1.21,33,3.657955
1.22,33,3.674729
0.51,33,3.690262
1.15,33,3.706092
0.6,33,3.725078
1.06,33,3.748125
1.11,33,3.763437
0.34,33,3.779133
0.45,33,3.79518
1.11,33,3.811394
1.15,33,3.827439
0.36,33,3.84288
1.09,33,3.858687
0.55,33,3.875101
1.06,33,3.890549
1.08,33,3.905432
0.52,33,3.920619
1.24,33,3.936214
0.46,33,3.952286
1.16,33,3.967963
1.23,33,3.983862
0.41,33,3.999531
0.48,33,4.015251
1.07,33,4.03078
1.03,33,4.046947
0.43,33,4.062485
1.0,33,4.078047
1.14,33,4.093998
1.18,33,4.10912
1.67,33,4.124001
1.3,33,4.140316
1.24,33,4.155426
1.04,33,4.171474
0.99,33,4.186904
0.97,33,4.201887
0.31,33,4.226176
0.28,33,4.241182
0.55,33,4.255811
0.36,33,4.271536
1.04,33,4.286624
0.89,33,5.107375
1.09,33,5.120354
1.02,33,5.133281
1.23,33,5.146157
1.03,33,5.159381
1.24,33,5.1722
1.06,33,5.18584
1.01,33,5.202157
3.74,29,5.216934
1.05,33,5.233329
0.44,33,5.248699
0.4,33,5.26232
0.39,33,5.275829
0.52,33,5.288456
1.03,33,5.302019
1.3,33,5.315022
0.46,33,5.328913
0.95,33,5.342738
0.44,33,5.355693
1.15,33,5.368371
1.81,33,5.380844
3.74,28,5.391534
0.99,33,5.404077
0.98,33,5.417436
0.49,33,5.429832
0.38,33,5.442526
1.04,33,5.461699
1.16,33,5.474458
0.43,33,5.487184
1.14,33,5.500241
0.96,33,5.513341
1.02,33,5.526046
0.99,33,5.538421
1.02,33,5.551257
1.25,33,5.564214
1.08,33,5.57927
0.57,33,5.598198
1.13,33,5.611578
0.49,33,5.624472
1.0,33,5.637212
1.09,33,5.650906
1.08,33,5.665612
1.12,33,5.681263
1.13,33,5.696326
0.97,33,5.709039
1.19,33,5.721557
1.73,33,5.735102
1.08,33,5.74795
1.0,33,5.761012
0.6,33,5.774193
0.98,33,5.786964
1.06,33,5.799519
0.52,33,5.811944
1.22,33,5.824278
0.53,33,5.836697
1.07,33,5.849171
1.02,33,5.870295
1.03,33,5.883093
0.49,33,5.896029
0.5,33,5.908716
0.45,33,5.921285
1.0,33,5.934121
0.9,33,6.816012
0.42,33,6.828864
1.02,33,6.841531
0.41,33,6.85422
0.36,33,6.866766
0.92,33,6.881051
1.1,33,6.894777
0.56,33,6.907892
0.94,33,6.921446
1.12,33,6.934768
1.1,33,6.948053
1.01,33,6.964522
0.47,33,6.979697
1.03,33,6.993311
0.53,33,7.006598
0.97,33,7.019916
1.04,33,7.032841
0.41,33,7.046585
0.36,33,7.059631
1.85,33,7.072272
1.09,33,7.084701
0.45,33,7.096834
1.12,33,7.109081
1.24,33,7.121444
1.13,33,7.137253
1.07,33,7.154049
1.03,33,7.17459
0.49,33,7.190384
1.12,33,7.205483
0.44,33,7.221796
0.96,33,7.237788
1.04,33,7.254413
1.73,33,7.269854
1.04,33,7.284793
1.18,33,7.299996
0.51,33,7.313664
1.08,33,7.326616
1.1,33,7.339744
1.16,33,7.352075
0.42,33,7.364576
1.07,33,7.376936
0.47,33,7.389084
1.06,33,7.403168
1.1,33,7.42307
1.0,33,7.446895
1.06,33,7.46161
1.03,33,7.475358
1.0,33,7.489621
0.64,33,7.505347
1.1,33,7.520501
1.85,33,7.541546
1.24,33,7.570616
1.06,33,7.597742
1.11,33,7.623624
1.0,33,7.646765
1.13,33,7.675938
0.43,33,7.699981
1.03,33,7.723754
0.37,33,7.746464
1.11,33,7.762917
0.94,33,7.786808
1.05,33,7.809076
1.24,33,8.831112
