#{"t_start": 1693261312.49835, "env_id": "GridRoadEnv-v0"}
r,l,t
0.46,33,0.017273
0.47,33,0.033042
0.38,33,0.046048
0.57,33,0.059256
0.42,33,0.07292
1.13,33,0.085155
0.54,33,0.09932
1.15,33,0.112823
1.1,33,0.126447
1.07,33,0.139636
0.97,33,0.152558
0.31,33,0.164685
1.74,33,0.178087
1.13,33,0.191468
0.44,33,0.203161
1.07,33,0.216136
1.15,33,0.229513
1.02,33,0.242461
1.05,33,0.255042
0.52,33,0.268554
0.31,33,0.281413
1.14,33,0.294694
0.44,33,0.30694
1.05,33,0.319995
1.12,33,0.333192
1.13,33,0.346724
0.43,33,0.359181
1.16,33,0.371215
0.46,33,0.38423
0.48,33,0.397715
1.14,33,0.431277
1.14,33,0.444636
0.59,33,0.456539
0.46,33,0.469602
1.19,33,0.482749
0.57,33,0.496548
1.11,33,0.508464
1.16,33,0.521372
0.47,33,0.534523
0.62,33,0.547524
0.52,33,0.560692
1.17,33,0.573345
0.55,33,0.586691
0.52,33,0.599247
0.36,33,0.612231
0.58,33,0.623992
0.4,33,0.637467
0.5,33,0.650491
1.07,33,0.663475
1.2,33,0.675671
0.48,33,0.688656
1.01,33,0.702071
0.55,33,0.714897
0.51,33,0.732259
1.15,33,0.754144
0.47,33,0.766791
0.57,33,0.779968
1.15,33,0.792364
0.35,33,0.806586
0.48,33,0.818733
0.5,33,0.836629
0.51,33,0.849474
0.55,33,1.408384
0.49,33,1.421762
0.41,33,1.434129
1.75,33,1.447947
0.5,33,1.461039
1.14,33,1.474308
1.06,33,1.487279
1.11,33,1.500171
0.47,33,1.513762
0.46,33,1.526707
0.42,33,1.539371
1.11,33,1.551923
0.51,33,1.564744
0.5,33,1.577406
0.99,33,1.589143
1.15,33,1.602731
0.57,33,1.61838
1.05,33,1.632427
1.17,33,1.648147
0.53,33,1.661121
1.17,33,1.673055
1.1,33,1.686243
0.51,33,1.699301
0.49,33,1.712683
1.16,33,1.727592
0.5,33,1.754945
0.96,33,1.773718
1.82,33,1.786462
1.08,33,1.803086
0.5,33,1.816136
1.7,33,1.830014
1.16,33,1.843054
1.13,33,1.856824
1.06,33,1.869319
0.52,33,1.882077
1.1,33,1.89561
3.64,31,1.908067
1.16,33,1.920045
0.54,33,1.933506
0.41,33,1.947157
0.47,33,1.961705
0.48,33,1.975058
0.47,33,1.987928
0.43,33,1.999901
0.49,33,2.013097
0.49,33,2.026114
1.11,33,2.039404
1.04,33,2.051376
1.1,33,2.064379
1.16,33,2.077387
1.16,33,2.090547
1.2,33,2.102282
0.43,33,2.115375
0.56,33,2.128813
0.43,33,2.142172
0.51,33,2.15439
1.14,33,2.167318
0.32,33,2.180485
1.12,33,2.193305
1.06,33,2.213658
1.72,33,2.228589
0.51,33,2.242242
1.78,33,2.816154
0.48,33,2.828987
1.06,33,2.841937
1.04,33,2.853853
1.09,33,2.867568
0.5,33,2.880487
1.24,33,2.894309
0.56,33,2.906885
1.15,33,2.920461
1.18,33,2.932682
1.16,33,2.945216
1.01,33,2.957342
1.2,33,2.969195
0.5,33,2.982003
1.78,33,2.995079
0.52,33,3.008329
1.74,33,3.020155
1.11,33,3.032988
0.46,33,3.046061
0.59,33,3.05901
0.41,33,3.070942
1.09,33,3.084225
1.12,33,3.097233
1.2,33,3.110093
1.76,33,3.12231
0.54,33,3.134814
1.16,33,3.147591
1.19,33,3.167404
0.46,33,3.18025
1.74,33,3.193399
1.12,33,3.205702
1.14,33,3.21826
0.44,33,3.231216
0.95,33,3.244158
1.1,33,3.258545
0.93,33,3.275112
1.1,33,3.291663
0.41,33,3.307152
1.17,33,3.323474
0.53,33,3.336716
1.19,33,3.349934
1.18,33,3.363001
1.15,33,3.375383
1.13,33,3.388358
1.07,33,3.402068
1.09,33,3.415204
1.16,33,3.427648
1.12,33,3.439547
1.05,33,3.453193
1.75,33,3.466432
1.13,33,3.47945
1.14,33,3.492976
1.82,33,3.504889
1.17,33,3.518534
0.47,33,3.531636
1.19,33,3.54463
0.51,33,3.55689
1.06,33,3.578463
1.01,33,3.591182
1.14,33,3.603837
0.53,33,3.617103
1.23,33,3.629915
0.93,33,4.216285
1.19,33,4.229921
1.09,33,4.243309
1.02,33,4.255126
1.15,33,4.268409
0.55,33,4.281931
1.79,33,4.29842
1.79,33,4.312665
1.21,33,4.324727
1.15,33,4.337815
1.12,33,4.349546
1.12,33,4.3628
0.99,33,4.37586
1.25,33,4.388651
1.13,33,4.401765
1.06,33,4.414862
0.53,33,4.428057
1.16,33,4.440658
1.72,33,4.453439
1.25,33,4.466602
1.05,33,4.479804
1.2,33,4.493196
1.08,33,4.504835
1.05,33,4.518294
1.01,33,4.53174
0.5,33,4.544463
1.13,33,4.565067
1.14,33,4.578336
1.78,33,4.590678
1.08,33,4.603564
1.09,33,4.616666
1.07,33,4.629774
0.51,33,4.642753
1.12,33,4.654548
1.73,33,4.668129
0.53,33,4.68137
1.16,33,4.694696
1.05,33,4.706566
0.98,33,4.720235
1.26,33,4.741867
4.15,27,4.760279
1.19,33,4.771972
1.19,33,4.785191
1.15,33,4.799061
1.1,33,4.811997
1.16,33,4.824066
1.02,33,4.836641
1.13,33,4.850023
1.12,33,4.863398
1.04,33,4.876286
1.07,33,4.88792
1.74,33,4.901347
1.05,33,4.914503
1.09,33,4.927567
1.1,33,4.939672
1.21,33,4.952835
1.13,33,4.972597
1.13,33,4.986608
1.8,33,4.999662
1.23,33,5.01295
1.14,33,5.026755
1.15,33,5.038429
1.1,33,5.601281
1.75,33,5.614683
1.16,33,5.628217
1.2,33,5.640295
0.98,33,5.653396
0.51,33,5.666726
1.14,33,5.679951
1.81,33,5.693094
1.2,33,5.705995
1.18,33,5.719285
0.5,33,5.740594
1.16,33,5.76495
1.09,33,5.778163
1.11,33,5.790005
1.09,33,5.80291
1.1,33,5.815968
1.23,33,5.829007
0.51,33,5.842021
1.1,33,5.854173
1.87,33,5.867465
1.23,33,5.880313
1.83,33,5.893507
1.74,33,5.906256
1.12,33,5.918803
0.58,33,5.939531
1.27,33,5.952495
1.14,33,5.965404
1.19,33,5.978466
1.16,33,5.991346
1.19,33,6.003201
1.13,33,6.016083
1.77,33,6.029562
1.04,33,6.042553
1.19,33,6.054521
1.12,33,6.068271
1.14,33,6.081532
1.13,33,6.094669
1.11,33,6.107064
1.1,33,6.120074
4.2,25,6.131297
1.12,33,6.144606
1.18,33,6.1566
1.23,33,6.16941
1.23,33,6.182619
1.11,33,6.195906
1.06,33,6.208477
1.06,33,6.220669
1.19,33,6.23402
1.17,33,6.247633
1.25,33,6.261289
1.19,33,6.273745
1.79,33,6.2865
1.26,33,6.299561
1.2,33,6.312544
1.14,33,6.325062
1.08,33,6.34563
1.63,33,6.358039
1.1,33,6.370499
0.58,33,6.383219
1.82,33,6.395971
1.14,33,6.409245
0.93,33,6.421198
1.07,33,6.995238
1.18,33,7.010216
1.07,33,7.021934
1.16,33,7.034459
1.07,33,7.047114
1.76,33,7.059237
1.1,33,7.072686
1.11,33,7.085485
1.22,33,7.098786
1.24,33,7.11173
1.03,33,7.124833
1.16,33,7.136777
1.15,33,7.149917
1.18,33,7.162828
1.08,33,7.175959
1.18,33,7.187584
1.17,33,7.200487
0.53,33,7.213974
1.16,33,7.227545
1.8,33,7.240309
1.25,33,7.253097
1.09,33,7.265832
1.1,33,7.279253
1.14,33,7.295683
1.15,33,7.308362
1.16,33,7.320704
1.15,33,7.333951
1.17,33,7.347384
1.14,33,7.360835
1.1,33,7.372894
0.97,33,7.3862
1.05,33,7.399197
1.18,33,7.411763
1.27,33,7.423709
1.11,33,7.436282
1.23,33,7.449363
1.14,33,7.462666
1.18,33,7.475144
1.07,33,7.488496
1.7,33,7.501961
1.17,33,7.514786
1.8,33,7.527776
1.16,33,7.539666
1.12,33,7.552701
1.16,33,7.565987
1.75,33,7.578941
1.82,33,7.591715
1.76,33,7.603809
1.12,33,7.616744
1.04,33,7.629412
1.24,33,7.64275
1.14,33,7.655856
1.87,33,7.667556
1.79,33,7.680281
1.26,33,7.6999
1.83,33,7.712629
1.78,33,7.725496
1.79,33,7.747749
1.07,33,7.766707
4.21,27,7.778929
1.14,33,7.792304
0.99,33,7.804835
1.15,33,7.818595
1.06,33,8.371676
1.12,33,8.384858
1.16,33,8.398375
1.15,33,8.410681
1.18,33,8.423789
1.14,33,8.436372
1.17,33,8.448418
1.13,33,8.461857
1.24,33,8.475163
1.81,33,8.488052
1.25,33,8.501277
1.04,33,8.515049
1.22,33,8.528067
1.19,33,8.540057
1.77,33,8.553131
1.16,33,8.565889
1.18,33,8.578927
4.14,23,8.588178
4.33,31,8.600467
0.49,33,8.61269
1.08,33,8.625451
1.22,33,8.645724
1.12,33,8.658633
1.12,33,8.671211
1.76,33,8.684478
1.12,33,8.698529
1.14,33,8.711577
1.79,33,8.723189
1.76,33,8.742836
1.0,33,8.765936
4.27,31,8.778516
1.17,33,8.790981
1.8,33,8.803509
1.86,33,8.816577
1.11,33,8.829389
4.34,33,8.842248
1.81,33,8.854436
1.09,33,8.867183
1.08,33,8.879962
1.14,33,8.893621
1.12,33,8.906665
0.96,33,8.918774
1.2,33,8.932257
1.1,33,8.944896
1.05,33,8.958041
1.83,33,8.96985
1.02,33,8.983443
1.15,33,8.997383
1.1,33,9.010578
1.14,33,9.022671
4.26,27,9.033247
1.1,33,9.046399
1.11,33,9.065898
1.1,33,9.078956
4.01,19,9.086149
0.5,33,9.098851
1.15,33,9.11197
1.8,33,9.126534
1.19,33,9.141299
1.11,33,9.154381
1.74,33,9.167798
1.15,33,9.180982
1.08,33,9.193698
1.77,33,9.761233
1.12,33,9.774216
1.15,33,9.786862
1.73,33,9.799958
1.2,33,9.812486
4.16,29,9.823332
1.24,33,9.835505
1.21,33,9.848713
1.19,33,9.862109
1.07,33,9.87483
1.16,33,9.886796
1.1,33,9.900214
1.18,33,9.913739
1.89,33,9.926341
1.12,33,9.938186
1.19,33,9.951452
1.13,33,9.964193
4.31,29,9.97621
1.06,33,9.988468
1.18,33,10.00121
1.2,33,10.020753
1.02,33,10.034555
1.8,33,10.047988
1.18,33,10.060718
1.08,33,10.073387
1.08,33,10.08606
1.19,33,10.098959
1.19,33,10.112205
1.17,33,10.12431
1.17,33,10.136881
1.12,33,10.150632
4.15,25,10.16081
1.21,33,10.172363
1.1,33,10.185895
1.03,33,10.198611
1.07,33,10.212093
1.21,33,10.224304
1.12,33,10.237955
1.23,33,10.251176
1.24,33,10.263876
1.16,33,10.276785
1.23,33,10.288408
1.79,33,10.30161
1.07,33,10.314748
1.15,33,10.327434
1.24,33,10.339535
1.11,33,10.353209
4.22,27,10.364187
0.97,33,10.376637
1.17,33,10.388097
1.15,33,10.401051
1.2,33,10.418378
1.19,33,10.431142
1.79,33,10.444301
1.19,33,10.456738
1.15,33,10.469565
1.76,33,10.482197
1.65,33,10.49617
4.25,27,10.505966
1.75,33,10.518997
1.78,33,10.532192
1.15,33,10.545438
1.87,33,10.557643
1.1,33,11.14665
1.22,33,11.160652
4.09,19,11.167997
1.07,33,11.18074
1.81,33,11.193711
1.01,33,11.205229
1.18,33,11.218909
1.79,33,11.232079
4.1,17,11.23967
1.11,33,11.252187
1.2,33,11.264968
1.05,33,11.277825
1.18,33,11.289786
4.1,17,11.297747
4.33,31,11.309311
1.74,33,11.321007
1.13,33,11.334362
1.19,33,11.347194
0.95,33,11.359881
4.09,25,11.368984
1.15,33,11.389011
1.88,33,11.402355
1.07,33,11.415779
4.09,23,11.424984
1.77,33,11.437431
4.09,17,11.445362
0.92,33,11.457192
4.21,27,11.467858
1.76,33,11.481367
4.18,23,11.491238
1.11,33,11.503702
4.18,27,11.514276
4.1,23,11.522776
4.23,29,11.534422
1.12,33,11.54687
0.99,33,11.560038
1.15,33,11.571968
1.14,33,11.585546
1.24,33,11.59861
1.2,33,11.611478
1.85,33,11.62419
1.14,33,11.636789
1.1,33,11.649797
1.23,33,11.662883
1.24,33,11.675781
1.76,33,11.687926
1.79,33,11.701486
4.24,25,11.712161
1.01,33,11.723987
4.16,23,11.736096
1.03,33,11.764726
1.17,33,11.778429
1.11,33,11.79102
4.3,33,11.811644
1.11,33,11.824757
1.1,33,11.837563
1.8,33,11.850282
1.23,33,11.862729
1.6,33,11.875297
1.04,33,11.888246
1.8,33,11.900422
1.13,33,11.913162
4.13,27,11.924559
1.17,33,11.936691
4.1,17,11.944371
4.09,17,11.950746
1.08,33,11.963425
4.21,33,12.518745
1.71,33,12.532327
4.17,23,12.541552
4.09,27,12.550972
1.84,33,12.564132
4.18,21,12.572661
0.96,33,12.584929
4.15,23,12.593474
1.14,33,12.605681
4.1,21,12.615178
4.09,19,12.622231
1.15,33,12.634859
4.08,17,12.642672
4.1,19,12.649519
1.85,33,12.661114
4.1,23,12.670918
4.17,33,12.684523
4.09,17,12.691681
4.18,27,12.702297
1.66,33,12.7142
4.18,23,12.723755
1.84,33,12.752359
1.32,33,12.772317
4.09,23,12.78217
1.22,33,12.794712
