#{"t_start": 1693406942.4611945, "env_id": "GridDroneEnv-v0"}
r,l,t
0.92,23,0.016016
0.06,23,0.027118
0.87,23,0.042044
0.68,23,0.055037
0.06,23,0.068259
0.84,23,0.080478
0.62,23,0.093391
0.03,23,0.109131
0.03,23,0.122959
1.14,23,0.134856
0.25,23,0.148439
0.65,23,0.162724
0.06,23,0.173894
0.25,23,0.189085
0.33,23,0.204035
0.03,23,0.218141
0.03,23,0.231702
0.71,23,0.245183
0.95,23,0.258497
0.28,23,0.270183
0.95,23,0.282387
0.33,23,0.2956
0.89,23,0.308984
0.95,23,0.321254
0.03,23,0.3326
0.55,23,0.34579
0.68,23,0.358709
0.55,23,0.370562
0.28,23,0.382612
0.95,23,0.396028
1.14,23,0.408707
0.3,23,0.420463
0.06,23,0.433312
0.09,23,0.44652
0.92,23,0.457117
0.06,23,0.470436
0.03,23,0.483381
0.92,23,0.496453
0.92,23,0.508067
0.03,23,0.52088
0.06,23,0.533714
0.68,23,0.544879
0.03,23,0.557609
0.62,23,0.598138
0.65,23,0.60954
0.3,23,0.622898
0.03,23,0.636056
0.65,23,0.6485
0.68,23,0.659977
0.06,23,0.673493
0.68,23,0.686136
1.11,23,0.698434
0.65,23,0.709826
0.27,23,0.723176
0.06,23,0.736614
0.28,23,0.749699
0.87,23,0.760523
0.27,23,0.773868
0.06,23,0.786789
0.03,23,0.799256
0.0,23,0.809969
0.06,23,0.822749
0.03,23,0.836348
0.28,23,0.84802
0.68,23,0.860379
0.3,23,0.873792
0.84,23,0.886512
0.3,23,0.897712
0.68,23,0.910007
0.03,23,0.923059
0.95,23,0.939339
0.27,23,0.956415
0.87,23,0.972079
0.33,23,0.985757
0.0,23,1.003541
0.87,23,1.02158
0.03,23,1.039333
0.92,23,1.057516
0.06,23,1.073196
0.92,23,1.091146
0.92,23,1.104497
0.95,23,1.117314
0.92,23,1.128861
0.28,23,1.14131
0.25,23,1.153649
1.17,23,1.165958
1.14,23,1.183666
0.3,23,1.195574
0.06,23,1.207934
0.06,23,1.817561
0.55,23,1.829946
0.89,23,1.841881
0.65,23,1.85491
0.95,23,1.869766
0.52,23,1.881763
0.3,23,1.897672
0.65,23,1.911005
1.14,23,1.925446
0.68,23,1.936782
0.92,23,1.949415
0.06,23,1.961793
0.3,23,1.973634
1.11,23,1.986789
0.33,23,2.000103
0.9,23,2.012542
0,23,2.023908
0.03,23,2.036802
0.06,23,2.049674
0.65,23,2.062486
0.87,23,2.074458
1.17,23,2.087214
0.3,23,2.100983
0.03,23,2.113794
0.03,23,2.124784
0.95,23,2.137894
0.06,23,2.150753
0.06,23,2.162108
0.62,23,2.173934
0.03,23,2.187106
0.3,23,2.199533
0.65,23,2.211015
0.9,23,2.223145
0.25,23,2.235605
0.27,23,2.246704
0.06,23,2.258572
1.14,23,2.271011
0.89,23,2.283725
0.03,23,2.295008
0.68,23,2.30733
0.09,23,2.320298
0.87,23,2.340754
0.25,23,2.353142
0.95,23,2.365372
0.87,23,2.37659
0.55,23,2.389582
0.3,23,2.402012
0.52,23,2.413985
0,23,2.42498
0.92,23,2.437611
0.92,23,2.449806
0.87,23,2.46056
0.68,23,2.473449
0.65,23,2.485578
0.92,23,2.497252
1.11,23,2.508443
0.65,23,2.520802
0.9,23,2.533124
0.89,23,2.543987
0.9,23,2.556414
0.9,23,2.569014
0,23,2.580318
0.95,23,2.592613
0.3,23,2.605632
0.9,23,2.618457
0.9,23,2.630844
0.03,23,2.641758
0.62,23,2.65451
1.17,23,2.667294
0.92,23,2.678777
0.33,23,2.690813
0.9,23,2.703888
1.11,23,2.716908
0.52,23,2.729254
0.3,23,2.741452
0.03,23,2.755298
1.14,23,2.768963
0.03,23,2.781732
0.87,23,2.79309
0.03,23,2.80601
0.87,23,2.819377
0.3,23,2.832405
0.3,23,2.843449
0.03,23,2.856699
1.14,23,2.877116
1.11,23,2.890336
1.14,23,2.903329
0.3,23,2.916342
0.9,23,2.928317
0.0,23,3.524452
0.03,23,3.536572
0.92,23,3.549448
0.87,23,3.560286
0.03,23,3.573384
0.68,23,3.586162
0.84,23,3.598214
1.11,23,3.610854
0.95,23,3.624142
0.84,23,3.637157
0.65,23,3.649396
0.03,23,3.661328
0.68,23,3.67423
0.9,23,3.686946
0.25,23,3.699303
0.93,23,3.710689
0.62,23,3.724275
0.92,23,3.737066
0.87,23,3.750191
0.03,23,3.761703
0.65,23,3.77526
0.65,23,3.788417
0.06,23,3.801244
0.92,23,3.812932
0.98,23,3.825563
0.68,23,3.838518
0.92,23,3.85157
0.89,23,3.863135
0.03,23,3.875765
0.93,23,3.889197
0.65,23,3.902219
0.9,23,3.91477
1.17,23,3.926807
0.9,23,3.940488
0.27,23,3.953477
1.11,23,3.965627
0.89,23,3.977282
0.06,23,3.990687
0.92,23,4.003874
0.68,23,4.024666
0.06,23,4.038576
0.89,23,4.051252
0.03,23,4.063232
0.95,23,4.075613
0,23,4.088807
0.95,23,4.102468
0.68,23,4.114673
0.25,23,4.12665
0.62,23,4.14015
0.92,23,4.153356
0.68,23,4.168315
1.14,23,4.181467
0.65,23,4.194038
1.14,23,4.207294
0.3,23,4.220164
0.28,23,4.232373
0.95,23,4.244565
1.14,23,4.258281
0.84,23,4.271099
0.92,23,4.28436
0.27,23,4.295838
0.65,23,4.308613
0.9,23,4.322031
0.62,23,4.335357
0.92,23,4.347204
1.17,23,4.359492
0.33,23,4.372532
0.9,23,4.38537
0.92,23,4.397086
0.0,23,4.409184
0.0,23,4.422266
0.65,23,4.435267
0.03,23,4.446658
0.65,23,4.459496
1.17,23,4.472907
0.87,23,4.48588
1.14,23,4.497896
0.65,23,4.510044
0.27,23,4.523608
1.11,23,4.536897
0.68,23,4.549025
0.3,23,4.560768
0.27,23,4.582245
0.71,23,4.594743
1.11,23,4.607439
0.62,23,4.620175
0.87,23,4.63296
0.9,23,4.644679
0.03,23,4.658034
0.65,23,5.259356
0.92,23,5.271703
0.68,23,5.284677
1.14,23,5.296342
0.71,23,5.308769
0.92,23,5.322595
0.92,23,5.335911
0.68,23,5.349103
0.92,23,5.360996
1.14,23,5.374152
0.27,23,5.387723
0.3,23,5.400332
1.11,23,5.411679
0.03,23,5.424574
0.89,23,5.437648
0.71,23,5.454276
0.65,23,5.470671
0.65,23,5.484068
0.92,23,5.495983
0.36,23,5.508704
0.92,23,5.522746
0.9,23,5.53588
0.89,23,5.548867
0.3,23,5.560058
1.14,23,5.573946
1.17,23,5.587452
0.9,23,5.601086
0.98,23,5.613022
0.71,23,5.625714
0.95,23,5.639472
0.33,23,5.652505
1.11,23,5.665265
0.28,23,5.676903
1.14,23,5.689983
0.87,23,5.702529
0.03,23,5.714528
0.3,23,5.726933
1.14,23,5.749956
0.92,23,5.761358
1.14,23,5.774685
0.92,23,5.788169
0.09,23,5.800891
0.92,23,5.812415
0.68,23,5.82532
1.14,23,5.839393
0.71,23,5.852861
0.92,23,5.864891
0.65,23,5.877215
0.3,23,5.890538
0.06,23,5.903425
0.55,23,5.915869
0.92,23,5.928167
0.68,23,5.941657
1.17,23,5.954658
0.68,23,5.968105
0.25,23,5.979729
0.92,23,5.992562
1.11,23,6.006027
0.92,23,6.01915
0.98,23,6.031903
0.9,23,6.043702
0.9,23,6.05812
0.98,23,6.071414
0.92,23,6.084506
0.95,23,6.096627
0.49,23,6.109663
0.33,23,6.123113
0.52,23,6.136263
0.9,23,6.149095
1.17,23,6.160762
0.92,23,6.173977
0.0,23,6.186897
0.84,23,6.199706
0.27,23,6.210693
0.33,23,6.223835
1.17,23,6.236879
1.11,23,6.249978
0.3,23,6.26086
0.68,23,6.274582
1.17,23,6.287576
0.57,23,6.308445
0.92,23,6.321335
0.95,23,6.334578
0.92,23,6.346641
0.92,23,6.359527
1.14,23,6.373091
1.14,23,6.38592
0.3,23,6.397254
0.89,23,6.409585
0.68,23,7.042809
1.17,23,7.054724
0.65,23,7.068713
0.9,23,7.080742
0.36,23,7.092947
1.17,23,7.106205
0.65,23,7.119967
0.87,23,7.132887
0.84,23,7.144443
0.65,23,7.157997
0.68,23,7.170833
0.92,23,7.183812
1.14,23,7.195336
0.68,23,7.208393
1.17,23,7.221771
0.89,23,7.234782
0.92,23,7.246264
0.92,23,7.258705
0.65,23,7.271586
1.14,23,7.284603
1.12,23,7.296689
0.52,23,7.309672
0.95,23,7.323472
1.17,23,7.336533
0.92,23,7.349702
0.89,23,7.361522
1.11,23,7.374978
0.95,23,7.388366
1.14,23,7.401291
0.77,23,7.412733
0.68,23,7.425104
1.14,23,7.438415
