#{"t_start": 1693565228.7467687, "env_id": "GridRoadEnv-v0"}
r,l,t
0.38,33,0.022994
0.39,33,0.04325
0.97,33,0.063023
0.5,33,0.095252
0.49,33,0.127282
0.36,33,0.145504
0.55,33,0.165676
1.02,33,0.186258
0.46,33,0.207841
0.57,33,0.233403
0.43,33,0.257258
0.29,33,0.281912
0.3,33,0.302849
0.38,33,0.324788
1.09,33,0.345894
0.31,33,0.367685
1.06,33,0.389783
1.09,33,0.415933
3.65,29,0.434957
0.34,33,0.453766
1.12,33,0.471002
0.33,33,0.489724
1.18,33,0.509786
1.01,33,0.528536
0.41,33,0.546007
0.37,33,0.564958
0.31,33,0.583941
0.36,33,0.602145
0.43,33,0.62074
1.09,33,0.636993
1.04,33,0.686693
1.03,33,0.703322
1.05,33,0.718742
1.15,33,0.734561
0.3,33,0.749449
1.11,33,0.766941
1.12,33,0.782815
0.32,33,0.797165
0.36,33,0.813127
0.36,33,0.828053
1.06,33,0.843995
0.43,33,0.859667
0.46,33,0.874798
1.11,33,0.891543
0.96,33,0.906152
1.17,33,0.921172
0.3,33,0.937618
0.93,33,0.95225
0.32,33,0.968917
1.14,33,0.984438
0.42,33,1.001564
0.45,33,1.01949
0.98,33,1.037478
0.51,33,1.058383
1.15,33,1.074271
1.07,33,1.094866
0.37,33,1.118433
0.34,33,1.137167
1.09,33,1.153656
1.71,33,1.171412
0.24,33,1.194099
0.44,33,1.21309
0.33,33,2.111728
1.12,33,2.128105
3.68,26,2.139172
0.38,33,2.153626
0.95,33,2.169184
1.07,33,2.183072
1.04,33,2.198403
1.16,33,2.213216
0.29,33,2.226509
1.14,33,2.242714
1.17,33,2.261476
1.07,33,2.279029
0.93,33,2.295484
0.55,33,2.315939
1.2,33,2.334569
1.15,33,2.350949
0.45,33,2.369149
0.97,33,2.386418
1.15,33,2.404159
1.08,33,2.421701
1.09,33,2.439883
0.97,33,2.459997
1.03,33,2.48312
0.48,33,2.501864
0.3,33,2.517378
0.98,33,2.535357
1.09,33,2.553712
0.25,33,2.571773
0.34,33,2.588984
0.53,33,2.618726
1.14,33,2.636822
1.13,33,2.654298
1.08,33,2.673186
0.37,33,2.695892
0.27,33,2.716326
0.49,33,2.736069
1.03,33,2.752774
0.49,33,2.772336
0.33,33,2.79175
1.04,33,2.810357
1.07,33,2.828617
0.43,33,2.848294
1.1,33,2.867109
1.2,33,2.88414
0.35,33,2.903281
0.93,33,2.921795
1.07,33,2.941166
0.43,33,2.961596
0.39,33,2.982344
1.13,33,3.002722
1.32,33,3.021305
0.95,33,3.040399
1.07,33,3.060071
1.08,33,3.079197
0.99,33,3.095881
0.42,33,3.114793
1.07,33,3.13322
0.89,33,3.152829
1.01,33,3.171411
0.4,33,3.200743
1.14,33,3.219472
1.17,33,3.238547
0.95,33,4.153307
0.43,33,4.168431
0.96,33,4.182204
1.11,33,4.197639
0.99,33,4.211612
1.07,33,4.225496
1.06,33,4.24156
1.13,33,4.255944
1.1,33,4.270812
1.06,33,4.28796
0.41,33,4.303268
1.17,33,4.319226
0.48,33,4.333682
1.09,33,4.347247
1.16,33,4.361734
0.43,33,4.377299
1.11,33,4.392453
1.02,33,4.408213
0.39,33,4.422989
1.21,33,4.438451
1.0,33,4.452786
1.77,33,4.466791
0.81,33,4.483525
0.99,33,4.499151
1.08,33,4.513898
1.15,33,4.528513
0.98,33,4.542999
0.39,33,4.567509
1.08,33,4.583186
1.1,33,4.599171
1.17,33,4.614639
1.13,33,4.628053
1.01,33,4.643061
0.45,33,4.658145
0.32,33,4.678074
0.9,33,4.695085
1.06,33,4.709985
1.07,33,4.724738
1.02,33,4.740591
0.96,33,4.754207
1.08,33,4.769786
0.96,33,4.785228
1.13,33,4.801624
0.29,33,4.816787
1.17,33,4.830313
0.47,33,4.844322
0.94,33,4.859404
0.39,33,4.876679
1.78,33,4.891781
1.23,33,4.907454
0.53,33,4.924206
0.94,33,4.938851
1.0,33,4.952654
1.03,33,4.968743
0.56,33,4.983985
1.02,33,4.999125
1.13,33,5.014672
1.11,33,5.030543
1.1,33,5.051036
1.1,33,5.06611
1.06,33,5.083816
1.04,33,5.099316
1.1,33,6.139495
1.04,33,6.16291
0.99,33,6.185594
1.13,33,6.2065
0.4,33,6.225463
0.34,33,6.246416
1.1,33,6.269301
1.12,33,6.291703
1.07,33,6.308682
1.17,33,6.324133
1.03,33,6.342104
0.39,33,6.35786
0.27,33,6.374439
1.04,33,6.394849
1.14,33,6.411945
1.08,33,6.432674
0.95,33,6.45241
0.98,33,6.467748
1.02,33,6.489402
1.13,33,6.511786
0.99,33,6.531601
1.14,33,6.548098
1.01,33,6.568823
1.1,33,6.586043
1.04,33,6.603743
0.98,33,6.623082
1.0,33,6.653839
0.97,33,6.670536
1.17,33,6.691856
1.06,33,6.711075
1.04,33,6.733174
0.93,33,6.753214
1.23,33,6.767754
0.47,33,6.786863
0.39,33,6.809436
1.01,33,6.830496
1.03,33,6.846935
1.14,33,6.866751
1.15,33,6.889199
1.06,33,6.910544
1.05,33,6.928611
0.47,33,6.945898
1.14,33,6.965326
0.39,33,6.985271
1.02,33,7.002575
0.98,33,7.022549
1.12,33,7.044679
1.13,33,7.064153
1.14,33,7.082873
1.1,33,7.105223
0.98,33,7.123411
4.25,22,7.13615
0.98,33,7.151178
1.07,33,7.169327
0.98,33,7.186862
1.09,33,7.205662
0.97,33,7.221439
0.98,33,7.249886
1.08,33,7.267655
1.04,33,7.285729
1.16,33,7.306208
1.11,33,7.323078
1.03,33,8.11376
0.95,33,8.128587
0.38,33,8.141016
1.02,33,8.154903
1.03,33,8.168682
1.11,33,8.182579
1.17,33,8.197602
1.71,33,8.211432
1.17,33,8.225318
1.08,33,8.238847
1.05,33,8.25203
0.87,33,8.266288
1.14,33,8.281059
1.16,33,8.293843
0.89,33,8.307769
0.9,33,8.321684
1.1,33,8.335522
1.18,33,8.348441
0.99,33,8.361293
1.05,33,8.37541
1.1,33,8.389476
1.16,33,8.403491
1.21,33,8.417162
1.11,33,8.430788
1.76,33,8.443197
1.06,33,8.465021
1.75,33,8.480304
1.02,33,8.492955
1.03,33,8.506733
