#{"t_start": 1693410818.9018502, "env_id": "GridDroneEnv-v0"}
r,l,t
0.03,33,0.020793
0.01,33,0.03857
0.04,33,0.055393
0.01,33,0.072346
0.17,33,0.089329
0,33,0.106724
0.0,33,0.124791
0.13,33,0.142904
0.14,33,0.158808
0.15,33,0.174638
0.03,33,0.192485
0.15,33,0.210388
0.01,33,0.227124
0.01,33,0.243408
0.22,33,0.260048
0.02,33,0.278748
0.16,33,0.299644
0.11,33,0.320441
0.1,33,0.337811
0.12,33,0.355085
0.01,33,0.374285
0.01,33,0.39337
0.0,33,0.412684
0.06,33,0.432644
0.03,33,0.44972
0.04,33,0.466393
0.02,33,0.482418
0.12,33,0.500291
0.01,33,0.516729
0.07,33,0.533444
0.1,33,0.570184
0.17,33,0.589065
0.0,33,0.608668
0.04,33,0.627919
0.12,33,0.645135
0.03,33,0.661638
0.12,33,0.678267
0.1,33,0.695966
0.09,33,0.712397
0.02,33,0.73065
0.01,33,0.747232
0.01,33,0.765721
0.01,33,0.783441
0.16,33,0.801509
0.01,33,0.818052
0.15,33,0.835872
0.06,33,0.85256
0.12,33,0.869485
0.04,33,0.887691
0.16,33,0.906402
0.2,33,0.922906
0.05,33,0.939407
0.04,33,0.958805
0.02,33,0.976406
0.03,33,0.995464
0.14,33,1.013321
0.03,33,1.032143
0.0,33,1.048885
0.18,33,1.06532
0.14,33,1.083193
0.0,33,1.107983
0.11,33,1.124888
0.03,33,1.731172
0.11,33,1.750052
0.01,33,1.767612
0.03,33,1.783971
0.1,33,1.801275
0.01,33,1.817102
0.12,33,1.833942
0.1,33,1.850967
0.22,33,1.867211
0.03,33,1.883506
0.13,33,1.900769
0.12,33,1.917429
0.03,33,1.933707
0.01,33,1.950754
0.0,33,1.967589
0.08,33,1.983576
0.12,33,2.002907
0.03,33,2.020503
0.12,33,2.038651
0.1,33,2.055169
0.02,33,2.078047
0.01,33,2.099814
0.04,33,2.116923
0.19,33,2.133639
0.04,33,2.149945
0.02,33,2.166821
0.23,33,2.183967
0.09,33,2.201029
0.11,33,2.229788
0.02,33,2.247479
0.01,33,2.263367
0.13,33,2.279966
0.02,33,2.297829
0.19,33,2.315935
0.04,33,2.334018
0.12,33,2.350296
0.02,33,2.368195
0.13,33,2.384236
0.12,33,2.400461
0.1,33,2.417864
0.09,33,2.433975
0.06,33,2.450419
0.66,33,2.467564
0.1,33,2.484115
0.09,33,2.500968
0.04,33,2.517431
0.11,33,2.535418
0.02,33,2.553714
0.05,33,2.57142
0.03,33,2.58895
0.0,33,2.606587
0.02,33,2.623446
0.01,33,2.639716
0.07,33,2.656861
0.01,33,2.673505
0.01,33,2.689424
0.02,33,2.70997
0.01,33,2.729084
0.05,33,2.746782
0.02,33,2.771424
0.01,33,2.789757
0.04,33,2.808762
0.13,33,3.439968
0.05,33,3.456508
0.03,33,3.472911
0.11,33,3.490815
0.1,33,3.510555
0.08,33,3.528921
0.02,33,3.546962
0.21,33,3.563474
0.19,33,3.58022
0.2,33,3.598717
0.16,33,3.615115
0.06,33,3.631669
0.05,33,3.647938
0.1,33,3.663785
0.04,33,3.681168
0.02,33,3.698845
0.05,33,3.716864
0.17,33,3.733278
0.01,33,3.749598
0.18,33,3.766095
0.05,33,3.782966
0.12,33,3.79917
0.02,33,3.815068
0.14,33,3.833097
0.02,33,3.84929
0.08,33,3.865783
0.07,33,3.882411
0.0,33,3.90826
0.01,33,3.924651
0.12,33,3.943925
0.08,33,3.961654
0.05,33,3.977759
0.07,33,3.996498
0.01,33,4.013343
0.04,33,4.031471
0.04,33,4.047958
0.14,33,4.064313
0.04,33,4.080652
0.11,33,4.096734
0.12,33,4.113641
0.0,33,4.129617
0.15,33,4.148804
0.09,33,4.165056
0.08,33,4.181985
0.21,33,4.202705
0.11,33,4.219165
0.08,33,4.236576
0.2,33,4.254279
0.14,33,4.270885
0.1,33,4.288187
0.06,33,4.305178
0.03,33,4.327643
0.11,33,4.351705
0.1,33,4.375946
0.17,33,4.397076
0.15,33,4.417535
0.2,33,4.435357
0.25,33,4.460605
0.04,33,4.478253
0.03,33,4.495805
0.23,33,4.51368
0.05,33,4.530469
0.22,33,5.149074
0.12,33,5.165121
0.15,33,5.183672
0.09,33,5.199298
0.08,33,5.215922
0.03,33,5.233177
0.2,33,5.24978
0.1,33,5.267645
0.14,33,5.284126
0.18,33,5.300868
0.17,33,5.319327
0.09,33,5.335827
0.12,33,5.35218
0.0,33,5.370503
0.0,33,5.387314
0.03,33,5.403429
0.12,33,5.419346
0.15,33,5.435702
0.09,33,5.4521
0.16,33,5.468275
0.74,33,5.484892
0.05,33,5.501376
0.01,33,5.51806
0.02,33,5.5334
0.11,33,5.549942
0.15,33,5.566677
0.16,33,5.593635
0.03,33,5.609871
0.16,33,5.626035
0.11,33,5.642413
0.03,33,5.660153
0.06,33,5.676507
0.06,33,5.693088
0.15,33,5.709627
0.18,33,5.725991
0.03,33,5.742287
0.1,33,5.758515
0.24,33,5.77522
0.1,33,5.791483
0.1,33,5.809229
0.24,33,5.826231
0.06,33,5.842635
0.04,33,5.859638
0.11,33,5.876615
0.77,33,5.893674
0.04,33,5.910978
0.02,33,5.927109
0.03,33,5.944296
0.14,33,5.960989
0.13,33,5.978903
0.07,33,5.996598
0.04,33,6.01463
0.06,33,6.031857
0.12,33,6.048745
0.05,33,6.064381
0.02,33,6.082256
0.06,33,6.10669
0.15,33,6.124765
0.01,33,6.144335
0.29,33,6.160637
0.08,33,6.178357
0.06,33,6.197017
0.24,33,6.794453
0.12,33,6.811702
0.06,33,6.828968
0.06,33,6.845962
0.12,33,6.865765
0.16,33,6.882453
0.08,33,6.899479
0.11,33,6.917175
0.16,33,6.933433
0.34,33,6.952252
0.34,33,6.970004
0.29,33,6.986798
0.13,33,7.003663
0.17,33,7.021214
0.76,33,7.038913
0.11,33,7.05675
0.2,33,7.075794
0.03,33,7.095166
0.31,33,7.113419
0.17,33,7.130057
0.25,33,7.146613
0.0,33,7.163095
0.02,33,7.179727
0.25,33,7.197997
0.16,33,7.224433
0.1,33,7.243469
0.24,33,7.260879
0.22,33,7.277303
0.12,33,7.293689
0.12,33,7.312065
0.19,33,7.330925
0.23,33,7.349033
0.78,33,7.365624
0.11,33,7.382391
0.12,33,7.400264
0.13,33,7.417711
0.05,33,7.434381
0.27,33,7.451011
0.09,33,7.467649
0.25,33,7.484518
0.14,33,7.501128
0.12,33,7.518342
0.04,33,7.536771
0.28,33,7.554873
0.14,33,7.572075
0.21,33,7.59001
0.1,33,7.607179
0.26,33,7.62664
0.23,33,7.644489
0.19,33,7.662002
0.04,33,7.678608
0.05,33,7.696503
0.08,33,7.714164
0.17,33,7.730813
0.13,33,7.747012
0.25,33,7.772533
0.07,33,7.791655
0.19,33,7.808207
0.12,33,7.825201
0.06,33,7.843562
0.63,33,7.860294
0.84,33,7.877094
0.2,33,8.484158
0.23,33,8.501965
0.14,33,8.51897
0.22,33,8.537053
0.08,33,8.554696
0.18,33,8.576488
0.17,33,8.597107
0.22,33,8.615246
0.03,33,8.632446
0.25,33,8.650819
0.31,33,8.668407
0.07,33,8.686018
0.1,33,8.704311
0.18,33,8.722047
0.14,33,8.740428
0.1,33,8.758569
0.06,33,8.776391
0.1,33,8.794512
0.18,33,8.813589
0.24,33,8.83358
0.05,33,8.850741
0.16,33,8.86863
0.12,33,8.887907
0.27,33,8.917585
0.76,33,8.934881
0.22,33,8.953953
0.74,33,8.971756
0.19,33,8.992103
0.24,33,9.013151
0.07,33,9.030284
0.05,33,9.048415
0.23,33,9.06745
0.75,33,9.085839
0.14,33,9.104044
0.13,33,9.122501
0.13,33,9.141074
0.02,33,9.161222
0.05,33,9.179618
0.14,33,9.197638
0.08,33,9.215354
0.25,33,9.233268
0.15,33,9.250129
0.25,33,9.268803
0.07,33,9.287719
0.21,33,9.307088
0.26,33,9.326626
0.18,33,9.345096
0.22,33,9.364005
0.07,33,9.381982
0.16,33,9.399419
0.17,33,9.416087
0.1,33,9.433778
0.22,33,9.450662
0.02,33,9.477438
0.25,33,9.495081
0.09,33,9.512939
0.27,33,9.531878
0.11,33,9.550977
0.14,33,9.568176
0.11,33,9.587444
0.78,33,9.607181
0.16,33,9.627031
0.08,33,10.28625
0.2,33,10.304071
0.12,33,10.321544
0.12,33,10.337967
0.06,33,10.354507
0.12,33,10.371909
0.15,33,10.394083
0.14,33,10.415746
0.05,33,10.441399
0.13,33,10.465174
0.31,33,10.4904
0.83,33,10.513416
0.83,33,10.536395
0.26,33,10.557884
0.06,33,10.579067
0.28,33,10.598427
0.92,33,10.616564
0.19,33,10.634135
0.13,33,10.652446
0.16,33,10.671196
0.13,33,10.696396
0.21,33,10.727056
0.26,33,10.7444
0.18,33,10.761938
0.15,33,10.780709
0.09,33,10.798747
0.69,33,10.815052
0.06,33,10.832229
0.12,33,10.849325
0.16,33,10.86707
0.24,33,10.885511
0.37,33,10.902819
0.28,33,10.920172
0.22,33,10.938572
0.12,33,10.955258
0.13,33,10.972158
0.13,33,10.990582
0.68,33,11.009451
0.13,33,11.028482
0.21,33,11.045575
0.08,33,11.062116
0.13,33,11.079725
0.24,33,11.098221
0.76,33,11.11744
0.23,33,11.135915
0.2,33,11.155609
0.07,33,11.174322
0.05,33,11.193254
0.3,33,11.212127
0.74,33,11.22991
0.2,33,11.247263
