#{"t_start": 1693261187.7407033, "env_id": "GridRoadEnv-v0"}
r,l,t
0.39,33,0.017529
0.56,33,0.032883
0.53,33,0.047258
0.49,33,0.059945
1.04,33,0.073051
1.04,33,0.085027
1.15,33,0.098985
0.48,33,0.111428
0.57,33,0.12416
0.56,33,0.138682
0.42,33,0.15233
0.59,33,0.165184
1.16,33,0.178197
0.4,33,0.191293
0.47,33,0.204849
1.15,33,0.218282
1.13,33,0.230948
1.16,33,0.244769
0.52,33,0.25796
0.53,33,0.270941
0.4,33,0.284003
0.42,33,0.296489
0.43,33,0.309412
1.02,33,0.322237
1.1,33,0.335723
0.49,33,0.34943
1.15,33,0.361015
1.1,33,0.374335
0.54,33,0.387631
1.15,33,0.400855
0.49,33,0.431586
1.03,33,0.444483
0.55,33,0.458569
0.5,33,0.471479
0.51,33,0.484256
0.56,33,0.496493
1.73,33,0.509406
0.49,33,0.522333
0.51,33,0.535128
0.47,33,0.547516
0.51,33,0.561264
0.57,33,0.574444
0.35,33,0.587497
0.43,33,0.600548
1.21,33,0.612484
0.44,33,0.625849
0.43,33,0.638753
0.42,33,0.651476
0.31,33,0.66405
1.19,33,0.67684
1.13,33,0.690545
0.92,33,0.703667
0.48,33,0.716703
0.51,33,0.728515
0.91,33,0.741735
1.17,33,0.755594
0.96,33,0.768705
1.18,33,0.781469
1.08,33,0.794204
0.49,33,0.807154
0.57,33,0.82386
1.07,33,0.83868
1.07,33,1.412151
0.99,33,1.42599
0.98,33,1.438722
1.2,33,1.451847
0.57,33,1.465691
1.14,33,1.477745
1.1,33,1.491121
0.51,33,1.504567
1.15,33,1.517298
0.57,33,1.529075
1.15,33,1.542265
0.39,33,1.555608
0.48,33,1.568849
1.16,33,1.58259
1.14,33,1.595736
0.97,33,1.607304
0.39,33,1.620406
1.17,33,1.63378
0.54,33,1.646224
1.02,33,1.658588
1.05,33,1.671804
0.97,33,1.684993
1.15,33,1.69786
1.05,33,1.709608
1.15,33,1.723022
1.08,33,1.736265
1.06,33,1.749949
1.21,33,1.762046
1.12,33,1.784046
1.09,33,1.796424
1.16,33,1.809312
0.41,33,1.8229
0.41,33,1.837034
1.13,33,1.864402
1.72,33,1.881794
1.17,33,1.897586
1.15,33,1.911538
0.5,33,1.924728
1.18,33,1.937711
1.06,33,1.950852
1.03,33,1.963856
0.54,33,1.976412
1.11,33,1.989927
1.18,33,2.0068
0.57,33,2.020841
1.13,33,2.034189
1.15,33,2.047389
1.04,33,2.059265
1.08,33,2.073096
1.06,33,2.086159
1.11,33,2.098958
0.44,33,2.110985
0.53,33,2.123666
0.44,33,2.136886
1.11,33,2.149791
0.53,33,2.161765
1.06,33,2.176136
0.49,33,2.18917
0.34,33,2.202253
0.58,33,2.223362
1.09,33,2.236166
0.46,33,2.249673
1.15,33,2.81641
0.49,33,2.830213
1.15,33,2.845624
1.08,33,2.866625
1.12,33,2.888122
1.19,33,2.902374
1.17,33,2.91801
1.18,33,2.930448
0.41,33,2.94333
1.2,33,2.958289
1.79,33,2.976155
1.18,33,2.993396
0.58,33,3.010459
0.52,33,3.026672
1.17,33,3.04059
1.15,33,3.053935
1.15,33,3.066238
1.19,33,3.079384
1.78,33,3.092249
0.41,33,3.105251
0.44,33,3.118235
0.97,33,3.130271
1.23,33,3.143329
0.48,33,3.154952
1.14,33,3.167945
0.45,33,3.180829
1.09,33,3.193492
1.78,33,3.21248
1.17,33,3.225567
1.81,33,3.23872
1.1,33,3.252692
1.12,33,3.265332
1.72,33,3.27704
1.14,33,3.290409
1.14,33,3.303205
1.16,33,3.315577
0.5,33,3.327933
1.12,33,3.340913
1.0,33,3.353141
0.44,33,3.366669
1.05,33,3.379426
1.16,33,3.392222
