#{"t_start": 1693262747.098162, "env_id": "GridRoadEnv-v0"}
r,l,t
0.49,33,0.017813
1.17,33,0.033926
1.0,33,0.048373
0.53,33,0.064112
0.54,33,0.080487
0.52,33,0.095655
0.53,33,0.109834
1.12,33,0.124702
1.2,33,0.140873
0.49,33,0.155613
1.84,33,0.170642
0.54,33,0.185294
0.44,33,0.199182
0.46,33,0.215294
0.48,33,0.230639
0.53,33,0.243528
1.05,33,0.258359
0.49,33,0.273504
1.67,33,0.288863
0.48,33,0.302763
0.59,33,0.315588
0.39,33,0.331092
1.02,33,0.3458
0.55,33,0.360921
0.49,33,0.375233
0.47,33,0.391153
0.55,33,0.405775
0.96,33,0.420471
0.43,33,0.435224
1.14,33,0.450108
0.46,33,0.488496
0.47,33,0.503806
1.15,33,0.518151
0.99,33,0.532889
0.53,33,0.547529
1.11,33,0.562948
1.15,33,0.578339
1.07,33,0.593622
0.46,33,0.607619
0.48,33,0.621389
1.14,33,0.637347
0.41,33,0.652095
0.49,33,0.667101
0.55,33,0.682065
0.44,33,0.696902
1.05,33,0.711411
0.45,33,0.725163
1.14,33,0.739579
1.08,33,0.754677
0.53,33,0.769768
0.56,33,0.784306
0.52,33,0.799348
0.33,33,0.813913
1.04,33,0.828821
0.46,33,0.843005
1.09,33,0.87138
0.48,33,0.896437
0.49,33,0.910964
0.37,33,0.924825
0.4,33,0.939163
1.02,33,0.958022
0.37,33,0.972152
1.07,33,1.562028
1.16,33,1.577169
1.17,33,1.591842
1.13,33,1.607244
1.19,33,1.622131
0.5,33,1.638218
1.0,33,1.653069
1.1,33,1.667705
0.53,33,1.681455
1.16,33,1.696553
0.56,33,1.711863
0.51,33,1.726826
1.03,33,1.741549
0.52,33,1.756681
1.1,33,1.772115
0.44,33,1.787453
1.24,33,1.801364
0.45,33,1.814811
1.1,33,1.829512
0.38,33,1.844656
0.56,33,1.873262
0.41,33,1.899304
0.53,33,1.915051
1.12,33,1.933108
0.53,33,1.954591
0.49,33,1.969416
1.73,33,1.983976
0.5,33,1.99895
1.09,33,2.023744
1.73,33,2.03912
0.94,33,2.058426
0.58,33,2.074409
1.68,33,2.090383
1.13,33,2.10508
1.14,33,2.120175
1.05,33,2.133982
0.53,33,2.149051
0.53,33,2.164659
0.49,33,2.179519
0.59,33,2.194677
0.53,33,2.210072
1.17,33,2.226595
1.1,33,2.24275
0.5,33,2.257478
1.16,33,2.273398
0.41,33,2.286955
0.55,33,2.30034
0.49,33,2.314868
1.77,33,2.328886
0.5,33,2.34273
0.53,33,2.357723
0.46,33,2.372092
1.09,33,2.38531
0.44,33,2.399452
0.5,33,2.413423
0.57,33,2.427129
1.19,33,2.441195
0.38,33,2.455435
1.13,33,2.468512
0.41,33,2.491009
0.51,33,2.503975
0.44,33,2.51772
1.75,33,3.14483
1.18,33,3.159909
1.8,33,3.174697
0.46,33,3.188354
1.02,33,3.202861
1.13,33,3.217718
1.21,33,3.233245
1.17,33,3.247666
0.98,33,3.262487
1.18,33,3.276986
1.07,33,3.291599
0.33,33,3.306566
1.04,33,3.320447
0.49,33,3.33472
1.12,33,3.349473
1.78,33,3.364609
1.2,33,3.379708
1.15,33,3.395418
1.8,33,3.40981
1.21,33,3.423251
1.14,33,3.4378
0.56,33,3.452584
1.02,33,3.467673
0.52,33,3.482521
0.53,33,3.496828
1.22,33,3.511636
1.74,33,3.525013
1.15,33,3.548917
1.07,33,3.56408
1.15,33,3.578347
0.41,33,3.592912
0.56,33,3.60682
1.01,33,3.62151
1.26,33,3.637426
1.18,33,3.652861
4.3,33,3.667626
1.12,33,3.682679
1.75,33,3.697701
0.52,33,3.712845
1.75,33,3.727144
1.04,33,3.742226
1.08,33,3.757417
0.5,33,3.771677
1.11,33,3.786715
1.15,33,3.801489
0.54,33,3.816346
0.42,33,3.831077
1.13,33,3.8461
1.03,33,3.872089
0.57,33,3.898593
1.19,33,3.913853
0.45,33,3.928049
1.0,33,3.942656
1.09,33,3.957441
1.13,33,3.972491
1.14,33,3.986561
1.22,33,4.000721
1.06,33,4.024838
1.25,33,4.03998
1.23,33,4.054876
0.48,33,4.068925
1.13,33,4.083432
0.47,33,4.704262
0.43,33,4.719058
0.54,33,4.733159
0.43,33,4.748331
1.18,33,4.763598
1.16,33,4.778471
1.17,33,4.794278
0.54,33,4.808883
1.07,33,4.822966
1.17,33,4.837184
1.16,33,4.851735
1.08,33,4.883387
1.81,33,4.90752
1.8,33,4.922655
1.77,33,4.93731
1.13,33,4.952154
1.22,33,4.966805
1.12,33,4.980485
1.15,33,4.99483
1.04,33,5.010043
1.08,33,5.025261
1.08,33,5.03998
1.69,33,5.055394
1.11,33,5.070421
1.05,33,5.085374
1.11,33,5.100465
1.75,33,5.12275
0.45,33,5.138215
1.19,33,5.152079
0.53,33,5.169066
1.12,33,5.183774
1.03,33,5.197593
0.55,33,5.211739
1.67,33,5.226761
1.04,33,5.241967
1.79,33,5.257333
1.16,33,5.272835
1.11,33,5.2889
1.12,33,5.304208
1.15,33,5.319142
1.09,33,5.334249
1.12,33,5.349007
0.47,33,5.364022
1.18,33,5.37894
1.1,33,5.394075
0.44,33,5.409557
1.16,33,5.424882
0.54,33,5.440453
0.98,33,5.455789
1.08,33,5.470855
0.5,33,5.48454
0.48,33,5.499433
0.57,33,5.514006
1.1,33,5.528601
1.18,33,5.544569
1.16,33,5.559698
1.15,33,5.581414
1.16,33,5.595687
0.56,33,5.60983
0.97,33,5.624219
1.17,33,5.638067
1.13,33,5.651253
1.17,33,6.262125
1.0,33,6.276791
1.07,33,6.290804
1.12,33,6.304208
1.12,33,6.31865
1.23,33,6.333542
0.55,33,6.346995
1.17,33,6.361683
1.79,33,6.376485
1.78,33,6.391782
1.72,33,6.405967
1.11,33,6.421414
1.16,33,6.436855
1.15,33,6.452787
1.19,33,6.468052
1.18,33,6.484602
1.13,33,6.498915
1.15,33,6.513042
1.12,33,6.527895
1.13,33,6.543985
1.12,33,6.565182
1.09,33,6.588216
1.21,33,6.60979
1.8,33,6.628501
1.1,33,6.651473
0.53,33,6.666579
1.76,33,6.681336
1.01,33,6.696028
1.07,33,6.710929
1.2,33,6.726137
1.1,33,6.740316
1.76,33,6.754901
1.07,33,6.770002
1.89,33,6.785683
1.21,33,6.800922
0.57,33,6.81601
1.2,33,6.831061
1.14,33,6.84642
1.72,33,6.869043
1.85,33,6.899426
1.16,33,6.914115
1.15,33,6.927956
1.12,33,6.942406
1.18,33,6.95642
1.13,33,6.971104
1.15,33,6.986325
1.16,33,7.001381
1.19,33,7.015675
1.75,33,7.028854
1.07,33,7.043009
1.08,33,7.056767
0.46,33,7.070873
1.18,33,7.084665
1.16,33,7.098511
0.59,33,7.112945
1.18,33,7.135735
1.16,33,7.149665
1.14,33,7.162653
1.06,33,7.177284
1.17,33,7.191237
1.22,33,7.206257
0.5,33,7.22074
1.11,33,7.814445
1.07,33,7.829617
1.16,33,7.844908
1.09,33,7.867132
1.09,33,7.894795
1.12,33,7.912087
1.18,33,7.92713
1.14,33,7.942201
1.04,33,7.956899
1.17,33,7.971277
1.21,33,7.984149
1.25,33,7.999098
1.21,33,8.013793
1.08,33,8.028811
1.13,33,8.043117
1.15,33,8.057595
1.22,33,8.071959
1.17,33,8.08546
1.15,33,8.100014
1.05,33,8.114579
1.23,33,8.129174
1.16,33,8.144631
1.19,33,8.159514
1.2,33,8.18147
0.98,33,8.19548
1.06,33,8.210119
1.21,33,8.223421
1.82,33,8.237305
1.14,33,8.251442
1.15,33,8.266392
1.16,33,8.281209
1.21,33,8.296667
1.13,33,8.311503
1.1,33,8.326904
1.11,33,8.34064
1.2,33,8.354382
1.8,33,8.369059
1.17,33,8.384109
1.12,33,8.399381
1.05,33,8.414769
1.79,33,8.429813
1.28,33,8.444696
1.2,33,8.459074
0.55,33,8.472849
1.13,33,8.487271
1.12,33,8.502147
1.22,33,8.517399
1.17,33,8.532352
1.2,33,8.546898
1.12,33,8.561544
1.85,33,8.575256
1.04,33,8.589389
1.13,33,8.604396
1.08,33,8.629117
1.22,33,8.64489
1.66,33,8.65918
1.2,33,8.673054
1.8,33,8.687199
1.75,33,8.701385
1.18,33,8.715935
1.2,33,8.730335
1.13,33,8.744833
1.07,33,9.361792
1.23,33,9.376899
1.13,33,9.391483
1.22,33,9.406197
1.67,33,9.420109
1.16,33,9.434404
1.22,33,9.448983
1.15,33,9.463094
1.74,33,9.477831
1.13,33,9.492039
1.22,33,9.50423
1.22,33,9.518309
1.19,33,9.532604
