#{"t_start": 1693263912.0521686, "env_id": "GridRoadEnv-v0"}
r,l,t
0.48,33,0.017988
1.1,33,0.034924
0.37,33,0.048905
0.49,33,0.064344
0.48,33,0.080585
1.1,33,0.096012
1.23,33,0.110874
0.47,33,0.126271
0.52,33,0.140135
1.13,33,0.154778
1.17,33,0.169726
1.16,33,0.186376
0.41,33,0.201657
1.16,33,0.218172
1.15,33,0.233428
0.44,33,0.246943
1.15,33,0.263674
0.57,33,0.281573
1.15,33,0.298486
0.55,33,0.314294
1.04,33,0.33147
1.15,33,0.347394
1.13,33,0.363135
0.41,33,0.380303
1.16,33,0.397299
0.53,33,0.41347
1.09,33,0.432601
1.13,33,0.453521
0.57,33,0.471874
1.1,33,0.488588
1.06,33,0.534438
0.49,33,0.549638
0.45,33,0.56484
1.23,33,0.580783
1.07,33,0.596281
1.15,33,0.612305
1.01,33,0.62815
1.0,33,0.644578
0.51,33,0.659691
1.14,33,0.674777
1.12,33,0.690294
1.13,33,0.706984
1.1,33,0.722028
0.53,33,0.736985
0.57,33,0.75159
1.1,33,0.767036
0.51,33,0.781773
0.55,33,0.795952
0.47,33,0.811373
1.13,33,0.826545
0.43,33,0.841166
0.58,33,0.855978
0.4,33,0.870251
0.56,33,0.886169
0.47,33,0.902484
1.11,33,0.931252
0.56,33,0.957291
0.56,33,0.977355
0.46,33,0.997759
1.08,33,1.014302
0.4,33,1.034314
0.51,33,1.049568
0.35,33,1.728988
1.12,33,1.743521
1.13,33,1.759291
0.53,33,1.775908
1.12,33,1.791267
0.45,33,1.807379
1.17,33,1.824539
0.95,33,1.83979
0.42,33,1.854897
1.13,33,1.870331
1.82,33,1.885485
0.53,33,1.898413
1.15,33,1.923867
0.52,33,1.952991
1.07,33,1.970129
0.54,33,1.986452
0.55,33,2.001127
0.57,33,2.016239
0.55,33,2.031344
0.55,33,2.046098
0.44,33,2.062575
0.59,33,2.078712
1.2,33,2.094018
0.57,33,2.108374
1.2,33,2.122929
0.53,33,2.137439
1.22,33,2.154053
0.41,33,2.170549
1.09,33,2.190252
1.0,33,2.20505
