#{"t_start": 1693260838.82811, "env_id": "GridRoadEnv-v0"}
r,l,t
0.48,33,0.019493
1.12,33,0.034599
1.16,33,0.04635
1.2,33,0.058502
1.03,33,0.070364
1.12,33,0.082188
0.55,33,0.09475
0.38,33,0.106486
0.57,33,0.11798
0.52,33,0.1298
0.47,33,0.141539
0.53,33,0.153442
1.12,33,0.165483
0.45,33,0.177098
0.46,33,0.190032
0.55,33,0.201715
1.18,33,0.213662
1.72,33,0.225292
1.16,33,0.23708
1.2,33,0.248781
0.54,33,0.260353
1.05,33,0.272016
1.0,33,0.283915
1.1,33,0.298543
1.09,33,0.310206
0.45,33,0.321781
1.13,33,0.333736
1.13,33,0.345665
1.09,33,0.357526
1.12,33,0.369259
1.13,33,0.39865
0.43,33,0.411077
0.52,33,0.422748
0.5,33,0.434615
0.6,33,0.446223
0.51,33,0.457771
1.16,33,0.469656
1.14,33,0.481258
1.78,33,0.493048
1.16,33,0.504924
0.54,33,0.516676
1.18,33,0.528348
0.53,33,0.540184
1.16,33,0.551967
0.65,33,0.563601
1.1,33,0.575166
1.21,33,0.586964
1.76,33,0.598499
1.13,33,0.610008
0.42,33,0.621591
1.81,33,0.633283
1.15,33,0.645112
1.79,33,0.656974
0.53,33,0.668563
1.13,33,0.680207
1.15,33,0.69813
0.99,33,0.711124
1.12,33,0.722909
0.35,33,0.735399
0.56,33,0.747073
0.39,33,0.765775
0.54,33,0.777502
0.34,33,1.387078
0.53,33,1.399522
1.19,33,1.416222
0.44,33,1.429785
1.1,33,1.447216
0.38,33,1.461034
1.17,33,1.478038
1.14,33,1.491555
1.82,33,1.506858
0.52,33,1.52191
0.39,33,1.537437
1.14,33,1.553093
1.14,33,1.569234
0.36,33,1.583347
0.53,33,1.59841
1.77,33,1.612057
1.09,33,1.626395
0.52,33,1.641299
1.15,33,1.656278
1.08,33,1.670872
0.5,33,1.68477
0.46,33,1.698614
0.6,33,1.711874
0.53,33,1.723961
0.46,33,1.737387
1.11,33,1.750951
1.13,33,1.76416
0.49,33,1.775939
0.64,33,1.793167
0.5,33,1.807048
1.79,33,1.820373
0.47,33,1.833565
1.06,33,1.847231
0.54,33,1.859637
1.09,33,1.873235
1.07,33,1.886514
0.49,33,1.903491
0.47,33,1.925803
0.53,33,1.941051
1.18,33,1.953471
1.13,33,1.967446
1.8,33,1.981097
0.6,33,1.99484
0.49,33,2.008983
0.49,33,2.02273
1.17,33,2.035281
0.46,33,2.049365
1.2,33,2.062831
0.5,33,2.076157
0.46,33,2.088692
1.16,33,2.101192
1.04,33,2.114743
1.11,33,2.12809
0.56,33,2.141729
1.13,33,2.154674
0.44,33,2.167638
1.13,33,2.181453
0.58,33,2.194526
1.76,33,2.207398
1.12,33,2.223006
1.12,33,2.235864
1.64,33,2.249553
0.46,33,2.819259
1.7,33,2.832866
0.58,33,2.845569
1.08,33,2.85759
0.97,33,2.870706
1.17,33,2.88365
1.21,33,2.900478
0.6,33,2.926764
1.11,33,2.940041
1.19,33,2.951855
0.44,33,2.965006
1.1,33,2.977782
0.5,33,2.990652
0.52,33,3.002761
1.04,33,3.015507
1.21,33,3.029716
1.78,33,3.041867
0.54,33,3.055808
1.09,33,3.068723
1.17,33,3.081872
0.58,33,3.093811
1.17,33,3.10732
0.47,33,3.120978
1.11,33,3.134017
1.12,33,3.147473
1.03,33,3.160747
1.13,33,3.172918
1.17,33,3.189067
1.79,33,3.202485
0.44,33,3.215461
1.2,33,3.228863
0.52,33,3.241231
1.07,33,3.254916
1.65,33,3.267975
0.45,33,3.280984
4.26,31,3.293029
1.19,33,3.305533
1.09,33,3.318467
1.19,33,3.331572
1.11,33,3.345016
1.14,33,3.357065
0.43,33,3.370378
1.04,33,3.382572
1.21,33,3.395671
1.14,33,3.410074
1.78,33,3.423417
1.07,33,3.436726
1.15,33,3.448727
1.73,33,3.461864
1.79,33,3.475181
0.59,33,3.488081
0.99,33,3.500749
1.09,33,3.513363
0.59,33,3.52673
1.03,33,3.540567
1.06,33,3.553613
1.72,33,3.566238
1.2,33,3.587589
0.5,33,3.600491
1.21,33,3.613014
0.52,33,3.626389
1.76,33,3.639756
1.12,33,4.259512
1.11,33,4.275577
1.03,33,4.29331
1.77,33,4.310071
1.17,33,4.323779
1.24,33,4.336669
1.79,33,4.349306
1.82,33,4.361235
1.15,33,4.373302
1.18,33,4.385109
0.55,33,4.39682
1.11,33,4.409853
1.19,33,4.421782
0.55,33,4.433416
1.73,33,4.444913
1.21,33,4.456512
1.8,33,4.468329
1.11,33,4.479923
1.05,33,4.491697
1.14,33,4.503678
1.11,33,4.515394
1.03,33,4.527138
1.8,33,4.538903
1.78,33,4.550532
1.19,33,4.562238
1.15,33,4.573983
1.14,33,4.592551
1.16,33,4.604734
0.5,33,4.616443
1.18,33,4.628585
1.0,33,4.640319
1.77,33,4.652046
1.74,33,4.663998
1.22,33,4.675742
1.17,33,4.687359
1.1,33,4.699124
1.18,33,4.710899
1.12,33,4.722603
1.1,33,4.735028
0.5,33,4.74667
0.51,33,4.758501
1.18,33,4.770195
1.15,33,4.781981
0.51,33,4.79342
1.08,33,4.804852
1.19,33,4.816435
1.02,33,4.829447
1.73,33,4.841445
1.1,33,4.856432
1.15,33,4.873026
1.16,33,4.889535
1.15,33,4.906105
1.68,33,4.924849
1.18,33,4.9433
1.21,33,4.956934
1.09,33,4.96864
1.16,33,4.987412
1.17,33,4.99955
0.48,33,5.011885
1.15,33,5.024477
1.07,33,5.036467
1.17,33,5.049146
1.17,33,5.609958
1.13,33,5.621887
1.1,33,5.633662
1.13,33,5.645503
1.03,33,5.657952
0.96,33,5.669743
1.11,33,5.681441
1.15,33,5.693405
1.18,33,5.705255
1.09,33,5.717072
1.17,33,5.72916
1.18,33,5.741342
1.12,33,5.753196
1.1,33,5.764916
1.69,33,5.776569
1.03,33,5.788206
1.75,33,5.79995
1.79,33,5.811582
1.81,33,5.823414
0.57,33,5.835141
1.2,33,5.846846
1.07,33,5.859136
1.17,33,5.877769
1.79,33,5.890621
1.09,33,5.923338
1.13,33,5.936021
1.14,33,5.948014
1.81,33,5.959677
1.14,33,5.971667
1.19,33,5.983685
1.11,33,5.99558
1.17,33,6.00736
1.2,33,6.019316
