#{"t_start": 1693410693.052416, "env_id": "GridDroneEnv-v0"}
r,l,t
0.12,33,0.023214
0.14,33,0.041872
0.0,33,0.057549
0.01,33,0.073721
0.0,33,0.090853
0.03,33,0.107304
0.01,33,0.124322
0.01,33,0.142353
0.21,33,0.160488
0.02,33,0.177615
0.0,33,0.193262
0.02,33,0.210772
0.1,33,0.226465
0.03,33,0.244079
0.11,33,0.261262
0.01,33,0.278896
0.01,33,0.294992
0.01,33,0.310975
0.22,33,0.327434
0.01,33,0.343128
0.0,33,0.358973
0.03,33,0.375598
0.06,33,0.391376
0.07,33,0.406912
0.13,33,0.422775
0.03,33,0.438296
0.12,33,0.454476
0.0,33,0.470325
0.01,33,0.48601
0.25,33,0.502138
0.15,33,0.543288
0.05,33,0.560169
0.0,33,0.577342
0.0,33,0.594532
0.11,33,0.610368
0.1,33,0.626807
0.12,33,0.644218
0.12,33,0.661772
0.03,33,0.678044
0.09,33,0.694224
0.15,33,0.710279
0.09,33,0.726682
0.09,33,0.742797
0.12,33,0.758973
0.17,33,0.775015
0.0,33,0.790905
0.67,33,0.806793
0.01,33,0.822249
0.03,33,0.839058
0.04,33,0.855246
0.18,33,0.872183
0.11,33,0.888683
0.14,33,0.905079
0.09,33,0.922046
0.03,33,0.938021
0.03,33,0.954096
0.03,33,0.970913
0.03,33,0.987396
0.12,33,1.00445
0.09,33,1.020496
0.15,33,1.045465
0.1,33,1.061212
0.03,33,1.673575
0.04,33,1.690638
0.1,33,1.706574
0.01,33,1.723342
0.29,33,1.73999
0.18,33,1.757816
0.17,33,1.775206
0.13,33,1.796748
0.2,33,1.816042
0.35,33,1.832523
0.1,33,1.848718
0.03,33,1.865581
0.11,33,1.882021
0.02,33,1.898826
0.04,33,1.914896
0.08,33,1.931274
0.02,33,1.947443
0.06,33,1.963432
0.16,33,1.979789
0.09,33,1.995856
0.68,33,2.012338
0.11,33,2.028619
0.22,33,2.045022
0.23,33,2.060992
0.15,33,2.079912
0.29,33,2.097364
0.08,33,2.114055
0.12,33,2.130333
0.05,33,2.154499
0.1,33,2.172383
0.03,33,2.189277
0.12,33,2.205888
0.07,33,2.221893
0.05,33,2.240354
0.02,33,2.258393
0.04,33,2.275741
0.12,33,2.292853
0.05,33,2.309659
0.03,33,2.326016
0.11,33,2.343158
0.01,33,2.359119
0.02,33,2.375702
0.08,33,2.392206
0.05,33,2.408931
0.01,33,2.425074
