#{"t_start": 1693257706.7103322, "env_id": "GridRoadEnv-v0"}
r,l,t
0.68,33,0.017462
0.5,33,0.03277
0.59,33,0.047756
1.24,33,0.059721
0.55,33,0.073178
0.68,33,0.090069
0.51,33,0.111635
1.27,33,0.125738
1.22,33,0.137799
1.17,33,0.151274
0.6,33,0.164912
0.62,33,0.178979
1.23,33,0.191357
0.56,33,0.204975
0.54,33,0.218086
0.51,33,0.230665
0.6,33,0.243241
1.23,33,0.256743
0.63,33,0.270042
1.33,33,0.282867
0.55,33,0.295036
1.27,33,0.308206
0.48,33,0.321277
0.59,33,0.334388
1.22,33,0.347133
0.66,33,0.359261
1.26,33,0.372478
0.63,33,0.38553
1.2,33,0.398168
0.63,33,0.410032
0.59,33,0.442083
0.61,33,0.455876
0.62,33,0.469074
1.19,33,0.482106
1.34,33,0.494245
1.93,33,0.507683
1.28,33,0.52096
0.54,33,0.533898
0.64,33,0.546045
0.51,33,0.559147
1.35,33,0.572313
0.47,33,0.586338
0.75,33,0.598686
1.17,33,0.611449
0.56,33,0.624467
0.51,33,0.637568
0.56,33,0.650717
1.25,33,0.66247
0.5,33,0.676778
0.6,33,0.690143
0.61,33,0.702989
1.2,33,0.715389
1.28,33,0.728374
0.52,33,0.741525
0.66,33,0.755278
0.5,33,0.768082
0.49,33,0.780459
0.63,33,0.793669
1.2,33,0.807122
1.14,33,0.820319
0.52,33,0.840367
0.52,33,0.853319
1.21,33,1.449511
1.24,33,1.462717
1.15,33,1.476195
1.11,33,1.489372
0.54,33,1.502594
1.9,33,1.514701
0.6,33,1.528141
1.24,33,1.541214
0.53,33,1.554174
1.14,33,1.566731
1.16,33,1.579415
0.67,33,1.593038
1.06,33,1.60595
1.19,33,1.618765
1.26,33,1.630785
0.67,33,1.644733
0.63,33,1.657661
1.23,33,1.67069
1.82,33,1.684171
1.91,33,1.696551
1.05,33,1.710001
1.26,33,1.723488
1.25,33,1.737042
0.5,33,1.749207
1.36,33,1.762559
1.33,33,1.775542
1.29,33,1.788878
0.69,33,1.801722
0.63,33,1.821221
1.16,33,1.834305
1.22,33,1.846336
0.56,33,1.859286
1.15,33,1.872469
1.9,33,1.885122
1.2,33,1.897466
1.32,33,1.910491
0.59,33,1.924002
0.6,33,1.937564
1.3,33,1.950142
1.24,33,1.96222
0.57,33,1.97541
1.28,33,1.988517
1.27,33,2.001211
1.19,33,2.013556
0.5,33,2.026839
1.22,33,2.039721
0.72,33,2.052438
0.71,33,2.064605
1.07,33,2.077183
1.27,33,2.096371
0.61,33,2.121833
1.16,33,2.135378
0.68,33,2.147489
1.26,33,2.160943
0.58,33,2.173733
1.88,33,2.18652
0.63,33,2.199481
1.01,33,2.212379
1.22,33,2.224168
1.11,33,2.243927
1.3,33,2.257086
0.55,33,2.2699
1.27,33,2.824698
1.76,33,2.83867
1.22,33,2.850957
1.24,33,2.864017
1.3,33,2.876887
1.15,33,2.889486
1.26,33,2.901401
1.33,33,2.914606
1.27,33,2.929581
1.24,33,2.947092
1.14,33,2.965232
1.22,33,2.982769
1.28,33,2.999859
1.19,33,3.013469
1.25,33,3.026543
0.54,33,3.039392
1.71,33,3.051741
1.21,33,3.064654
1.27,33,3.077414
0.56,33,3.093935
1.23,33,3.11442
0.51,33,3.129505
0.69,33,3.142374
1.16,33,3.154993
1.19,33,3.168128
1.22,33,3.181604
0.64,33,3.194921
1.16,33,3.214262
1.2,33,3.227209
1.27,33,3.239238
0.66,33,3.252099
1.2,33,3.264748
0.66,33,3.277872
0.67,33,3.290185
1.32,33,3.302197
0.64,33,3.315305
1.24,33,3.32804
1.25,33,3.340437
0.53,33,3.352575
1.29,33,3.365217
1.29,33,3.3782
1.27,33,3.390774
0.64,33,3.402955
0.71,33,3.416116
1.25,33,3.429417
1.34,33,3.44256
1.25,33,3.455044
1.25,33,3.468088
1.2,33,3.480842
1.34,33,3.492922
1.25,33,3.505668
0.5,33,3.518429
0.39,33,3.530974
1.1,33,3.54274
1.26,33,3.555839
1.22,33,3.568544
1.22,33,3.581365
0.57,33,3.601
1.18,33,3.613377
1.16,33,3.626147
1.17,33,3.638892
0.61,33,3.651715
0.51,33,4.230964
1.94,33,4.244413
1.87,33,4.257272
1.19,33,4.270752
1.27,33,4.283692
1.23,33,4.295518
1.27,33,4.30899
0.54,33,4.321829
1.11,33,4.333555
1.26,33,4.346946
1.23,33,4.360566
0.64,33,4.373547
1.25,33,4.385394
1.31,33,4.398316
1.96,33,4.411145
1.23,33,4.423838
1.28,33,4.436532
1.26,33,4.448467
1.17,33,4.461461
1.29,33,4.474604
1.14,33,4.487799
1.16,33,4.499653
0.59,33,4.512681
1.29,33,4.525385
1.21,33,4.538293
1.23,33,4.551362
1.24,33,4.570491
1.22,33,4.583144
1.16,33,4.59541
1.89,33,4.609187
1.32,33,4.622001
0.59,33,4.634872
1.26,33,4.646731
1.25,33,4.659941
1.21,33,4.673437
0.62,33,4.686652
1.22,33,4.699288
1.19,33,4.711474
1.17,33,4.724595
1.32,33,4.737653
1.21,33,4.751136
1.25,33,4.763097
1.84,33,4.776646
1.21,33,4.789783
1.22,33,4.802891
1.23,33,4.815441
0.6,33,4.828426
