#{"t_start": 1693264032.3344948, "env_id": "GridRoadEnv-v0"}
r,l,t
1.11,33,0.01785
0.51,33,0.033154
0.46,33,0.049491
1.16,33,0.063884
0.33,33,0.079449
0.46,33,0.094512
0.33,33,0.109222
0.49,33,0.124057
0.36,33,0.141339
0.54,33,0.159254
1.12,33,0.174976
0.28,33,0.189795
0.52,33,0.204867
1.17,33,0.219364
1.07,33,0.232874
0.47,33,0.248809
1.13,33,0.264832
0.54,33,0.279818
0.43,33,0.295253
0.48,33,0.309548
0.44,33,0.32428
1.04,33,0.338573
0.46,33,0.352812
0.51,33,0.367557
0.49,33,0.382558
0.52,33,0.397262
0.49,33,0.413031
1.74,33,0.427966
0.49,33,0.44272
1.12,33,0.457491
1.13,33,0.498258
0.48,33,0.513253
1.11,33,0.528494
1.14,33,0.542884
0.66,33,0.557017
1.0,33,0.57148
0.4,33,0.586462
1.14,33,0.602015
0.32,33,0.616542
1.79,33,0.631404
0.47,33,0.646868
1.73,33,0.662748
0.46,33,0.677695
0.54,33,0.691271
1.11,33,0.705345
0.47,33,0.72023
0.41,33,0.734932
1.08,33,0.750074
0.48,33,0.767849
0.92,33,0.801547
0.4,33,0.816936
0.57,33,0.832038
3.65,31,0.845585
0.48,33,0.860099
1.06,33,0.874871
0.47,33,0.889941
0.33,33,0.905642
1.12,33,0.920138
1.15,33,0.934364
1.18,33,0.948992
1.05,33,0.972502
0.37,33,0.987347
0.42,33,1.582447
1.74,33,1.596556
0.52,33,1.610769
1.18,33,1.625783
0.49,33,1.64151
1.19,33,1.659022
1.14,33,1.672796
0.5,33,1.686269
0.48,33,1.700285
1.1,33,1.714833
0.51,33,1.729194
1.22,33,1.743843
1.12,33,1.758372
1.07,33,1.78811
0.5,33,1.812748
1.18,33,1.824991
0.52,33,1.840011
1.17,33,1.858043
0.58,33,1.877167
1.17,33,1.898865
1.77,33,1.920287
1.16,33,1.940951
0.48,33,1.962496
0.58,33,1.984192
0.47,33,2.003738
1.14,33,2.018935
1.14,33,2.033854
0.5,33,2.048594
0.52,33,2.069556
1.1,33,2.085308
0.48,33,2.100382
0.54,33,2.115296
1.1,33,2.127896
1.21,33,2.142563
1.15,33,2.158397
1.2,33,2.173759
1.13,33,2.189417
1.18,33,2.20523
0.56,33,2.219931
1.13,33,2.235346
1.16,33,2.250072
1.12,33,2.2649
1.05,33,2.280644
0.36,33,2.294967
0.4,33,2.30947
0.53,33,2.323926
1.16,33,2.338562
1.19,33,2.352762
0.46,33,2.367832
0.44,33,2.380782
0.54,33,2.396527
1.1,33,2.410848
1.1,33,2.42539
1.09,33,2.43926
1.77,33,2.45459
0.55,33,2.469937
0.42,33,2.483982
1.06,33,2.498144
1.78,33,2.512632
0.44,33,2.537104
1.12,33,2.551569
1.07,33,2.565921
0.56,33,3.189211
1.07,33,3.204764
1.14,33,3.219984
1.02,33,3.234103
1.78,33,3.247894
1.25,33,3.263233
1.12,33,3.278768
1.13,33,3.293285
0.5,33,3.305801
1.65,33,3.320465
1.13,33,3.335226
1.11,33,3.349323
1.0,33,3.363782
1.16,33,3.376894
1.11,33,3.391234
1.16,33,3.407225
0.49,33,3.421725
1.65,33,3.436516
1.16,33,3.45097
1.16,33,3.464028
1.15,33,3.47863
0.63,33,3.493165
1.12,33,3.507807
1.75,33,3.52265
1.14,33,3.536872
1.17,33,3.551205
1.18,33,3.566115
0.5,33,3.588042
0.45,33,3.602374
1.11,33,3.61747
1.08,33,3.631789
0.54,33,3.645619
1.7,33,3.660456
1.13,33,3.67511
1.23,33,3.690029
1.17,33,3.70484
1.24,33,3.71962
1.75,33,3.734462
1.22,33,3.749237
1.12,33,3.76341
1.13,33,3.797389
1.13,33,3.81745
0.56,33,3.833043
1.21,33,3.847495
1.08,33,3.862731
0.33,33,3.875909
0.45,33,3.890655
1.17,33,3.907023
1.17,33,3.922294
1.15,33,3.936868
1.81,33,3.952052
1.27,33,3.966852
1.13,33,3.98246
0.54,33,3.996882
1.08,33,4.011049
0.59,33,4.026689
1.19,33,4.041225
1.06,33,4.06496
0.39,33,4.079319
1.07,33,4.093196
1.16,33,4.107857
1.12,33,4.122923
1.13,33,4.730185
1.16,33,4.745338
1.0,33,4.75938
1.75,33,4.783309
1.11,33,4.808188
1.23,33,4.823631
1.21,33,4.839774
0.59,33,4.854338
1.21,33,4.868963
1.04,33,4.883413
1.02,33,4.897777
1.24,33,4.913521
1.16,33,4.927435
1.24,33,4.94235
1.09,33,4.956551
1.08,33,4.971087
1.18,33,4.985776
1.17,33,4.999966
1.78,33,5.01488
1.21,33,5.029614
1.7,33,5.043265
1.15,33,5.058315
0.38,33,5.073289
1.12,33,5.087464
1.13,33,5.103528
1.11,33,5.118346
1.14,33,5.139537
0.57,33,5.154961
1.1,33,5.170139
0.46,33,5.185184
0.54,33,5.199743
1.19,33,5.21357
1.18,33,5.228905
1.23,33,5.24347
1.11,33,5.259218
0.96,33,5.274266
1.11,33,5.2893
1.17,33,5.304975
1.21,33,5.320384
1.18,33,5.336429
1.86,33,5.352135
1.12,33,5.366674
1.2,33,5.380641
0.53,33,5.39449
1.18,33,5.410419
1.22,33,5.424359
1.15,33,5.439212
1.74,33,5.45356
1.15,33,5.468159
0.55,33,5.481528
1.18,33,5.495152
1.19,33,5.509626
1.09,33,5.5243
1.1,33,5.538613
1.14,33,5.552971
1.13,33,5.567864
1.14,33,5.590308
1.13,33,5.604611
1.79,33,5.618869
1.23,33,5.632195
0.33,33,5.645967
1.82,33,5.6607
1.21,33,6.279393
1.11,33,6.294265
1.13,33,6.309818
1.8,33,6.325236
0.97,33,6.33905
0.57,33,6.3546
1.15,33,6.36957
0.6,33,6.386267
1.1,33,6.401633
1.73,33,6.414938
1.2,33,6.429559
1.03,33,6.444005
1.14,33,6.458456
1.18,33,6.472567
0.53,33,6.487337
1.19,33,6.501575
1.26,33,6.516352
1.05,33,6.530892
1.16,33,6.545754
1.1,33,6.560908
1.15,33,6.575941
1.23,33,6.591098
1.12,33,6.605404
1.23,33,6.620165
1.11,33,6.644289
1.78,33,6.660543
1.1,33,6.675146
1.82,33,6.688599
1.15,33,6.703317
1.77,33,6.717911
1.09,33,6.732877
0.99,33,6.747893
1.05,33,6.762997
1.17,33,6.792613
1.23,33,6.812752
1.05,33,6.827476
1.17,33,6.841933
0.57,33,6.85688
1.0,33,6.872047
1.15,33,6.886862
1.17,33,6.90146
1.17,33,6.915963
1.09,33,6.930521
1.79,33,6.945598
1.08,33,6.959975
1.7,33,6.975336
1.77,33,6.99032
1.87,33,7.005198
1.11,33,7.020109
1.02,33,7.034196
1.1,33,7.048259
1.25,33,7.063329
1.83,33,7.078301
1.19,33,7.093751
1.13,33,7.108763
1.14,33,7.130293
1.77,33,7.145063
1.07,33,7.160806
1.81,33,7.175346
1.13,33,7.189352
1.03,33,7.204034
1.82,33,7.21899
1.74,33,7.839361
1.1,33,7.853732
1.78,33,7.867549
1.83,33,7.882161
1.15,33,7.896243
1.14,33,7.911782
1.18,33,7.926925
1.14,33,7.941588
1.15,33,7.955068
1.15,33,7.969038
1.17,33,7.983695
1.76,33,7.998092
1.07,33,8.01258
1.08,33,8.026795
1.71,33,8.041095
1.17,33,8.054724
1.06,33,8.068434
1.22,33,8.083178
1.11,33,8.098364
1.21,33,8.113794
1.12,33,8.128955
1.15,33,8.143663
1.78,33,8.159096
1.1,33,8.180864
1.14,33,8.195368
1.73,33,8.210053
1.07,33,8.224436
1.86,33,8.237745
1.18,33,8.251899
1.11,33,8.266271
1.71,33,8.280637
1.71,33,8.294898
1.74,33,8.309657
1.1,33,8.3237
1.1,33,8.336933
