#{"t_start": 1693258042.4264772, "env_id": "GridRoadEnv-v0"}
r,l,t
1.32,33,0.017467
0.5,33,0.032626
0.6,33,0.045956
1.02,33,0.060583
0.57,33,0.073312
0.57,33,0.085642
0.77,33,0.098976
0.69,33,0.114444
0.54,33,0.141845
0.56,33,0.154777
0.36,33,0.168761
0.98,33,0.181868
0.42,33,0.196434
1.09,33,0.209792
0.53,33,0.222236
1.12,33,0.236232
0.58,33,0.250751
0.42,33,0.264288
0.59,33,0.277251
0.52,33,0.289554
0.93,33,0.302421
0.99,33,0.3154
1.28,33,0.328101
1.04,33,0.341185
0.56,33,0.352997
1.16,33,0.366689
1.84,33,0.379493
1.09,33,0.393073
0.56,33,0.404792
0.61,33,0.417891
0.73,33,0.453334
0.58,33,0.467031
0.5,33,0.480152
0.6,33,0.491868
1.81,33,0.504954
1.13,33,0.517713
0.75,33,0.530968
0.71,33,0.544177
1.42,33,0.556502
0.65,33,0.569814
0.75,33,0.583478
0.54,33,0.596129
0.64,33,0.608248
0.75,33,0.620983
0.77,33,0.634087
0.62,33,0.647074
1.18,33,0.660482
0.5,33,0.672488
0.56,33,0.685487
0.48,33,0.698255
0.68,33,0.71168
1.25,33,0.723337
0.58,33,0.736402
1.31,33,0.750083
1.32,33,0.76321
1.37,33,0.775662
0.61,33,0.788513
1.43,33,0.801728
0.63,33,0.814961
1.26,33,0.829349
0.42,33,0.850404
1.28,33,0.863362
0.58,33,1.44017
0.97,33,1.453313
0.68,33,1.466863
1.22,33,1.480087
0.35,33,1.492544
1.2,33,1.505856
0.63,33,1.518235
0.6,33,1.531389
1.3,33,1.544307
1.42,33,1.556872
0.47,33,1.570416
0.86,33,1.584188
1.18,33,1.597691
0.48,33,1.609382
0.53,33,1.622254
0.64,33,1.635356
0.59,33,1.648299
1.25,33,1.660912
1.87,33,1.673724
0.44,33,1.686652
1.3,33,1.699807
1.19,33,1.713466
1.28,33,1.725417
1.27,33,1.738668
0.72,33,1.751816
0.97,33,1.764831
0.66,33,1.776749
0.8,33,1.790472
1.04,33,1.809891
1.34,33,1.823338
1.22,33,1.836596
0.78,33,1.84997
0.62,33,1.862014
0.78,33,1.874674
0.96,33,1.887771
0.62,33,1.900862
1.37,33,1.913162
0.48,33,1.925573
0.42,33,1.939231
1.18,33,1.95232
1.28,33,1.966049
0.42,33,1.978149
0.64,33,1.990749
1.2,33,2.003838
1.13,33,2.01674
0.62,33,2.028756
0.38,33,2.04205
0.48,33,2.055312
1.02,33,2.068878
1.25,33,2.081818
1.03,33,2.09359
1.42,33,2.107064
0.74,33,2.13188
0.61,33,2.148829
0.62,33,2.16189
0.5,33,2.176721
0.62,33,2.18826
0.52,33,2.201793
1.87,33,2.215145
1.18,33,2.234729
1.02,33,2.247963
1.41,33,2.261545
1.27,33,2.822947
0.65,33,2.835594
1.36,33,2.847881
1.22,33,2.860576
1.27,33,2.873693
1.37,33,2.886135
1.16,33,2.898459
1.15,33,2.91182
1.78,33,2.92435
0.69,33,2.937227
0.55,33,2.95044
0.52,33,2.963565
1.01,33,2.976686
1.22,33,2.991592
1.25,33,3.007646
1.26,33,3.021433
1.24,33,3.033422
0.69,33,3.05016
0.6,33,3.067596
1.39,33,3.08466
1.24,33,3.100957
1.44,33,3.119284
1.26,33,3.13867
0.51,33,3.1578
1.22,33,3.170744
1.1,33,3.184322
0.45,33,3.197224
1.13,33,3.218232
1.5,33,3.231395
0.97,33,3.244348
1.09,33,3.256679
1.24,33,3.26983
1.28,33,3.283213
0.62,33,3.29668
1.35,33,3.309261
1.09,33,3.3222
0.61,33,3.336963
0.5,33,3.350503
1.22,33,3.363695
0.79,33,3.375458
1.19,33,3.388678
1.42,33,3.401899
1.26,33,3.415546
1.21,33,3.428215
1.23,33,3.440588
1.16,33,3.453733
0.52,33,3.467638
1.37,33,3.480776
0.99,33,3.492557
1.21,33,3.505899
1.33,33,3.518914
0.89,33,3.531867
0.97,33,3.543694
0.53,33,3.557398
1.25,33,3.570371
1.22,33,3.58376
1.03,33,3.596489
0.33,33,3.616946
1.4,33,3.629493
0.45,33,3.642078
1.29,33,3.655304
1.11,33,3.66846
1.09,33,4.256664
1.32,33,4.270181
1.21,33,4.283191
1.15,33,4.295106
1.11,33,4.308333
1.28,33,4.320628
1.24,33,4.333249
1.0,33,4.346259
0.53,33,4.359492
1.81,33,4.371269
1.29,33,4.384868
1.27,33,4.397791
0.45,33,4.410269
0.72,33,4.422275
1.31,33,4.434839
1.15,33,4.446754
0.59,33,4.460347
1.4,33,4.473389
1.43,33,4.485857
1.16,33,4.498664
1.25,33,4.511847
1.28,33,4.524726
0.62,33,4.536576
0.7,33,4.549445
1.33,33,4.562153
1.27,33,4.573833
1.28,33,4.59385
2.08,33,4.606685
1.21,33,4.61956
1.89,33,4.632867
1.31,33,4.645591
0.66,33,4.658011
1.14,33,4.671226
1.35,33,4.683892
1.35,33,4.696476
0.7,33,4.709028
1.09,33,4.722017
0.65,33,4.735147
0.45,33,4.748095
0.73,33,4.759836
0.56,33,4.773022
0.59,33,4.785913
1.13,33,4.79906
0.44,33,4.810917
1.1,33,4.823823
0.53,33,4.837368
0.65,33,4.850362
1.49,33,4.862841
0.94,33,4.875293
0.82,33,4.888251
1.23,33,4.900944
1.33,33,4.913224
0.54,33,4.926229
1.26,33,4.939299
1.16,33,4.952559
1.41,33,4.966275
1.16,33,4.982475
1.18,33,4.994394
1.14,33,5.007189
1.25,33,5.020446
1.44,33,5.03378
0.74,33,5.046117
1.22,33,5.619397
1.88,33,5.633194
1.35,33,5.645455
1.31,33,5.6587
0.99,33,5.671918
1.31,33,5.684926
1.37,33,5.698294
1.36,33,5.710907
0.64,33,5.723815
0.75,33,5.736625
1.25,33,5.749759
1.16,33,5.762339
2.14,33,5.774787
1.66,33,5.787599
1.42,33,5.800574
1.01,33,5.81285
1.34,33,5.825221
1.4,33,5.838423
1.28,33,5.851204
1.39,33,5.864327
