#{"t_start": 1693566077.4686887, "env_id": "GridRoadEnv-v0"}
r,l,t
0.42,33,0.018763
0.39,33,0.034736
1.16,33,0.050966
0.53,33,0.0662
0.42,33,0.082055
0.42,33,0.097358
0.48,33,0.112529
1.01,33,0.127454
0.35,33,0.14234
0.46,33,0.157459
0.47,33,0.173927
1.08,33,0.190636
1.01,33,0.205979
1.02,33,0.221275
0.44,33,0.236872
0.18,33,0.252033
0.53,33,0.26757
0.52,33,0.28335
1.06,33,0.298931
1.04,33,0.313818
0.97,33,0.330508
0.47,33,0.346205
0.47,33,0.361479
0.49,33,0.377703
0.35,33,0.392321
0.44,33,0.409066
0.47,33,0.424583
0.92,33,0.440647
0.3,33,0.456596
1.14,33,0.47194
0.97,33,0.511305
1.2,33,0.528313
1.17,33,0.544533
1.07,33,0.56026
0.36,33,0.576907
0.96,33,0.593426
1.2,33,0.609934
0.5,33,0.626659
0.57,33,0.644059
1.07,33,0.660252
1.8,33,0.676041
0.47,33,0.693052
0.3,33,0.711033
1.06,33,0.729024
0.69,33,0.745332
0.46,33,0.763716
0.41,33,0.782947
1.08,33,0.802196
1.03,33,0.820694
0.49,33,0.841282
1.13,33,0.859225
0.4,33,0.878759
1.18,33,0.894845
0.4,33,0.916403
0.32,33,0.937128
1.12,33,0.958018
0.31,33,0.977193
1.02,33,0.995591
0.34,33,1.012737
1.02,33,1.028653
0.52,33,1.05337
1.23,33,1.070098
0.42,33,1.733794
1.04,33,1.751053
0.34,33,1.767253
0.55,33,1.782941
0.46,33,1.798504
1.04,33,1.815306
0.45,33,1.830329
0.4,33,1.846813
0.28,33,1.864287
0.28,33,1.881006
1.0,33,1.896844
1.06,33,1.912324
0.31,33,1.927536
1.14,33,1.943549
1.04,33,1.960854
1.05,33,1.97619
0.49,33,1.991158
1.18,33,2.006058
1.14,33,2.021319
1.09,33,2.036636
1.09,33,2.049834
0.42,33,2.065361
1.78,33,2.081016
1.13,33,2.09756
1.02,33,2.11269
0.57,33,2.127741
1.15,33,2.142984
1.1,33,2.159406
0.32,33,2.182447
0.42,33,2.197906
1.09,33,2.21333
1.16,33,2.229065
0.51,33,2.243571
0.42,33,2.259097
1.18,33,2.275538
0.48,33,2.2912
1.08,33,2.306494
1.05,33,2.322427
1.11,33,2.338634
0.42,33,2.35417
1.14,33,2.369417
0.39,33,2.388031
1.14,33,2.405244
0.43,33,2.422357
0.35,33,2.43916
0.3,33,2.460665
0.38,33,2.478139
1.12,33,2.494396
0.48,33,2.512951
1.06,33,2.528801
0.41,33,2.544533
1.2,33,2.560049
0.33,33,2.576884
1.27,33,2.593276
1.09,33,2.609022
0.4,33,2.626463
1.11,33,2.644427
1.1,33,2.661339
1.1,33,2.677981
1.05,33,2.701766
0.39,33,2.717241
0.39,33,2.732918
0.48,33,3.392376
0.3,33,3.40804
0.41,33,3.423519
0.48,33,3.439565
1.05,33,3.455293
0.52,33,3.472425
1.2,33,3.489062
0.29,33,3.505716
1.12,33,3.522011
1.02,33,3.537906
0.34,33,3.554877
1.04,33,3.570218
1.09,33,3.585495
1.17,33,3.601018
1.11,33,3.617256
0.37,33,3.632996
0.44,33,3.648305
1.06,33,3.664616
0.46,33,3.680143
1.19,33,3.696239
0.99,33,3.709814
0.29,33,3.726255
0.42,33,3.743792
0.29,33,3.761422
1.06,33,3.77878
1.08,33,3.796199
0.4,33,3.812576
0.37,33,3.832711
0.59,33,3.848188
1.07,33,3.863278
1.04,33,3.878021
0.42,33,3.893408
1.12,33,3.909526
1.12,33,3.924162
0.43,33,3.938777
1.07,33,3.954153
1.16,33,3.970163
0.44,33,3.986289
0.38,33,4.001897
0.49,33,4.018291
1.16,33,4.034564
1.19,33,4.050741
1.31,33,4.065916
0.49,33,4.081337
0.97,33,4.096364
1.08,33,4.1125
1.87,33,4.1275
1.11,33,4.142183
1.02,33,4.159622
1.14,33,4.175347
0.35,33,4.19139
1.19,33,4.206071
0.38,33,4.222394
0.4,33,4.238148
0.45,33,4.253071
0.31,33,4.268844
0.55,33,4.283957
0.56,33,4.307412
1.09,33,4.322281
0.93,33,4.337898
