#{"t_start": 1693325882.31475, "env_id": "GridRoadEnv-v0"}
r,l,t
0.62,80,0.035464
0.73,80,0.067211
0.63,80,0.100607
0.75,80,0.131743
0.71,80,0.164448
0.72,80,0.194954
0.67,80,0.227382
0.43,80,0.258521
0.61,80,0.290883
0.7,80,0.322345
0.65,80,0.353389
0.66,80,0.384553
1.3,80,0.439419
0.62,80,0.472212
1.34,80,0.50489
0.68,80,0.537783
0.74,80,0.569151
0.66,80,0.600939
0.66,80,0.630813
0.66,80,0.661342
0.69,80,0.692249
0.71,80,0.723685
0.71,80,0.756039
1.26,80,0.787231
0.65,80,0.818484
0.63,80,1.445043
0.72,80,1.476577
0.57,80,1.507507
0.6,80,1.539548
0.7,80,1.571288
0.65,80,1.603446
1.24,80,1.633918
0.6,80,1.663602
0.66,80,1.693558
0.76,80,1.724718
0.65,80,1.755975
0.54,80,1.786844
0.68,80,1.821681
0.63,80,1.852799
0.67,80,1.884404
0.73,80,1.915514
0.69,80,1.947465
0.69,80,1.978403
0.74,80,2.010566
0.6,80,2.042853
0.67,80,2.075096
0.62,80,2.106707
0.72,80,2.138533
0.64,80,2.169816
0.67,80,2.200289
0.67,80,2.235224
0.74,80,2.85976
0.69,80,2.890818
1.28,80,2.92173
0.55,80,2.952173
0.71,80,2.982511
0.68,80,3.012274
0.58,80,3.044324
0.65,80,3.080128
0.78,80,3.114045
0.69,80,3.146147
0.69,80,3.175994
0.64,80,3.210214
0.78,80,3.242609
0.61,80,3.274356
0.63,80,3.306051
0.72,80,3.338275
0.75,80,3.370546
0.69,80,3.402191
0.66,80,3.433575
0.62,80,3.46536
0.57,80,3.495239
0.67,80,3.52552
0.71,80,3.555917
0.69,80,3.586934
1.25,80,3.61987
0.6,80,4.284729
1.3,80,4.315558
0.62,80,4.347033
0.62,80,4.377556
1.33,80,4.408568
1.33,80,4.439938
1.27,80,4.471361
1.3,80,4.503175
0.75,80,4.534012
0.75,80,4.566444
0.65,80,4.595754
0.78,80,4.635804
0.61,80,4.666542
0.69,80,4.695613
0.57,80,4.726097
0.75,80,4.756371
0.64,80,4.78856
1.3,80,4.819346
0.66,80,4.85004
1.31,80,4.880233
0.65,80,4.911524
0.73,80,4.941818
1.38,80,4.972217
0.52,80,5.00361
0.73,80,5.041166
1.28,80,5.07089
1.38,80,5.681333
1.38,80,5.711576
0.62,80,5.752529
0.64,80,5.79192
1.21,80,5.824449
0.68,80,5.855968
0.72,80,5.886736
1.23,80,5.918083
0.58,80,5.949861
0.64,80,5.980709
0.64,80,6.020932
0.74,80,6.052581
0.75,80,6.084753
0.72,80,6.115148
0.66,80,6.145115
1.26,80,6.176223
1.36,80,6.207058
1.37,80,6.238288
0.7,80,6.269615
0.68,80,6.3011
1.24,80,6.331473
0.74,80,6.361702
0.74,80,6.393713
0.73,80,6.43327
0.75,80,6.464805
0.63,80,6.495453
