#{"t_start": 1693261084.5696082, "env_id": "GridRoadEnv-v0"}
r,l,t
1.7,33,0.01766
1.08,33,0.032785
1.15,33,0.046113
1.2,33,0.059744
4.28,31,0.072739
0.55,33,0.085655
1.03,33,0.098314
0.44,33,0.11264
0.59,33,0.125803
0.96,33,0.138535
0.59,33,0.165943
0.54,33,0.184515
0.48,33,0.197799
1.19,33,0.211075
1.72,33,0.225634
0.54,33,0.238519
1.11,33,0.251222
0.49,33,0.264386
0.52,33,0.277691
0.38,33,0.29083
0.43,33,0.303946
1.13,33,0.316207
1.16,33,0.32989
1.19,33,0.343309
0.46,33,0.356492
0.43,33,0.368534
0.46,33,0.38219
1.07,33,0.395632
0.45,33,0.40882
0.51,33,0.421515
1.2,33,0.453351
0.55,33,0.466353
0.36,33,0.479448
1.12,33,0.49268
0.55,33,0.504884
0.6,33,0.518403
0.48,33,0.53091
1.09,33,0.544266
0.38,33,0.557631
1.2,33,0.570884
0.49,33,0.584151
0.55,33,0.596153
1.1,33,0.609215
1.2,33,0.62269
0.49,33,0.635743
1.08,33,0.647685
0.52,33,0.660605
0.46,33,0.674498
1.69,33,0.687504
0.47,33,0.700845
0.4,33,0.713502
1.75,33,0.726587
0.55,33,0.739616
1.11,33,0.753047
1.1,33,0.765576
1.09,33,0.777928
1.23,33,0.791219
1.17,33,0.804302
0.42,33,0.817642
0.51,33,0.829666
0.44,33,0.847051
0.52,33,0.860086
0.52,33,1.443602
0.5,33,1.459463
0.56,33,1.472438
0.55,33,1.486225
0.43,33,1.498928
0.44,33,1.511293
4.25,27,1.522989
0.57,33,1.53621
1.15,33,1.548529
0.52,33,1.561223
1.14,33,1.574292
0.57,33,1.587965
0.48,33,1.601454
0.54,33,1.613956
0.49,33,1.626959
1.13,33,1.640252
0.44,33,1.654182
0.97,33,1.667865
0.4,33,1.680205
1.15,33,1.693307
1.01,33,1.706524
1.04,33,1.719686
1.77,33,1.733104
1.04,33,1.745101
1.85,33,1.758377
0.47,33,1.772258
1.18,33,1.785597
1.07,33,1.798646
0.58,33,1.81119
0.4,33,1.827937
0.53,33,1.841213
0.47,33,1.854573
0.52,33,1.867512
1.19,33,1.879557
0.53,33,1.892515
1.11,33,1.905596
1.05,33,1.919109
0.49,33,1.931866
0.55,33,1.944189
0.51,33,1.957784
0.57,33,1.970806
1.09,33,1.984158
1.1,33,1.996195
0.54,33,2.009115
0.48,33,2.022884
1.13,33,2.036418
0.51,33,2.050081
1.79,33,2.062176
1.19,33,2.075335
0.51,33,2.088664
1.05,33,2.102113
0.58,33,2.114163
0.43,33,2.127042
0.48,33,2.14032
0.61,33,2.161904
0.43,33,2.180407
0.42,33,2.193045
1.14,33,2.206045
1.18,33,2.218889
1.06,33,2.23473
0.46,33,2.247418
0.43,33,2.260161
0.51,33,2.829707
1.16,33,2.84376
0.56,33,2.855839
0.59,33,2.868871
1.07,33,2.88176
1.1,33,2.894981
1.15,33,2.90795
1.18,33,2.921492
0.53,33,2.934422
1.17,33,2.947802
1.07,33,2.960958
0.44,33,2.973457
1.12,33,2.986671
1.2,33,2.99999
1.17,33,3.013094
1.04,33,3.026047
1.2,33,3.039263
1.03,33,3.052249
1.16,33,3.065239
1.16,33,3.077395
0.45,33,3.090972
1.21,33,3.104637
0.51,33,3.117896
1.21,33,3.130608
1.1,33,3.143828
1.13,33,3.174121
1.15,33,3.188588
0.45,33,3.204112
0.5,33,3.217431
1.08,33,3.23052
0.44,33,3.243071
1.13,33,3.255629
1.04,33,3.268711
0.51,33,3.281665
0.44,33,3.294374
1.18,33,3.306372
1.18,33,3.319793
1.18,33,3.332669
1.09,33,3.345353
