#{"t_start": 1693258294.9158988, "env_id": "GridRoadEnv-v0"}
r,l,t
0.68,33,0.021479
0.72,33,0.037936
0.95,33,0.055533
1.02,33,0.069888
0.52,33,0.087928
0.6,33,0.104285
0.66,33,0.123621
1.27,33,0.143065
0.54,33,0.162887
1.03,33,0.181061
0.54,33,0.199871
1.32,33,0.217119
0.31,33,0.236032
1.26,33,0.252574
1.24,33,0.269598
0.55,33,0.286508
0.45,33,0.300385
0.44,33,0.315998
0.57,33,0.330209
0.64,33,0.34572
1.33,33,0.360133
0.58,33,0.37458
0.57,33,0.388577
0.76,33,0.402585
1.46,33,0.417446
0.66,33,0.430947
1.03,33,0.445382
0.28,33,0.458288
1.03,33,0.471927
0.73,33,0.48598
0.71,33,0.52571
1.26,33,0.53839
1.21,33,0.554173
0.57,33,0.567669
0.61,33,0.58447
1.09,33,0.597967
1.86,33,0.613753
0.5,33,0.628549
0.59,33,0.642196
0.56,33,0.656028
0.54,33,0.669732
0.61,33,0.685595
1.28,33,0.698787
1.22,33,0.712789
0.38,33,0.727679
1.07,33,0.741345
1.39,33,0.754555
0.61,33,0.767749
1.17,33,0.789323
1.08,33,0.815438
0.6,33,0.829102
1.2,33,0.842115
1.17,33,0.854646
1.06,33,0.866274
1.09,33,0.880183
1.22,33,0.893797
0.87,33,0.906268
0.68,33,0.919338
1.24,33,0.931532
0.53,33,0.944713
0.68,33,0.964358
1.18,33,0.977733
1.24,33,1.75421
0.82,33,1.766734
0.51,33,1.779423
0.59,33,1.801784
1.26,33,1.82421
1.29,33,1.836411
1.35,33,1.84997
1.04,33,1.862076
0.61,33,1.874834
1.12,33,1.88745
0.56,33,1.899994
1.07,33,1.913913
1.2,33,1.927092
0.42,33,1.938979
0.4,33,1.953315
1.61,33,1.965784
0.51,33,1.978899
1.16,33,1.992251
1.28,33,2.004265
0.51,33,2.018509
1.18,33,2.030492
0.57,33,2.043284
0.56,33,2.056226
0.56,33,2.067942
0.43,33,2.081944
1.18,33,2.094254
0.66,33,2.106648
1.3,33,2.121366
1.15,33,2.140039
0.68,33,2.153834
1.24,33,2.165916
1.11,33,2.178786
1.28,33,2.191294
1.27,33,2.203171
2.02,33,2.216902
1.28,33,2.22899
0.68,33,2.24122
0.73,33,2.254347
0.79,33,2.266472
0.44,33,2.279135
1.13,33,2.291278
0.66,33,2.303287
0.51,33,2.316518
1.18,33,2.328759
1.09,33,2.341568
1.33,33,2.354003
1.08,33,2.366278
1.34,33,2.378907
0.45,33,2.391013
0.74,33,2.403181
1.23,33,2.416336
1.16,33,2.428371
0.64,33,2.440398
0.74,33,2.454734
1.31,33,2.467478
0.53,33,2.481219
0.63,33,2.494365
1.26,33,2.506144
0.98,33,2.518897
1.82,33,2.538077
0.68,33,2.550825
0.92,33,2.563068
0.6,33,3.305027
0.65,33,3.320487
1.24,33,3.332228
0.46,33,3.344786
0.66,33,3.35691
1.12,33,3.369309
1.47,33,3.382088
1.24,33,3.394608
1.08,33,3.406474
0.51,33,3.420618
1.12,33,3.432773
1.31,33,3.445531
1.24,33,3.458213
1.27,33,3.471014
1.18,33,3.485343
1.28,33,3.497677
0.99,33,3.510663
0.93,33,3.523382
1.16,33,3.535317
1.22,33,3.549886
0.46,33,3.562679
1.29,33,3.575728
1.17,33,3.59027
1.16,33,3.603154
1.08,33,3.615514
1.26,33,3.627938
0.54,33,3.640163
0.57,33,3.661881
1.06,33,3.673779
1.28,33,3.688916
1.36,33,3.700899
1.33,33,3.714305
0.92,33,3.727806
1.32,33,3.74039
0.54,33,3.753243
1.33,33,3.765416
1.55,33,3.778741
1.82,33,3.795079
0.62,33,3.819576
0.48,33,3.832835
1.35,33,3.845994
0.7,33,3.858412
1.12,33,3.870911
1.08,33,3.884135
1.07,33,3.896266
1.21,33,3.908215
1.31,33,3.92155
0.76,33,3.933329
1.16,33,3.946475
1.24,33,3.959294
0.82,33,3.971786
1.14,33,3.984652
1.2,33,3.996751
1.49,33,4.008789
1.98,33,4.022089
0.88,33,4.033998
0.64,33,4.0466
1.2,33,4.066277
0.45,33,4.079581
1.14,33,4.092513
1.07,33,4.104412
1.82,33,4.119361
1.01,33,4.87772
1.48,33,4.892262
1.02,33,4.906639
1.26,33,4.921725
1.15,33,4.937799
0.73,33,4.953036
1.01,33,4.968105
1.47,33,4.983591
1.07,33,4.996865
1.25,33,5.011279
1.21,33,5.025999
0.54,33,5.042279
1.07,33,5.05809
1.31,33,5.073281
0.78,33,5.089091
1.2,33,5.104373
1.43,33,5.119712
1.1,33,5.13532
0.71,33,5.149822
0.77,33,5.163205
0.98,33,5.176331
1.28,33,5.190363
1.35,33,5.203584
1.28,33,5.218865
1.28,33,5.231424
1.21,33,5.243651
1.35,33,5.263703
1.13,33,5.275903
1.16,33,5.289012
1.27,33,5.301379
0.85,33,5.314162
1.11,33,5.327181
1.27,33,5.339828
1.58,33,5.352894
1.45,33,5.364831
1.18,33,5.376928
0.66,33,5.39138
1.1,33,5.404287
1.02,33,5.418559
1.03,33,5.431625
1.24,33,5.44416
1.22,33,5.458882
1.3,33,5.473522
1.12,33,5.48692
1.33,33,5.502112
0.75,33,5.516512
0.69,33,5.52942
1.06,33,5.541497
0.68,33,5.555295
0.77,33,5.568037
1.29,33,5.582141
1.24,33,5.595856
1.05,33,5.608005
1.04,33,5.621805
0.59,33,5.633765
0.64,33,5.646985
1.33,33,5.668548
1.32,33,5.686037
1.24,33,5.70261
0.65,33,5.721295
1.25,33,5.736874
0.51,33,5.752461
0.75,33,6.841616
1.21,33,6.863293
1.3,33,6.88179
1.13,33,6.902624
1.25,33,6.922322
1.75,33,6.939264
1.1,33,6.957525
1.17,33,6.974247
1.7,33,6.986967
1.35,33,7.000695
1.81,33,7.015173
0.64,33,7.035025
1.04,33,7.055738
1.17,33,7.068454
1.17,33,7.084248
1.33,33,7.101822
1.17,33,7.117032
1.44,33,7.135806
1.37,33,7.152575
1.07,33,7.171021
1.41,33,7.191289
1.23,33,7.204602
0.53,33,7.220604
1.11,33,7.243956
1.13,33,7.268278
1.18,33,7.286144
1.47,33,7.304095
1.39,33,7.317201
1.29,33,7.334853
0.56,33,7.354347
1.17,33,7.373163
1.28,33,7.391215
1.36,33,7.414814
1.55,33,7.434747
1.29,33,7.454625
1.35,33,7.473755
1.24,33,7.491719
1.12,33,7.515465
0.99,33,7.535041
1.2,33,7.552763
1.17,33,7.573122
1.1,33,7.592695
0.79,33,7.609109
1.7,33,7.626918
1.24,33,7.645257
0.57,33,7.661175
1.25,33,7.675846
1.31,33,7.696285
1.16,33,7.714128
1.34,33,7.733011
0.67,33,7.754097
1.33,33,7.773135
1.29,33,7.791046
1.8,33,7.810068
1.38,33,7.832654
1.22,33,7.865181
1.43,33,7.885621
0.99,33,7.90383
1.03,33,7.923423
1.17,33,7.945582
1.83,33,7.966347
1.1,33,7.985588
1.25,33,8.686311
1.31,33,8.702886
1.22,33,8.719685
1.31,33,8.734911
1.3,33,8.748669
1.3,33,8.764483
1.33,33,8.777303
1.91,33,8.792158
1.26,33,8.805604
1.5,33,8.826126
1.43,33,8.84472
1.3,33,8.863178
1.41,33,8.877487
1.19,33,8.893921
1.48,33,8.910046
1.28,33,8.925726
1.47,33,8.942196
1.24,33,8.959657
1.47,33,8.976796
1.37,33,8.990989
1.26,33,9.007686
1.08,33,9.023836
1.31,33,9.040237
1.36,33,9.072238
1.24,33,9.091474
1.18,33,9.108807
1.18,33,9.125998
1.28,33,9.144183
1.13,33,9.158612
1.38,33,9.176615
1.38,33,9.194237
1.1,33,9.209697
1.33,33,9.225851
1.37,33,9.239868
1.28,33,9.254597
1.9,33,9.269083
1.37,33,9.28226
1.37,33,9.294585
1.12,33,9.307118
1.1,33,9.322036
1.19,33,9.336095
1.48,33,9.350381
1.26,33,9.365892
1.36,33,9.378407
1.38,33,9.39459
1.66,33,9.40746
1.38,33,9.422165
1.3,33,9.436862
1.29,33,9.450439
1.84,33,9.46636
1.31,33,9.478573
1.07,33,9.492312
0.96,33,9.504277
0.97,33,9.524827
1.4,33,9.53748
1.1,33,9.550925
0.63,33,9.563855
1.3,33,9.575897
1.29,33,9.589415
1.09,33,9.602279
1.38,33,9.615522
1.2,33,9.628024
1.22,33,10.639517
1.12,33,10.657065
1.45,33,10.674844
1.39,33,10.694383
1.31,33,10.712986
1.12,33,10.735628
1.45,33,10.752536
1.32,33,10.773697
1.15,33,10.790735
1.5,33,10.809326
1.47,33,10.837998
1.23,33,10.863135
0.77,33,10.881626
1.32,33,10.904232
1.36,33,10.924237
1.2,33,10.943429
1.34,33,10.961961
1.42,33,10.9781
1.49,33,10.997107
1.26,33,11.019652
1.48,33,11.039192
1.32,33,11.069868
1.19,33,11.088639
0.79,33,11.108131
1.79,33,11.124626
1.46,33,11.139742
1.45,33,11.156244
1.45,33,11.170483
1.18,33,11.184694
1.25,33,11.197761
1.37,33,11.213706
1.38,33,11.226557
1.3,33,11.242028
1.22,33,11.25717
1.31,33,11.271396
1.41,33,11.28569
0.6,33,11.297813
1.03,33,11.311183
1.3,33,11.323469
0.88,33,11.339331
1.48,33,11.353075
1.17,33,11.365776
1.22,33,11.37799
1.3,33,11.393073
1.36,33,11.408179
1.36,33,11.42189
1.0,33,11.436183
1.24,33,11.451561
1.47,33,11.467402
1.38,33,11.481432
1.48,33,11.498081
1.46,33,11.509967
1.24,33,11.533392
1.36,33,11.551032
1.39,33,11.566693
1.41,33,11.580026
1.35,33,11.595688
0.86,33,11.61102
1.38,33,11.629691
1.91,33,11.644542
1.16,33,11.65849
2.04,33,11.671324
1.26,33,12.617928
1.02,33,12.633761
0.88,33,12.651363
1.49,33,12.672049
1.24,33,12.689412
1.47,33,12.705513
1.31,33,12.721299
1.41,33,12.73946
1.49,33,12.755649
1.48,33,12.770166
1.39,33,12.786375
1.53,33,12.803327
0.99,33,12.82547
1.34,33,12.851985
1.31,33,12.870056
1.11,33,12.887153
1.41,33,12.902635
1.49,33,12.91865
1.19,33,12.933916
1.29,33,12.950349
1.27,33,12.974555
1.26,33,12.989897
1.25,33,13.006495
0.38,33,13.021538
1.27,33,13.036713
1.16,33,13.052175
1.91,33,13.072028
1.52,33,13.089005
1.37,33,13.105011
1.42,33,13.12278
1.25,33,13.141516
1.44,33,13.156467
1.21,33,13.173366
1.44,33,13.188653
1.11,33,13.203965
1.42,33,13.220744
1.51,33,13.236951
1.46,33,13.25362
1.26,33,13.269467
1.42,33,13.285409
1.39,33,13.300818
1.3,33,13.316073
1.41,33,13.329941
1.5,33,13.348055
1.47,33,13.36306
1.37,33,13.378778
1.35,33,13.393227
1.75,33,13.410694
1.2,33,13.424584
1.43,33,13.44131
0.65,33,13.464248
1.25,33,13.48278
1.5,33,13.496894
2.05,33,13.515434
1.29,33,13.529551
1.33,33,13.544787
1.4,33,13.558453
1.29,33,13.573311
1.63,33,13.588442
1.24,33,13.603297
1.17,33,13.618486
1.34,33,13.63542
1.34,33,14.51721
1.44,33,14.532206
1.36,33,14.551909
1.33,33,14.566383
2.05,33,14.581082
1.4,33,14.595523
2.2,33,14.61262
1.63,33,14.626325
1.47,33,14.644104
1.41,33,14.658452
1.58,33,14.675532
1.47,33,14.690906
1.39,33,14.708181
1.29,33,14.724649
1.4,33,14.740471
1.35,33,14.755378
1.12,33,14.770531
1.39,33,14.785683
1.43,33,14.804453
1.22,33,14.844192
1.57,33,14.868405
1.3,33,14.88586
1.31,33,14.904138
1.51,33,14.921449
1.44,33,14.938841
1.36,33,14.956259
1.48,33,14.972937
1.55,33,14.988986
1.53,33,15.004928
1.37,33,15.020146
1.32,33,15.035928
1.54,33,15.05254
1.55,33,15.067286
1.78,33,15.084773
1.53,33,15.100529
1.44,33,15.119018
1.51,33,15.139789
0.92,33,15.158954
1.37,33,15.178553
1.57,33,15.196999
1.48,33,15.21782
1.38,33,15.236571
1.47,33,15.25594
1.94,33,15.273489
1.42,33,15.297961
1.27,33,15.321404
1.45,33,15.345052
2.17,33,15.36944
1.45,33,15.394402
1.38,33,15.431054
1.36,33,15.45677
2.07,33,15.483005
1.56,33,15.510938
1.42,33,15.538381
1.24,33,15.563858
1.52,33,15.587372
1.4,33,15.615462
1.28,33,15.643062
2.12,33,15.669696
1.19,33,15.691607
1.13,33,15.712341
1.4,33,15.737552
1.46,33,16.950595
1.5,33,16.967377
1.52,33,16.98607
1.22,33,17.001464
1.49,33,17.019441
1.49,33,17.034925
1.54,33,17.049862
1.45,33,17.065732
1.53,33,17.083453
1.18,33,17.097843
1.41,33,17.115179
1.58,33,17.129204
1.38,33,17.143966
1.58,33,17.15902
1.96,33,17.175531
1.49,33,17.191157
1.4,33,17.205388
1.26,33,17.229334
1.33,33,17.246565
1.41,33,17.261919
1.54,33,17.276503
1.72,33,17.291859
1.32,33,17.307449
1.52,33,17.32357
1.99,33,17.337832
1.37,33,17.352249
1.3,33,17.366373
1.07,33,17.383147
1.41,33,17.397258
1.62,33,17.41378
1.42,33,17.427697
1.45,33,17.442119
1.42,33,17.457129
1.5,33,17.473345
1.53,33,17.489043
1.44,33,17.504681
1.39,33,17.520197
1.39,33,17.536922
1.45,33,17.552881
1.11,33,17.569725
1.45,33,17.583717
1.39,33,17.600803
1.63,33,17.616012
1.52,33,17.632936
1.49,33,17.647939
1.19,33,17.667709
1.36,33,17.686471
1.56,33,17.703656
1.34,33,17.72361
1.4,33,17.739112
1.74,33,17.755661
1.48,33,17.773205
1.43,33,17.789146
1.38,33,17.807124
1.57,33,17.823552
0.4,33,17.846251
1.51,33,17.870176
1.45,33,17.886162
1.39,33,17.902679
1.88,33,17.918091
1.49,33,17.935601
1.18,33,17.950113
1.32,33,18.757484
1.51,33,18.773155
1.48,33,18.78774
1.51,33,18.802407
1.48,33,18.815883
1.94,33,18.835819
1.44,33,18.860904
1.25,33,18.876439
0.98,33,18.891207
1.22,33,18.906408
1.59,33,18.923422
2.07,33,18.93912
1.47,33,18.95441
1.49,33,18.972965
1.5,33,18.990253
2.26,33,19.008489
1.26,33,19.034421
1.35,33,19.052505
1.53,33,19.071775
1.29,33,19.09041
1.19,33,19.108857
1.56,33,19.127901
1.25,33,19.146947
1.54,33,19.164959
1.53,33,19.183275
1.44,33,19.201049
1.04,33,19.219124
1.36,33,19.237043
2.14,33,19.256436
1.63,33,19.276282
2.01,33,19.295771
1.58,33,19.313162
1.38,33,19.331238
1.52,33,19.350187
1.59,33,19.369517
1.54,33,19.385922
1.62,33,19.404873
1.47,33,19.42035
1.08,33,19.436074
1.48,33,19.450825
1.55,33,19.46729
1.51,33,19.482167
1.4,33,19.498799
0.75,33,19.513841
1.49,33,19.531305
2.06,33,19.546814
1.56,33,19.568059
1.51,33,19.583337
1.56,33,19.598851
1.38,33,19.614682
1.36,33,19.63098
1.58,33,19.645809
1.6,33,19.661122
1.43,33,19.675896
1.35,33,19.692302
1.37,33,19.708767
1.53,33,19.727362
1.42,33,19.742464
1.51,33,19.760694
1.67,33,19.77594
1.34,33,19.792289
1.3,33,19.807876
1.42,33,20.705967
1.41,33,20.724626
1.57,33,20.739605
1.42,33,20.753745
1.5,33,20.771707
1.66,33,20.786982
1.45,33,20.801267
1.58,33,20.815512
1.51,33,20.832624
1.48,33,20.861812
1.48,33,20.878565
1.28,33,20.89561
1.36,33,20.911052
1.56,33,20.926294
1.3,33,20.944339
1.2,33,20.961633
1.46,33,20.977982
1.32,33,20.995078
1.5,33,21.01113
1.28,33,21.026036
1.39,33,21.040594
1.28,33,21.056149
1.93,33,21.071457
1.55,33,21.0854
2.09,33,21.102467
1.41,33,21.117231
1.51,33,21.133694
1.34,33,21.14778
2.25,33,21.165183
1.66,33,21.179277
1.48,33,21.194581
1.45,33,21.209586
2.04,33,21.225499
1.56,33,21.240165
1.19,33,21.255245
1.36,33,21.27154
1.31,33,21.28552
1.56,33,21.303138
1.53,33,21.316905
1.43,33,21.333117
1.58,33,21.347518
1.48,33,21.362671
1.53,33,21.376809
1.08,33,21.391892
1.64,33,21.406511
1.44,33,21.431811
1.33,33,21.446092
1.38,33,21.462375
1.31,33,21.477094
2.03,33,21.491657
1.29,33,21.506264
1.97,33,21.519814
1.44,33,21.535173
1.55,33,21.551995
1.96,33,21.568074
1.4,33,21.582514
1.42,33,21.598086
1.57,33,21.612229
1.06,33,21.628868
1.52,33,21.644424
1.51,33,21.660759
1.5,33,21.674741
1.28,33,22.520704
2.13,33,22.53577
1.54,33,22.549308
1.43,33,22.563325
1.4,33,22.576656
1.38,33,22.592358
1.41,33,22.607107
2.26,33,22.621986
1.48,33,22.636028
1.51,33,22.649778
1.53,33,22.665579
1.66,33,22.684472
1.56,33,22.701086
1.96,33,22.72524
1.45,33,22.740196
1.49,33,22.756311
1.99,33,22.77212
1.76,33,22.786009
1.62,33,22.801505
1.44,33,22.815768
1.54,33,22.833308
1.52,33,22.862052
1.52,33,22.878637
1.43,33,22.894739
1.46,33,22.909536
1.57,33,22.925816
2.26,33,22.941048
1.61,33,22.956795
1.33,33,22.972677
1.39,33,22.986945
1.41,33,23.002428
1.44,33,23.017185
1.42,33,23.032779
1.55,33,23.048101
1.38,33,23.065757
1.28,33,23.080643
1.28,33,23.097544
1.51,33,23.113005
1.53,33,23.129029
1.42,33,23.143656
1.55,33,23.158415
2.12,33,23.173515
2.09,33,23.18856
1.58,33,23.213043
1.53,33,23.229373
1.85,33,23.24442
1.48,33,23.259465
1.42,33,23.274521
1.54,33,23.288882
1.48,33,23.306019
1.48,33,23.320266
1.5,33,23.337112
1.47,33,23.350677
1.9,33,23.366672
1.42,33,23.381022
1.27,33,23.398076
1.5,33,23.41261
1.56,33,23.428577
2.0,33,23.444176
1.98,33,23.458742
2.09,33,23.472934
1.49,33,23.486594
1.48,33,24.282517
1.39,33,24.298894
1.47,33,24.313158
1.6,33,24.328098
1.52,33,24.342458
1.6,33,24.357064
1.35,33,24.372852
1.37,33,24.386222
1.56,33,24.400159
1.58,33,24.413908
1.13,33,24.428844
1.42,33,24.443064
1.26,33,24.466111
2.04,33,24.479465
1.19,33,24.49465
1.56,33,24.508953
1.53,33,24.52222
1.37,33,24.538363
1.52,33,24.553322
1.49,33,24.568917
1.78,33,24.582043
1.41,33,24.597651
1.5,33,24.611709
1.98,33,24.626725
1.41,33,24.640703
1.44,33,24.654013
1.43,33,24.669782
1.31,33,24.682987
1.38,33,24.696737
1.69,33,24.709905
1.29,33,24.724684
1.27,33,24.738626
1.59,33,24.752254
1.52,33,24.766564
1.56,33,24.780643
1.6,33,24.799443
1.41,33,24.814202
1.6,33,24.829124
1.48,33,24.851093
1.21,33,24.870013
1.55,33,24.889722
1.46,33,24.910012
2.17,33,24.936804
1.41,33,24.956974
1.56,33,24.977787
1.34,33,24.998346
1.43,33,25.019352
2.03,33,25.039721
1.49,33,25.06022
1.3,33,25.078442
1.47,33,25.09693
1.88,33,25.115504
1.31,33,25.13327
1.54,33,25.152147
1.49,33,25.16986
1.39,33,25.188301
1.47,33,25.207303
1.54,33,25.227351
1.6,33,25.24416
1.31,33,25.263155
2.23,33,25.282658
1.2,33,25.301885
2.2,33,26.098054
1.98,33,26.114504
1.24,33,26.129744
1.33,33,26.144128
1.29,33,26.158711
1.88,33,26.172607
1.1,33,26.189077
0.93,33,26.20514
1.63,33,26.220493
1.48,33,26.234164
1.43,33,26.251817
2.09,33,26.265877
1.57,33,26.280468
1.3,33,26.294796
1.46,33,26.30881
1.47,33,26.323146
1.41,33,26.33676
1.98,33,26.351069
1.34,33,26.365556
2.06,33,26.379701
1.38,33,26.396201
1.19,33,26.411517
2.03,33,26.426976
1.57,33,26.441422
1.45,33,26.45534
1.3,33,26.469824
1.1,33,26.483508
1.56,33,26.496926
1.33,33,26.510667
1.46,33,26.524787
1.34,33,26.537846
1.59,33,26.55212
2.29,33,26.56835
1.55,33,26.587887
1.29,33,26.604333
2.01,33,26.62078
2.1,33,26.636248
1.64,33,26.650823
1.58,33,26.665421
1.59,33,26.680269
1.48,33,26.695936
1.43,33,26.714305
1.6,33,26.732078
