#{"t_start": 1693150871.19483, "env_id": "GridRoadEnv-v0"}
r,l,t
0.49,33,0.017858
1.27,33,0.031398
0.45,33,0.045947
0.59,33,0.062599
1.34,33,0.079171
0.46,33,0.093325
0.39,33,0.108506
0.62,33,0.122151
1.19,33,0.137086
1.76,33,0.150307
0.51,33,0.162602
0.4,33,0.175323
0.57,33,0.190795
0.48,33,0.204071
1.95,33,0.217409
0.62,33,0.230485
0.52,33,0.244531
1.88,33,0.258956
0.56,33,0.272101
1.79,33,0.285855
1.12,33,0.298848
0.52,33,0.311335
0.41,33,0.324394
1.24,33,0.337853
0.62,33,0.351495
1.19,33,0.364211
1.26,33,0.381531
1.23,33,0.39864
0.63,33,0.415833
0.61,33,0.434205
0.64,33,0.478918
0.5,33,0.492946
0.61,33,0.507656
0.62,33,0.521528
0.63,33,0.534919
0.58,33,0.548087
1.15,33,0.562679
1.03,33,0.576161
0.55,33,0.591437
0.55,33,0.605695
1.21,33,0.61963
0.36,33,0.633726
0.69,33,0.648091
0.5,33,0.661137
0.53,33,0.675889
0.41,33,0.690716
0.63,33,0.705569
0.65,33,0.717987
1.27,33,0.732787
1.25,33,0.745906
1.19,33,0.759782
1.79,33,0.773687
1.88,33,0.787539
0.68,33,0.80189
1.23,33,0.815884
0.51,33,0.828822
0.58,33,0.842215
1.25,33,0.857446
1.22,33,0.871224
0.42,33,0.884751
0.61,33,0.902561
0.62,33,0.916468
0.61,33,1.536102
0.56,33,1.551512
0.66,33,1.565555
1.08,33,1.578704
0.57,33,1.592566
1.16,33,1.606922
1.95,33,1.62097
1.09,33,1.634846
1.28,33,1.64986
0.54,33,1.663506
0.45,33,1.675917
0.62,33,1.689838
0.53,33,1.704614
1.13,33,1.719237
0.46,33,1.733502
1.16,33,1.746843
1.89,33,1.759508
1.27,33,1.773739
1.21,33,1.787815
1.3,33,1.801532
0.68,33,1.81547
1.79,33,1.829187
1.23,33,1.843594
0.58,33,1.857817
1.3,33,1.871849
0.63,33,1.885462
0.51,33,1.898727
0.57,33,1.912168
0.44,33,1.929146
0.71,33,1.942584
0.5,33,1.956857
1.24,33,1.970599
0.55,33,1.98402
0.66,33,1.99811
1.28,33,2.011833
1.11,33,2.026384
1.11,33,2.040165
0.53,33,2.054654
0.46,33,2.068368
0.57,33,2.081525
1.12,33,2.094174
0.45,33,2.108935
1.19,33,2.124469
1.17,33,2.138144
1.24,33,2.151624
1.27,33,2.164575
1.18,33,2.178114
0.54,33,2.191818
0.59,33,2.206003
0.65,33,2.220466
1.24,33,2.234661
1.22,33,2.248103
0.53,33,2.260897
0.69,33,2.275842
1.21,33,2.291197
1.28,33,2.305166
1.06,33,2.318964
0.51,33,2.331769
1.32,33,2.345332
0.61,33,2.363654
0.58,33,2.376822
1.17,33,2.391131
1.19,33,2.965657
1.17,33,2.979038
