#{"t_start": 1693413890.3949742, "env_id": "GridDroneEnv-v0"}
r,l,t
0.28,23,0.014884
0.27,23,0.026092
0.88,23,0.038186
0.19,23,0.049313
0.26,23,0.059311
0.8,23,0.070101
0.15,23,0.081639
0.15,23,0.09146
0.9,23,0.102571
0.06,23,0.113486
1.01,23,0.123206
0.72,23,0.134684
0.86,23,0.144669
0.07,23,0.155153
0.87,23,0.166141
1.02,23,0.176222
0.89,23,0.187133
0.75,23,0.19786
1.02,23,0.207603
0.21,23,0.219223
0.07,23,0.229543
0.68,23,0.239748
0.22,23,0.251834
0.1,23,0.262406
0.41,23,0.272624
0.17,23,0.284303
0.41,23,0.294953
1.0,23,0.304853
0.9,23,0.316231
1.0,23,0.326055
0.11,23,0.338435
0.86,23,0.350159
0.89,23,0.360772
0.03,23,0.370918
0.3,23,0.383202
0.86,23,0.392952
1.06,23,0.403513
0.18,23,0.416092
0.1,23,0.425646
1.15,23,0.437804
1.08,23,0.449515
0.69,23,0.458952
0.7,23,0.471259
0.92,23,0.505458
0.24,23,0.516405
0.13,23,0.526162
0.12,23,0.537408
0.9,23,0.549742
0.09,23,0.559513
0.91,23,0.570595
1.08,23,0.582211
0.2,23,0.592513
0.91,23,0.604544
0.99,23,0.616126
0.27,23,0.62545
1.01,23,0.636637
0.9,23,0.647427
0.02,23,0.657344
0.84,23,0.668416
0.85,23,0.678307
0.4,23,0.688417
0.87,23,0.699694
0.14,23,0.709232
1.12,23,0.720415
0.34,23,0.730866
0.7,23,0.740404
0.08,23,0.751453
0.24,23,0.761647
0.36,23,0.772028
0.89,23,0.783138
0.58,23,0.792836
0.81,23,0.80369
1.01,23,0.814626
0.98,23,0.824097
0,23,0.836573
0.27,23,0.848037
0.2,23,0.858211
0.7,23,0.870111
0.29,23,0.881272
0.97,23,0.891249
0.09,23,0.902541
0.35,23,0.913045
0.74,23,0.922804
0.88,23,0.933923
0.29,23,0.943901
0.99,23,0.95476
0.22,23,0.971628
1.07,23,0.983965
1.02,23,0.994189
0.69,23,1.58434
0.83,23,1.595251
0.72,23,1.607251
0.91,23,1.620702
0.94,23,1.632383
0.68,23,1.642051
0.85,23,1.652936
0.84,23,1.664424
0.88,23,1.674079
0.95,23,1.685403
1.06,23,1.697185
0.83,23,1.707108
0.84,23,1.719337
0.07,23,1.730939
0.06,23,1.740357
0.96,23,1.751575
0.86,23,1.762562
1.07,23,1.772355
1.13,23,1.783689
0.48,23,1.79641
1.27,23,1.807129
1.03,23,1.820192
1.07,23,1.831212
0.97,23,1.840444
0.9,23,1.852743
0.76,23,1.863759
0.45,23,1.873069
4.12,23,1.884926
0.89,23,1.895784
0.88,23,1.905649
0.7,23,1.917295
1.08,23,1.928749
0.38,23,1.939138
0.84,23,1.951063
0.4,23,1.961821
0.74,23,1.971822
1.01,23,1.983063
0.19,23,1.99305
0.82,23,2.00499
0.27,23,2.016769
1.06,23,2.026697
0.08,23,2.046097
1.01,23,2.055734
0.89,23,2.066612
0.86,23,2.076215
0.69,23,2.086733
0.92,23,2.09834
0.79,23,2.107746
0.33,23,2.119181
1.08,23,2.13104
0.86,23,2.140806
0.64,23,2.151929
0.85,23,2.162184
0.85,23,2.172509
0.08,23,2.183147
0.93,23,2.192801
0.88,23,2.203567
0.73,23,2.214508
0.87,23,2.223841
0.13,23,2.235414
0.85,23,2.246049
0.11,23,2.256341
1.12,23,2.268533
1.08,23,2.279654
0.12,23,2.289971
0.08,23,2.3009
0.06,23,2.311182
0.94,23,2.322072
0.22,23,2.332803
0.33,23,2.342352
0.44,23,2.353271
0.2,23,2.364784
0.28,23,2.374795
0.05,23,2.386211
0.29,23,2.397593
0.27,23,2.40781
0.96,23,2.419165
1.12,23,2.429673
0.94,23,2.439591
0.02,23,2.451429
0.83,23,2.461729
0.64,23,2.471691
0.24,23,2.4836
1.0,23,2.49305
0.87,23,2.506055
0.9,23,2.516649
0.96,23,2.52663
1.0,23,2.537467
0.36,23,2.548139
0.93,23,3.110012
0.79,23,3.121157
1.0,23,3.133673
0.77,23,3.143346
0.86,23,3.154692
0.15,23,3.165483
1.11,23,3.175815
0.06,23,3.187631
0.74,23,3.199827
0.83,23,3.209512
0.71,23,3.220084
0.72,23,3.230733
0.38,23,3.240141
0.88,23,3.251355
0.7,23,3.262245
1.03,23,3.272929
1.01,23,3.283875
0.85,23,3.29472
0.24,23,3.305294
1.03,23,3.317439
1.08,23,3.327425
0.06,23,3.337683
0.9,23,3.349464
0.93,23,3.359189
0.86,23,3.370152
0.77,23,3.381074
1.05,23,3.391996
0.75,23,3.401959
0.12,23,3.413852
0.77,23,3.424624
0,23,3.43422
0.92,23,3.444803
0.06,23,3.454548
0.98,23,3.464907
0.78,23,3.475548
1.12,23,3.485308
0.96,23,3.495802
0.98,23,3.505819
0.41,23,3.515912
0.93,23,3.529628
1.02,23,3.541763
0.69,23,3.551399
0.86,23,3.563463
1.05,23,3.574003
1.16,23,3.58347
0.92,23,3.595545
0.99,23,3.607296
0.98,23,3.61751
0.99,23,3.628286
0.74,23,3.638116
1.17,23,3.648629
0.7,23,3.659251
0.79,23,3.668834
0.22,23,3.679835
0.15,23,3.690038
3.84,14,3.697273
1.1,23,3.706738
1.05,23,3.717073
0.9,23,3.727858
0.86,23,3.737567
0.34,23,3.748099
0.9,23,3.757797
1.02,23,3.768355
0.18,23,3.780414
1.09,23,3.7905
0.13,23,3.800809
0.28,23,3.811583
0.88,23,3.821517
0.43,23,3.832021
0.73,23,3.842428
0.26,23,3.852226
0.84,23,3.863004
0.21,23,3.873281
0,23,3.88406
1.04,23,3.894843
0.05,23,3.90433
1.12,23,3.916626
0.72,23,3.926596
1.09,23,3.936733
0.9,23,3.947559
0.02,23,3.95808
0.88,23,3.969053
0.41,23,3.97985
0.87,23,3.997579
1.04,23,4.008752
0.05,23,4.019294
1.1,23,4.031905
0.07,23,4.041813
0.88,23,4.052015
0.78,23,4.616694
0.98,23,4.627108
1.06,23,4.637497
0.36,23,4.648217
0.8,23,4.658997
0.89,23,4.671139
0.97,23,4.681311
1.1,23,4.692738
0.37,23,4.703274
0.9,23,4.714025
0.51,23,4.724287
0.9,23,4.734061
0.98,23,4.744599
0.88,23,4.754769
0.93,23,4.76563
1.06,23,4.777314
0.95,23,4.787924
0.26,23,4.799162
0.11,23,4.810634
1.16,23,4.820303
1.0,23,4.830836
1.17,23,4.841355
0.8,23,4.850668
