#{"t_start": 1693565812.5427551, "env_id": "GridRoadEnv-v0"}
r,l,t
0.99,33,0.018614
0.44,33,0.03407
0.4,33,0.049447
0.27,33,0.063658
0.27,33,0.082193
0.27,33,0.09881
0.94,33,0.115337
0.96,33,0.130806
1.14,33,0.146771
0.38,33,0.161891
0.42,33,0.178055
1.01,33,0.193298
1.14,33,0.208338
0.96,33,0.22444
1.07,33,0.240483
1.05,33,0.256146
0.5,33,0.272432
0.48,33,0.287203
0.31,33,0.303233
0.43,33,0.317826
1.05,33,0.332679
1.17,33,0.347358
0.44,33,0.362495
0.91,33,0.377404
0.46,33,0.392247
1.08,33,0.407198
0.94,33,0.422507
0.41,33,0.437383
0.4,33,0.452243
1.1,33,0.466494
1.11,33,0.50311
0.53,33,0.517864
1.26,33,0.53198
1.04,33,0.546962
0.64,33,0.561658
0.41,33,0.57674
0.49,33,0.592478
1.14,33,0.608011
0.48,33,0.623362
1.15,33,0.638716
1.19,33,0.653251
0.45,33,0.668343
3.58,32,0.681206
0.5,33,0.696004
1.12,33,0.710754
1.03,33,0.725796
0.32,33,0.740723
0.49,33,0.755973
1.25,33,0.771085
0.55,33,0.786111
0.22,33,0.800394
1.11,33,0.814707
0.42,33,0.830028
0.4,33,0.845334
1.08,33,0.860498
0.36,33,0.875438
1.06,33,0.890375
0.5,33,0.905758
0.3,33,0.920737
0.35,33,0.935402
0.45,33,0.957566
1.14,33,0.972467
0.34,33,1.615125
0.47,33,1.630992
1.17,33,1.645293
1.17,33,1.660486
0.35,33,1.676128
1.15,33,1.691918
0.31,33,1.708749
1.05,33,1.724247
1.78,33,1.73967
0.4,33,1.754969
0.48,33,1.771073
1.17,33,1.785892
1.05,33,1.800582
0.33,33,1.814987
1.7,33,1.83008
1.09,33,1.845709
0.34,33,1.860531
0.32,33,1.875779
1.09,33,1.891189
0.47,33,1.905987
1.16,33,1.921187
0.41,33,1.935993
0.57,33,1.950458
0.47,33,1.964993
0.34,33,1.979441
0.42,33,1.993918
0.46,33,2.008851
1.09,33,2.023816
0.32,33,2.042047
1.13,33,2.057202
0.48,33,2.072686
1.08,33,2.088177
0.31,33,2.103435
0.43,33,2.11866
1.14,33,2.133778
0.42,33,2.14907
0.32,33,2.163523
0.39,33,2.178602
0.62,33,2.193855
0.35,33,2.20965
1.13,33,2.224743
1.2,33,2.2398
1.12,33,2.254721
0.37,33,2.269425
1.19,33,2.283756
0.43,33,2.297824
0.37,33,2.313589
0.53,33,2.328963
0.99,33,2.343927
1.11,33,2.359035
1.13,33,2.374196
0.43,33,2.389204
0.4,33,2.403939
0.19,33,2.418701
1.16,33,2.433254
0.4,33,2.44798
0.33,33,2.462978
1.16,33,2.478319
0.44,33,2.493798
0.4,33,2.512238
0.97,33,2.527614
0.26,33,2.542722
1.04,33,3.20981
0.98,33,3.224813
1.01,33,3.240092
1.03,33,3.255132
1.2,33,3.270362
0.32,33,3.28577
0.44,33,3.300723
1.16,33,3.315053
0.48,33,3.33012
1.13,33,3.34586
0.32,33,3.36111
0.46,33,3.376232
0.14,33,3.390996
0.45,33,3.406275
1.01,33,3.421615
1.26,33,3.436562
0.55,33,3.451411
0.36,33,3.465205
0.56,33,3.479861
0.38,33,3.494686
0.45,33,3.50944
0.4,33,3.524796
0.4,33,3.539949
0.36,33,3.554999
0.47,33,3.570054
0.43,33,3.585377
0.36,33,3.598722
1.04,33,3.619705
0.93,33,3.634395
1.16,33,3.648185
1.01,33,3.663206
1.01,33,3.678107
0.4,33,3.697043
1.15,33,3.719413
0.42,33,3.74076
0.36,33,3.76148
0.96,33,3.777826
0.89,33,3.79228
0.38,33,3.80744
0.51,33,3.821747
1.04,33,3.836118
1.05,33,3.850265
0.46,33,3.863359
1.11,33,3.877814
1.02,33,3.891958
0.35,33,3.906073
0.43,33,3.920272
1.18,33,3.93447
0.95,33,3.947335
1.31,33,3.9612
0.98,33,3.975551
1.08,33,3.989892
1.1,33,4.004434
1.14,33,4.01896
0.44,33,4.032834
0.37,33,4.046009
0.33,33,4.060429
0.39,33,4.077568
1.01,33,4.091666
0.45,33,4.106323
1.16,33,4.121031
0.53,33,4.13556
0.4,33,4.835339
0.53,33,4.851128
1.01,33,4.865078
0.44,33,4.879669
1.22,33,4.894763
0.33,33,4.909685
1.13,33,4.925062
0.4,33,4.939856
1.21,33,4.955151
1.22,33,4.973332
1.15,33,4.995114
0.4,33,5.015073
1.1,33,5.032583
1.11,33,5.046323
1.11,33,5.060193
1.22,33,5.074631
0.5,33,5.089161
0.95,33,5.103474
1.32,33,5.11835
1.05,33,5.132677
0.93,33,5.146004
1.1,33,5.160288
1.06,33,5.174599
1.0,33,5.189016
1.07,33,5.203707
1.31,33,5.218848
1.07,33,5.240557
1.34,33,5.255632
1.08,33,5.271051
1.09,33,5.286229
1.01,33,5.301095
1.1,33,5.315692
1.04,33,5.329116
0.41,33,5.344454
1.01,33,5.359975
1.09,33,5.375001
1.15,33,5.390382
1.17,33,5.405191
1.03,33,5.420685
1.05,33,5.43668
1.16,33,5.451971
0.55,33,5.467102
0.37,33,5.48109
1.14,33,5.496525
1.01,33,5.511508
1.04,33,5.527152
1.1,33,5.542194
1.06,33,5.557383
1.1,33,5.572605
0.4,33,5.587853
1.0,33,5.603143
0.43,33,5.618486
1.02,33,5.635189
1.17,33,5.653978
1.13,33,5.674725
1.1,33,5.693234
0.41,33,5.715572
1.15,33,5.730635
1.09,33,5.745683
1.05,33,5.760867
1.0,33,5.776151
1.09,33,5.791312
0.45,33,6.430572
1.1,33,6.445625
0.49,33,6.460494
1.07,33,6.475119
0.29,33,6.488928
0.34,33,6.503327
1.05,33,6.520291
0.5,33,6.535978
1.17,33,6.550839
1.14,33,6.566037
0.32,33,6.581244
1.04,33,6.595811
1.03,33,6.610683
1.16,33,6.62528
1.3,33,6.639238
0.34,33,6.653584
1.06,33,6.669001
1.11,33,6.684368
1.08,33,6.698816
1.15,33,6.713217
1.13,33,6.728401
1.06,33,6.743287
0.34,33,6.759197
1.08,33,6.77353
0.99,33,6.797157
0.49,33,6.81207
1.82,33,6.827183
1.13,33,6.846999
0.98,33,6.859847
1.18,33,6.875136
1.1,33,6.889812
0.34,33,6.904667
1.25,33,6.919829
1.2,33,6.934959
0.37,33,6.950366
1.23,33,6.965129
0.43,33,6.9799
1.0,33,6.994488
