#{"t_start": 1693411919.3188398, "env_id": "GridDroneEnv-v0"}
r,l,t
0.0,33,0.022821
0.02,33,0.040552
0.04,33,0.057542
0.0,33,0.073821
0.09,33,0.091991
0.18,33,0.109684
0.16,33,0.126892
0.01,33,0.143906
0.0,33,0.160991
0.02,33,0.178712
0.05,33,0.19603
0.07,33,0.214183
0.0,33,0.231699
0.03,33,0.248536
0.17,33,0.26633
0.05,33,0.284703
0.02,33,0.302739
0.14,33,0.319736
0.0,33,0.337385
0.05,33,0.354853
0.01,33,0.37123
0.18,33,0.387448
0.22,33,0.404042
0.14,33,0.420687
0.01,33,0.437015
0.03,33,0.453261
0.1,33,0.469958
0.15,33,0.487069
0.03,33,0.503392
0.07,33,0.519431
0.12,33,0.557933
0.19,33,0.575531
0.03,33,0.593674
0.02,33,0.612281
0.09,33,0.629281
0.03,33,0.645065
0.04,33,0.661533
0.08,33,0.678244
0.04,33,0.695302
0.01,33,0.711842
0.13,33,0.728199
0.11,33,0.745169
0.07,33,0.761804
0.18,33,0.777877
0.01,33,0.794199
0.04,33,0.810502
0.02,33,0.827398
0.02,33,0.845063
0.08,33,0.861492
0.03,33,0.87745
0.0,33,0.892757
0.01,33,0.909017
0.1,33,0.924907
0.02,33,0.941532
0.01,33,0.957852
0.03,33,0.974409
0.1,33,0.990709
0.01,33,1.007269
0.03,33,1.024107
0.02,33,1.040498
0.09,33,1.062753
0.01,33,1.078322
0.15,33,1.714617
0.01,33,1.73153
0.08,33,1.748235
0.09,33,1.766036
0.15,33,1.785939
0.11,33,1.803252
0.13,33,1.82707
0.02,33,1.851459
0.09,33,1.874658
0.04,33,1.896691
0.12,33,1.913205
0.13,33,1.930879
0.05,33,1.948015
0.12,33,1.965285
0.24,33,1.982875
0.03,33,2.000577
0.21,33,2.017844
0.08,33,2.035995
0.09,33,2.053312
0.03,33,2.06987
0.04,33,2.086882
0.13,33,2.103876
0.14,33,2.121129
0.05,33,2.138007
0.01,33,2.154902
0.2,33,2.171828
0.13,33,2.189099
0.04,33,2.205078
0.01,33,2.230704
0.1,33,2.247613
0.04,33,2.265116
0.03,33,2.281544
0.05,33,2.298154
0.19,33,2.315163
0.03,33,2.332163
0.03,33,2.349733
0.03,33,2.366035
0.11,33,2.382279
0.77,33,2.398627
0.02,33,2.414572
0.06,33,2.430805
0.12,33,2.446832
0.21,33,2.462754
0.04,33,2.478699
0.2,33,2.496004
0.04,33,2.513251
0.07,33,2.529612
0.15,33,2.546174
0.05,33,2.563018
0.0,33,2.578732
0.17,33,2.594581
0.01,33,2.611105
0.19,33,2.627994
0.01,33,2.644434
0.06,33,2.660986
0.23,33,2.677855
0.13,33,2.694783
0.03,33,2.711574
0.01,33,2.728276
0.04,33,2.753917
0.12,33,2.770225
0.16,33,2.786386
0.17,33,3.411886
0.11,33,3.428957
