#{"t_start": 1693411671.1712308, "env_id": "GridDroneEnv-v0"}
r,l,t
0.11,42,0.024199
0.05,42,0.044928
0.21,42,0.065921
0.06,42,0.085073
0.12,42,0.10644
0.17,42,0.129575
0.13,42,0.150093
0.13,42,0.169168
0.08,42,0.190873
0.02,42,0.213151
0.03,42,0.232368
0.08,42,0.252076
0.24,42,0.274146
0.06,42,0.296764
0.02,42,0.316588
0.13,42,0.336508
0.03,42,0.358727
0.02,42,0.380009
0.07,42,0.399748
0.05,42,0.419111
0.02,42,0.438773
0.81,42,0.459399
0.21,42,0.479043
0.1,42,0.520252
0.15,42,0.540636
0.13,42,0.561455
0.31,42,0.58162
0.14,42,0.601758
0.07,42,0.621398
0.05,42,0.642326
0.14,42,0.662891
0.1,42,0.682562
0.2,42,0.702368
0.11,42,0.722265
0.01,42,0.743254
0.21,42,0.763174
0.32,42,0.782512
0.22,42,0.802266
0.07,42,0.82181
0.09,42,0.843113
0.02,42,0.862386
0.02,42,0.881429
0.11,42,0.901163
0.1,42,0.920544
0.24,42,0.94179
0.13,42,0.962373
0.24,42,0.981724
0.09,42,1.010509
0.1,42,1.653546
0.77,42,1.67442
0.17,42,1.694032
0.09,42,1.712959
0.27,42,1.732517
0.7,42,1.755376
0.08,42,1.776918
0.12,42,1.796308
0.21,42,1.816448
0.19,42,1.835395
0.24,42,1.855267
0.01,42,1.875963
0.31,42,1.89595
0.19,42,1.915371
0.15,42,1.93706
0.18,42,1.957599
0.15,42,1.978342
0.01,42,1.997634
0.02,42,2.016387
0.34,42,2.035072
0.72,42,2.054721
0.03,42,2.075204
0.1,42,2.094432
0.03,42,2.121068
0.03,42,2.141488
0.11,42,2.16106
0.03,42,2.181692
0.23,42,2.201144
0.02,42,2.219985
0.16,42,2.242807
0.12,42,2.262167
0.08,42,2.281191
0.16,42,2.30085
0.08,42,2.320643
0.2,42,2.34198
0.15,42,2.362019
0.05,42,2.381291
0.14,42,2.400315
0.13,42,2.419209
0.15,42,2.439207
0.2,42,2.4598
0.03,42,2.479157
0.09,42,2.498872
0.14,42,2.518138
0.03,42,2.53721
0.3,42,2.557904
0.14,42,2.57797
0.21,42,2.60035
0.16,42,2.620122
0.04,42,3.22991
0.04,42,3.249641
0.03,42,3.268917
0.2,42,3.288263
0.04,42,3.309401
0.28,42,3.329791
0.22,42,3.349047
0.03,42,3.369009
