#{"t_start": 1693327488.0461824, "env_id": "GridRoadEnv-v0"}
r,l,t
0.33,80,0.03424
0.33,80,0.066539
0.4,80,0.097468
0.34,80,0.129063
0.25,80,0.160165
0.41,80,0.189708
0.29,80,0.219514
0.22,80,0.249649
0.28,80,0.281327
0.44,80,0.311633
0.32,80,0.342298
0.96,80,0.373017
1.03,80,0.426745
0.35,80,0.458413
0.31,80,0.491601
0.31,80,0.52205
0.27,80,0.558507
0.33,80,0.593591
0.32,80,0.626256
0.36,80,0.657122
0.29,80,0.690547
0.28,80,0.722835
0.39,80,0.752841
0.28,80,0.784176
0.37,80,0.817108
0.36,80,1.437858
0.29,80,1.469949
0.37,80,1.500546
0.31,80,1.53261
0.93,80,1.563669
0.36,80,1.594366
0.47,80,1.627064
0.32,80,1.658631
0.3,80,1.688666
0.33,80,1.720814
1.1,80,1.752453
0.36,80,1.785603
0.3,80,1.825477
0.43,80,1.858629
0.36,80,1.890599
0.98,80,1.922811
0.37,80,1.955667
0.32,80,1.986099
0.24,80,2.017461
0.24,80,2.048757
0.27,80,2.082057
0.95,80,2.114012
0.28,80,2.147169
1.02,80,2.180065
0.4,80,2.211396
0.37,80,2.250794
0.91,80,2.8519
0.42,80,2.884089
0.36,80,2.91738
1.02,80,2.94819
0.95,80,2.979144
0.34,80,3.008766
0.37,80,3.040973
0.9,80,3.074662
0.98,80,3.110284
0.44,80,3.142578
0.88,80,3.171912
0.34,80,3.210312
0.25,80,3.242476
0.27,80,3.272877
0.31,80,3.304936
0.45,80,3.334617
1.02,80,3.364862
1.01,80,3.395819
0.3,80,3.427666
0.4,80,3.459185
0.3,80,3.489512
0.31,80,3.522271
0.44,80,3.554368
0.44,80,3.58674
0.24,80,3.619267
1.04,80,4.2227
0.3,80,4.252549
0.34,80,4.285024
0.39,80,4.317155
0.93,80,4.348025
0.97,80,4.380291
0.94,80,4.410832
0.91,80,4.44083
1.01,80,4.471519
0.35,80,4.504001
0.44,80,4.535896
0.9,80,4.57639
0.89,80,4.610958
1.01,80,4.641835
0.98,80,4.675245
0.43,80,4.706836
1.01,80,4.738369
0.37,80,4.771456
0.43,80,4.803907
0.99,80,4.835035
1.02,80,4.86769
0.26,80,4.898494
0.39,80,4.931035
