#{"t_start": 1693262218.229024, "env_id": "GridRoadEnv-v0"}
r,l,t
0.53,33,0.021848
1.08,33,0.037211
0.44,33,0.051862
0.37,33,0.067228
0.44,33,0.085984
1.0,33,0.100693
1.15,33,0.116106
0.41,33,0.132005
0.48,33,0.147019
0.38,33,0.161499
0.97,33,0.178263
0.51,33,0.194093
0.46,33,0.209502
0.44,33,0.224882
1.14,33,0.240182
0.6,33,0.256871
0.46,33,0.272274
0.54,33,0.287498
0.48,33,0.303071
1.13,33,0.318223
0.6,33,0.333519
0.42,33,0.348447
0.58,33,0.363217
1.05,33,0.379789
0.41,33,0.394918
1.8,33,0.410248
0.53,33,0.425593
1.13,33,0.441607
0.38,33,0.457381
1.08,33,0.472136
1.12,33,0.515324
1.08,33,0.530621
1.19,33,0.547342
1.05,33,0.566289
0.46,33,0.599763
1.15,33,0.618077
1.18,33,0.633816
0.48,33,0.646816
0.48,33,0.663275
0.4,33,0.678203
0.58,33,0.69472
0.52,33,0.710837
0.48,33,0.728197
1.78,33,0.743903
0.56,33,0.759539
1.1,33,0.774776
1.08,33,0.791783
1.09,33,0.806667
0.5,33,0.821891
1.09,33,0.837248
0.63,33,0.852859
1.16,33,0.869442
1.16,33,0.885724
0.54,33,0.901442
0.34,33,0.917335
0.6,33,0.931745
0.58,33,0.947859
1.12,33,0.963172
1.1,33,0.978267
1.1,33,0.99501
0.45,33,1.018814
0.48,33,1.035341
0.51,33,1.669335
1.78,33,1.684144
0.58,33,1.70011
0.37,33,1.715872
0.4,33,1.728873
0.53,33,1.743721
0.51,33,1.760085
0.56,33,1.775448
0.61,33,1.789814
1.02,33,1.805316
0.49,33,1.821647
1.16,33,1.837781
0.41,33,1.852437
1.19,33,1.867109
1.17,33,1.88168
0.5,33,1.896587
1.19,33,1.913092
0.56,33,1.927767
0.52,33,1.942653
0.6,33,1.957725
0.56,33,1.974089
1.25,33,1.99039
1.11,33,2.006813
0.42,33,2.02249
0.41,33,2.038243
1.07,33,2.052094
1.13,33,2.068005
0.54,33,2.084495
1.14,33,2.103391
0.41,33,2.12076
1.2,33,2.135433
1.25,33,2.152078
1.16,33,2.167812
0.54,33,2.18483
0.5,33,2.20025
0.49,33,2.21556
1.09,33,2.231837
0.38,33,2.246943
0.54,33,2.264284
1.12,33,2.281342
1.06,33,2.29643
0.45,33,2.311459
0.48,33,2.326629
0.56,33,2.342199
0.57,33,2.358017
0.47,33,2.374265
0.53,33,2.391103
0.6,33,2.406514
1.16,33,2.422244
1.12,33,2.437752
0.52,33,2.453022
0.97,33,2.470386
0.57,33,2.485796
1.22,33,2.502168
0.56,33,2.518812
1.17,33,2.534479
1.15,33,2.550364
1.04,33,2.567227
1.18,33,2.602307
1.18,33,2.632468
1.19,33,2.650481
0.39,33,2.665972
1.11,33,3.462068
0.61,33,3.479101
0.48,33,3.495993
1.18,33,3.515774
1.19,33,3.533709
0.49,33,3.551485
1.21,33,3.56916
1.16,33,3.587055
1.07,33,3.60549
1.2,33,3.622408
1.09,33,3.638764
1.2,33,3.657517
0.39,33,3.674968
1.08,33,3.694021
1.17,33,3.711216
0.4,33,3.728735
0.4,33,3.745198
1.12,33,3.762461
1.07,33,3.780264
1.14,33,3.799232
0.51,33,3.814532
1.11,33,3.83222
1.8,33,3.849427
