#{"t_start": 1693156921.9640481, "env_id": "GridRoadEnv-v0"}
r,l,t
0.81,33,0.030503
0.41,33,0.05214
0.3,33,0.071091
0.54,33,0.090572
1.18,33,0.110512
1.19,33,0.132222
1.12,33,0.164786
0.75,33,0.187643
1.82,33,0.20489
1.08,33,0.226899
0.55,33,0.250485
1.31,33,0.270544
0.38,33,0.288212
0.59,33,0.306077
1.39,33,0.324467
1.08,33,0.346034
1.17,33,0.367072
0.51,33,0.389385
0.47,33,0.407357
1.26,33,0.425501
1.21,33,0.444728
0.68,33,0.46415
0.92,33,0.484478
0.56,33,0.506633
0.5,33,0.527167
0.52,33,0.546193
0.44,33,0.563311
0.67,33,0.580178
1.14,33,0.598752
0.73,33,0.617675
0.55,33,0.6664
0.98,33,0.69115
0.87,33,0.713443
1.24,33,0.736007
0.71,33,0.75858
1.05,33,0.782871
1.16,33,0.807118
0.61,33,0.829091
0.75,33,0.850285
0.41,33,0.871118
0.99,33,0.889433
1.15,33,0.910735
0.6,33,0.930689
0.57,33,0.949564
0.52,33,0.967861
1.31,33,0.986351
1.26,33,1.004344
0.66,33,1.02881
0.53,33,1.053186
0.62,33,1.070532
1.01,33,1.09167
0.4,33,1.111446
0.93,33,1.131912
0.49,33,1.151497
1.27,33,1.171842
1.23,33,1.188701
1.07,33,1.20619
0.67,33,1.225636
0.5,33,1.242435
0.62,33,1.26225
0.44,33,1.287834
0.39,33,1.308391
1.22,33,2.414367
1.22,33,2.438107
0.95,33,2.460161
0.41,33,2.480508
0.49,33,2.501267
1.25,33,2.522137
1.1,33,2.54201
1.07,33,2.56209
1.31,33,2.58169
0.47,33,2.601022
0.69,33,2.625772
0.52,33,2.650388
1.28,33,2.672687
1.25,33,2.694314
1.4,33,2.711414
0.65,33,2.729114
1.37,33,2.748094
0.57,33,2.768677
0.44,33,2.789458
1.13,33,2.806845
1.35,33,2.826381
0.56,33,2.847297
0.66,33,2.865767
1.35,33,2.884873
1.28,33,2.905651
1.36,33,2.923792
0.46,33,2.941177
0.88,33,2.959963
0.64,33,2.990593
