#{"t_start": 1693406416.6380928, "env_id": "GridDroneEnv-v0"}
r,l,t
0.92,23,0.015972
0.03,23,0.029113
0.3,23,0.042138
0.33,23,0.055601
0.06,23,0.069628
0.84,23,0.083955
0.68,23,0.097319
0.9,23,0.111456
0.89,23,0.126346
0.03,23,0.140498
0.06,23,0.154684
0.06,23,0.169934
0.33,23,0.182263
0.68,23,0.194841
0.33,23,0.207955
0.24,23,0.220745
0.03,23,0.232983
0.65,23,0.246314
0.65,23,0.258943
0.87,23,0.272624
0.92,23,0.28721
0.3,23,0.304719
0.52,23,0.318805
0.06,23,0.331896
0.27,23,0.344752
0.92,23,0.359762
1.2,23,0.374829
0.92,23,0.38991
0.03,23,0.402783
0.06,23,0.415029
0.03,23,0.427839
0.92,23,0.443602
0.68,23,0.4596
0.3,23,0.472866
0.87,23,0.48631
0.3,23,0.499659
0.9,23,0.512482
0.65,23,0.526169
0.3,23,0.541823
1.14,23,0.556205
1.14,23,0.571365
0.03,23,0.585212
0.03,23,0.599443
0.65,23,0.641121
0.3,23,0.654795
0.55,23,0.667067
0.3,23,0.680209
0.92,23,0.693387
0.71,23,0.707183
0.65,23,0.719804
0.71,23,0.732541
0.03,23,0.745373
0.31,23,0.760909
0.95,23,0.774719
0.33,23,0.788504
0.95,23,0.802159
1.14,23,0.816397
0.03,23,0.829765
0.87,23,0.843844
0.03,23,0.858827
0.71,23,0.873525
0.06,23,0.887474
0.92,23,0.901056
0.52,23,0.914312
0.92,23,0.927399
0.9,23,0.942615
0.87,23,0.956782
0.68,23,0.970935
0.68,23,0.983182
0.95,23,0.995619
0.3,23,1.011075
0.03,23,1.024468
0.03,23,1.038017
0.06,23,1.051284
0.68,23,1.064066
0.0,23,1.076534
0.58,23,1.091716
0.25,23,1.106695
0.06,23,1.120932
0.0,23,1.133805
0.9,23,1.146426
0.03,23,1.159558
0.03,23,1.173468
0.27,23,1.185919
0.3,23,1.198118
0.06,23,1.212746
0.06,23,1.230164
0.03,23,1.242975
0.24,23,1.258006
0.68,23,2.03917
0.06,23,2.051671
1.14,23,2.064692
0.65,23,2.077561
0.92,23,2.091956
0.3,23,2.103546
0.92,23,2.116564
0.65,23,2.128387
0.65,23,2.138939
0.28,23,2.149285
0.93,23,2.160962
0.65,23,2.171544
0.06,23,2.181707
0.33,23,2.19208
0.06,23,2.202438
0.27,23,2.212795
0.3,23,2.223078
0.95,23,2.233321
0.65,23,2.243636
0.65,23,2.254015
0.87,23,2.264438
0.33,23,2.274941
0.3,23,2.285265
0.3,23,2.295767
0.65,23,2.306216
0.65,23,2.316919
1.17,23,2.327575
0.03,23,2.340397
0.95,23,2.351681
0.3,23,2.363528
1.14,23,2.375325
0.22,23,2.386104
0.87,23,2.396367
1.14,23,2.406787
0.87,23,2.417127
0.03,23,2.427236
0.3,23,2.438247
0.3,23,2.448852
0.84,23,2.459298
1.17,23,2.4698
0.22,23,2.480032
0.95,23,2.497416
1.17,23,2.508112
0.06,23,2.521022
0.93,23,2.531404
