#{"t_start": 1693151558.1041322, "env_id": "GridRoadEnv-v0"}
r,l,t
0.58,33,0.017596
0.58,33,0.031304
0.57,33,0.045583
1.17,33,0.059611
0.56,33,0.073912
0.59,33,0.087716
1.26,33,0.105788
1.87,33,0.123316
1.09,33,0.137141
0.56,33,0.15657
0.65,33,0.17083
0.43,33,0.187307
0.55,33,0.206383
1.89,33,0.227572
1.3,33,0.244983
0.49,33,0.267927
0.58,33,0.282324
0.65,33,0.297866
1.14,33,0.311291
0.52,33,0.323674
1.27,33,0.337149
0.49,33,0.3514
1.32,33,0.364977
1.27,33,0.379238
1.11,33,0.392583
0.5,33,0.406737
1.38,33,0.420793
0.46,33,0.439011
0.66,33,0.458877
0.6,33,0.475179
0.56,33,0.512937
1.32,33,0.526919
0.62,33,0.542321
0.46,33,0.55527
0.55,33,0.568401
1.06,33,0.580868
0.57,33,0.593704
1.84,33,0.606469
0.52,33,0.618148
0.62,33,0.630112
1.22,33,0.642076
0.6,33,0.653859
0.56,33,0.665957
0.66,33,0.678086
1.39,33,0.689806
1.2,33,0.701905
1.84,33,0.714263
0.48,33,0.726388
0.66,33,0.738249
1.18,33,0.750592
1.15,33,0.762952
1.25,33,0.774887
1.85,33,0.787164
0.62,33,0.799286
0.69,33,0.811415
0.59,33,0.82342
0.49,33,0.835609
1.24,33,0.847966
0.66,33,0.860277
1.18,33,0.872268
0.64,33,0.890981
1.14,33,0.903121
0.5,33,1.496275
1.25,33,1.510255
1.2,33,1.524136
1.24,33,1.537868
1.24,33,1.552915
0.45,33,1.567603
0.62,33,1.583333
1.31,33,1.597878
0.62,33,1.613142
0.68,33,1.629067
1.05,33,1.644379
1.3,33,1.658506
0.56,33,1.672906
1.23,33,1.686313
1.3,33,1.700796
1.26,33,1.714727
0.64,33,1.728834
1.22,33,1.743
0.58,33,1.757366
0.53,33,1.771579
0.53,33,1.784304
0.58,33,1.798407
1.22,33,1.813341
1.27,33,1.827536
0.57,33,1.842041
0.53,33,1.856824
1.16,33,1.870401
1.3,33,1.885169
1.24,33,1.906564
1.85,33,1.919882
0.62,33,1.933936
1.16,33,1.947866
0.59,33,1.961265
1.21,33,1.974244
0.64,33,1.986986
1.89,33,2.002455
0.46,33,2.015716
1.84,33,2.031101
1.24,33,2.044284
0.49,33,2.057817
0.47,33,2.071141
1.16,33,2.085922
1.33,33,2.101487
0.55,33,2.11674
1.19,33,2.131992
0.69,33,2.147017
1.21,33,2.160386
1.16,33,2.173344
1.26,33,2.187742
1.24,33,2.201968
1.26,33,2.21732
0.52,33,2.231259
1.22,33,2.245382
1.25,33,2.259791
0.51,33,2.275104
1.79,33,2.291499
1.28,33,2.307262
1.25,33,2.32232
0.51,33,2.344365
1.16,33,2.37702
0.68,33,2.397326
0.62,33,2.414648
1.3,33,3.06864
4.36,26,3.078557
1.22,33,3.090157
1.37,33,3.102203
0.65,33,3.114146
1.16,33,3.12619
1.17,33,3.138108
0.66,33,3.150529
1.13,33,3.162325
1.27,33,3.174054
0.62,33,3.186025
1.81,33,3.198078
0.48,33,3.210652
1.29,33,3.222722
1.23,33,3.23456
1.24,33,3.246391
1.32,33,3.258276
1.35,33,3.270235
1.28,33,3.282083
1.25,33,3.293944
0.66,33,3.306117
1.18,33,3.318268
0.58,33,3.330637
1.27,33,3.342576
1.18,33,3.355054
1.19,33,3.36717
0.58,33,3.379427
0.65,33,3.398328
1.84,33,3.410163
1.12,33,3.422244
1.89,33,3.434092
1.18,33,3.445899
0.63,33,3.45914
1.22,33,3.471222
1.09,33,3.483343
0.58,33,3.495757
1.22,33,3.507548
0.55,33,3.519874
1.18,33,3.532218
1.15,33,3.546212
1.17,33,3.558478
1.25,33,3.572992
1.15,33,3.587652
1.4,33,3.602756
1.15,33,3.616102
1.21,33,3.630038
0.51,33,3.643494
1.25,33,3.659639
1.25,33,3.674461
1.19,33,3.689232
1.98,33,3.703933
0.62,33,3.718725
1.9,33,3.73326
1.3,33,3.746709
1.92,33,3.761185
1.25,33,3.775407
0.6,33,3.789626
0.72,33,3.803869
0.62,33,3.825681
1.23,33,3.84002
1.86,33,3.855015
1.18,33,3.869466
0.56,33,4.492422
1.17,33,4.504838
1.13,33,4.517111
1.84,33,4.529343
0.47,33,4.542242
1.31,33,4.554366
0.65,33,4.566434
1.07,33,4.578485
1.27,33,4.590513
1.08,33,4.602356
1.79,33,4.614502
1.11,33,4.626872
1.23,33,4.644423
1.2,33,4.66094
1.04,33,4.672604
1.83,33,4.684455
1.31,33,4.696459
1.24,33,4.708354
1.34,33,4.720279
1.21,33,4.733515
1.18,33,4.746233
1.14,33,4.758642
1.22,33,4.771361
1.8,33,4.78406
1.25,33,4.796481
1.16,33,4.808794
1.78,33,4.829391
1.18,33,4.841325
1.26,33,4.853962
1.23,33,4.866351
1.07,33,4.878156
1.37,33,4.890312
1.13,33,4.902536
1.29,33,4.914793
1.21,33,4.92645
0.65,33,4.938672
1.75,33,4.953438
1.29,33,4.970603
0.67,33,4.987727
1.81,33,5.004647
1.29,33,5.022402
1.27,33,5.034893
1.28,33,5.047076
1.31,33,5.058862
1.16,33,5.071038
1.17,33,5.083523
1.25,33,5.096146
1.92,33,5.108122
1.25,33,5.12044
1.23,33,5.134337
1.18,33,5.146684
1.18,33,5.159021
0.51,33,5.171208
1.14,33,5.184318
1.32,33,5.196539
1.2,33,5.208878
1.21,33,5.227785
0.62,33,5.242832
1.24,33,5.255269
1.26,33,5.267648
1.13,33,5.280143
1.21,33,5.29231
1.22,33,5.855558
0.51,33,5.868277
1.3,33,5.880953
1.24,33,5.893072
0.61,33,5.905906
1.18,33,5.919707
1.35,33,5.932719
1.04,33,5.944504
1.15,33,5.957197
1.34,33,5.969789
0.66,33,5.982049
1.28,33,5.994119
1.19,33,6.00644
1.19,33,6.01984
1.3,33,6.032598
1.17,33,6.044852
1.28,33,6.057594
1.2,33,6.0702
1.21,33,6.082501
1.18,33,6.094739
1.3,33,6.107742
1.29,33,6.120447
1.32,33,6.13333
1.23,33,6.145552
1.19,33,6.165056
1.29,33,6.177765
1.14,33,6.190588
1.28,33,6.202831
1.32,33,6.215164
1.27,33,6.227127
1.27,33,6.239224
1.33,33,6.251361
0.71,33,6.263799
1.11,33,6.275803
1.2,33,6.287926
1.21,33,6.300017
1.25,33,6.312404
0.5,33,6.324366
1.07,33,6.336101
1.21,33,6.348343
1.22,33,6.360296
1.19,33,6.372623
1.13,33,6.384721
1.15,33,6.396923
1.19,33,6.408739
1.24,33,6.420929
1.16,33,6.433308
1.23,33,6.445549
1.15,33,6.459428
1.13,33,6.471302
1.24,33,6.485048
1.32,33,6.501103
1.21,33,6.51429
1.21,33,6.526318
1.24,33,6.538368
1.21,33,6.553315
1.15,33,6.565388
1.23,33,6.577065
1.29,33,6.589317
1.24,33,6.601628
1.03,33,6.613678
1.3,33,6.625397
1.23,33,7.203569
1.2,33,7.215988
1.91,33,7.228035
1.29,33,7.240217
0.69,33,7.252631
1.16,33,7.265726
1.18,33,7.279883
1.81,33,7.294009
1.14,33,7.306276
1.29,33,7.318518
1.27,33,7.330669
1.22,33,7.34258
3.68,24,7.351787
1.88,33,7.363762
1.23,33,7.375659
1.21,33,7.387992
1.9,33,7.399974
1.85,33,7.411915
1.26,33,7.423774
1.03,33,7.436333
1.19,33,7.447979
1.19,33,7.462061
1.28,33,7.474478
1.91,33,7.493751
1.25,33,7.505765
1.18,33,7.518025
1.21,33,7.530296
1.27,33,7.542272
1.27,33,7.555535
1.25,33,7.567911
1.15,33,7.579868
1.24,33,7.591852
1.27,33,7.603677
1.89,33,7.615595
1.14,33,7.627646
1.2,33,7.639684
1.17,33,7.651507
1.19,33,7.663413
1.94,33,7.675548
1.1,33,7.687762
1.28,33,7.69969
1.31,33,7.711776
1.29,33,7.723644
1.22,33,7.735671
1.13,33,7.747723
1.89,33,7.759698
1.14,33,7.771589
1.13,33,7.783675
1.12,33,7.795817
1.32,33,7.808145
1.21,33,7.820315
1.07,33,7.832121
1.12,33,7.84387
1.94,33,7.85616
1.14,33,7.88343
1.95,33,7.900045
1.22,33,7.912557
1.14,33,7.924676
1.24,33,7.936707
1.14,33,7.948401
1.31,33,7.96028
1.77,33,7.971974
1.86,33,8.536841
0.56,33,8.550217
1.21,33,8.562515
1.25,33,8.57491
1.26,33,8.587179
1.13,33,8.601807
1.29,33,8.614799
1.31,33,8.626793
1.25,33,8.639438
1.25,33,8.651699
1.31,33,8.663769
1.27,33,8.675964
1.25,33,8.688221
1.21,33,8.700049
0.6,33,8.711653
1.23,33,8.723944
1.27,33,8.736242
1.2,33,8.748442
1.16,33,8.760411
1.27,33,8.772365
1.2,33,8.784212
1.37,33,8.795924
1.21,33,8.814129
0.61,33,8.825826
1.27,33,8.839398
1.19,33,8.853288
1.19,33,8.865464
1.08,33,8.877234
1.23,33,8.889562
1.11,33,8.902392
1.31,33,8.915959
1.23,33,8.92787
1.35,33,8.940262
1.22,33,8.952204
0.54,33,8.964039
1.23,33,8.975818
1.19,33,8.988561
1.18,33,9.000853
1.3,33,9.012728
1.24,33,9.024745
1.23,33,9.037112
1.13,33,9.049438
1.13,33,9.061326
1.24,33,9.073783
1.36,33,9.085875
1.23,33,9.098257
1.27,33,9.110063
1.11,33,9.122359
1.05,33,9.134581
1.14,33,9.146451
1.29,33,9.158517
1.15,33,9.171924
1.29,33,9.190273
1.25,33,9.20263
1.24,33,9.214708
1.29,33,9.226557
1.19,33,9.238355
1.86,33,9.25042
1.28,33,9.262155
1.87,33,9.273963
1.29,33,9.285926
1.07,33,9.298229
1.29,33,9.887505
1.86,33,9.900138
1.35,33,9.912213
1.15,33,9.924804
1.02,33,9.937778
1.28,33,9.952672
1.03,33,9.971236
1.3,33,9.984241
1.27,33,9.9966
1.29,33,10.01006
1.36,33,10.027454
1.31,33,10.041622
1.14,33,10.054897
1.21,33,10.069253
1.19,33,10.081705
1.29,33,10.094056
1.84,33,10.106747
1.15,33,10.118916
1.28,33,10.131196
1.12,33,10.14356
1.28,33,10.155825
1.26,33,10.17146
1.84,33,10.184358
1.29,33,10.196815
1.26,33,10.213024
1.84,33,10.229593
1.93,33,10.241834
1.25,33,10.254454
1.13,33,10.267011
1.18,33,10.279146
1.13,33,10.291469
1.19,33,10.303853
1.24,33,10.318236
1.12,33,10.332113
1.2,33,10.344491
1.21,33,10.356949
1.85,33,10.3715
1.27,33,10.384189
1.31,33,10.396499
1.11,33,10.408679
1.75,33,10.420771
1.21,33,10.433501
1.26,33,10.44635
1.16,33,10.462055
1.76,33,10.475087
1.21,33,10.487417
1.2,33,10.49987
1.33,33,10.511905
1.36,33,10.524197
1.29,33,10.536604
1.21,33,10.548945
1.19,33,10.564452
1.2,33,10.577455
1.18,33,10.591661
1.89,33,10.604205
