#{"t_start": 1693149905.051495, "env_id": "GridRoadEnv-v0"}
r,l,t
0.61,33,0.01938
1.09,33,0.03601
1.11,33,0.050916
1.15,33,0.066438
0.59,33,0.083817
1.19,33,0.101117
0.53,33,0.118428
0.54,33,0.134311
0.59,33,0.148965
1.29,33,0.165003
0.41,33,0.180379
1.25,33,0.195771
0.47,33,0.212699
0.51,33,0.229324
1.16,33,0.246825
1.26,33,0.261919
0.53,33,0.277096
0.55,33,0.293254
0.57,33,0.310101
1.19,33,0.32783
1.32,33,0.345405
1.22,33,0.364549
0.49,33,0.381864
1.17,33,0.397852
0.57,33,0.413692
0.64,33,0.42936
0.57,33,0.444935
0.64,33,0.459956
1.24,33,0.476481
1.2,33,0.491348
1.22,33,0.534578
0.49,33,0.551087
1.24,33,0.567057
0.57,33,0.582438
1.22,33,0.598944
1.17,33,0.61553
1.2,33,0.632005
1.26,33,0.648657
0.56,33,0.664932
0.65,33,0.682375
0.55,33,0.698843
0.59,33,0.716221
1.3,33,0.733512
0.61,33,0.75157
0.54,33,0.767881
0.47,33,0.783576
0.58,33,0.799826
1.25,33,0.816777
0.48,33,0.833108
1.93,33,0.848459
0.63,33,0.864934
0.51,33,0.881309
0.61,33,0.89783
0.58,33,0.914186
1.89,33,0.930874
1.2,33,0.945158
1.17,33,0.959985
0.52,33,0.975085
1.2,33,0.990287
0.53,33,1.006805
0.63,33,1.029289
1.09,33,1.044945
1.22,33,1.867746
1.23,33,1.882181
0.48,33,1.895311
1.89,33,1.908172
1.16,33,1.921079
1.16,33,1.933667
1.15,33,1.946404
1.28,33,1.958885
1.29,33,1.97153
0.6,33,1.984277
0.52,33,1.997178
1.3,33,2.009738
0.63,33,2.022876
0.54,33,2.035412
0.69,33,2.047657
0.58,33,2.059855
0.57,33,2.072376
0.64,33,2.0849
1.17,33,2.097361
0.64,33,2.110487
0.58,33,2.130686
1.38,33,2.145227
0.48,33,2.161817
1.32,33,2.177735
1.3,33,2.194001
0.48,33,2.20962
0.65,33,2.225324
1.25,33,2.242726
0.74,33,2.268563
1.18,33,2.28342
0.63,33,2.300308
1.19,33,2.316868
1.17,33,2.33379
0.73,33,2.350563
1.19,33,2.367296
1.19,33,2.382879
1.15,33,2.397591
1.11,33,2.413758
0.55,33,2.430045
1.35,33,2.44857
1.19,33,2.464399
0.58,33,2.478794
1.79,33,2.493716
1.16,33,2.510745
1.16,33,2.52609
0.56,33,2.54176
1.14,33,2.557114
0.56,33,2.573919
1.05,33,2.590093
0.56,33,2.605502
0.64,33,2.622508
1.17,33,2.638507
1.18,33,2.654383
1.83,33,2.670215
1.16,33,2.685996
0.47,33,2.701233
1.25,33,2.71725
1.16,33,2.734809
1.32,33,2.752738
1.33,33,2.779315
1.23,33,2.797263
1.25,33,2.813231
0.67,33,3.559395
0.62,33,3.574931
0.51,33,3.590111
0.63,33,3.607296
0.56,33,3.623517
0.55,33,3.641338
1.29,33,3.662698
1.3,33,3.683748
1.13,33,3.70373
0.67,33,3.724727
1.23,33,3.747062
1.85,33,3.770251
1.26,33,3.795083
1.19,33,3.817927
0.67,33,3.840637
0.72,33,3.860556
1.08,33,3.877716
1.17,33,3.892858
1.28,33,3.914977
0.6,33,3.937024
0.49,33,3.952782
1.28,33,3.970136
1.19,33,3.986228
1.17,33,4.003493
1.27,33,4.01968
1.36,33,4.034096
1.14,33,4.048672
1.24,33,4.07728
0.67,33,4.093452
1.21,33,4.110923
1.29,33,4.126446
1.14,33,4.141624
1.25,33,4.156065
0.59,33,4.170018
1.21,33,4.18356
1.33,33,4.196315
1.34,33,4.209292
0.72,33,4.222564
1.19,33,4.235799
1.23,33,4.249312
1.29,33,4.262477
1.25,33,4.276937
1.84,33,4.291376
1.3,33,4.305637
0.76,33,4.320382
1.32,33,4.334593
0.55,33,4.349766
0.99,33,4.363631
1.23,33,4.377273
1.17,33,4.391367
1.0,33,4.405215
0.65,33,4.418926
0.62,33,4.432358
0.69,33,4.446327
1.27,33,4.460806
1.3,33,4.474313
1.25,33,4.489233
1.15,33,4.515853
0.64,33,4.532243
1.27,33,4.550969
0.71,33,4.567705
1.14,33,4.584122
1.19,33,5.482804
1.26,33,5.496375
0.65,33,5.510265
1.15,33,5.524132
1.27,33,5.538341
1.23,33,5.551673
1.2,33,5.566095
1.22,33,5.579553
1.26,33,5.593193
0.46,33,5.605848
1.17,33,5.618469
1.91,33,5.630639
1.26,33,5.642885
1.31,33,5.655275
1.34,33,5.667827
1.25,33,5.680078
1.26,33,5.692942
1.25,33,5.705119
1.23,33,5.717564
1.27,33,5.729728
0.57,33,5.74224
0.47,33,5.754924
1.3,33,5.768003
1.22,33,5.780436
1.27,33,5.798253
1.95,33,5.817884
1.18,33,5.845167
1.12,33,5.862076
0.63,33,5.879048
1.18,33,5.895861
0.66,33,5.91227
1.3,33,5.930279
1.15,33,5.952578
1.24,33,5.971134
1.19,33,5.993907
0.68,33,6.018668
1.2,33,6.041613
1.23,33,6.063134
1.23,33,6.081216
1.26,33,6.101849
1.26,33,6.122995
1.22,33,6.143683
1.31,33,6.162875
1.22,33,6.186026
0.62,33,6.207448
1.24,33,6.234051
1.25,33,6.249653
0.97,33,6.26313
1.87,33,6.276338
0.59,33,6.288853
1.08,33,6.30166
1.23,33,6.313875
1.25,33,6.326797
1.09,33,6.339282
1.19,33,6.351975
1.14,33,6.36446
0.58,33,6.384292
1.22,33,6.396809
1.26,33,6.417869
0.63,33,6.43717
1.16,33,6.454827
0.63,33,6.467872
1.19,33,7.260102
1.91,33,7.274162
1.26,33,7.28793
1.34,33,7.301931
1.16,33,7.3149
1.2,33,7.328355
1.24,33,7.342163
1.35,33,7.355551
1.09,33,7.368496
1.28,33,7.381572
1.31,33,7.395033
1.2,33,7.408746
1.2,33,7.422901
1.39,33,7.439414
1.91,33,7.455268
1.16,33,7.46877
1.29,33,7.48228
1.18,33,7.498355
1.24,33,7.512485
1.25,33,7.528924
1.25,33,7.544776
1.32,33,7.559028
0.44,33,7.573645
1.75,33,7.587638
0.73,33,7.607761
1.27,33,7.621317
0.54,33,7.633934
1.84,33,7.647278
1.29,33,7.660098
0.62,33,7.672828
1.29,33,7.685929
1.88,33,7.69892
1.28,33,7.712017
1.24,33,7.724891
1.22,33,7.738467
1.27,33,7.751407
1.28,33,7.767946
1.25,33,7.784412
1.02,33,7.797873
1.99,33,7.814606
1.18,33,7.82803
1.04,33,7.841007
1.93,33,7.854613
1.31,33,7.866916
1.31,33,7.879673
1.14,33,7.892087
1.23,33,7.904497
1.36,33,7.917024
1.31,33,7.929832
1.27,33,7.942834
1.12,33,7.955537
1.16,33,7.968265
1.16,33,7.980643
1.1,33,7.993779
1.23,33,8.009542
1.24,33,8.037527
1.26,33,8.051779
0.63,33,8.065186
1.31,33,8.078531
1.16,33,8.091018
1.19,33,8.104139
1.32,33,8.11666
1.87,33,8.85529
1.3,33,8.869046
1.19,33,8.882082
1.2,33,8.895589
1.84,33,8.909699
1.28,33,8.923594
1.33,33,8.937794
1.22,33,8.95026
1.3,33,8.962914
1.26,33,8.975467
1.33,33,8.988364
1.28,33,9.000751
1.77,33,9.013832
1.94,33,9.026747
1.33,33,9.039326
1.31,33,9.051674
0.74,33,9.064113
1.33,33,9.076638
1.84,33,9.088964
1.18,33,9.101226
1.33,33,9.113773
1.18,33,9.126194
1.22,33,9.138731
1.33,33,9.15852
1.3,33,9.171151
1.21,33,9.183467
1.28,33,9.196173
1.2,33,9.20864
1.31,33,9.221123
1.26,33,9.23333
1.22,33,9.248379
1.85,33,9.260994
1.24,33,9.273674
1.14,33,9.286301
1.21,33,9.298618
1.15,33,9.315158
0.39,33,9.328278
1.27,33,9.341071
1.88,33,9.354957
1.25,33,9.367598
1.23,33,9.379988
1.22,33,9.392391
1.36,33,9.404606
1.26,33,9.41709
0.56,33,9.431259
1.16,33,9.44448
1.15,33,9.45696
1.25,33,9.469673
1.18,33,9.481971
1.24,33,9.494636
1.24,33,9.507317
1.27,33,9.52037
1.23,33,9.532757
1.21,33,9.553066
1.85,33,9.565457
1.29,33,9.578298
0.52,33,9.5912
1.22,33,9.605179
1.24,33,9.617737
1.28,33,9.630367
1.21,33,9.642666
1.35,33,9.655226
1.3,33,10.295715
1.36,33,10.308598
1.82,33,10.321568
1.17,33,10.333797
1.2,33,10.346508
1.28,33,10.359209
1.08,33,10.372209
1.21,33,10.384264
1.96,33,10.396828
1.21,33,10.409179
1.08,33,10.42147
1.15,33,10.433585
1.8,33,10.446391
1.09,33,10.45873
1.17,33,10.471304
1.31,33,10.483531
1.17,33,10.496487
1.13,33,10.509137
1.33,33,10.521666
1.25,33,10.53421
1.93,33,10.547416
1.15,33,10.566892
1.22,33,10.580017
1.17,33,10.592869
1.1,33,10.606309
1.09,33,10.620173
1.19,33,10.633423
1.17,33,10.647091
1.15,33,10.665745
1.3,33,10.687632
1.22,33,10.709807
1.13,33,10.725781
1.83,33,10.740231
1.2,33,10.754621
1.23,33,10.768306
1.33,33,10.783494
1.94,33,10.797576
1.23,33,10.81115
1.36,33,10.830658
1.87,33,10.844221
1.28,33,10.858598
1.25,33,10.872684
1.24,33,10.88676
1.19,33,10.899514
1.1,33,10.912377
1.26,33,10.925262
1.9,33,10.937993
1.17,33,10.950862
1.2,33,10.96396
1.87,33,10.977104
1.89,33,10.990497
1.2,33,11.007196
1.35,33,11.030795
1.22,33,11.044761
1.84,33,11.060477
1.12,33,11.074923
1.31,33,11.089798
1.17,33,11.10413
1.11,33,11.117588
1.21,33,11.131586
1.21,33,11.14537
1.28,33,11.159914
1.17,33,11.921538
1.29,33,11.935614
1.25,33,11.949517
1.82,33,11.963485
1.33,33,11.980826
1.23,33,11.998868
1.28,33,12.012781
1.28,33,12.027478
1.2,33,12.041845
1.25,33,12.05738
1.34,33,12.075515
1.27,33,12.089941
1.91,33,12.103717
1.19,33,12.1166
1.91,33,12.129759
1.88,33,12.142561
1.31,33,12.155295
1.22,33,12.167635
1.15,33,12.180268
1.21,33,12.193024
1.21,33,12.212302
1.33,33,12.224871
1.35,33,12.237298
1.35,33,12.249688
1.28,33,12.262154
1.18,33,12.274597
1.34,33,12.28692
1.97,33,12.299249
1.87,33,12.311805
1.94,33,12.324149
1.24,33,12.336325
1.12,33,12.348802
1.28,33,12.361298
1.35,33,12.373841
1.29,33,12.386453
1.27,33,12.39939
1.26,33,12.411987
1.3,33,12.424871
1.21,33,12.437788
1.17,33,12.451456
1.4,33,12.4649
1.92,33,12.480687
1.13,33,12.497567
1.18,33,12.516802
1.3,33,12.533228
1.29,33,12.548497
1.22,33,12.565058
1.33,33,12.577653
1.27,33,12.590415
1.23,33,12.60273
1.91,33,12.622361
1.24,33,12.634584
1.24,33,12.647016
1.28,33,12.659293
1.21,33,12.671715
1.9,33,12.684412
1.82,33,12.696853
1.33,33,12.709574
1.01,33,12.722721
1.25,33,12.735725
1.33,33,12.749056
1.28,33,12.762587
1.8,33,13.505198
1.21,33,13.517976
1.3,33,13.531018
1.86,33,13.543947
1.8,33,13.55665
1.87,33,13.569079
1.25,33,13.582182
1.78,33,13.594867
1.92,33,13.608589
1.3,33,13.622496
1.37,33,13.636116
1.25,33,13.655459
1.9,33,13.677106
1.87,33,13.695149
1.29,33,13.709953
1.3,33,13.725566
1.17,33,13.740169
1.85,33,13.753575
1.36,33,13.767778
0.46,33,13.791821
1.3,33,13.806429
1.25,33,13.82592
1.24,33,13.844955
1.2,33,13.859529
1.2,33,13.872321
1.97,33,13.885188
1.28,33,13.8979
1.29,33,13.910632
1.34,33,13.923328
1.18,33,13.936097
1.31,33,13.952203
1.25,33,13.971046
1.18,33,13.989847
1.32,33,14.006327
2.0,33,14.023534
1.88,33,14.036123
1.74,33,14.048886
1.95,33,14.061478
1.22,33,14.074449
1.22,33,14.087528
1.99,33,14.100215
1.93,33,14.113265
1.29,33,14.126578
1.33,33,14.140133
1.85,33,14.153327
1.95,33,14.169643
1.28,33,14.18391
1.16,33,14.197959
1.24,33,14.21633
1.36,33,14.244347
1.97,33,14.26382
1.27,33,14.284645
1.36,33,14.303595
1.32,33,14.324996
1.91,33,14.348418
1.25,33,14.363315
1.34,33,14.379711
1.91,33,14.394219
1.28,33,14.410077
1.97,33,14.429616
1.83,33,14.449786
1.32,33,14.468698
1.2,33,15.180527
1.18,33,15.193382
1.85,33,15.205787
1.33,33,15.218006
1.33,33,15.230496
1.29,33,15.242936
1.95,33,15.255213
1.26,33,15.267897
1.77,33,15.280353
1.23,33,15.292692
1.4,33,15.304955
1.91,33,15.323023
1.32,33,15.337752
1.32,33,15.350456
1.89,33,15.362771
1.92,33,15.375619
1.19,33,15.387767
1.39,33,15.408368
1.25,33,15.420608
1.82,33,15.43302
1.25,33,15.445652
1.85,33,15.458085
1.34,33,15.470162
1.27,33,15.48263
1.3,33,15.495301
1.73,33,15.507998
1.94,33,15.520523
1.31,33,15.533657
1.23,33,15.546415
1.2,33,15.559151
1.96,33,15.571558
1.94,33,15.583893
1.92,33,15.596266
1.15,33,15.608656
1.23,33,15.620914
