#{"t_start": 1693260581.0202217, "env_id": "GridRoadEnv-v0"}
r,l,t
1.74,33,0.017717
0.41,33,0.031421
1.22,33,0.043932
0.51,33,0.056015
0.5,33,0.067786
1.09,33,0.07948
0.51,33,0.091255
0.54,33,0.102852
0.5,33,0.114496
0.62,33,0.125885
0.44,33,0.137554
1.04,33,0.149271
1.1,33,0.161008
0.58,33,0.177255
1.09,33,0.188909
1.15,33,0.200718
0.48,33,0.212514
0.46,33,0.224311
1.19,33,0.237818
0.59,33,0.249467
1.06,33,0.261137
0.5,33,0.272617
0.39,33,0.284101
1.04,33,0.295596
0.59,33,0.307353
1.79,33,0.318941
0.53,33,0.330602
0.4,33,0.342128
0.48,33,0.353788
1.81,33,0.365479
0.45,33,0.396463
0.33,33,0.409342
0.5,33,0.421527
1.68,33,0.433087
1.6,33,0.444751
0.41,33,0.456453
0.5,33,0.468491
0.54,33,0.480052
0.48,33,0.491631
0.5,33,0.503574
1.18,33,0.515215
0.47,33,0.526915
0.41,33,0.538472
0.44,33,0.550133
1.16,33,0.561788
0.49,33,0.573417
0.51,33,0.585238
0.52,33,0.596823
1.68,33,0.60857
0.39,33,0.619986
1.09,33,0.631582
1.15,33,0.644061
0.35,33,0.655623
0.5,33,0.667214
1.03,33,0.678833
0.43,33,0.690457
1.08,33,0.702091
0.56,33,0.713988
1.17,33,0.725632
0.59,33,0.73736
0.44,33,0.752466
0.56,33,0.76428
0.38,33,1.495346
1.06,33,1.508652
0.45,33,1.522482
0.56,33,1.535004
0.44,33,1.547685
0.48,33,1.561215
1.09,33,1.574263
1.82,33,1.586274
1.17,33,1.599258
1.16,33,1.612912
0.49,33,1.626351
0.43,33,1.639037
0.47,33,1.651473
0.41,33,1.664191
0.38,33,1.677429
0.38,33,1.690037
1.23,33,1.70166
0.49,33,1.715067
0.54,33,1.728253
0.46,33,1.741675
0.51,33,1.753469
1.2,33,1.766263
0.54,33,1.779545
0.54,33,1.792512
1.14,33,1.805164
1.16,33,1.817786
1.11,33,1.831268
1.03,33,1.844185
1.15,33,1.860251
1.75,33,1.8727
1.63,33,1.88502
0.43,33,1.897994
0.53,33,1.91188
0.48,33,1.924407
1.12,33,1.937772
0.52,33,1.965645
0.54,33,1.981042
1.72,33,1.994385
1.15,33,2.006371
0.45,33,2.01989
0.4,33,2.033111
1.03,33,2.045216
0.43,33,2.058105
0.53,33,2.070653
0.47,33,2.082818
0.44,33,2.096237
1.16,33,2.108858
0.49,33,2.122377
1.09,33,2.135451
1.13,33,2.148195
1.18,33,2.160023
0.56,33,2.173895
0.4,33,2.186642
1.09,33,2.200102
0.41,33,2.212493
1.71,33,2.225697
0.54,33,2.238638
0.61,33,2.251443
0.5,33,2.264033
1.74,33,2.279245
0.53,33,2.292334
1.12,33,2.305096
1.75,33,2.877243
0.46,33,2.892633
0.55,33,2.906194
1.08,33,2.923805
1.16,33,2.942649
1.0,33,2.976218
0.54,33,2.998166
0.56,33,3.016398
0.51,33,3.032765
1.05,33,3.046105
1.23,33,3.058287
1.09,33,3.071001
1.71,33,3.08318
1.19,33,3.095433
0.53,33,3.107067
1.14,33,3.118758
1.1,33,3.130347
0.47,33,3.142097
1.11,33,3.153678
1.15,33,3.165539
1.13,33,3.17728
0.49,33,3.188756
1.79,33,3.200397
1.78,33,3.212265
0.51,33,3.224871
0.32,33,3.236426
1.11,33,3.248071
1.09,33,3.266427
0.57,33,3.277908
1.67,33,3.289549
1.04,33,3.301548
1.05,33,3.314061
1.09,33,3.326023
1.16,33,3.338005
1.16,33,3.349777
1.21,33,3.362348
1.84,33,3.374606
1.16,33,3.386753
1.08,33,3.398532
0.5,33,3.410838
1.09,33,3.423137
1.14,33,3.435284
0.38,33,3.447613
0.5,33,3.45932
0.53,33,3.471642
1.12,33,3.483152
1.18,33,3.494912
1.16,33,3.506478
1.15,33,3.518191
1.05,33,3.529948
1.05,33,3.541785
1.14,33,3.553684
0.58,33,3.565679
1.16,33,3.577463
0.49,33,3.589451
1.06,33,3.604227
0.39,33,3.616239
1.19,33,3.6348
0.41,33,3.646496
1.84,33,3.658034
1.12,33,3.669802
1.14,33,3.681428
1.13,33,4.294311
1.19,33,4.306764
1.12,33,4.319075
1.05,33,4.330885
1.14,33,4.342866
0.47,33,4.354549
1.12,33,4.366718
1.64,33,4.379151
1.7,33,4.391834
1.13,33,4.403672
1.65,33,4.415413
0.48,33,4.427152
0.44,33,4.438911
1.73,33,4.450576
1.06,33,4.464695
1.66,33,4.476348
1.14,33,4.488155
1.04,33,4.499766
