#{"t_start": 1693565372.0138526, "env_id": "GridRoadEnv-v0"}
r,l,t
0.52,33,0.021089
1.08,33,0.038399
0.29,33,0.054448
0.44,33,0.070915
0.44,33,0.090887
0.51,33,0.109777
0.35,33,0.123451
0.36,33,0.140307
0.54,33,0.159762
1.21,33,0.177888
0.34,33,0.193901
0.35,33,0.209891
0.37,33,0.227873
0.52,33,0.243432
1.08,33,0.258577
0.38,33,0.277764
0.31,33,0.293304
1.07,33,0.310846
0.35,33,0.325515
0.39,33,0.34073
1.05,33,0.356903
0.39,33,0.37228
1.11,33,0.387961
0.39,33,0.405787
0.28,33,0.423943
0.32,33,0.438922
0.42,33,0.454982
0.48,33,0.471755
0.53,33,0.488668
0.32,33,0.507375
1.06,33,0.55699
1.07,33,0.576669
0.48,33,0.597622
0.46,33,0.61495
0.35,33,0.633044
0.32,33,0.648711
0.38,33,0.666604
1.0,33,0.68422
1.02,33,0.703253
0.32,33,0.719004
1.12,33,0.735369
0.37,33,0.753289
0.45,33,0.769007
0.29,33,0.787168
0.5,33,0.803341
0.39,33,0.820776
0.54,33,0.836284
0.42,33,0.852206
0.29,33,0.869378
1.14,33,0.885482
0.28,33,0.904134
0.97,33,0.919162
0.28,33,0.935108
1.15,33,0.952624
1.18,33,0.968624
0.54,33,0.986098
0.43,33,1.001309
0.54,33,1.018689
0.96,33,1.033768
0.35,33,1.049121
1.8,33,1.073776
0.45,33,1.089557
1.05,33,2.070387
1.08,33,2.087725
0.51,33,2.105346
1.01,33,2.121036
0.47,33,2.137338
1.05,33,2.153919
0.95,33,2.16992
0.28,33,2.185572
0.39,33,2.199318
1.22,33,2.214537
0.52,33,2.229545
0.44,33,2.245127
0.5,33,2.26148
1.15,33,2.276736
1.03,33,2.294424
1.02,33,2.310164
0.96,33,2.326566
0.99,33,2.340914
0.49,33,2.356747
1.0,33,2.372847
0.34,33,2.387544
1.08,33,2.403461
1.03,33,2.419505
1.13,33,2.433035
0.41,33,2.445963
0.4,33,2.460528
1.1,33,2.481181
0.31,33,2.497768
0.34,33,2.526876
0.96,33,2.544519
0.25,33,2.563099
1.12,33,2.584897
0.92,33,2.605053
1.06,33,2.622395
1.25,33,2.641372
0.92,33,2.65965
1.01,33,2.677095
1.16,33,2.695812
1.05,33,2.714165
0.37,33,2.734142
1.04,33,2.753468
0.43,33,2.772044
0.56,33,2.79154
0.58,33,2.810676
0.35,33,2.828297
0.34,33,2.848768
0.34,33,2.86671
0.44,33,2.881198
1.06,33,2.895834
1.24,33,2.910373
1.25,33,2.924188
0.38,33,2.940547
0.52,33,2.956416
1.16,33,2.970934
0.44,33,2.985375
0.33,33,2.999828
1.09,33,3.017287
0.96,33,3.030838
0.3,33,3.04346
1.02,33,3.068075
1.04,33,3.082254
1.03,33,3.096707
1.74,33,3.983229
1.12,33,4.000455
1.08,33,4.016496
1.09,33,4.032971
1.0,33,4.047638
1.15,33,4.06165
1.22,33,4.078021
1.04,33,4.093974
1.22,33,4.113368
1.08,33,4.127993
1.06,33,4.144778
1.01,33,4.161333
1.11,33,4.176893
0.89,33,4.192797
0.32,33,4.209232
1.07,33,4.225536
1.1,33,4.241395
1.11,33,4.256646
0.94,33,4.273694
0.96,33,4.289892
0.37,33,4.305104
1.13,33,4.3195
0.99,33,4.334147
0.98,33,4.348583
0.9,33,4.361549
1.2,33,4.377219
1.18,33,4.393301
1.09,33,4.418781
1.01,33,4.433487
0.96,33,4.447729
1.16,33,4.467815
1.17,33,4.484037
1.05,33,4.502485
0.91,33,4.518705
1.08,33,4.538334
1.04,33,4.556477
1.69,33,4.57417
1.07,33,4.589037
0.47,33,4.602903
1.74,33,4.616512
1.13,33,4.629846
1.03,33,4.642359
1.07,33,4.655141
1.11,33,4.669762
0.97,33,4.682929
1.07,33,4.695699
1.7,33,4.710154
0.39,33,4.723303
1.15,33,4.737468
1.06,33,4.750553
1.04,33,4.762789
0.45,33,4.776051
0.54,33,4.790771
1.85,33,4.803794
0.43,33,4.818786
1.03,33,4.833086
1.06,33,4.846162
4.26,29,4.865964
1.16,33,4.880332
0.97,33,4.893721
1.04,33,4.908558
1.02,33,4.921764
1.13,33,5.663672
1.04,33,5.67922
1.14,33,5.692952
1.02,33,5.707513
0.93,33,5.720259
0.47,33,5.734531
1.61,33,5.748927
1.06,33,5.761277
0.32,33,5.774127
1.14,33,5.788304
1.17,33,5.80171
1.13,33,5.814874
1.13,33,5.829971
0.99,33,5.843092
1.11,33,5.85622
0.97,33,5.869975
0.35,33,5.883808
1.2,33,5.896426
1.01,33,5.910454
1.2,33,5.924072
1.14,33,5.938615
1.05,33,5.952265
1.14,33,5.964998
1.16,33,5.977716
1.16,33,5.992062
1.16,33,6.005522
1.05,33,6.026884
1.0,33,6.0404
0.98,33,6.053248
0.53,33,6.06674
1.78,33,6.080619
1.04,33,6.093956
1.11,33,6.108776
0.94,33,6.124413
1.03,33,6.13893
0.99,33,6.151901
1.07,33,6.164249
1.23,33,6.177503
1.06,33,6.191746
1.14,33,6.205903
0.51,33,6.221291
1.12,33,6.235174
1.05,33,6.248074
4.27,23,6.257939
1.18,33,6.27177
0.95,33,6.285245
1.17,33,6.298373
1.03,33,6.313383
0.99,33,6.326145
0.58,33,6.340651
1.08,33,6.354267
1.12,33,6.367158
1.02,33,6.380427
1.04,33,6.395181
1.17,33,6.409004
1.05,33,6.425382
1.13,33,6.447173
1.73,33,6.46254
1.05,33,6.478014
1.03,33,6.492881
1.01,33,6.507368
1.09,33,6.522068
1.15,33,7.270875
1.08,33,7.284925
1.07,33,7.29762
1.01,33,7.312616
1.06,33,7.325735
1.24,33,7.340537
0.95,33,7.354318
1.09,33,7.36743
0.42,33,7.380146
1.12,33,7.395227
1.08,33,7.408322
1.04,33,7.422381
1.05,33,7.436209
1.13,33,7.448896
1.11,33,7.462065
1.04,33,7.476892
3.66,29,7.48855
0.93,33,7.502296
0.34,33,7.516872
1.11,33,7.529446
0.48,33,7.543993
1.05,33,7.556684
1.07,33,7.570148
0.91,33,7.582637
1.06,33,7.597397
1.01,33,7.618742
1.04,33,7.63285
0.99,33,7.64503
1.0,33,7.659351
1.04,33,7.672462
1.08,33,7.685711
0.4,33,7.698781
1.17,33,7.712892
0.93,33,7.725701
0.92,33,7.739996
4.26,31,7.753043
0.87,33,7.764994
0.99,33,7.778269
1.11,33,7.793118
4.28,29,7.804991
1.22,33,7.818352
0.95,33,7.831781
0.92,33,7.844828
1.03,33,7.858834
1.13,33,7.873111
0.92,33,7.886116
1.14,33,7.89891
1.93,33,7.914272
1.08,33,7.927462
1.19,33,7.942222
0.35,33,7.955329
1.07,33,7.968708
0.29,33,7.981276
1.02,33,7.995421
1.04,33,8.007978
1.67,33,8.031029
4.02,14,8.037817
1.02,33,8.050564
1.15,33,8.064659
1.05,33,8.077698
4.28,30,8.089505
1.11,33,8.104321
1.13,33,8.119459
0.25,33,8.868491
1.05,33,8.881009
1.07,33,8.894867
1.3,33,8.90905
1.09,33,8.922419
1.03,33,8.937036
1.12,33,8.951039
1.02,33,8.963573
0.98,33,8.976696
1.08,33,8.990761
1.03,33,9.004067
0.37,33,9.017843
1.13,33,9.032124
1.05,33,9.044891
1.09,33,9.059495
4.04,22,9.06961
1.24,33,9.081722
1.07,33,9.094884
0.9,33,9.108352
1.04,33,9.123296
1.2,33,9.13782
1.17,33,9.151399
1.14,33,9.163898
1.09,33,9.17665
1.08,33,9.198464
0.86,33,9.211304
0.98,33,9.225266
0.9,33,9.239169
1.69,33,9.252753
4.25,26,9.263914
1.13,33,9.276592
1.02,33,9.289737
1.16,33,9.302917
1.07,33,9.316533
