#{"t_start": 1693329754.9250052, "env_id": "GridRoadEnv-v0"}
r,l,t
0.22,80,0.040204
0.4,80,0.07115
0.32,80,0.100001
0.41,80,0.128743
0.32,80,0.157309
0.26,80,0.187076
0.32,80,0.216754
0.37,80,0.245089
0.41,80,0.273486
0.28,80,0.302054
0.35,80,0.33068
1.03,80,0.359295
1.08,80,0.414011
0.43,80,0.443538
0.34,80,0.472048
0.32,80,0.501102
0.34,80,0.530211
0.93,80,0.55956
0.36,80,0.594358
0.3,80,0.623542
0.36,80,0.652093
0.29,80,0.681319
0.26,80,0.711536
0.29,80,0.742785
0.35,80,0.77125
1.05,80,1.502141
0.96,80,1.53097
0.28,80,1.560476
0.33,80,1.611162
0.38,80,1.665184
0.32,80,1.709712
0.26,80,1.748234
0.41,80,1.783211
0.44,80,1.821517
1.03,80,1.861454
1.06,80,1.896521
0.99,80,1.927855
0.81,80,1.972022
0.93,80,2.007377
0.27,80,2.041755
0.33,80,2.076061
1.01,80,2.110302
0.35,80,2.144727
0.34,80,2.178392
0.41,80,2.213346
0.33,80,2.247221
0.38,80,2.281898
0.34,80,2.315012
0.42,80,2.350301
0.41,80,2.38392
0.33,80,2.424594
0.36,80,3.173649
0.39,80,3.218832
0.32,80,3.269645
0.87,80,3.313124
0.32,80,3.35339
1.0,80,3.390684
0.34,80,3.426893
0.24,80,3.463046
0.39,80,3.502805
0.32,80,3.539873
1.01,80,3.57634
0.41,80,3.620087
1.04,80,3.660353
0.94,80,3.696677
1.01,80,3.733776
0.95,80,3.769176
0.91,80,3.825225
0.29,80,3.865207
0.33,80,3.901433
0.33,80,3.938334
0.27,80,3.972493
0.33,80,4.006955
0.3,80,4.042032
0.96,80,4.076802
0.37,80,4.120795
0.96,80,4.966261
0.37,80,5.018699
0.94,80,5.071359
1.0,80,5.1032
0.98,80,5.132982
0.98,80,5.162148
0.38,80,5.191141
1.04,80,5.220144
1.06,80,5.251228
0.98,80,5.285889
0.97,80,5.315133
1.06,80,5.35189
0.29,80,5.386283
1.02,80,5.41763
0.34,80,5.448802
1.06,80,5.489229
0.29,80,5.524915
0.34,80,5.563091
1.05,80,5.600953
0.91,80,5.641086
0.9,80,5.679376
0.44,80,5.716481
0.96,80,5.753107
0.87,80,5.794195
0.32,80,5.83848
1.02,80,5.877548
1.03,80,6.68056
1.01,80,6.710144
0.95,80,6.740613
0.33,80,6.770544
0.99,80,6.805902
0.38,80,6.843072
1.01,80,6.883092
0.43,80,6.919078
0.37,80,6.952413
1.56,80,6.986286
0.98,80,7.03049
1.06,80,7.061748
0.92,80,7.097791
0.95,80,7.126028
1.01,80,7.155708
0.95,80,7.184147
0.92,80,7.214535
0.85,80,7.243726
1.01,80,7.273629
1.03,80,7.302273
1.02,80,7.330745
1.02,80,7.361012
0.94,80,7.390079
0.94,80,7.42538
0.99,80,7.453926
1.02,80,7.486355
0.98,80,8.29447
0.99,80,8.328785
0.37,80,8.363863
0.92,80,8.399192
0.86,80,8.435103
0.99,80,8.472191
0.94,80,8.507272
1.03,80,8.542162
0.87,80,8.580106
1.61,80,8.639467
1.04,80,8.681939
1.03,80,8.72812
0.92,80,8.796954
0.95,80,8.870918
0.9,80,8.938931
1.03,80,8.990345
1.0,80,9.035326
0.86,80,9.07136
1.03,80,9.10637
1.06,80,9.142116
1.0,80,9.178725
0.38,80,9.214613
0.92,80,9.259866
1.02,80,9.296564
1.67,80,9.331501
0.88,80,10.038623
0.84,80,10.077949
0.96,80,10.115322
1.03,80,10.150567
0.94,80,10.187358
0.99,80,10.222511
1.0,80,10.259465
0.94,80,10.295602
