#{"t_start": 1693327351.5103936, "env_id": "GridRoadEnv-v0"}
r,l,t
0.36,80,0.034426
0.33,80,0.06823
0.27,80,0.102093
0.27,80,0.134928
0.33,80,0.165945
0.32,80,0.19665
0.26,80,0.228312
0.36,80,0.260239
0.28,80,0.291208
0.24,80,0.324023
0.4,80,0.354937
0.32,80,0.387486
0.28,80,0.441261
0.33,80,0.473039
0.24,80,0.504291
0.3,80,0.534997
0.2,80,0.565553
0.36,80,0.597086
0.4,80,0.626999
0.42,80,0.657232
0.27,80,0.68795
0.24,80,0.718557
0.21,80,0.749099
0.29,80,0.779392
0.5,80,0.809312
0.28,80,1.447951
0.41,80,1.481608
0.31,80,1.51263
1.01,80,1.542923
0.99,80,1.574624
0.92,80,1.606099
0.92,80,1.637679
0.28,80,1.668229
0.32,80,1.69916
1.06,80,1.729965
0.39,80,1.761269
0.36,80,1.792682
0.18,80,1.833181
0.3,80,1.864413
0.34,80,1.894946
0.96,80,1.925698
0.97,80,1.956874
0.39,80,1.987359
0.29,80,2.028116
0.4,80,2.058567
0.34,80,2.089427
0.26,80,2.119538
0.27,80,2.150957
1.0,80,2.18226
0.32,80,2.213817
0.33,80,2.251501
0.39,80,2.873894
0.38,80,2.905098
1.07,80,2.935294
1.02,80,2.966287
0.98,80,2.997007
1.04,80,3.026785
0.3,80,3.057297
0.97,80,3.088377
0.34,80,3.11982
0.97,80,3.151072
0.31,80,3.182124
1.03,80,3.221061
0.28,80,3.252569
0.4,80,3.284578
1.01,80,3.315156
1.06,80,3.345174
1.01,80,3.375297
0.36,80,3.406925
0.26,80,3.438025
1.03,80,3.469225
1.0,80,3.500479
0.48,80,3.53114
0.37,80,3.561301
0.29,80,3.59151
1.0,80,3.631312
0.33,80,4.288538
0.98,80,4.320686
0.92,80,4.35182
0.97,80,4.383096
0.93,80,4.413562
1.05,80,4.443565
0.28,80,4.474331
0.35,80,4.50511
0.2,80,4.535646
0.42,80,4.567055
0.95,80,4.597781
1.0,80,4.637058
1.06,80,4.668589
0.3,80,4.699985
0.99,80,4.730839
0.3,80,4.761022
0.99,80,4.791597
0.94,80,4.822249
0.37,80,4.853363
0.34,80,4.884015
0.44,80,4.914733
0.27,80,4.945792
0.38,80,4.975721
0.99,80,5.007061
0.9,80,5.046247
1.02,80,5.075501
0.88,80,5.683231
1.0,80,5.715219
0.94,80,5.746785
0.92,80,5.778152
0.4,80,5.808396
0.98,80,5.839929
1.01,80,5.871447
0.4,80,5.902434
0.98,80,5.93313
1.05,80,5.964551
1.03,80,6.002654
