#{"t_start": 1693155307.6902714, "env_id": "GridRoadEnv-v0"}
r,l,t
0.74,33,0.017729
0.47,33,0.030732
1.15,33,0.0443
0.73,33,0.058774
0.58,33,0.073611
1.01,33,0.08641
1.39,33,0.100614
0.59,33,0.113896
0.48,33,0.127225
1.14,33,0.139328
0.57,33,0.154587
1.13,33,0.169099
0.72,33,0.184889
0.59,33,0.199472
0.67,33,0.213191
0.5,33,0.228115
0.72,33,0.242443
0.72,33,0.257243
0.41,33,0.271136
1.03,33,0.285119
0.5,33,0.299009
0.53,33,0.313052
0.66,33,0.328232
1.27,33,0.341215
0.97,33,0.354069
0.63,33,0.366786
1.72,33,0.380291
0.48,33,0.393474
1.41,33,0.405759
0.51,33,0.418384
0.82,33,0.455142
1.0,33,0.468848
0.66,33,0.483909
0.53,33,0.502246
0.76,33,0.515888
1.13,33,0.528776
0.58,33,0.541459
0.71,33,0.554727
1.28,33,0.567849
1.2,33,0.582721
1.05,33,0.596036
0.68,33,0.610985
0.65,33,0.624084
0.66,33,0.637609
0.6,33,0.650747
1.24,33,0.664722
0.34,33,0.678278
0.67,33,0.693053
0.71,33,0.708072
0.6,33,0.721236
0.71,33,0.734212
0.74,33,0.748549
1.17,33,0.761492
0.67,33,0.776692
0.65,33,0.792539
0.77,33,0.80716
0.62,33,0.821539
1.21,33,0.833596
0.69,33,0.846881
0.6,33,0.860508
1.17,33,0.879568
0.66,33,0.892829
1.33,33,1.592071
0.46,33,1.607068
0.37,33,1.619793
1.01,33,1.63295
1.1,33,1.647596
0.69,33,1.662305
0.75,33,1.676176
1.07,33,1.690745
1.19,33,1.704945
0.7,33,1.719732
1.24,33,1.73334
0.67,33,1.747472
1.3,33,1.761736
0.46,33,1.7753
0.59,33,1.789104
0.98,33,1.803784
0.49,33,1.81805
1.4,33,1.833617
0.45,33,1.849166
0.48,33,1.864425
0.47,33,1.879834
1.26,33,1.894219
1.1,33,1.908187
0.62,33,1.923022
1.36,33,1.937288
1.23,33,1.950343
0.65,33,1.965875
1.15,33,1.979728
0.5,33,2.001071
1.03,33,2.022335
1.13,33,2.044725
0.58,33,2.068283
0.45,33,2.091299
0.55,33,2.107246
0.58,33,2.128992
1.05,33,2.14198
0.68,33,2.156316
1.25,33,2.171401
