#{"t_start": 1693149416.7916083, "env_id": "GridRoadEnv-v0"}
r,l,t
0.58,33,0.019317
0.5,33,0.034763
0.47,33,0.050566
1.05,33,0.068432
1.35,33,0.086016
0.44,33,0.101321
0.63,33,0.116012
1.13,33,0.132671
0.61,33,0.147661
1.27,33,0.163054
0.48,33,0.178122
1.23,33,0.193206
0.46,33,0.208353
1.3,33,0.22352
1.2,33,0.239761
1.18,33,0.257018
0.58,33,0.274029
1.24,33,0.29129
1.33,33,0.308381
1.21,33,0.324136
1.12,33,0.342437
0.59,33,0.357559
0.54,33,0.375599
0.38,33,0.392241
0.68,33,0.408647
1.21,33,0.424996
0.37,33,0.441241
0.44,33,0.457783
0.5,33,0.474015
1.0,33,0.489357
0.5,33,0.527998
0.59,33,0.545185
1.21,33,0.561589
1.24,33,0.579643
1.23,33,0.595847
0.54,33,0.613797
1.26,33,0.631341
0.47,33,0.646783
0.59,33,0.663825
0.58,33,0.685226
1.25,33,0.702354
1.14,33,0.717973
0.67,33,0.733527
0.56,33,0.749773
0.57,33,0.766003
1.3,33,0.782367
0.36,33,0.799581
1.13,33,0.815406
0.42,33,0.830486
0.64,33,0.847539
0.49,33,0.862577
1.11,33,0.878845
1.87,33,0.89476
0.61,33,0.910572
1.03,33,0.926853
1.21,33,0.943129
1.14,33,0.960776
0.71,33,0.978017
0.6,33,0.994277
0.65,33,1.010295
1.16,33,1.036484
1.17,33,1.052073
0.57,33,1.739514
1.25,33,1.756793
1.21,33,1.773654
1.12,33,1.791108
1.28,33,1.80443
0.53,33,1.820902
0.65,33,1.835917
1.24,33,1.851989
1.26,33,1.867645
0.56,33,1.88301
1.19,33,1.899441
1.83,33,1.913656
0.58,33,1.929247
0.64,33,1.945143
0.38,33,1.959764
0.59,33,1.975703
0.48,33,1.991265
0.56,33,2.006368
1.26,33,2.022663
0.58,33,2.039464
0.47,33,2.0559
0.59,33,2.071556
1.19,33,2.087429
1.16,33,2.103367
1.34,33,2.119336
0.54,33,2.134985
0.72,33,2.150139
0.68,33,2.167162
0.6,33,2.190841
0.63,33,2.207515
1.23,33,2.225101
1.25,33,2.240325
1.29,33,2.25633
1.92,33,2.272042
1.82,33,2.28759
0.64,33,2.30308
0.46,33,2.318414
1.23,33,2.333657
0.53,33,2.350399
1.16,33,2.365681
1.27,33,2.382004
1.88,33,2.399822
0.67,33,2.415836
1.15,33,2.431834
1.22,33,2.447374
0.64,33,2.463709
1.29,33,2.480004
0.59,33,2.496059
0.63,33,2.511454
1.19,33,2.527501
1.87,33,2.545175
0.53,33,2.562166
1.3,33,2.57848
1.23,33,2.59314
1.09,33,2.608285
1.31,33,2.624235
0.6,33,2.643683
1.27,33,2.665612
0.65,33,2.687431
1.25,33,2.720191
1.83,33,2.740092
1.19,33,2.761391
1.27,33,3.439391
1.27,33,3.455199
1.2,33,3.470584
0.65,33,3.48515
1.25,33,3.501209
1.22,33,3.517192
1.17,33,3.532725
1.29,33,3.548169
0.62,33,3.564612
1.26,33,3.579283
1.74,33,3.596094
1.24,33,3.610895
1.26,33,3.626959
1.18,33,3.642153
0.71,33,3.658711
0.44,33,3.672632
1.31,33,3.68975
1.27,33,3.706121
0.68,33,3.721547
1.08,33,3.737158
1.25,33,3.753178
0.48,33,3.770425
0.6,33,3.786554
0.64,33,3.802919
1.02,33,3.818726
1.13,33,3.833375
1.32,33,3.849882
1.2,33,3.876335
1.16,33,3.89298
1.22,33,3.908063
1.19,33,3.923116
1.1,33,3.938349
0.57,33,3.953383
1.12,33,3.968295
0.66,33,3.983925
1.24,33,4.001146
1.28,33,4.017063
1.19,33,4.034262
1.32,33,4.050719
1.18,33,4.067078
1.25,33,4.08378
0.49,33,4.100488
1.79,33,4.116159
1.33,33,4.130874
1.24,33,4.1459
0.6,33,4.161937
1.13,33,4.177559
1.16,33,4.193099
1.32,33,4.210401
0.68,33,4.226998
1.33,33,4.243522
1.19,33,4.260766
1.3,33,4.276038
0.61,33,4.292001
1.25,33,4.307992
1.1,33,4.323627
1.24,33,4.339444
1.28,33,4.365476
1.14,33,4.38132
1.15,33,4.397076
1.17,33,4.413827
1.18,33,4.430172
1.32,33,5.1093
1.79,33,5.124551
0.57,33,5.142495
0.45,33,5.159696
1.34,33,5.17527
3.76,28,5.189743
1.2,33,5.203423
1.12,33,5.219917
1.25,33,5.237207
1.23,33,5.254652
1.33,33,5.269811
1.27,33,5.285302
1.27,33,5.301327
1.91,33,5.316744
1.84,33,5.332104
1.09,33,5.347786
1.38,33,5.364881
1.28,33,5.381809
1.32,33,5.397245
1.2,33,5.413562
1.22,33,5.428764
1.17,33,5.444464
1.34,33,5.460419
1.28,33,5.477147
1.25,33,5.493145
0.51,33,5.508774
1.23,33,5.533854
1.27,33,5.549503
1.18,33,5.566453
1.22,33,5.585052
1.16,33,5.601681
1.11,33,5.61746
1.26,33,5.633982
0.66,33,5.651125
1.15,33,5.668649
0.67,33,5.685259
1.86,33,5.703093
0.67,33,5.719136
1.89,33,5.734915
1.25,33,5.750094
1.18,33,5.767169
1.22,33,5.783805
1.27,33,5.799626
1.23,33,5.813568
1.12,33,5.829036
1.19,33,5.844102
1.3,33,5.8603
1.11,33,5.876948
1.28,33,5.89223
1.18,33,5.908534
1.19,33,5.924119
