#{"t_start": 1693263456.9320142, "env_id": "GridRoadEnv-v0"}
r,l,t
0.42,33,0.017873
1.08,33,0.033427
0.5,33,0.049741
1.78,33,0.065919
0.49,33,0.083098
0.65,33,0.113394
0.45,33,0.134624
1.18,33,0.149727
0.42,33,0.163299
1.15,33,0.177867
1.15,33,0.193042
1.1,33,0.207845
0.46,33,0.223202
0.6,33,0.237996
0.42,33,0.252384
1.16,33,0.266693
0.5,33,0.281334
0.46,33,0.297288
1.1,33,0.312475
0.44,33,0.327779
1.04,33,0.342633
0.42,33,0.357151
1.1,33,0.371384
0.6,33,0.386242
1.17,33,0.401858
1.13,33,0.417885
1.03,33,0.433319
1.21,33,0.448489
0.56,33,0.463715
0.92,33,0.479402
0.56,33,0.517447
1.0,33,0.532643
0.47,33,0.547998
0.47,33,0.564716
0.49,33,0.579497
0.53,33,0.596416
0.48,33,0.610965
1.15,33,0.626122
0.49,33,0.641864
0.57,33,0.657969
1.06,33,0.672512
0.42,33,0.686507
0.51,33,0.70205
0.52,33,0.717546
1.16,33,0.732451
1.09,33,0.747396
0.51,33,0.7628
0.44,33,0.779003
0.55,33,0.793715
1.05,33,0.810503
0.96,33,0.825639
0.53,33,0.83957
1.06,33,0.855107
1.05,33,0.870793
1.05,33,0.886081
0.47,33,0.902058
0.41,33,0.91814
0.99,33,0.934694
1.15,33,0.952863
1.05,33,0.968808
1.02,33,0.98933
1.17,33,1.01832
0.59,33,1.70584
1.18,33,1.722225
1.15,33,1.737343
0.46,33,1.752702
0.57,33,1.766612
1.15,33,1.7826
0.54,33,1.798151
1.05,33,1.815266
1.19,33,1.829986
1.11,33,1.844244
0.56,33,1.858353
0.5,33,1.873706
1.04,33,1.89014
0.56,33,1.905343
1.18,33,1.918006
0.49,33,1.932743
1.11,33,1.948303
1.78,33,1.965589
0.42,33,1.979336
1.72,33,1.995649
0.52,33,2.01024
0.55,33,2.026439
1.23,33,2.041198
0.5,33,2.057833
0.44,33,2.07178
1.14,33,2.0896
1.07,33,2.11984
1.78,33,2.139546
0.36,33,2.163007
1.18,33,2.17839
0.49,33,2.194645
0.54,33,2.210872
1.73,33,2.226382
1.05,33,2.241782
1.14,33,2.257064
1.12,33,2.272587
1.06,33,2.28919
1.13,33,2.305987
1.19,33,2.32096
0.36,33,2.337023
1.09,33,2.353184
0.55,33,2.368671
0.47,33,2.382608
0.51,33,2.397938
0.61,33,2.415007
0.5,33,2.430131
0.57,33,2.444842
1.16,33,2.459331
0.49,33,2.475724
1.14,33,2.490549
1.16,33,2.506473
1.2,33,2.521817
1.17,33,2.536077
4.24,33,2.550289
0.4,33,2.565471
1.19,33,2.581445
0.49,33,2.59598
1.13,33,2.610708
0.51,33,2.626476
1.06,33,2.648498
0.52,33,2.664577
1.16,33,2.679901
1.2,33,3.324032
0.48,33,3.339703
1.73,33,3.352659
1.21,33,3.36778
0.54,33,3.383664
1.19,33,3.399564
0.99,33,3.415805
1.15,33,3.430729
0.48,33,3.443072
1.85,33,3.458722
1.1,33,3.474079
1.1,33,3.489355
0.51,33,3.502983
1.14,33,3.516412
0.59,33,3.531818
1.17,33,3.549016
1.82,33,3.56877
1.12,33,3.583459
1.18,33,3.600268
0.43,33,3.614476
1.75,33,3.629238
1.83,33,3.644082
1.0,33,3.659617
1.21,33,3.675835
0.54,33,3.690981
0.5,33,3.70742
0.47,33,3.723121
1.14,33,3.74728
0.51,33,3.763507
0.45,33,3.779588
1.13,33,3.794922
1.01,33,3.81061
0.45,33,3.825519
0.5,33,3.840361
1.16,33,3.855339
0.45,33,3.871675
1.17,33,3.887831
1.23,33,3.903601
1.02,33,3.919377
0.53,33,3.936004
1.01,33,3.952412
1.76,33,3.968438
1.16,33,3.984797
1.18,33,3.99994
1.78,33,4.016649
1.06,33,4.033041
0.45,33,4.049559
1.13,33,4.066352
0.47,33,4.081134
1.13,33,4.105335
1.07,33,4.131792
0.35,33,4.154415
1.14,33,4.167975
1.78,33,4.182397
1.14,33,4.197047
1.1,33,4.212907
1.11,33,4.228791
1.12,33,4.25284
0.51,33,4.267482
1.16,33,4.282223
1.79,33,4.298018
1.1,33,4.314714
1.18,33,4.914564
1.16,33,4.931285
1.23,33,4.948292
1.17,33,4.962106
1.06,33,4.978395
1.8,33,4.994844
1.23,33,5.010669
0.47,33,5.026769
1.13,33,5.041265
0.51,33,5.059705
1.11,33,5.076206
1.01,33,5.094151
1.1,33,5.119903
0.48,33,5.146386
1.74,33,5.162058
1.2,33,5.176695
1.11,33,5.191358
1.02,33,5.206799
1.09,33,5.222444
0.55,33,5.237695
0.97,33,5.254798
1.2,33,5.270647
1.23,33,5.285167
1.07,33,5.299883
1.15,33,5.315343
1.8,33,5.330332
1.19,33,5.355427
1.14,33,5.371321
1.17,33,5.385997
1.7,33,5.400448
0.54,33,5.414999
1.17,33,5.430105
1.18,33,5.44519
1.81,33,5.461743
1.11,33,5.476766
1.13,33,5.493133
1.16,33,5.508876
1.08,33,5.523352
1.18,33,5.535686
1.11,33,5.553073
1.84,33,5.569846
0.55,33,5.584573
0.46,33,5.600203
0.37,33,5.614939
1.14,33,5.630991
1.1,33,5.645686
1.79,33,5.661681
1.19,33,5.677752
1.78,33,5.693754
1.08,33,5.708899
1.23,33,5.723411
0.51,33,5.737891
1.18,33,5.753235
1.12,33,5.768094
1.03,33,5.78484
1.06,33,5.800741
0.5,33,5.824344
0.94,33,5.839383
0.55,33,5.856199
1.8,33,5.871008
1.12,33,5.886483
0.43,33,5.902491
1.18,33,6.532963
1.1,33,6.547829
1.12,33,6.563659
1.66,33,6.579111
1.13,33,6.594318
1.86,33,6.610192
1.16,33,6.625178
0.61,33,6.63943
1.18,33,6.654289
1.72,33,6.66871
1.1,33,6.682536
1.14,33,6.696978
1.21,33,6.711803
1.71,33,6.727573
1.09,33,6.743456
1.77,33,6.759601
1.76,33,6.775521
1.07,33,6.789616
1.75,33,6.804531
1.04,33,6.818591
1.73,33,6.834366
1.18,33,6.850647
1.16,33,6.866553
1.15,33,6.881362
1.74,33,6.903728
1.21,33,6.917985
1.25,33,6.932768
1.12,33,6.94724
1.16,33,6.962017
0.54,33,6.977612
0.52,33,6.99175
1.09,33,7.005755
1.05,33,7.020459
1.16,33,7.035777
1.07,33,7.05019
1.15,33,7.065536
1.22,33,7.081656
1.24,33,7.101424
1.81,33,7.130068
1.17,33,7.147347
1.15,33,7.162225
1.08,33,7.176891
0.45,33,7.191643
1.76,33,7.208056
1.2,33,7.222523
1.15,33,7.237138
1.14,33,7.250803
1.14,33,7.265102
1.8,33,7.279447
1.11,33,7.296022
1.21,33,7.31087
0.56,33,7.325319
1.2,33,7.341897
1.05,33,7.356668
1.25,33,7.373522
1.18,33,7.396136
1.72,33,7.410882
1.12,33,7.427265
0.55,33,7.442047
1.2,33,7.456864
1.04,33,7.469514
1.17,33,7.484549
1.83,33,8.091292
1.66,33,8.115146
1.75,33,8.137294
1.13,33,8.152582
1.08,33,8.167401
1.12,33,8.182338
1.08,33,8.198344
1.17,33,8.21465
1.01,33,8.229325
1.17,33,8.244303
1.17,33,8.258641
1.07,33,8.272401
1.69,33,8.288541
1.07,33,8.306277
1.24,33,8.322236
1.23,33,8.338474
1.11,33,8.354429
1.17,33,8.369638
1.01,33,8.386191
1.08,33,8.402267
1.11,33,8.418509
1.14,33,8.435277
1.07,33,8.451228
1.21,33,8.475607
1.63,33,8.490423
1.2,33,8.505382
1.18,33,8.52036
1.7,33,8.536476
1.76,33,8.553445
1.09,33,8.569663
1.2,33,8.585762
1.04,33,8.600908
1.09,33,8.616147
1.76,33,8.631269
1.03,33,8.646272
1.81,33,8.662205
1.09,33,8.677408
1.14,33,8.692515
1.8,33,8.706497
1.16,33,8.72305
1.11,33,8.739327
1.74,33,8.755356
1.77,33,8.771494
1.1,33,8.786417
1.22,33,8.803806
0.57,33,8.818738
1.8,33,8.834194
1.1,33,8.849385
1.19,33,8.864218
1.85,33,8.879005
1.77,33,8.893766
1.2,33,8.908778
1.07,33,8.925023
1.06,33,8.950922
1.15,33,8.966112
1.11,33,8.98094
1.16,33,8.9968
1.16,33,9.01372
1.09,33,9.030085
1.24,33,9.045687
1.2,33,9.063184
1.03,33,9.078097
1.83,33,9.713932
1.79,33,9.729528
1.19,33,9.744971
1.12,33,9.760859
1.74,33,9.776488
1.81,33,9.791804
1.22,33,9.808814
1.81,33,9.82418
1.09,33,9.843037
1.14,33,9.863622
1.23,33,9.883993
1.2,33,9.904869
1.68,33,9.923083
1.79,33,9.943714
1.84,33,9.959827
1.75,33,9.977504
1.17,33,9.992382
1.15,33,10.007747
1.82,33,10.022703
1.21,33,10.038044
1.8,33,10.054679
1.12,33,10.077603
1.83,33,10.099505
1.24,33,10.131501
1.07,33,10.149643
1.08,33,10.170414
1.78,33,10.185109
1.62,33,10.200276
1.13,33,10.215801
1.04,33,10.230579
1.79,33,10.24541
1.14,33,10.25971
1.76,33,10.274666
1.13,33,10.290416
1.81,33,10.308425
1.82,33,10.324739
1.16,33,10.3403
1.2,33,10.355431
1.0,33,10.3696
1.25,33,10.38496
1.8,33,10.400191
1.73,33,10.415085
1.24,33,10.4294
1.79,33,10.443743
1.77,33,10.459096
1.11,33,10.475164
1.22,33,10.490716
1.77,33,10.505458
1.7,33,10.519243
1.71,33,10.533409
1.19,33,10.549164
1.18,33,10.564409
1.74,33,10.588706
1.83,33,10.602811
1.16,33,10.617822
1.83,33,10.633404
1.81,33,10.647949
1.74,33,10.662353
1.1,33,10.677032
1.71,33,10.691463
1.09,33,10.70619
1.21,33,10.720608
1.06,33,11.351432
1.78,33,11.367118
1.11,33,11.382374
1.84,33,11.39735
1.11,33,11.410116
1.13,33,11.425343
1.22,33,11.441788
1.77,33,11.457176
1.78,33,11.47011
1.18,33,11.485327
1.79,33,11.500599
1.76,33,11.516934
1.13,33,11.530381
1.13,33,11.5448
1.24,33,11.561356
1.1,33,11.579344
1.13,33,11.59519
1.09,33,11.608811
1.1,33,11.624091
1.11,33,11.63864
0.99,33,11.660464
1.1,33,11.677106
1.21,33,11.691007
1.14,33,11.705987
1.84,33,11.72094
1.16,33,11.737968
1.77,33,11.753909
1.11,33,11.76835
1.18,33,11.784413
1.17,33,11.79884
1.14,33,11.814345
1.04,33,11.830527
1.84,33,11.845637
1.22,33,11.859552
1.14,33,11.87429
1.78,33,11.889467
1.22,33,11.905586
1.26,33,11.920699
0.51,33,11.934973
1.09,33,11.949956
1.73,33,11.965353
1.22,33,11.981025
1.78,33,11.995553
1.17,33,12.010236
1.77,33,12.025012
1.25,33,12.040271
1.85,33,12.053682
1.16,33,12.068866
1.69,33,12.084475
1.14,33,12.107518
1.12,33,12.145155
1.18,33,12.163592
1.13,33,12.178867
1.17,33,12.191321
1.23,33,12.206658
1.84,33,12.221794
1.04,33,12.238118
1.75,33,12.253706
1.84,33,12.268876
1.77,33,12.284153
1.79,33,12.299713
1.18,33,12.315558
1.09,33,12.911749
1.14,33,12.926742
1.7,33,12.941187
1.9,33,12.955599
1.7,33,12.97142
1.83,33,12.987799
1.82,33,13.00348
1.82,33,13.018603
1.1,33,13.03389
1.83,33,13.05033
1.12,33,13.067483
1.2,33,13.083852
1.15,33,13.104518
1.84,33,13.13596
1.78,33,13.155551
1.18,33,13.171784
1.81,33,13.187431
1.0,33,13.202928
1.75,33,13.217051
1.14,33,13.240958
1.77,33,13.255212
1.2,33,13.269826
1.77,33,13.283935
1.78,33,13.29933
1.21,33,13.316706
1.26,33,13.331891
1.9,33,13.347179
1.21,33,13.364146
1.22,33,13.379549
1.74,33,13.394388
1.75,33,13.408955
1.79,33,13.422498
1.87,33,13.437452
1.19,33,13.452671
1.77,33,13.468224
1.81,33,13.483536
1.01,33,13.500648
1.79,33,13.517047
1.06,33,13.532901
1.75,33,13.548892
1.05,33,13.565696
1.71,33,13.582417
1.78,33,13.597362
1.76,33,13.612918
1.82,33,13.627104
1.05,33,13.641629
1.22,33,13.656701
1.83,33,13.675095
1.04,33,13.690314
1.15,33,13.716775
1.16,33,13.732114
1.76,33,13.74908
1.16,33,13.765025
1.8,33,13.780044
1.24,33,13.794833
1.1,33,13.810528
1.72,33,13.825701
1.07,33,13.841796
1.89,33,13.857929
1.11,33,13.873352
1.2,33,13.887962
1.67,33,13.904094
1.17,33,14.526947
1.77,33,14.54267
1.11,33,14.559479
1.83,33,14.576809
1.74,33,14.591734
1.24,33,14.609292
1.81,33,14.626065
1.15,33,14.641263
1.14,33,14.656564
1.07,33,14.668811
1.22,33,14.684625
1.16,33,14.700564
1.7,33,14.716966
1.74,33,14.732591
1.82,33,14.747535
1.81,33,14.760396
1.26,33,14.776008
1.18,33,14.798893
1.19,33,14.814407
1.15,33,14.829288
4.31,33,14.843999
1.86,33,14.858912
1.8,33,14.874207
1.04,33,14.889034
1.18,33,14.903761
1.19,33,14.918992
1.21,33,14.934516
1.7,33,14.949301
1.72,33,14.965007
1.01,33,14.981786
1.65,33,14.998191
1.75,33,15.013772
1.81,33,15.029649
1.19,33,15.045107
1.8,33,15.060257
4.25,25,15.072855
1.11,33,15.089385
1.87,33,15.110935
1.25,33,15.144134
1.81,33,15.166459
4.22,25,15.176661
1.87,33,15.190777
1.78,33,15.206321
1.74,33,15.226859
1.8,33,15.252216
1.1,33,15.286764
1.12,33,15.313425
1.75,33,15.329662
1.72,33,15.354089
1.81,33,15.368432
1.16,33,15.382241
