#{"t_start": 1693412375.9502935, "env_id": "GridDroneEnv-v0"}
r,l,t
1.06,23,0.03019
0.71,23,0.053511
0.94,23,0.072651
0.22,23,0.092431
0.9,23,0.110642
0.86,23,0.125903
0.07,23,0.142637
1.01,23,0.161788
0.71,23,0.179689
0.98,23,0.19279
0.86,23,0.205334
0.92,23,0.218175
0.79,23,0.229546
0.3,23,0.241839
0.06,23,0.253904
0.8,23,0.264104
0.68,23,0.275988
0.37,23,0.287913
0.81,23,0.297514
1.05,23,0.310235
0.4,23,0.321956
0.83,23,0.33269
0.22,23,0.345046
0.77,23,0.356706
0.72,23,0.36909
0.11,23,0.381159
0.08,23,0.394152
0.02,23,0.406861
0.88,23,0.418959
0.89,23,0.429322
0.74,23,0.441689
0.96,23,0.455351
0.86,23,0.466264
0.15,23,0.478987
0.13,23,0.491565
0.88,23,0.504683
0.08,23,0.516744
0.94,23,0.528052
0.9,23,0.541289
1.05,23,0.552898
0.97,23,0.563267
0.7,23,0.575616
0.13,23,0.588519
0.28,23,0.627804
0.27,23,0.6409
1.04,23,0.653569
0.97,23,0.663715
0.66,23,0.675907
0.21,23,0.688485
1.0,23,0.701949
0.83,23,0.713353
0.66,23,0.725907
0.71,23,0.737901
0.89,23,0.747658
1.1,23,0.760438
0.09,23,0.772202
0.33,23,0.783383
0.08,23,0.794799
0.04,23,0.805054
0.24,23,0.81707
0.02,23,0.827667
0.93,23,0.838362
0.9,23,0.848011
0.06,23,0.857946
0.87,23,0.868636
0.4,23,0.878664
0.92,23,0.88948
0.35,23,0.899631
0.09,23,0.910619
0.88,23,0.921485
1.09,23,0.931196
0.84,23,0.941071
0.2,23,0.951885
0.21,23,0.961993
0.08,23,0.972776
0.2,23,0.984048
1.0,23,0.995693
1.04,23,1.008632
0.9,23,1.020844
0.39,23,1.036482
0.19,23,1.051919
0.72,23,1.06407
0.15,23,1.079011
0.19,23,1.094976
0.08,23,1.111556
0.31,23,1.126589
0.09,23,1.14444
1.08,23,1.160164
0.15,23,1.173983
0.4,23,2.139503
0.91,23,2.154642
0.36,23,2.165717
0.94,23,2.182841
0.99,23,2.193231
0.21,23,2.208189
0.42,23,2.227121
0.25,23,2.244145
0.73,23,2.259713
0.72,23,2.273469
0.06,23,2.291508
1.0,23,2.305684
0.86,23,2.3204
0.86,23,2.337368
0.97,23,2.354355
0.85,23,2.370462
0.09,23,2.382118
0.91,23,2.394836
0.88,23,2.408449
0.19,23,2.421712
1.06,23,2.434217
0.21,23,2.447122
0.93,23,2.4603
1.06,23,2.472333
0.89,23,2.485663
0.3,23,2.499486
0.98,23,2.511871
0.0,23,2.525029
0.92,23,2.536765
0.85,23,2.549147
0.71,23,2.562294
0.31,23,2.576282
0.06,23,2.587521
0.76,23,2.599145
0.68,23,2.613531
0.79,23,2.626389
0.07,23,2.637668
1.05,23,2.649534
0.21,23,2.663531
0.35,23,2.678162
0.89,23,2.690538
0.19,23,2.706612
0.93,23,2.718439
0.66,23,2.733507
1.0,23,2.746527
0.74,23,2.759041
0.24,23,2.773407
0.71,23,2.784789
0.46,23,2.796038
0.04,23,2.808416
0.24,23,2.81975
1.06,23,2.830407
0.3,23,2.844592
0.28,23,2.85961
1.07,23,2.871627
1.16,23,2.883026
0.26,23,2.895766
0.36,23,2.908692
1.05,23,2.920248
0.04,23,2.931306
1.0,23,2.944916
0.07,23,2.957682
0.83,23,2.969608
1.04,23,2.981334
0.04,23,2.994843
0.19,23,3.00751
1.05,23,3.018677
0.79,23,3.031495
0.7,23,3.044161
0.74,23,3.056236
0.37,23,3.069924
0.87,23,3.083713
0.06,23,3.097383
0.91,23,3.111885
0.34,23,3.124424
0.9,23,3.137634
0.83,23,3.149002
1.12,23,3.162606
0.22,23,3.175034
1.03,23,3.18666
0.08,23,3.197483
0.23,23,3.20931
0.34,23,3.221517
0.03,23,3.234324
1.01,23,3.2537
0.95,23,3.266337
0.36,23,3.280041
0.89,23,3.292392
0.37,23,3.306954
1.53,23,4.048999
1.07,23,4.059616
0.24,23,4.071257
0.02,23,4.080993
0.87,23,4.091792
0.73,23,4.102709
0.79,23,4.113767
0.81,23,4.124444
0.19,23,4.134762
0.02,23,4.145631
0.05,23,4.159018
0.92,23,4.170518
1.02,23,4.181659
0.69,23,4.194165
1.02,23,4.20639
0.9,23,4.216412
1.0,23,4.228822
0.85,23,4.242127
0.81,23,4.253018
0.87,23,4.263665
0.81,23,4.275986
0.78,23,4.286731
1.11,23,4.297798
0.4,23,4.310868
0.94,23,4.322479
0.64,23,4.332579
0.93,23,4.34524
0.91,23,4.358468
0.84,23,4.370016
0.71,23,4.380447
0.26,23,4.391543
0.17,23,4.401618
0.76,23,4.412771
1.06,23,4.423532
0.07,23,4.432996
0.69,23,4.444635
0.8,23,4.456283
0.92,23,4.465726
0.75,23,4.477116
