#{"t_start": 1693410507.045141, "env_id": "GridDroneEnv-v0"}
r,l,t
0.07,42,0.023926
0.01,42,0.043815
0.23,42,0.064299
0.1,42,0.08425
0.1,42,0.104282
0.03,42,0.12553
0.05,42,0.146633
0.05,42,0.168623
0.13,42,0.187595
0.01,42,0.208456
0.13,42,0.229815
0.09,42,0.249032
0.06,42,0.268451
0.17,42,0.287519
0.25,42,0.309283
0.17,42,0.329449
0.12,42,0.349647
0.07,42,0.369403
0.25,42,0.388504
0.76,42,0.409065
0.06,42,0.427426
0.71,42,0.44739
0.15,42,0.469067
0.02,42,0.51292
0.12,42,0.532703
0.18,42,0.553383
0.06,42,0.573286
0.05,42,0.592917
0.13,42,0.612072
0.14,42,0.631034
0.0,42,0.651707
0.05,42,0.671491
0.21,42,0.690667
0.01,42,0.709434
0.12,42,0.728558
0.05,42,0.747073
0.08,42,0.767962
0.03,42,0.78819
0.02,42,0.80732
0.11,42,0.826449
0.1,42,0.846128
0.2,42,0.865177
0.1,42,0.885632
0.02,42,0.905088
0.01,42,0.923659
0.15,42,0.942711
0.25,42,0.961815
0.07,42,0.985186
0.04,42,1.600806
0.01,42,1.621276
0.01,42,1.639956
0.01,42,1.658655
0.09,42,1.677364
0.2,42,1.696623
0.14,42,1.715703
0.05,42,1.736403
0.21,42,1.756262
0.03,42,1.775342
0.2,42,1.79449
0.03,42,1.812924
0.08,42,1.83188
0.16,42,1.851409
0.11,42,1.871131
0.1,42,1.890034
0.18,42,1.908445
0.08,42,1.927368
0.06,42,1.945942
0.14,42,1.964746
0.12,42,1.985291
0.16,42,2.00479
0.01,42,2.023674
0.13,42,2.045725
0.03,42,2.064815
0.17,42,2.084991
0.15,42,2.104748
0.12,42,2.124181
0.11,42,2.142753
0.02,42,2.161927
0.06,42,2.181083
0.01,42,2.200439
0.14,42,2.220591
0.15,42,2.240772
0.19,42,2.260514
0.06,42,2.278662
0.09,42,2.297121
0.26,42,2.316879
0.1,42,2.337943
0.1,42,2.35672
0.05,42,2.376022
0.08,42,2.395016
0.15,42,2.413411
0.25,42,2.433091
0.03,42,2.452697
0.06,42,2.473003
0.04,42,2.492022
0.26,42,2.514295
0.15,42,2.534384
0.11,42,3.155174
0.14,42,3.175974
0.12,42,3.195695
0.1,42,3.214957
0.09,42,3.236133
0.09,42,3.255358
0.06,42,3.274177
0.09,42,3.29368
0.24,42,3.313247
0.17,42,3.33438
0.15,42,3.352986
0.1,42,3.372232
0.1,42,3.392694
0.05,42,3.411937
0.1,42,3.431634
0.03,42,3.450567
0.09,42,3.470713
0.09,42,3.489448
0.09,42,3.508453
0.24,42,3.527693
0.12,42,3.54584
0.24,42,3.565295
0.03,42,3.589211
0.14,42,3.60861
0.01,42,3.627898
0.04,42,3.646493
0.09,42,3.666466
0.14,42,3.687077
0.04,42,3.706541
0.04,42,3.72617
0.16,42,3.745886
0.01,42,3.764993
0.31,42,3.785373
0.05,42,3.804691
0.1,42,3.82397
0.23,42,3.842939
0.1,42,3.861731
0.22,42,3.880745
0.19,42,3.901125
0.02,42,3.921064
0.02,42,3.940436
0.13,42,3.959885
0.1,42,3.978445
0.05,42,3.998025
0.04,42,4.018213
0.14,42,4.04042
0.09,42,4.059653
0.06,42,4.07851
0.0,42,4.09751
0.01,42,4.719208
0.04,42,4.741166
0.03,42,4.759796
0.1,42,4.779211
0.2,42,4.798237
0.04,42,4.818764
0.13,42,4.838763
0.17,42,4.858185
0.02,42,4.877326
0.02,42,4.896676
0.22,42,4.916172
0.0,42,4.935871
0.3,42,4.955051
0.13,42,4.973862
0.18,42,4.992657
0.14,42,5.012261
0.09,42,5.030706
0.03,42,5.050992
0.02,42,5.070691
0.02,42,5.089788
0.05,42,5.111882
0.05,42,5.131088
0.22,42,5.151921
0.15,42,5.171295
0.2,42,5.190691
0.04,42,5.20923
0.26,42,5.228925
0.2,42,5.248606
0.0,42,5.268114
0.05,42,5.288459
0.29,42,5.30758
0.13,42,5.327078
0.31,42,5.345625
0.09,42,5.364257
0.06,42,5.384655
0.24,42,5.403976
0.03,42,5.423371
0.05,42,5.442162
0.12,42,5.461129
0.02,42,5.479642
0.04,42,5.498859
0.72,42,5.519972
0.2,42,5.539326
0.02,42,5.558668
0.05,42,5.581341
0.01,42,5.603569
0.13,42,5.622379
0.03,42,5.641087
0.09,42,5.659702
0.05,42,6.259913
0.14,42,6.278404
0.14,42,6.297041
0.24,42,6.31748
0.06,42,6.337977
0.22,42,6.357366
0.03,42,6.3766
0.13,42,6.395078
0.13,42,6.413605
0.25,42,6.43303
0.12,42,6.453188
0.09,42,6.472016
0.05,42,6.49069
0.01,42,6.509082
0.25,42,6.528329
0.7,42,6.547115
0.13,42,6.566357
0.13,42,6.586861
0.32,42,6.606132
0.2,42,6.62868
0.05,42,6.647824
0.23,42,6.668391
0.12,42,6.688191
0.13,42,6.7073
0.15,42,6.725804
0.04,42,6.747879
0.06,42,6.768768
0.11,42,6.788067
0.35,42,6.806919
0.01,42,6.825664
0.11,42,6.844826
0.03,42,6.864508
0.25,42,6.885693
0.13,42,6.905242
0.09,42,6.924652
0.21,42,6.944293
0.02,42,6.962641
0.19,42,6.982241
0.25,42,7.004438
0.02,42,7.024214
0.01,42,7.04319
0.24,42,7.06174
0.01,42,7.080929
0.01,42,7.10512
0.09,42,7.123866
0.05,42,7.143476
0.03,42,7.162149
0.12,42,7.181244
0.04,42,7.780397
0.23,42,7.800397
0.15,42,7.820068
0.19,42,7.839551
0.21,42,7.858794
0.01,42,7.877805
0.31,42,7.896485
0.2,42,7.916193
0.25,42,7.936444
0.12,42,7.955693
0.05,42,7.974288
0.04,42,7.993943
0.2,42,8.012743
0.17,42,8.033414
0.11,42,8.054476
0.11,42,8.074148
0.25,42,8.094569
0.16,42,8.120153
0.02,42,8.144958
0.15,42,8.167455
0.03,42,8.189211
0.15,42,8.209888
0.06,42,8.229987
0.14,42,8.25045
0.1,42,8.272289
0.01,42,8.292751
0.26,42,8.313636
0.19,42,8.334441
0.15,42,8.356813
0.22,42,8.378522
0.08,42,8.399168
0.04,42,8.421556
0.19,42,8.440972
0.02,42,8.460293
0.16,42,8.478971
0.25,42,8.499753
0.16,42,8.52006
0.13,42,8.539826
0.03,42,8.558716
0.02,42,8.577485
0.11,42,8.596607
0.31,42,8.616856
0.06,42,8.640041
0.69,42,8.658909
0.17,42,8.682253
0.16,42,8.710635
0.06,42,8.738302
0.11,42,8.758757
0.17,42,8.777698
0.27,42,9.381651
0.24,42,9.40178
0.33,42,9.42183
0.16,42,9.44085
0.64,42,9.459873
0.08,42,9.478324
0.14,42,9.497958
0.24,42,9.51887
0.12,42,9.538015
0.3,42,9.557394
0.07,42,9.576214
0.17,42,9.594827
0.23,42,9.615607
0.25,42,9.636566
0.25,42,9.65588
0.26,42,9.674602
0.17,42,9.693879
0.14,42,9.717155
0.03,42,9.736976
0.19,42,9.756474
0.18,42,9.775447
0.21,42,9.794754
0.06,42,9.813729
0.13,42,9.83453
0.18,42,9.854774
0.05,42,9.873608
0.12,42,9.892398
0.23,42,9.911505
0.04,42,9.930279
0.21,42,9.951328
0.08,42,9.972256
0.14,42,9.991138
0.23,42,10.0101
0.03,42,10.029723
0.21,42,10.04944
0.28,42,10.07056
0.77,42,10.090383
0.32,42,10.109452
0.19,42,10.128698
0.01,42,10.14778
0.32,42,10.168464
0.23,42,10.191191
0.24,42,10.210362
0.26,42,10.230443
0.11,42,10.250427
0.23,42,10.271267
0.16,42,10.290206
0.07,42,10.309362
0.26,42,10.328348
0.09,42,10.923149
0.08,42,10.943629
0.11,42,10.962001
0.24,42,10.981524
0.23,42,11.002517
0.28,42,11.021382
0.12,42,11.040798
0.16,42,11.06013
0.25,42,11.079359
0.11,42,11.100199
0.15,42,11.120062
0.36,42,11.138658
0.26,42,11.157722
0.2,42,11.176248
0.07,42,11.196615
0.21,42,11.21824
0.82,42,11.245354
0.15,42,11.266662
0.18,42,11.287054
0.3,42,11.306165
0.31,42,11.325643
0.24,42,11.344394
0.91,42,11.364382
0.21,42,11.384381
0.1,42,11.403989
0.75,42,11.423691
0.16,42,11.442761
0.11,42,11.461451
0.26,42,11.480689
0.13,42,11.502508
0.32,42,11.521451
0.17,42,11.54062
0.14,42,11.559052
0.13,42,11.578296
0.13,42,11.598266
0.17,42,11.61901
0.17,42,11.638232
0.78,42,11.657163
0.27,42,11.676566
0.24,42,11.704288
0.19,42,11.723415
0.24,42,11.742604
0.23,42,11.76193
0.16,42,11.781668
0.29,42,11.802227
0.32,42,11.821685
0.32,42,11.840344
0.17,42,11.859645
0.05,42,11.878405
0.13,42,12.504032
0.83,42,12.526594
0.01,42,12.545048
0.76,42,12.564404
0.84,42,12.5855
0.13,42,12.604943
0.26,42,12.624454
0.3,42,12.643091
0.09,42,12.661557
0.22,42,12.681468
0.23,42,12.702053
0.19,42,12.721248
0.96,42,12.740392
0.96,42,12.759462
0.36,42,12.787547
0.23,42,12.806421
0.2,42,12.825949
0.23,42,12.844873
0.78,42,12.864068
0.18,42,12.884675
0.28,42,12.904725
0.23,42,12.923447
0.16,42,12.942844
0.82,42,12.961406
0.12,42,12.980677
0.12,42,13.00053
0.17,42,13.02066
0.18,42,13.039549
0.14,42,13.058689
0.25,42,13.077481
0.26,42,13.097625
0.19,42,13.118263
0.22,42,13.137737
0.1,42,13.156249
0.1,42,13.175497
0.29,42,13.194229
0.85,42,13.213821
0.19,42,13.234562
0.23,42,13.261849
0.22,42,13.281966
0.18,42,13.301891
0.21,42,13.32098
0.1,42,13.340112
0.15,42,13.359324
0.33,42,13.377976
0.04,42,13.398549
0.17,42,13.419498
0.22,42,13.43924
0.11,42,14.034294
0.09,42,14.054807
0.84,42,14.073712
0.84,42,14.092664
0.21,42,14.111754
0.3,42,14.1311
0.83,42,14.151621
0.77,42,14.17054
0.83,42,14.189462
0.22,42,14.209229
0.84,42,14.229666
0.3,42,14.249301
0.79,42,14.269943
0.86,42,14.288615
0.78,42,14.3155
0.34,42,14.335951
0.25,42,14.355614
0.09,42,14.374569
0.23,42,14.393717
0.83,42,14.412013
0.22,42,14.431818
0.24,42,14.461242
0.14,42,14.488723
0.28,42,14.511752
0.15,42,14.531507
0.24,42,14.551909
