#{"t_start": 1693257395.475008, "env_id": "GridRoadEnv-v0"}
r,l,t
0.47,33,0.018124
1.17,33,0.033637
0.66,33,0.047522
0.66,33,0.059731
1.16,33,0.073985
1.21,33,0.086462
0.63,33,0.100318
1.21,33,0.114486
0.64,33,0.12813
0.65,33,0.140111
0.52,33,0.153825
1.19,33,0.168112
0.59,33,0.18197
0.54,33,0.194237
0.62,33,0.20778
0.48,33,0.221698
0.54,33,0.235489
1.2,33,0.247497
0.56,33,0.260759
0.49,33,0.274312
0.54,33,0.287509
1.21,33,0.300708
0.63,33,0.31274
0.66,33,0.325956
0.47,33,0.339493
0.62,33,0.352955
0.63,33,0.365171
1.19,33,0.378502
0.53,33,0.39183
0.63,33,0.405144
0.58,33,0.439628
0.62,33,0.453218
0.54,33,0.465422
0.48,33,0.478802
0.54,33,0.49236
1.17,33,0.505783
0.52,33,0.518894
0.41,33,0.531893
0.54,33,0.545247
1.84,33,0.559108
0.57,33,0.572428
1.21,33,0.585613
1.2,33,0.59839
1.21,33,0.6119
0.47,33,0.625271
1.74,33,0.638855
1.23,33,0.651254
0.66,33,0.665478
0.65,33,0.679443
1.06,33,0.693058
0.46,33,0.706486
1.2,33,0.718917
1.28,33,0.732035
0.58,33,0.745382
0.57,33,0.758893
0.61,33,0.772319
1.24,33,0.784641
1.18,33,0.798026
1.74,33,0.811637
0.47,33,0.825048
1.28,33,0.844911
0.5,33,0.858469
0.54,33,1.487168
1.18,33,1.499066
0.59,33,1.51261
1.95,33,1.526247
0.68,33,1.540304
1.28,33,1.552664
1.12,33,1.566106
0.59,33,1.580148
1.15,33,1.593696
1.15,33,1.607581
0.53,33,1.621422
1.95,33,1.634113
1.27,33,1.647703
0.61,33,1.661782
1.2,33,1.67509
0.64,33,1.688682
1.22,33,1.701068
1.28,33,1.715021
0.6,33,1.729107
0.44,33,1.742829
1.23,33,1.758078
1.23,33,1.772111
0.52,33,1.786457
1.27,33,1.800094
0.65,33,1.81446
0.56,33,1.828384
1.07,33,1.842202
0.64,33,1.855372
0.55,33,1.876276
0.6,33,1.890433
0.61,33,1.903615
0.63,33,1.916039
1.21,33,1.929828
0.55,33,1.943396
1.05,33,1.957004
1.3,33,1.970485
1.3,33,1.990066
1.16,33,2.014019
0.64,33,2.02803
0.4,33,2.043336
0.58,33,2.060946
1.17,33,2.075673
1.31,33,2.089694
1.29,33,2.103672
1.27,33,2.117777
1.97,33,2.130843
1.2,33,2.144914
0.66,33,2.159729
0.54,33,2.174276
0.62,33,2.188104
0.69,33,2.202979
1.22,33,2.221519
1.16,33,2.237864
0.55,33,2.251449
0.57,33,2.264281
0.55,33,2.278648
1.22,33,2.292798
1.16,33,2.306693
0.5,33,2.320278
1.31,33,2.341117
1.32,33,2.354598
1.19,33,2.369236
0.59,33,3.014897
1.14,33,3.028659
1.34,33,3.042187
0.63,33,3.055215
0.5,33,3.067328
1.33,33,3.081305
0.48,33,3.095173
0.6,33,3.107258
1.33,33,3.120215
1.29,33,3.133789
1.17,33,3.14597
0.49,33,3.159863
1.33,33,3.173005
0.61,33,3.185109
1.19,33,3.198372
1.09,33,3.212471
1.31,33,3.2256
1.17,33,3.238492
0.64,33,3.250875
0.47,33,3.265856
1.32,33,3.278631
1.21,33,3.292177
1.25,33,3.305602
0.53,33,3.319525
1.4,33,3.332822
1.92,33,3.345748
1.15,33,3.359205
0.61,33,3.383934
1.3,33,3.401852
0.71,33,3.421665
0.65,33,3.441134
1.89,33,3.459273
1.15,33,3.479529
1.86,33,3.49782
0.7,33,3.512015
1.84,33,3.526676
0.52,33,3.541361
1.21,33,3.555174
0.56,33,3.567932
1.25,33,3.581937
1.17,33,3.595715
0.58,33,3.610203
1.28,33,3.624307
0.67,33,3.63884
1.29,33,3.651936
1.21,33,3.666045
1.26,33,3.683508
1.83,33,3.701402
1.21,33,3.716941
1.69,33,3.731218
1.22,33,3.745416
0.61,33,3.759184
1.15,33,3.773022
1.23,33,3.786096
1.32,33,3.799065
0.66,33,3.81417
1.28,33,3.827955
1.11,33,3.848509
1.15,33,3.862775
1.3,33,3.879182
1.21,33,3.89382
0.56,33,3.908185
1.27,33,4.625079
0.67,33,4.638694
1.11,33,4.651078
1.14,33,4.664638
1.84,33,4.67844
1.16,33,4.691823
1.14,33,4.706568
1.28,33,4.720036
0.44,33,4.732593
0.55,33,4.746133
0.56,33,4.759853
1.27,33,4.773218
1.26,33,4.787531
0.66,33,4.799889
1.2,33,4.812891
1.11,33,4.826625
1.26,33,4.840359
1.3,33,4.853701
1.17,33,4.866271
1.95,33,4.879609
1.25,33,4.893688
1.94,33,4.908151
1.28,33,4.922096
1.12,33,4.935224
1.14,33,4.948893
1.91,33,4.962725
0.66,33,4.987146
1.28,33,5.011559
0.6,33,5.026241
1.91,33,5.039737
1.08,33,5.052397
1.23,33,5.064878
1.29,33,5.078
1.18,33,5.091841
1.17,33,5.104779
1.28,33,5.118443
1.89,33,5.13207
1.92,33,5.145562
0.54,33,5.159718
1.15,33,5.172348
1.26,33,5.185755
1.75,33,5.199754
1.14,33,5.213471
1.18,33,5.226858
0.63,33,5.241308
1.16,33,5.253695
1.86,33,5.26738
1.26,33,5.282137
1.3,33,5.298388
1.85,33,5.315183
1.06,33,5.328922
1.32,33,5.345631
1.17,33,5.358418
1.21,33,5.371008
0.51,33,5.38507
1.18,33,5.39823
0.7,33,5.418203
1.34,33,5.431317
0.57,33,5.445095
1.19,33,5.457886
1.26,33,5.470746
1.21,33,5.484426
1.22,33,6.064851
1.35,33,6.078853
1.81,33,6.092116
1.13,33,6.104402
1.31,33,6.118183
1.18,33,6.131855
1.28,33,6.144296
0.48,33,6.158273
1.19,33,6.172992
1.18,33,6.185388
1.2,33,6.19936
1.07,33,6.214038
1.22,33,6.227926
1.12,33,6.2419
1.15,33,6.255003
1.9,33,6.26863
1.17,33,6.282939
1.26,33,6.29723
1.2,33,6.311485
0.57,33,6.32461
1.05,33,6.338809
1.87,33,6.35323
1.22,33,6.367024
0.66,33,6.379988
1.25,33,6.402648
1.26,33,6.416252
1.23,33,6.428726
1.97,33,6.442754
1.18,33,6.456431
1.26,33,6.469963
1.25,33,6.48251
1.23,33,6.49784
1.14,33,6.511454
1.17,33,6.525345
1.25,33,6.538663
1.06,33,6.55155
1.24,33,6.565168
1.22,33,6.579587
0.64,33,6.59413
1.17,33,6.6079
1.23,33,6.622452
1.27,33,6.641074
1.19,33,6.659631
1.21,33,6.682519
1.31,33,6.699578
1.23,33,6.7182
1.22,33,6.733599
1.16,33,6.747183
1.08,33,6.761082
1.25,33,6.775206
1.26,33,6.789102
1.19,33,6.802037
1.04,33,6.81516
1.18,33,6.829241
1.86,33,6.842774
1.17,33,6.862924
1.24,33,6.876227
1.21,33,6.889353
1.32,33,6.902466
1.31,33,6.915478
2.04,33,6.929041
1.27,33,6.942216
0.63,33,7.656917
1.27,33,7.671245
1.25,33,7.684968
1.22,33,7.698871
1.2,33,7.711955
1.31,33,7.7256
1.24,33,7.739716
1.2,33,7.753074
1.36,33,7.765517
1.2,33,7.77903
1.31,33,7.79206
1.87,33,7.80511
1.2,33,7.818085
1.25,33,7.830682
1.3,33,7.843929
1.25,33,7.857332
1.33,33,7.87082
1.24,33,7.884047
1.3,33,7.896531
1.27,33,7.910561
1.25,33,7.923892
1.16,33,7.937013
1.27,33,7.949805
1.13,33,7.966231
1.25,33,7.978311
1.39,33,7.999003
1.94,33,8.016726
1.37,33,8.02929
1.02,33,8.047009
1.08,33,8.060965
1.24,33,8.074752
1.25,33,8.08692
1.16,33,8.100158
1.32,33,8.113867
1.25,33,8.12714
1.23,33,8.140243
0.49,33,8.152136
1.26,33,8.165923
1.17,33,8.179565
1.19,33,8.192641
1.29,33,8.205489
1.25,33,8.218393
1.29,33,8.231725
1.19,33,8.245197
1.9,33,8.25842
1.12,33,8.270356
1.29,33,8.283648
1.24,33,8.296933
1.17,33,8.310136
1.17,33,8.32343
1.21,33,8.335483
1.24,33,8.348764
1.25,33,8.362489
1.2,33,8.382207
1.23,33,8.395706
1.22,33,8.409313
1.26,33,8.422502
1.35,33,8.43615
1.26,33,8.449445
1.84,33,8.462822
1.16,33,8.476325
1.8,33,8.488954
1.2,33,9.073247
0.6,33,9.086772
1.19,33,9.100044
1.27,33,9.113123
1.85,33,9.126027
1.31,33,9.139221
1.87,33,9.152699
1.32,33,9.165395
1.24,33,9.179209
1.14,33,9.192161
1.21,33,9.207355
1.24,33,9.221674
1.19,33,9.234487
1.21,33,9.247381
1.73,33,9.260353
1.27,33,9.273689
1.18,33,9.286713
1.42,33,9.298916
1.18,33,9.312241
1.33,33,9.325566
1.31,33,9.33897
1.19,33,9.358574
1.26,33,9.372494
1.29,33,9.385973
1.26,33,9.398192
1.24,33,9.412779
1.36,33,9.426201
1.29,33,9.439468
1.31,33,9.4525
1.18,33,9.465195
1.31,33,9.478848
1.27,33,9.492054
1.21,33,9.505547
1.26,33,9.517766
1.18,33,9.53087
1.23,33,9.54441
1.35,33,9.55803
1.2,33,9.571238
1.19,33,9.583279
1.21,33,9.596675
1.25,33,9.609684
1.26,33,9.623687
1.23,33,9.636555
1.24,33,9.648955
1.24,33,9.665223
1.32,33,9.682549
1.17,33,9.700857
1.94,33,9.718305
1.31,33,9.735702
1.25,33,9.749209
1.24,33,9.76231
1.22,33,9.775476
1.24,33,9.792203
1.17,33,9.805548
1.25,33,9.817473
1.3,33,9.831116
1.23,33,9.844484
1.06,33,9.857769
1.31,33,9.870761
1.25,33,9.88271
1.24,33,9.896012
1.23,33,9.909871
1.19,33,10.486807
1.76,33,10.500087
1.28,33,10.513067
1.18,33,10.52613
1.29,33,10.539334
1.3,33,10.551731
1.29,33,10.564996
1.35,33,10.578075
0.71,33,10.591367
1.27,33,10.604572
1.24,33,10.616616
1.21,33,10.630027
1.24,33,10.643562
1.33,33,10.657238
1.26,33,10.670373
1.21,33,10.68272
1.16,33,10.696346
1.25,33,10.709351
1.23,33,10.722142
1.3,33,10.734481
1.29,33,10.756119
1.3,33,10.769764
1.3,33,10.781922
1.1,33,10.795535
1.15,33,10.809092
1.16,33,10.822535
1.25,33,10.835897
1.89,33,10.848433
1.32,33,10.86246
1.29,33,10.875638
1.75,33,10.888632
1.3,33,10.901418
0.65,33,10.914871
1.3,33,10.928951
1.21,33,10.941873
1.34,33,10.955535
1.32,33,10.968908
1.24,33,10.982067
1.22,33,11.004074
1.29,33,11.025225
1.28,33,11.038656
1.29,33,11.050854
1.22,33,11.063685
1.28,33,11.076833
1.19,33,11.089822
1.95,33,11.10341
1.94,33,11.115922
1.27,33,11.129191
1.26,33,11.143836
1.13,33,11.156939
1.16,33,11.176716
2.01,33,11.18992
1.14,33,11.203021
1.21,33,11.214995
1.28,33,11.228333
1.02,33,11.241573
1.29,33,11.254751
1.3,33,11.268002
1.85,33,11.28086
1.16,33,11.29396
1.23,33,11.307407
1.18,33,11.320247
1.19,33,11.88194
2.0,33,11.895267
1.32,33,11.91055
1.27,33,11.924463
1.92,33,11.937784
1.25,33,11.950941
1.33,33,11.963925
1.2,33,11.976469
1.33,33,11.994594
1.23,33,12.015902
1.18,33,12.029227
1.22,33,12.042726
1.31,33,12.056449
1.77,33,12.068314
1.29,33,12.081756
1.26,33,12.095324
1.2,33,12.108158
