#{"t_start": 1693566184.1566072, "env_id": "GridRoadEnv-v0"}
r,l,t
0.48,33,0.019335
1.04,33,0.036126
0.36,33,0.053273
1.0,33,0.067418
1.09,33,0.085755
1.12,33,0.102781
1.33,33,0.118413
0.36,33,0.134348
1.17,33,0.150613
1.03,33,0.166805
0.4,33,0.182194
0.39,33,0.198773
0.4,33,0.214666
0.43,33,0.230239
0.28,33,0.246799
0.35,33,0.263861
1.1,33,0.280319
0.37,33,0.297291
0.31,33,0.312514
0.51,33,0.328167
1.14,33,0.343941
1.06,33,0.35885
1.14,33,0.374137
1.15,33,0.390684
0.39,33,0.406226
1.26,33,0.421958
0.35,33,0.437624
1.14,33,0.453252
0.47,33,0.468413
1.02,33,0.483966
1.18,33,0.521928
0.44,33,0.536962
0.28,33,0.552287
0.51,33,0.567578
1.07,33,0.583629
1.01,33,0.599298
0.52,33,0.614662
0.34,33,0.629644
1.01,33,0.643117
0.98,33,0.658322
1.23,33,0.673321
1.04,33,0.68831
0.33,33,0.703307
0.52,33,0.718308
0.36,33,0.733783
0.21,33,0.749341
0.43,33,0.76449
0.34,33,0.779711
0.27,33,0.793933
0.39,33,0.808724
0.45,33,0.824123
0.6,33,0.839582
0.41,33,0.854594
0.96,33,0.869849
1.13,33,0.885015
0.43,33,0.900237
0.37,33,0.915714
0.3,33,0.931136
0.43,33,0.946149
1.21,33,0.960615
0.42,33,0.981386
0.3,33,0.997234
1.11,33,1.673841
1.01,33,1.687096
0.38,33,1.702243
1.0,33,1.717771
0.32,33,1.732553
1.05,33,1.746539
1.11,33,1.763021
0.4,33,1.77909
0.48,33,1.794436
0.98,33,1.808518
0.34,33,1.824569
0.39,33,1.840237
0.43,33,1.855138
0.54,33,1.871045
0.43,33,1.886618
0.87,33,1.901546
0.44,33,1.917067
0.42,33,1.931714
0.3,33,1.949311
0.99,33,1.966581
1.14,33,1.984912
0.46,33,2.000644
0.49,33,2.016243
1.02,33,2.032137
0.49,33,2.047867
1.01,33,2.062904
1.19,33,2.081646
1.24,33,2.101962
1.04,33,2.119937
0.49,33,2.134992
0.51,33,2.150727
0.47,33,2.166794
1.08,33,2.181946
1.15,33,2.197147
0.45,33,2.212025
0.27,33,2.226851
1.15,33,2.243376
0.43,33,2.262029
1.08,33,2.277368
0.57,33,2.293653
0.37,33,2.308767
0.7,33,2.324156
1.15,33,2.339567
1.26,33,2.355223
1.06,33,2.370557
1.1,33,2.385924
0.37,33,2.401098
1.06,33,2.416674
1.03,33,2.432338
0.45,33,2.447807
1.16,33,2.462985
1.09,33,2.477726
1.03,33,2.493044
0.33,33,2.508216
0.29,33,2.523595
0.46,33,2.538793
0.49,33,2.556436
1.08,33,2.572162
0.26,33,2.588013
0.94,33,2.607171
0.54,33,2.622697
1.15,33,2.638227
0.38,33,3.302716
0.33,33,3.317722
0.32,33,3.332564
1.08,33,3.347905
1.15,33,3.363013
0.55,33,3.377226
0.58,33,3.393744
1.1,33,3.408677
1.07,33,3.424058
0.49,33,3.439296
0.5,33,3.45454
0.4,33,3.46989
1.05,33,3.484974
0.59,33,3.500312
0.46,33,3.515993
1.04,33,3.531859
1.1,33,3.546864
0.52,33,3.561869
1.15,33,3.575883
1.78,33,3.590956
1.05,33,3.606206
1.01,33,3.621448
1.06,33,3.636768
1.14,33,3.652512
0.46,33,3.667505
0.36,33,3.682519
0.99,33,3.697476
1.18,33,3.716575
1.19,33,3.731763
0.37,33,3.746978
1.2,33,3.762152
0.47,33,3.776539
0.35,33,3.791839
1.27,33,3.807361
1.02,33,3.822624
1.1,33,3.837723
1.1,33,3.853064
0.29,33,3.867652
1.13,33,3.882689
0.43,33,3.898585
0.34,33,3.914044
0.4,33,3.928449
0.98,33,3.943352
1.16,33,3.958117
1.07,33,3.973477
1.11,33,3.988528
1.16,33,4.004278
1.18,33,4.019228
1.08,33,4.034522
1.0,33,4.04986
0.49,33,4.065184
0.53,33,4.080059
0.48,33,4.093876
1.14,33,4.109249
1.03,33,4.123972
1.06,33,4.13926
0.4,33,4.155151
1.07,33,4.178209
0.45,33,4.196368
1.08,33,4.214414
0.28,33,4.229314
0.92,33,4.244412
1.02,33,4.90576
1.19,33,4.920715
0.33,33,4.935684
1.1,33,4.951417
1.11,33,4.967005
1.18,33,4.982283
1.2,33,4.99794
1.02,33,5.012866
1.08,33,5.027246
0.51,33,5.042807
0.36,33,5.057944
1.14,33,5.07318
0.29,33,5.087873
0.37,33,5.103173
1.21,33,5.118244
1.2,33,5.133459
1.06,33,5.149204
1.23,33,5.164445
0.51,33,5.178932
1.1,33,5.192936
1.67,33,5.209445
1.08,33,5.224786
0.45,33,5.240257
1.17,33,5.256154
1.18,33,5.271647
0.4,33,5.286787
0.43,33,5.309952
1.08,33,5.325282
0.44,33,5.340652
1.12,33,5.356281
1.13,33,5.371401
1.17,33,5.386968
1.03,33,5.402886
1.03,33,5.417855
0.34,33,5.433209
4.05,12,5.438479
0.38,33,5.453712
1.1,33,5.468914
0.31,33,5.483569
1.13,33,5.498971
0.34,33,5.514008
1.06,33,5.529041
0.97,33,5.543804
1.15,33,5.558873
1.03,33,5.574367
1.06,33,5.590218
1.19,33,5.60582
1.11,33,5.621866
1.23,33,5.637022
1.1,33,5.65209
1.1,33,5.667076
1.02,33,5.682385
1.06,33,5.697197
0.47,33,5.7123
0.97,33,5.727324
1.3,33,5.742348
1.13,33,5.757967
0.95,33,5.782991
1.09,33,5.798183
1.08,33,5.813505
0.49,33,5.828212
1.18,33,5.843199
3.62,26,5.855916
1.25,33,6.523924
0.98,33,6.538777
1.09,33,6.553911
1.05,33,6.568892
1.07,33,6.597451
0.46,33,6.634017
1.1,33,6.654104
1.11,33,6.670918
1.05,33,6.685811
1.09,33,6.701256
0.38,33,6.716859
0.61,33,6.7323
1.06,33,6.747697
1.03,33,6.761972
1.24,33,6.777038
1.27,33,6.791808
1.09,33,6.806773
0.98,33,6.822493
0.99,33,6.837648
1.16,33,6.853079
1.09,33,6.868133
1.71,33,6.883365
1.12,33,6.898587
0.43,33,6.913595
1.73,33,6.936151
0.99,33,6.951769
1.04,33,6.967129
0.96,33,6.983106
0.98,33,6.998991
0.36,33,7.013925
1.13,33,7.027368
1.06,33,7.041358
1.06,33,7.055963
1.83,33,7.070337
0.4,33,7.085701
1.83,33,7.101022
1.06,33,7.116557
1.2,33,7.132108
0.43,33,7.146488
1.17,33,7.160735
0.37,33,7.175059
1.04,33,7.18954
1.15,33,7.204138
1.02,33,7.218972
1.01,33,7.234026
1.02,33,7.249243
1.15,33,7.264535
1.24,33,7.279141
1.14,33,7.293524
0.54,33,7.308236
1.1,33,7.323147
1.0,33,7.338127
1.01,33,7.353293
0.96,33,7.36846
1.1,33,7.390735
0.99,33,7.405634
0.39,33,7.420669
1.1,33,7.435297
1.11,33,7.449583
0.93,33,7.464184
0.32,33,7.479179
1.21,33,7.493961
1.01,33,8.146802
1.12,33,8.162305
0.32,33,8.176772
0.98,33,8.191395
1.09,33,8.20653
1.15,33,8.221562
1.23,33,8.237066
1.11,33,8.252809
1.2,33,8.267691
1.12,33,8.282514
0.34,33,8.297043
1.11,33,8.312119
1.12,33,8.326419
1.07,33,8.340494
1.01,33,8.354968
1.07,33,8.369577
1.13,33,8.384387
1.17,33,8.400209
1.02,33,8.415278
1.71,33,8.430816
0.9,33,8.445475
1.19,33,8.460193
1.04,33,8.473932
0.46,33,8.493707
0.38,33,8.507888
1.64,33,8.522198
0.94,33,8.536816
1.04,33,8.55232
1.2,33,8.566963
1.0,33,8.582081
1.06,33,8.597196
0.97,33,8.61184
1.8,33,8.625819
1.11,33,8.63983
1.0,33,8.655859
0.4,33,8.671459
1.06,33,8.687128
1.17,33,8.702404
1.12,33,8.71822
1.04,33,8.733699
0.96,33,8.748369
0.42,33,8.763397
1.74,33,8.778448
1.72,33,8.792729
1.06,33,8.808114
1.03,33,8.823036
1.1,33,8.838696
1.09,33,8.853925
0.32,33,8.869382
1.08,33,8.885468
1.12,33,8.901078
1.02,33,8.916774
0.4,33,8.932988
0.99,33,8.952455
1.02,33,8.968061
1.06,33,8.984034
1.15,33,9.000068
1.07,33,9.016183
0.96,33,9.03139
0.99,33,9.046041
1.77,33,9.061584
0.95,33,9.075882
1.0,33,9.79437
1.17,33,9.809744
1.08,33,9.82458
1.04,33,9.839422
1.25,33,9.854837
0.89,33,9.871188
1.11,33,9.886944
1.26,33,9.901771
1.03,33,9.917803
1.02,33,9.933276
1.01,33,9.947831
0.9,33,9.96229
1.14,33,9.977333
0.96,33,9.992023
1.12,33,10.006226
4.18,32,10.020054
1.14,33,10.035322
1.07,33,10.050061
0.99,33,10.065346
1.08,33,10.08004
1.23,33,10.095996
1.75,33,10.119457
1.04,33,10.13522
1.04,33,10.150988
1.2,33,10.166097
1.14,33,10.181107
1.07,33,10.195935
1.12,33,10.211682
1.09,33,10.226538
1.13,33,10.241516
1.0,33,10.256125
1.01,33,10.27041
1.06,33,10.286278
0.96,33,10.301786
1.04,33,10.317015
1.09,33,10.332323
1.01,33,10.346774
1.24,33,10.362288
1.26,33,10.378505
1.01,33,10.395492
1.0,33,10.410452
1.13,33,10.425889
1.74,33,10.440449
1.65,33,10.455158
0.4,33,10.470721
1.22,33,10.486783
0.93,33,10.513581
1.1,33,10.541939
1.02,33,10.560879
0.92,33,10.577782
1.15,33,10.593818
4.08,18,10.603844
1.06,33,10.631613
1.1,33,10.647213
1.07,33,10.663175
1.02,33,10.679012
0.42,33,10.694167
1.04,33,10.70922
1.8,33,10.724841
1.58,33,10.739921
0.95,33,10.755523
1.02,33,10.771075
0.97,33,11.493989
1.12,33,11.509386
1.0,33,11.525841
0.99,33,11.542258
1.02,33,11.557244
1.04,33,11.573531
0.99,33,11.588652
0.86,33,11.603106
0.94,33,11.617135
1.09,33,11.632357
1.04,33,11.647054
1.18,33,11.661503
0.23,33,11.675997
0.97,33,11.691054
1.07,33,11.705956
1.07,33,11.720568
0.97,33,11.734282
0.4,33,11.749604
1.08,33,11.764433
1.14,33,11.779142
1.02,33,11.797057
0.48,33,11.812029
1.1,33,11.827213
1.08,33,11.842097
1.25,33,11.856551
1.08,33,11.871634
0.35,33,11.886946
1.64,33,11.903277
1.13,33,11.918254
0.45,33,11.934007
0.94,33,11.949182
3.68,26,11.961882
1.03,33,11.977017
1.03,33,11.992633
1.02,33,12.008124
1.09,33,12.023307
1.12,33,12.039159
0.91,33,12.053567
1.07,33,12.068579
1.02,33,12.084815
1.08,33,12.10646
1.04,33,12.126709
1.2,33,12.146835
1.9,33,12.164409
1.1,33,12.180305
1.07,33,12.198365
0.95,33,12.216997
1.18,33,12.235061
1.0,33,12.250749
1.01,33,12.266582
1.07,33,12.284846
0.98,33,12.311776
1.13,33,12.328287
0.94,33,12.344629
1.08,33,12.361951
1.05,33,12.378675
0.45,33,12.395025
0.93,33,12.414528
0.29,33,12.435355
0.82,33,12.451996
1.14,33,12.472717
4.15,14,12.47962
1.14,33,12.496162
1.15,33,13.32077
1.1,33,13.333502
1.1,33,13.345872
1.11,33,13.358213
1.11,33,13.370746
0.24,33,13.38308
0.96,33,13.396274
1.03,33,13.409166
1.72,33,13.421747
1.06,33,13.434241
4.11,16,13.440809
0.97,33,13.452977
1.09,33,13.465413
1.0,33,13.478818
1.0,33,13.491638
0.98,33,13.503958
1.15,33,13.516063
1.08,33,13.529178
1.08,33,13.542945
1.09,33,13.561591
1.07,33,13.576083
1.09,33,13.591618
0.48,33,13.607896
1.01,33,13.622194
1.03,33,13.637816
1.02,33,13.657155
1.0,33,13.675936
0.89,33,13.695233
1.03,33,13.712636
1.11,33,13.727297
1.02,33,13.744017
1.05,33,13.761938
0.94,33,13.77705
1.05,33,13.791226
1.03,33,13.806486
0.89,33,13.822
1.09,33,13.837494
1.06,33,13.853105
1.21,33,13.870956
1.15,33,13.888885
4.16,21,13.9013
1.19,33,13.915091
1.08,33,13.932442
0.98,33,13.947419
1.22,33,13.962114
0.96,33,13.974589
0.92,33,13.987493
0.93,33,13.999641
1.03,33,14.012463
0.97,33,14.025432
0.52,33,14.041943
1.03,33,14.055461
1.1,33,14.068608
1.13,33,14.081397
1.26,33,14.094738
0.97,33,14.1084
1.14,33,14.124743
1.04,33,14.144796
0.95,33,14.163048
1.05,33,14.183571
0.92,33,14.204565
0.86,33,14.227782
1.17,33,14.246914
0.98,33,15.053576
1.22,33,15.067172
1.16,33,15.081583
1.0,33,15.098651
1.03,33,15.113639
1.08,33,15.1272
1.08,33,15.141935
1.01,33,15.157015
0.97,33,15.170602
1.01,33,15.183679
1.03,33,15.197456
1.08,33,15.21148
1.28,33,15.226298
1.02,33,15.239519
0.94,33,15.253372
1.11,33,15.266315
1.09,33,15.279634
1.13,33,15.295421
0.94,33,15.30818
1.11,33,15.321264
1.12,33,15.334079
1.18,33,15.35057
1.61,33,15.364553
1.14,33,15.381226
1.77,33,15.397234
0.98,33,15.412318
0.37,33,15.427263
0.37,33,15.442371
1.01,33,15.458002
1.09,33,15.472522
1.19,33,15.486877
0.98,33,15.502218
1.05,33,15.520408
0.95,33,15.535393
1.11,33,15.547998
1.14,33,15.560967
0.92,33,15.573918
1.02,33,15.587067
4.05,12,15.592075
1.1,33,15.6049
1.07,33,15.617716
1.01,33,15.630293
4.2,22,15.639703
0.45,33,15.652202
1.14,33,15.664673
1.07,33,15.677779
1.09,33,15.692627
1.17,33,15.712779
1.74,33,15.738237
1.04,33,15.76438
0.91,33,15.785177
1.19,33,15.808424
0.88,33,15.828369
0.91,33,15.84897
4.03,12,15.858523
0.56,33,15.883026
1.1,33,15.908029
1.13,33,15.927548
1.71,33,15.950026
1.01,33,15.969762
1.14,33,15.985684
1.09,33,16.002753
1.12,33,16.017434
1.05,33,16.033901
1.14,33,17.037867
1.09,33,17.060141
0.91,33,17.085041
1.02,33,17.105824
0.54,33,17.12413
1.11,33,17.141483
0.33,33,17.161867
1.62,33,17.183397
1.01,33,17.20403
1.65,33,17.221307
1.0,33,17.23893
0.99,33,17.260726
1.04,33,17.282751
0.98,33,17.307575
0.98,33,17.325968
0.92,33,17.3506
1.17,33,17.367943
1.0,33,17.384155
0.95,33,17.398013
1.59,33,17.416149
0.86,33,17.431225
1.12,33,17.447286
1.09,33,17.461606
1.26,33,17.476221
1.0,33,17.494284
1.03,33,17.510408
0.99,33,17.527272
0.37,33,17.541214
0.99,33,17.555785
1.07,33,17.570492
0.37,33,17.588479
0.98,33,17.603082
1.03,33,17.616527
0.98,33,17.631609
1.15,33,17.645227
0.97,33,17.659351
1.2,33,17.674716
1.08,33,17.690229
0.92,33,17.708858
0.99,33,17.727787
4.12,33,17.744987
0.93,33,17.760987
4.28,27,17.773155
1.11,33,17.786865
4.08,27,17.800549
1.12,33,17.817189
0.38,33,17.845244
0.95,33,17.861655
0.89,33,17.882606
0.85,33,17.904867
4.16,25,17.925016
1.0,33,17.94703
1.89,33,17.965231
1.01,33,17.982812
1.19,33,18.000876
1.23,33,18.017927
0.47,33,18.037941
1.08,33,18.056485
0.92,33,18.074727
1.02,33,18.094357
0.89,33,18.111502
1.04,33,18.128349
4.06,12,18.135603
1.04,33,19.023443
4.06,22,19.034115
1.18,33,19.047288
0.95,33,19.061582
1.12,33,19.075447
1.05,33,19.089645
1.82,33,19.106072
1.07,33,19.119111
1.26,33,19.133922
1.07,33,19.148427
1.22,33,19.165921
1.14,33,19.182139
0.99,33,19.199325
1.11,33,19.21374
1.19,33,19.228812
1.82,33,19.249273
1.02,33,19.264576
1.07,33,19.279894
1.16,33,19.294488
4.12,23,19.304083
1.87,33,19.317992
1.04,33,19.332146
1.07,33,19.345788
4.22,27,19.358711
1.17,33,19.373781
0.89,33,19.386889
0.89,33,19.400701
0.88,33,19.414281
1.05,33,19.428949
1.87,33,19.442801
1.12,33,19.456017
4.06,13,19.46259
0.45,33,19.476757
1.01,33,19.490868
0.98,33,19.504044
1.09,33,19.518349
4.06,12,19.524227
0.89,33,19.53722
0.96,33,19.552421
1.13,33,19.565587
1.02,33,19.581741
1.15,33,19.595575
1.01,33,19.611514
1.05,33,19.626101
0.9,33,19.640722
1.02,33,19.655614
1.1,33,19.669173
1.06,33,19.693017
1.0,33,19.706951
1.13,33,19.721707
1.03,33,19.734459
0.88,33,19.74969
1.14,33,19.763262
1.12,33,19.779423
1.01,33,19.793195
1.78,33,19.807712
1.1,33,19.821437
1.68,33,19.834691
1.07,33,19.849576
1.03,33,19.863247
1.05,33,19.878787
0.97,33,19.893257
0.99,33,19.907383
1.08,33,19.922426
0.98,33,20.747456
0.46,33,20.763603
1.14,33,20.782406
1.56,33,20.798555
1.0,33,20.817391
0.95,33,20.834017
1.72,33,20.851794
0.97,33,20.866952
1.06,33,20.885656
1.04,33,20.904201
1.1,33,20.921696
1.16,33,20.938759
1.05,33,20.954472
1.01,33,20.98515
4.15,18,20.997294
1.04,33,21.027019
1.04,33,21.046778
0.9,33,21.061671
4.08,19,21.069498
1.0,33,21.084452
1.03,33,21.098341
1.13,33,21.114957
1.03,33,21.129112
0.97,33,21.145213
0.97,33,21.162352
4.05,11,21.167763
1.14,33,21.184071
1.05,33,21.197737
1.07,33,21.213656
0.89,33,21.228124
1.19,33,21.242202
0.97,33,21.256593
4.03,24,21.265929
1.12,33,21.282112
1.05,33,21.295625
0.95,33,21.310039
0.98,33,21.324956
0.97,33,21.340216
0.94,33,21.354053
1.32,33,21.367967
1.61,33,21.382752
1.68,33,21.396747
1.09,33,21.41118
0.94,33,21.425989
1.01,33,21.43921
1.08,33,21.457287
4.06,31,21.469176
0.92,33,21.483348
4.11,16,21.491119
1.14,33,21.506333
1.04,33,21.521138
1.01,33,21.534319
1.07,33,21.55066
0.37,33,21.564098
1.18,33,21.579413
4.06,27,21.590584
1.11,33,21.605298
1.02,33,21.620141
1.7,33,21.633526
1.07,33,21.648278
1.05,33,21.661716
4.05,22,21.672154
1.08,33,21.687432
0.97,33,21.701034
4.24,31,21.716779
1.14,33,22.521622
1.14,33,22.538964
1.02,33,22.556646
1.15,33,22.57235
0.35,33,22.588909
1.08,33,22.603127
1.23,33,22.619523
1.12,33,22.633481
0.99,33,22.648074
1.04,33,22.661874
1.1,33,22.676397
1.0,33,22.691495
1.06,33,22.709232
1.03,33,22.724637
0.85,33,22.737583
0.55,33,22.753066
0.97,33,22.766852
1.06,33,22.783116
1.07,33,22.796331
4.11,15,22.802792
1.2,33,22.817045
1.06,33,22.830244
1.11,33,22.84449
0.41,33,22.859136
1.05,33,22.872519
1.14,33,22.886602
1.06,33,22.901498
1.15,33,22.917142
0.99,33,22.930516
1.04,33,22.94523
1.79,33,22.95958
4.09,15,22.966616
1.04,33,22.980999
1.23,33,22.995199
1.09,33,23.01048
4.05,13,23.018048
1.3,33,23.031365
1.12,33,23.046252
4.06,19,23.05573
0.92,33,23.070871
0.88,33,23.085509
1.18,33,23.100781
1.02,33,23.11608
