#{"t_start": 1693329639.1263807, "env_id": "GridRoadEnv-v0"}
r,l,t
0.32,80,0.039001
0.33,80,0.069113
0.31,80,0.101486
0.33,80,0.133946
0.22,80,0.165187
0.42,80,0.196831
0.31,80,0.229117
0.29,80,0.262019
0.34,80,0.295339
0.33,80,0.329663
0.37,80,0.364273
0.33,80,0.395797
0.35,80,0.451377
1.03,80,0.4832
0.92,80,0.515414
0.2,80,0.546813
0.3,80,0.578901
0.31,80,0.61111
0.31,80,0.642563
0.32,80,0.673059
0.28,80,0.703312
0.25,80,0.733796
0.95,80,0.764696
0.31,80,0.795452
0.28,80,0.826507
0.38,80,1.446169
0.39,80,1.479015
0.23,80,1.512487
0.33,80,1.5465
0.36,80,1.580196
0.34,80,1.614265
0.34,80,1.647649
0.3,80,1.680048
0.31,80,1.714025
0.91,80,1.747383
0.28,80,1.780921
0.32,80,1.814653
0.34,80,1.852266
0.35,80,1.887272
0.32,80,1.922071
0.26,80,1.956025
0.37,80,1.98943
0.24,80,2.025199
0.45,80,2.060212
0.25,80,2.093941
0.28,80,2.128307
0.84,80,2.161757
0.33,80,2.195684
0.38,80,2.229396
0.39,80,2.262827
0.31,80,2.299187
0.28,80,2.994932
0.35,80,3.032151
0.22,80,3.070642
0.43,80,3.1088
0.31,80,3.143759
0.45,80,3.186505
0.19,80,3.224516
0.42,80,3.260332
0.35,80,3.297594
0.3,80,3.334598
0.31,80,3.372797
0.3,80,3.414476
0.27,80,3.453216
0.24,80,3.491544
0.36,80,3.530815
0.37,80,3.568266
0.21,80,3.606372
0.38,80,3.644032
0.29,80,3.682238
0.29,80,3.717541
0.29,80,3.754404
0.34,80,3.792469
0.3,80,3.832665
0.27,80,3.871214
0.46,80,3.913137
0.46,80,4.766847
0.34,80,4.799989
0.96,80,4.83447
0.4,80,4.868899
0.23,80,4.902596
0.35,80,4.937815
0.23,80,4.970879
0.32,80,5.005845
1.06,80,5.044075
0.34,80,5.081633
0.29,80,5.116245
0.29,80,5.154093
0.33,80,5.195925
0.37,80,5.227612
0.3,80,5.264209
0.28,80,5.294943
0.23,80,5.329674
0.28,80,5.371033
0.41,80,5.405981
0.34,80,5.438294
0.18,80,5.470628
0.31,80,5.502775
0.38,80,5.535017
0.23,80,5.566078
0.41,80,5.599443
0.22,80,5.639575
0.4,80,6.738357
0.29,80,6.784873
0.27,80,6.826073
0.36,80,6.869022
0.48,80,6.91739
0.2,80,6.961196
0.33,80,7.001927
0.42,80,7.047768
0.34,80,7.120295
0.29,80,7.16774
0.31,80,7.219853
0.38,80,7.284192
0.28,80,7.348135
0.29,80,7.405026
0.4,80,7.463844
0.37,80,7.521937
1.05,80,7.580366
0.27,80,7.633636
0.23,80,7.675772
0.38,80,7.717207
0.48,80,7.766612
0.99,80,7.81446
0.4,80,7.858097
0.19,80,7.917412
0.3,80,7.978124
0.31,80,8.032889
0.38,80,9.27347
0.35,80,9.316637
0.28,80,9.365401
0.26,80,9.4147
0.38,80,9.464049
0.41,80,9.517998
0.4,80,9.56249
0.29,80,9.607144
0.34,80,9.648015
0.4,80,9.691217
1.08,80,9.731313
1.04,80,9.770416
0.35,80,9.816548
0.35,80,9.877832
0.32,80,9.937441
0.27,80,9.995928
1.04,80,10.061528
0.33,80,10.124843
0.42,80,10.185952
0.42,80,10.243941
0.3,80,10.304887
0.22,80,10.364307
0.31,80,10.42942
0.36,80,10.48067
0.36,80,10.531192
0.35,80,11.652966
0.99,80,11.694105
1.14,80,11.737249
0.85,80,11.778573
1.65,80,11.829361
0.94,80,11.891325
0.33,80,11.951345
0.47,80,11.996429
0.97,80,12.042541
0.43,80,12.101586
1.07,80,12.144561
0.29,80,12.18762
0.27,80,12.236267
0.35,80,12.287254
0.36,80,12.338792
1.05,80,12.381565
1.1,80,12.428114
1.08,80,12.476268
0.36,80,12.518998
0.26,80,12.557207
0.29,80,12.609719
0.31,80,12.667283
0.31,80,12.730229
0.34,80,12.765279
1.07,80,12.797834
1.09,80,12.829756
0.32,80,13.814069
0.37,80,13.84469
0.35,80,13.875842
1.02,80,13.905951
0.96,80,13.936302
1.65,80,13.965262
0.41,80,13.994191
0.44,80,14.023582
0.41,80,14.061406
0.88,80,14.093881
1.06,80,14.123366
0.37,80,14.154565
0.39,80,14.183759
1.04,80,14.213056
1.07,80,14.243146
0.99,80,14.272851
0.3,80,14.307181
1.07,80,14.344957
0.93,80,14.374912
0.29,80,14.403923
0.32,80,14.433142
0.44,80,14.469548
0.91,80,14.511319
0.25,80,14.567761
0.4,80,14.60822
1.12,80,15.478482
0.97,80,15.512766
0.4,80,15.544355
1.03,80,15.576027
0.95,80,15.607673
0.37,80,15.641681
0.97,80,15.674619
1.07,80,15.704844
0.96,80,15.741477
0.42,80,15.770563
1.09,80,15.799723
1.13,80,15.829413
0.28,80,15.860649
0.98,80,15.902123
1.05,80,15.93976
0.35,80,15.975877
0.35,80,16.012805
1.07,80,16.052276
0.31,80,16.101456
0.37,80,16.153369
0.44,80,16.193963
0.38,80,16.257389
1.02,80,16.294147
0.45,80,16.327905
0.99,80,16.362336
0.35,80,16.403651
0.36,80,17.134409
1.07,80,17.173345
0.9,80,17.209012
1.0,80,17.246253
1.01,80,17.281726
1.01,80,17.317429
1.03,80,17.362066
1.08,80,17.408402
1.06,80,17.450687
0.97,80,17.495323
1.03,80,17.533704
0.91,80,17.567716
1.07,80,17.597835
0.99,80,17.629869
1.02,80,17.660036
1.14,80,17.691915
0.95,80,17.730871
1.04,80,17.761663
1.03,80,17.791242
1.08,80,17.820422
1.03,80,17.856467
1.03,80,17.886821
1.03,80,17.915541
0.97,80,17.944591
1.11,80,17.975186
0.98,80,18.00759
0.93,80,18.970437
0.97,80,19.006958
1.12,80,19.043114
1.08,80,19.079027
1.03,80,19.113618
1.0,80,19.151937
0.95,80,19.197542
0.97,80,19.234806
1.65,80,19.272543
0.98,80,19.30942
0.96,80,19.346002
0.99,80,19.385587
0.96,80,19.427231
1.09,80,19.466027
1.01,80,19.502944
0.91,80,19.538323
1.06,80,19.57445
1.04,80,19.610033
1.0,80,19.645312
1.04,80,19.689017
0.98,80,19.725551
1.04,80,19.761547
0.89,80,19.798341
0.96,80,19.836459
1.01,80,19.872681
1.05,80,20.614905
1.03,80,20.649072
1.04,80,20.682474
1.02,80,20.717468
1.05,80,20.751991
0.93,80,20.79469
1.02,80,20.842585
1.03,80,20.880893
0.83,80,20.916735
0.97,80,20.951558
0.93,80,20.985894
0.95,80,21.019956
0.83,80,21.055424
0.95,80,21.091203
0.98,80,21.126888
0.97,80,21.16284
1.0,80,21.202781
0.98,80,21.243084
1.72,80,21.277745
0.99,80,21.322269
1.14,80,21.35902
0.88,80,21.393566
1.7,80,21.427563
1.13,80,21.462366
0.88,80,21.498882
1.13,80,21.53309
1.0,80,22.556586
0.93,80,22.591028
0.88,80,22.62478
1.1,80,22.659756
0.95,80,22.695364
1.15,80,22.738186
1.53,80,22.773693
0.95,80,22.812777
0.92,80,22.850093
1.0,80,22.889334
0.91,80,22.927027
0.97,80,22.964422
0.98,80,23.002168
0.99,80,23.037756
0.86,80,23.073646
0.94,80,23.107815
1.04,80,23.142456
1.08,80,23.18056
0.98,80,23.22985
0.96,80,23.268053
