#{"t_start": 1693412623.8385892, "env_id": "GridDroneEnv-v0"}
r,l,t
0.26,23,0.017196
0.04,23,0.029966
0.5,23,0.041829
0.23,23,0.053013
0.15,23,0.06504
0.86,23,0.077198
0.28,23,0.087795
0.68,23,0.100069
1.07,23,0.111123
0.79,23,0.122901
0.7,23,0.134897
0.22,23,0.144973
1.09,23,0.156828
0.1,23,0.167545
0.77,23,0.178705
1.07,23,0.191787
0.27,23,0.204393
0.04,23,0.214543
1.15,23,0.226024
0.12,23,0.240205
0.25,23,0.253464
0.89,23,0.269055
0.75,23,0.282594
0.23,23,0.295452
0.1,23,0.309345
0.19,23,0.321651
0.1,23,0.334992
0.22,23,0.348762
0.76,23,0.362259
0.71,23,0.376343
0.74,23,0.391908
0.86,23,0.404741
0.15,23,0.419031
0.08,23,0.433596
0.13,23,0.446417
0.19,23,0.460455
0.87,23,0.476198
0.8,23,0.489581
0.68,23,0.50235
0.84,23,0.51805
0.64,23,0.531612
0.14,23,0.545776
0.02,23,0.560676
0.77,23,0.605229
0.05,23,0.618018
0.72,23,0.632705
1.06,23,0.647013
0.15,23,0.660422
0.35,23,0.67074
0.85,23,0.683497
0.75,23,0.693051
0.19,23,0.703975
0.27,23,0.714454
0.99,23,0.72398
0.98,23,0.736318
0.37,23,0.747288
0.29,23,0.756691
0.06,23,0.769902
0.24,23,0.780902
0.08,23,0.790574
0.87,23,0.801339
0.9,23,0.811732
0.83,23,0.822531
0.09,23,0.832867
0.89,23,0.843484
1.14,23,0.855253
0.1,23,0.866604
0.93,23,0.877534
0.77,23,0.887195
0.07,23,0.898369
0.76,23,0.909713
0.33,23,0.919285
0.86,23,0.931023
0.13,23,0.94198
1.18,23,0.952318
0.0,23,0.962946
0.02,23,0.973509
0.07,23,0.984632
0.37,23,0.995077
0.64,23,1.00451
1.02,23,1.016693
0.07,23,1.026528
0.02,23,1.03563
0.79,23,1.046298
0.28,23,1.056511
0.87,23,1.068063
0.98,23,1.085583
0.91,23,1.097391
0.93,23,1.108671
0.21,23,1.753574
0.26,23,1.765728
0.88,23,1.777758
0.38,23,1.787585
0.95,23,1.798681
0.99,23,1.810482
0.95,23,1.821366
0.07,23,1.832529
0.25,23,1.842966
0.73,23,1.854133
0.2,23,1.864816
0.03,23,1.875509
0.24,23,1.884827
0.77,23,1.895867
0.76,23,1.907102
0.97,23,1.916824
1.01,23,1.928417
0.19,23,1.939723
1.14,23,1.949765
1.04,23,1.960115
0.71,23,1.970792
1.0,23,1.982724
0.93,23,1.993786
0.07,23,2.003973
0.06,23,2.01618
1.03,23,2.028056
0.52,23,2.038149
0.04,23,2.048766
0.72,23,2.059807
0.12,23,2.071008
0.92,23,2.081946
0.05,23,2.09207
0.15,23,2.104988
0.91,23,2.115844
0.66,23,2.125989
0.15,23,2.137194
0.56,23,2.149121
0.07,23,2.158866
1.03,23,2.169773
0.12,23,2.18139
0.07,23,2.192207
0.9,23,2.210034
0.74,23,2.221614
0.74,23,2.233418
0.99,23,2.243981
0.69,23,2.254869
0.82,23,2.267
1.01,23,2.277132
0.75,23,2.287936
0.26,23,2.298411
0.18,23,2.307777
0.24,23,2.319853
0.29,23,2.331034
0.74,23,2.341197
0.92,23,2.353935
0.91,23,2.365167
0.4,23,2.375844
0.91,23,2.385951
0.36,23,2.396072
0.46,23,2.406714
0.21,23,2.417552
0.26,23,2.428081
0.7,23,2.438651
0.8,23,2.449758
1.03,23,2.460509
0.87,23,2.470481
0.2,23,2.482697
0.69,23,2.494376
0.92,23,2.504097
0.06,23,2.515711
0.79,23,2.52678
0.74,23,2.536832
1.01,23,2.547962
0.68,23,2.558661
0,23,2.569641
1.03,23,2.581302
0.85,23,2.591149
0.13,23,2.603218
0.73,23,2.613913
0.72,23,2.623933
1.12,23,2.635151
0.12,23,2.64618
0.9,23,2.657604
0.92,23,2.66891
1.03,23,2.689
0.06,23,2.700444
0.72,23,2.711015
0.91,23,2.721091
0.24,23,2.73282
0.81,23,3.367371
0.8,23,3.377496
0.25,23,3.387161
0.92,23,3.398313
0.9,23,3.409463
0.93,23,3.419976
1.01,23,3.431241
0.23,23,3.441473
0.99,23,3.452867
0.23,23,3.462576
0.9,23,3.473573
0.44,23,3.486179
0.88,23,3.496677
1.0,23,3.506594
1.8,23,3.51944
0.43,23,3.529526
0.72,23,3.539566
0.82,23,3.550142
1.03,23,3.561427
0.41,23,3.57349
0.9,23,3.58456
0.24,23,3.594223
0.89,23,3.607123
1.22,23,3.618207
0.94,23,3.627979
0.36,23,3.638804
0.9,23,3.64974
0.94,23,3.661854
0.1,23,3.671468
0.78,23,3.682976
1.07,23,3.694474
