#{"t_start": 1693411800.3122792, "env_id": "GridDroneEnv-v0"}
r,l,t
0.0,33,0.021893
0.01,33,0.040959
0.01,33,0.056925
0.09,33,0.073171
0.02,33,0.089914
0.2,33,0.106703
0.15,33,0.123761
0.1,33,0.141855
0.05,33,0.158797
0.09,33,0.176891
0.09,33,0.192863
0.01,33,0.209399
0.01,33,0.226212
0.03,33,0.242608
0.07,33,0.260401
0.04,33,0.27648
0.01,33,0.294177
0.2,33,0.310144
0.04,33,0.327608
0.01,33,0.343612
0.07,33,0.360113
0.14,33,0.376451
0.11,33,0.393179
0.12,33,0.4101
0.02,33,0.426151
0.27,33,0.442883
0.11,33,0.459353
0.05,33,0.476427
0.23,33,0.492895
0.02,33,0.509334
0.0,33,0.546154
0.07,33,0.563401
0.06,33,0.580316
0.17,33,0.597411
0.03,33,0.614264
0.21,33,0.631374
0.11,33,0.648026
0.05,33,0.665654
0.12,33,0.682599
0.01,33,0.699144
0.35,33,0.715424
0.08,33,0.731539
0.03,33,0.748282
0.21,33,0.765099
0.03,33,0.781503
0.06,33,0.79824
0.02,33,0.81487
0.01,33,0.832291
0.05,33,0.850789
0.12,33,0.868413
0.13,33,0.885528
0.19,33,0.902205
0.03,33,0.918199
0.02,33,0.934698
0.06,33,0.951207
0.02,33,0.968001
0.09,33,0.984804
0.08,33,1.002107
0.04,33,1.018405
0.01,33,1.035173
0.01,33,1.059329
0.0,33,1.075261
0.04,33,1.740637
0.14,33,1.757851
0.03,33,1.775996
0.07,33,1.798774
0.02,33,1.822221
0.06,33,1.843684
0.1,33,1.863428
0.12,33,1.880057
0.1,33,1.896482
0.09,33,1.912794
0.03,33,1.929263
0.09,33,1.945737
0.03,33,1.96459
0.0,33,1.981052
0.04,33,1.998495
0.19,33,2.015698
0.08,33,2.032511
0.66,33,2.049667
0.14,33,2.067653
0.1,33,2.084647
0.08,33,2.102917
0.12,33,2.120084
0.0,33,2.136646
0.28,33,2.153171
0.03,33,2.169685
0.04,33,2.186768
0.13,33,2.203631
0.18,33,2.220929
0.06,33,2.247449
0.05,33,2.263418
0.27,33,2.280812
0.3,33,2.296584
0.02,33,2.31312
0.05,33,2.330111
0.04,33,2.347376
0.06,33,2.364431
0.19,33,2.381384
0.07,33,2.397974
0.11,33,2.41503
0.04,33,2.431484
0.02,33,2.448198
0.2,33,2.464699
