#{"t_start": 1693263810.007994, "env_id": "GridRoadEnv-v0"}
r,l,t
1.04,33,0.017678
0.52,33,0.032053
0.56,33,0.046535
1.81,33,0.061526
0.31,33,0.076228
0.67,33,0.092637
0.52,33,0.107407
1.06,33,0.121512
0.37,33,0.137308
0.39,33,0.153596
0.55,33,0.168846
0.48,33,0.184393
0.4,33,0.199531
0.41,33,0.21563
1.73,33,0.231187
1.85,33,0.247252
0.38,33,0.262017
0.5,33,0.277121
0.53,33,0.291757
0.45,33,0.305826
0.43,33,0.319407
1.13,33,0.333954
0.51,33,0.349027
1.21,33,0.364057
1.11,33,0.378641
1.16,33,0.393221
1.21,33,0.408448
0.47,33,0.422714
0.52,33,0.436071
1.09,33,0.450737
1.17,33,0.489394
0.3,33,0.505001
1.02,33,0.519882
0.44,33,0.534981
1.17,33,0.549906
1.11,33,0.564879
0.51,33,0.579704
0.52,33,0.594558
1.14,33,0.60903
1.11,33,0.623652
0.58,33,0.63902
1.17,33,0.654576
1.14,33,0.669883
1.07,33,0.684526
1.04,33,0.699186
1.1,33,0.713922
0.38,33,0.728684
0.37,33,0.742031
1.12,33,0.756473
0.37,33,0.771293
0.46,33,0.785991
1.0,33,0.801104
1.21,33,0.816342
0.63,33,0.831322
0.5,33,0.845931
1.17,33,0.860207
0.55,33,0.875149
1.14,33,0.889571
0.53,33,0.904787
1.07,33,0.919306
0.91,33,0.942091
0.44,33,0.970853
1.15,33,1.572783
0.49,33,1.587751
0.53,33,1.602161
0.48,33,1.616652
1.08,33,1.631601
1.2,33,1.645834
1.02,33,1.660297
0.5,33,1.675451
0.48,33,1.689571
1.11,33,1.702816
1.15,33,1.716996
1.12,33,1.732353
1.03,33,1.746289
0.44,33,1.76027
1.12,33,1.774674
0.48,33,1.788582
0.51,33,1.802159
1.18,33,1.81654
0.53,33,1.831282
1.14,33,1.844897
0.36,33,1.859931
1.2,33,1.874525
0.54,33,1.888964
0.32,33,1.903052
1.08,33,1.917269
1.14,33,1.931913
0.51,33,1.947595
1.15,33,1.975708
1.13,33,2.002085
1.22,33,2.021568
0.49,33,2.038121
0.46,33,2.055812
1.16,33,2.070339
0.41,33,2.084799
0.43,33,2.098879
0.49,33,2.113602
0.36,33,2.128212
0.48,33,2.143081
1.04,33,2.16163
0.49,33,2.177876
1.05,33,2.192407
1.19,33,2.207389
0.53,33,2.221761
0.54,33,2.236262
0.51,33,2.249879
1.01,33,2.263436
1.19,33,2.27703
1.08,33,2.291574
1.17,33,2.305547
0.53,33,2.31822
1.07,33,2.333555
1.01,33,2.347852
1.72,33,2.363476
1.08,33,2.378065
1.04,33,2.392498
0.5,33,2.405809
1.08,33,2.419992
0.5,33,2.434999
1.16,33,2.448834
1.25,33,2.470075
0.63,33,2.48495
1.11,33,2.500225
1.15,33,3.116259
1.15,33,3.131011
1.06,33,3.146391
1.16,33,3.162196
0.48,33,3.176899
1.17,33,3.193479
0.54,33,3.208142
0.4,33,3.223948
1.18,33,3.239475
0.57,33,3.254555
1.09,33,3.268484
1.06,33,3.281832
1.01,33,3.295833
1.09,33,3.309712
1.18,33,3.324246
0.54,33,3.338454
1.12,33,3.351983
1.09,33,3.365856
0.49,33,3.380116
1.11,33,3.394284
1.01,33,3.407934
0.46,33,3.422309
1.77,33,3.436765
1.04,33,3.449938
1.2,33,3.464157
1.73,33,3.478508
1.03,33,3.493088
0.37,33,3.514605
0.51,33,3.529584
0.4,33,3.543742
0.55,33,3.558537
0.62,33,3.572773
0.42,33,3.586052
0.54,33,3.600187
1.17,33,3.614961
1.16,33,3.62955
1.03,33,3.643692
0.33,33,3.6584
0.99,33,3.671742
0.51,33,3.684703
0.47,33,3.699427
1.19,33,3.714413
1.15,33,3.729251
0.4,33,3.743228
1.81,33,3.757672
0.54,33,3.771007
0.45,33,3.785098
1.1,33,3.799577
1.15,33,3.81426
1.71,33,3.828459
0.45,33,3.843072
1.1,33,3.857348
1.74,33,3.871626
1.09,33,3.886673
1.03,33,3.901616
0.58,33,3.916608
0.55,33,3.931211
1.09,33,3.95946
0.46,33,3.98682
1.09,33,4.00191
0.4,33,4.018579
1.08,33,4.033408
1.09,33,4.639321
0.57,33,4.654055
1.13,33,4.66869
0.56,33,4.683377
1.18,33,4.696048
0.54,33,4.710514
0.52,33,4.726337
1.1,33,4.738522
0.49,33,4.753017
1.05,33,4.767568
0.48,33,4.782208
0.57,33,4.794844
1.08,33,4.809503
0.49,33,4.824436
1.0,33,4.838844
1.16,33,4.852911
1.16,33,4.866485
0.5,33,4.881218
1.12,33,4.896281
1.05,33,4.910383
1.12,33,4.923784
1.2,33,4.94002
1.21,33,4.965614
0.97,33,4.991414
1.05,33,5.006254
0.44,33,5.0205
1.12,33,5.042144
1.73,33,5.05688
1.1,33,5.072763
0.39,33,5.086513
1.15,33,5.100457
0.49,33,5.114618
1.8,33,5.129042
1.15,33,5.14375
1.14,33,5.15878
1.13,33,5.173411
0.57,33,5.18724
1.05,33,5.201352
1.16,33,5.215663
1.17,33,5.232255
1.17,33,5.247382
1.07,33,5.261949
1.13,33,5.276129
1.09,33,5.290634
1.08,33,5.303575
1.04,33,5.317191
1.12,33,5.331517
0.54,33,5.346529
1.09,33,5.360472
1.8,33,5.373985
1.2,33,5.387966
0.61,33,5.402377
1.24,33,5.416968
1.11,33,5.431156
0.53,33,5.446101
1.08,33,5.460382
0.5,33,5.483265
1.12,33,5.497499
1.17,33,5.511738
1.14,33,5.525069
1.11,33,5.539629
1.13,33,5.553918
0.53,33,6.258984
1.11,33,6.273616
1.0,33,6.287048
1.05,33,6.300769
0.51,33,6.313402
1.08,33,6.32559
1.11,33,6.338002
1.19,33,6.350403
1.18,33,6.362509
0.51,33,6.374606
1.13,33,6.386379
1.22,33,6.398948
0.53,33,6.411071
1.11,33,6.423022
1.16,33,6.434964
1.16,33,6.446798
1.14,33,6.45886
1.14,33,6.47108
1.14,33,6.483722
1.14,33,6.4958
1.15,33,6.507984
1.11,33,6.520177
1.18,33,6.532318
1.79,33,6.544501
1.17,33,6.564059
1.04,33,6.576357
1.85,33,6.588648
1.05,33,6.601634
1.78,33,6.614377
1.17,33,6.62638
1.25,33,6.638018
1.05,33,6.649958
1.15,33,6.661894
1.1,33,6.674419
1.06,33,6.686353
1.2,33,6.698425
1.1,33,6.710356
1.05,33,6.722417
1.15,33,6.735039
1.05,33,6.747048
1.83,33,6.759094
1.1,33,6.771217
0.49,33,6.783163
1.16,33,6.795087
1.18,33,6.807455
1.19,33,6.819809
1.09,33,6.839787
0.61,33,6.860011
1.12,33,6.872532
1.01,33,6.885156
1.2,33,6.904695
1.03,33,6.924575
1.03,33,6.950596
1.78,33,6.97818
1.1,33,7.000453
1.01,33,7.034746
0.54,33,7.057015
1.76,33,7.076708
1.69,33,7.095933
1.17,33,7.11177
1.05,33,7.126837
1.03,33,7.140986
1.15,33,7.921181
1.08,33,7.937551
1.16,33,7.952646
1.09,33,7.968665
1.64,33,7.987547
1.1,33,8.004653
1.07,33,8.021516
1.72,33,8.039446
1.1,33,8.058448
1.73,33,8.073686
1.78,33,8.089838
1.72,33,8.106464
1.16,33,8.122634
1.11,33,8.13917
1.14,33,8.155294
1.8,33,8.172076
1.12,33,8.18803
1.01,33,8.206713
1.06,33,8.222819
1.72,33,8.240639
0.93,33,8.257442
1.83,33,8.273627
1.84,33,8.29023
1.04,33,8.316319
1.07,33,8.332918
1.18,33,8.349686
1.07,33,8.364511
1.71,33,8.379984
1.09,33,8.39593
1.14,33,8.412742
1.81,33,8.428349
1.18,33,8.446412
1.06,33,8.461894
1.83,33,8.479106
1.17,33,8.494481
0.54,33,8.512849
1.14,33,8.528782
1.07,33,8.545225
1.19,33,8.560368
1.69,33,8.576101
1.08,33,8.592544
1.15,33,8.607893
1.14,33,8.624314
1.16,33,8.640165
1.16,33,8.657158
1.16,33,8.673084
1.07,33,8.689285
1.02,33,8.705312
1.17,33,8.721508
1.12,33,8.738073
1.75,33,8.753866
1.04,33,8.769771
1.16,33,8.785656
1.13,33,8.809931
