#{"t_start": 1693152885.639107, "env_id": "GridRoadEnv-v0"}
r,l,t
0.7,33,0.017537
1.17,33,0.031244
0.73,33,0.044515
0.58,33,0.058005
0.72,33,0.072819
0.6,33,0.085235
1.17,33,0.098212
0.46,33,0.111433
0.59,33,0.125934
1.32,33,0.140229
0.79,33,0.153791
1.13,33,0.169415
0.69,33,0.182503
1.11,33,0.198694
0.53,33,0.216743
0.36,33,0.234402
0.82,33,0.252436
0.71,33,0.26902
0.62,33,0.285242
0.54,33,0.300161
0.73,33,0.315003
0.84,33,0.329639
0.46,33,0.343101
0.58,33,0.356889
0.59,33,0.370275
1.14,33,0.384194
1.71,33,0.39785
0.37,33,0.411804
1.37,33,0.424551
0.72,33,0.437646
0.72,33,0.473846
0.75,33,0.487271
0.45,33,0.501396
1.0,33,0.515313
0.49,33,0.530417
0.53,33,0.543463
0.61,33,0.556846
1.19,33,0.571044
0.73,33,0.585927
1.28,33,0.600414
0.59,33,0.616343
0.92,33,0.631138
0.8,33,0.644293
1.42,33,0.657928
0.69,33,0.671901
0.65,33,0.686627
1.4,33,0.701034
0.61,33,0.71554
0.44,33,0.729574
1.31,33,0.743027
1.05,33,0.755789
1.14,33,0.770358
1.27,33,0.783891
0.53,33,0.797642
0.97,33,0.811038
1.94,33,0.823984
1.4,33,0.838438
0.55,33,0.852928
1.11,33,0.867685
0.62,33,0.881707
0.39,33,0.902707
1.22,33,0.916986
0.57,33,1.492529
0.57,33,1.506141
1.04,33,1.52046
1.28,33,1.536085
4.31,30,1.548734
0.64,33,1.562764
1.7,33,1.576823
1.1,33,1.590128
0.41,33,1.603407
0.42,33,1.616399
0.4,33,1.62965
0.68,33,1.641979
0.51,33,1.656525
1.9,33,1.669704
1.17,33,1.683035
0.58,33,1.696263
0.86,33,1.711211
1.25,33,1.724976
1.29,33,1.740041
0.53,33,1.753724
1.23,33,1.767088
1.13,33,1.781202
0.69,33,1.794459
1.16,33,1.808153
1.23,33,1.821476
1.43,33,1.835287
1.11,33,1.849606
0.52,33,1.862917
1.32,33,1.876163
1.21,33,1.898369
0.6,33,1.911377
1.13,33,1.924985
1.03,33,1.940416
1.08,33,1.954803
1.39,33,1.969245
0.42,33,1.982844
0.46,33,1.995992
1.92,33,2.009739
0.49,33,2.022974
0.68,33,2.035584
0.66,33,2.049232
1.2,33,2.063092
1.68,33,2.078369
1.15,33,2.092226
0.67,33,2.106327
0.46,33,2.119141
1.8,33,2.132973
1.32,33,2.147972
1.39,33,2.16281
1.28,33,2.176332
0.72,33,2.189723
0.34,33,2.202697
0.74,33,2.216304
1.21,33,2.231068
0.42,33,2.245678
1.09,33,2.259066
1.06,33,2.273546
1.91,33,2.287933
1.01,33,2.301526
1.39,33,2.322013
0.85,33,2.334999
0.65,33,2.347646
0.61,33,2.913528
1.26,33,2.926982
1.84,33,2.940505
1.26,33,2.953161
0.63,33,2.966357
1.75,33,2.979156
1.14,33,2.992156
0.64,33,3.005888
1.3,33,3.021416
1.1,33,3.035066
1.49,33,3.05001
1.28,33,3.063004
1.17,33,3.076596
1.42,33,3.090139
1.34,33,3.103522
1.14,33,3.116799
1.23,33,3.131076
1.18,33,3.144325
1.3,33,3.157598
0.58,33,3.171006
1.04,33,3.184605
0.99,33,3.19833
0.46,33,3.211484
1.16,33,3.225314
1.12,33,3.239179
0.5,33,3.252155
1.76,33,3.266328
0.56,33,3.289117
0.81,33,3.302472
1.23,33,3.316372
1.42,33,3.330572
1.3,33,3.344217
1.37,33,3.359758
0.43,33,3.373032
0.7,33,3.385956
1.14,33,3.399176
0.51,33,3.414439
1.12,33,3.428741
1.93,33,3.442188
0.43,33,3.454486
1.3,33,3.468054
1.8,33,3.48226
0.76,33,3.497695
1.26,33,3.511101
1.15,33,3.524828
1.15,33,3.538866
1.35,33,3.551799
1.36,33,3.564363
0.63,33,3.579219
1.19,33,3.596091
1.41,33,3.610376
1.13,33,3.62445
1.31,33,3.637151
1.21,33,3.649927
0.54,33,3.663436
0.61,33,3.676842
1.17,33,3.690478
1.04,33,3.710685
1.23,33,3.725826
1.29,33,3.738632
1.15,33,3.751945
0.81,33,3.764853
0.95,33,4.373795
1.89,33,4.388708
0.53,33,4.40151
0.6,33,4.416057
1.31,33,4.431019
1.23,33,4.446039
1.36,33,4.463182
1.06,33,4.47802
1.12,33,4.494038
1.34,33,4.507234
1.14,33,4.524685
