#{"t_start": 1693157483.1162515, "env_id": "GridRoadEnv-v0"}
r,l,t
1.29,33,0.0188
0.53,33,0.036196
1.86,33,0.050538
0.45,33,0.06536
0.7,33,0.082979
0.43,33,0.098065
0.74,33,0.114819
0.69,33,0.131478
0.5,33,0.147671
1.45,33,0.161835
1.15,33,0.176791
0.7,33,0.19275
0.58,33,0.208138
0.54,33,0.224239
0.54,33,0.239785
0.57,33,0.256344
1.25,33,0.271299
0.53,33,0.286555
0.52,33,0.30147
0.53,33,0.315958
1.38,33,0.329685
0.78,33,0.351314
0.55,33,0.373803
1.15,33,0.394778
0.8,33,0.413555
0.99,33,0.431334
0.41,33,0.44648
1.4,33,0.461358
1.06,33,0.476314
1.05,33,0.490487
1.25,33,0.525302
0.76,33,0.540137
1.07,33,0.55454
0.57,33,0.569183
0.29,33,0.583497
0.52,33,0.598286
0.44,33,0.612996
1.07,33,0.627469
0.96,33,0.642172
0.53,33,0.656861
0.65,33,0.671793
0.35,33,0.684973
0.45,33,0.699908
0.77,33,0.714939
1.29,33,0.730059
0.92,33,0.745482
0.79,33,0.760284
0.59,33,0.775462
0.81,33,0.790461
1.2,33,0.804518
0.63,33,0.819048
1.19,33,0.834448
1.2,33,0.849476
1.12,33,0.864574
1.33,33,0.879776
0.98,33,0.895053
1.03,33,0.910258
1.3,33,0.925037
1.42,33,0.940145
0.51,33,0.953012
0.79,33,0.976332
0.49,33,0.989801
1.28,33,1.667958
1.7,33,1.683362
1.03,33,1.697962
0.57,33,1.713747
0.7,33,1.730006
1.37,33,1.744538
1.32,33,1.75971
0.59,33,1.773986
1.13,33,1.788661
0.35,33,1.803614
0.65,33,1.818807
0.95,33,1.834053
1.12,33,1.849429
0.44,33,1.86411
1.37,33,1.879249
1.23,33,1.892797
0.24,33,1.907404
1.13,33,1.921969
0.69,33,1.936889
1.17,33,1.951743
1.23,33,1.966891
0.75,33,1.982053
0.73,33,1.99784
1.4,33,2.012715
0.55,33,2.026947
0.99,33,2.041695
0.6,33,2.056986
1.37,33,2.072047
1.42,33,2.094894
1.96,33,2.109257
0.76,33,2.124552
0.75,33,2.139887
0.49,33,2.154692
1.08,33,2.170064
0.59,33,2.184736
1.15,33,2.200131
0.59,33,2.215307
0.68,33,2.229397
0.75,33,2.24367
0.7,33,2.258785
0.66,33,2.273506
1.41,33,2.288616
1.24,33,2.303496
1.17,33,2.318727
1.15,33,2.333734
0.57,33,2.348426
0.38,33,2.36236
0.67,33,2.377221
0.78,33,2.39256
1.22,33,2.407618
0.99,33,2.423194
1.8,33,2.43837
1.2,33,2.453315
0.6,33,2.467945
0.53,33,2.48271
0.53,33,2.497162
0.66,33,2.51197
1.67,33,2.526448
1.08,33,2.541347
1.09,33,2.563629
0.51,33,2.578278
1.05,33,2.593456
1.28,33,3.243394
1.29,33,3.258265
1.26,33,3.272518
1.24,33,3.287938
1.19,33,3.303258
0.65,33,3.318347
0.97,33,3.33362
1.23,33,3.347627
1.4,33,3.361867
0.51,33,3.377243
1.43,33,3.39241
0.55,33,3.407507
1.28,33,3.422968
0.57,33,3.438217
1.17,33,3.453438
1.29,33,3.468097
1.36,33,3.483064
1.23,33,3.49762
0.9,33,3.512696
0.43,33,3.527006
1.15,33,3.541763
1.26,33,3.557328
1.27,33,3.572539
0.77,33,3.587998
0.98,33,3.603224
1.1,33,3.617874
1.25,33,3.631591
1.2,33,3.655229
1.31,33,3.670903
1.07,33,3.686259
0.71,33,3.700926
1.27,33,3.714585
1.31,33,3.728928
0.77,33,3.744263
1.21,33,3.760132
1.19,33,3.775067
1.1,33,3.790067
0.59,33,3.805298
1.21,33,3.820516
1.09,33,3.835998
0.81,33,3.85056
1.24,33,3.864522
0.92,33,3.8795
0.84,33,3.893724
0.65,33,3.908684
0.59,33,3.923666
0.67,33,3.938751
1.44,33,3.953995
0.48,33,3.969743
0.48,33,3.984631
0.69,33,3.998404
0.74,33,4.012994
1.23,33,4.02762
1.12,33,4.042903
1.83,33,4.057587
0.44,33,4.073373
1.1,33,4.088433
1.18,33,4.111578
2.01,33,4.126572
1.16,33,4.141779
0.61,33,4.156527
0.72,33,4.171799
1.56,33,4.828182
1.31,33,4.842794
0.38,33,4.85727
1.33,33,4.872059
1.09,33,4.887087
1.25,33,4.90206
1.36,33,4.917183
1.29,33,4.931435
1.21,33,4.946492
1.28,33,4.961717
0.73,33,4.976753
1.36,33,4.991727
2.05,33,5.006583
0.56,33,5.022032
1.72,33,5.036685
1.32,33,5.051289
1.41,33,5.066251
1.21,33,5.080144
1.23,33,5.095018
1.15,33,5.109801
1.08,33,5.124728
1.99,33,5.139824
1.26,33,5.154572
1.23,33,5.17047
1.33,33,5.185755
1.27,33,5.200472
1.05,33,5.223195
1.19,33,5.238389
1.4,33,5.25289
1.21,33,5.267845
1.43,33,5.282571
1.88,33,5.299488
1.01,33,5.313357
1.29,33,5.327803
1.08,33,5.342856
0.47,33,5.35791
0.69,33,5.372884
0.46,33,5.38747
1.27,33,5.402309
2.02,33,5.416917
0.75,33,5.431331
0.99,33,5.446002
0.64,33,5.460365
1.09,33,5.475376
1.64,33,5.490376
1.24,33,5.505708
1.26,33,5.520486
0.68,33,5.534875
1.32,33,5.549474
1.63,33,5.563498
0.73,33,5.578007
1.86,33,5.592896
0.93,33,5.607778
1.37,33,5.623085
0.48,33,5.638149
1.4,33,5.65292
1.36,33,5.675392
0.46,33,5.690502
1.86,33,5.705503
1.07,33,5.720219
1.35,33,5.734887
1.4,33,5.749885
1.7,33,6.395437
1.08,33,6.410541
1.3,33,6.425173
1.4,33,6.440503
1.89,33,6.455453
1.36,33,6.470548
1.85,33,6.486059
0.81,33,6.501449
1.64,33,6.516274
1.39,33,6.52975
1.42,33,6.543837
1.33,33,6.558985
1.06,33,6.573882
1.27,33,6.588571
1.29,33,6.603523
1.29,33,6.618638
1.96,33,6.633937
1.33,33,6.648198
1.37,33,6.662749
1.39,33,6.67729
1.36,33,6.692159
1.96,33,6.707254
0.64,33,6.722172
1.13,33,6.736751
1.26,33,6.759457
1.28,33,6.774664
0.51,33,6.78932
1.08,33,6.804355
1.27,33,6.818841
1.37,33,6.833811
1.42,33,6.847813
1.39,33,6.862442
1.16,33,6.876431
1.02,33,6.891076
1.39,33,6.906564
1.0,33,6.921778
1.33,33,6.936797
1.33,33,6.951472
1.14,33,6.96566
1.41,33,6.979888
1.15,33,6.995298
1.01,33,7.010346
0.47,33,7.025666
1.29,33,7.041127
1.34,33,7.056601
2.14,33,7.072026
1.21,33,7.087208
1.95,33,7.101974
1.4,33,7.116335
1.74,33,7.130413
1.28,33,7.144746
1.14,33,7.159096
1.18,33,7.17376
1.35,33,7.188699
1.29,33,7.204173
1.18,33,7.225272
1.26,33,7.240221
1.12,33,7.255355
1.78,33,7.269965
0.61,33,7.285018
1.23,33,7.299981
1.26,33,7.314543
0.98,33,7.960963
1.86,33,7.975316
1.2,33,7.990127
1.19,33,8.005816
1.42,33,8.021262
1.4,33,8.037103
1.04,33,8.052122
1.32,33,8.067543
1.28,33,8.083284
1.12,33,8.097662
1.34,33,8.11267
1.15,33,8.126965
1.25,33,8.14274
1.26,33,8.15762
1.56,33,8.172575
1.37,33,8.187679
1.44,33,8.202561
1.3,33,8.217589
0.66,33,8.232568
1.19,33,8.246073
1.36,33,8.260396
1.28,33,8.275686
1.15,33,8.291273
1.25,33,8.314943
0.65,33,8.328557
1.28,33,8.343107
1.53,33,8.358115
1.19,33,8.37314
0.61,33,8.387971
1.27,33,8.402668
1.39,33,8.418114
1.22,33,8.433089
1.43,33,8.44725
1.33,33,8.461846
1.51,33,8.476551
1.11,33,8.496699
1.87,33,8.517101
0.95,33,8.540755
1.34,33,8.561533
1.41,33,8.582608
1.08,33,8.597784
1.37,33,8.61298
1.51,33,8.627252
1.17,33,8.642472
1.21,33,8.657486
1.26,33,8.672198
1.93,33,8.687433
1.46,33,8.70258
1.14,33,8.717714
1.38,33,8.732721
1.24,33,8.747004
1.4,33,8.760626
1.35,33,8.77591
1.14,33,8.800693
1.38,33,8.815485
1.13,33,8.828569
1.13,33,8.843064
1.35,33,8.858157
1.19,33,8.873331
1.48,33,8.888201
1.3,33,8.903582
1.97,33,8.918538
1.85,33,9.575238
1.4,33,9.590366
1.35,33,9.604716
1.45,33,9.619885
1.42,33,9.634645
2.01,33,9.649784
1.41,33,9.663955
0.68,33,9.678775
1.43,33,9.693572
1.41,33,9.709024
1.22,33,9.72397
1.21,33,9.738798
1.22,33,9.753421
1.19,33,9.768342
1.23,33,9.783023
1.27,33,9.797457
1.3,33,9.812002
1.27,33,9.826374
1.31,33,9.841285
2.09,33,9.856023
1.35,33,9.871037
1.19,33,9.89275
1.3,33,9.90842
1.4,33,9.923753
1.29,33,9.938525
1.19,33,9.954198
